TimesH,Frame,NoMissing,5,5,19,19,20,20,26,26,41,41,50,50,54,54,63,63,64,64,69,69,73,73,79,79,85,85,95,95,99,99,114,114,134,134,136,136,137,137,140,140,143,143,144,144,159,159,165,165,173,173,174,174,191,191,194,194,205,205,208,208,211,211,212,212,213,213,225,225,227,227,235,235,252,252,254,254,269,269,284,284,288,288,316,316,321,321,324,324,336,336,358,358,359,359,372,372,401,401,402,402,409,409,414,414,417,417,424,424,428,428,434,434,441,441,446,446,465,465,470,470,481,481,482,482,496,496,523,523,535,535,545,545,554,554,564,564,573,573,591,591,651,651,696,696,746,746,861,861,964,964,1035,1035,1071,1071,1129,1129,1179,1179
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
309.0,1236.0,,119.39399999999999,46.687,75.439,43.52,283.631,46.648999999999994,305.178,44.67100000000001,77.274,31.837,243.764,28.052,57.644,31.038,100.564,40.013000000000005,264.522,35.528,62.812,37.059,236.128,41.43600000000001,232.892,67.3,289.092,58.70399999999999,236.84400000000002,72.92699999999999,275.195,66.182,215.697,57.648999999999994,,,288.95,82.91799999999999,111.057,89.477,261.94,87.139,307.67400000000004,85.564,211.053,87.742,213.595,97.26100000000001,79.119,89.53200000000001,81.10600000000001,81.225,230.459,77.097,192.19099999999997,86.946,133.194,89.221,255.687,106.48200000000001,146.46,106.90299999999999,93.874,106.40299999999999,118.329,107.31,61.523,106.022,178.011,109.75,74.382,108.53200000000001,200.854,112.404,126.84299999999999,96.404,60.222,96.066,203.178,102.412,231.907,128.885,118.258,136.129,66.089,115.11200000000001,7.603,127.734,216.984,132.953,106.656,146.406,230.98,153.64700000000002,239.735,149.98,245.27599999999998,138.279,207.102,169.138,219.024,168.333,5.205,168.767,287.046,171.072,90.31299999999999,173.637,245.02900000000002,171.783,202.542,157.765,67.44800000000001,161.297,291.82,156.112,211.303,164.638,79.168,21.86,262.796,191.315,72.369,187.481,235.80599999999998,188.237,73.957,24.793000000000003,235.94400000000002,26.53,250.90599999999998,180.21,81.98299999999999,180.705,27.616,183.418,197.137,181.899,170.044,74.767,281.085,32.827,267.47700000000003,57.581,94.00200000000001,179.613,296.884,48.148,112.605,61.894,49.238,30.087,100.649,111.29899999999999,232.99200000000002,54.198,204.87599999999998,67.557,93.814,88.365
309.25,1237.0,,119.405,46.721000000000004,75.396,43.473,283.536,46.611999999999995,305.166,44.726000000000006,75.958,32.333,243.825,28.064,57.78,30.988000000000003,100.53200000000001,40.051,264.538,35.463,62.732,37.015,236.08,41.522,232.88400000000001,67.358,289.16900000000004,58.681999999999995,236.923,72.92699999999999,275.046,66.18,215.49400000000003,57.476000000000006,258.668,55.468999999999994,289.01599999999996,83.12799999999999,111.09200000000001,89.509,261.955,87.111,307.567,85.57700000000001,211.05599999999998,87.816,213.56900000000002,97.15799999999999,79.149,89.553,79.54899999999999,79.47800000000001,230.43,77.215,192.197,86.93799999999999,133.156,89.295,255.625,106.492,146.47799999999998,106.851,93.78,106.406,118.302,107.279,61.425,106.04799999999999,178.002,109.819,74.361,108.56200000000001,200.813,112.47,,,60.202,96.086,203.15400000000002,102.34,231.952,128.865,118.213,136.164,66.01899999999999,115.113,7.627999999999999,127.789,217.00099999999998,132.909,106.671,146.369,231.048,153.619,239.76,149.975,245.40599999999998,138.341,207.102,169.101,219.05200000000002,168.378,5.292999999999999,168.808,287.03,171.113,90.288,173.57299999999998,245.041,171.792,202.57299999999998,157.69799999999998,67.472,161.319,291.765,156.338,211.282,164.627,79.2,21.735,262.63,191.304,72.374,187.426,235.78400000000002,188.237,73.907,24.77,235.933,26.561,250.954,180.203,82.03,180.638,27.552,183.549,197.18,181.96400000000003,170.234,74.683,280.86400000000003,32.945,267.54,57.568999999999996,94.62899999999999,179.424,296.829,48.067,112.553,61.9,49.114,30.101999999999997,100.665,111.245,233.00799999999998,54.093,204.965,67.58,93.816,88.47
309.5,1238.0,,119.412,46.736999999999995,75.419,43.473,283.628,46.72,305.245,44.701,77.455,31.654,243.81400000000002,28.088,57.93600000000001,31.019000000000002,100.51,40.07,264.418,35.5,62.651,36.994,236.101,41.513999999999996,232.93,67.52,289.209,58.699,236.916,72.96,275.327,66.149,215.507,57.659,258.268,55.989,289.066,83.227,111.09,89.508,261.981,87.194,307.72900000000004,85.419,211.049,87.794,213.565,97.141,79.124,89.556,81.0,81.0,230.55900000000003,77.124,192.234,86.964,133.166,89.296,255.706,106.397,146.183,106.82700000000001,93.75299999999999,106.445,118.306,107.167,61.493,105.993,177.96900000000002,109.92,74.378,108.57,200.832,112.45299999999999,,,60.229,96.09700000000001,203.28099999999998,102.405,231.93200000000002,128.83,118.206,136.135,66.081,115.161,7.849,127.54700000000001,217.03599999999997,132.893,106.691,146.379,230.954,153.74200000000002,239.736,149.966,245.25599999999997,138.381,207.18900000000002,169.06099999999998,219.11,168.361,5.31,168.767,287.009,171.235,90.255,173.771,245.013,171.81400000000002,202.53599999999997,157.725,67.361,161.29399999999998,291.764,156.357,211.331,164.68200000000002,79.143,21.625,262.617,191.315,72.51,187.35299999999998,235.699,188.233,73.778,24.776999999999997,235.933,26.584,250.94400000000002,180.27700000000002,81.956,180.613,27.651999999999997,183.648,197.179,181.923,170.18,74.693,280.889,32.84,267.487,57.51,94.527,179.33700000000002,296.862,48.05,112.709,61.867,48.82899999999999,30.182,100.705,111.29,232.861,54.202,205.021,67.337,93.78299999999999,88.516
309.75,1239.0,,119.351,46.725,75.392,43.516999999999996,283.707,46.79600000000001,305.316,44.836000000000006,77.756,31.576999999999998,243.894,28.014,58.055,31.101999999999997,100.431,40.108000000000004,264.615,35.395,62.647,36.958,236.16,41.397,232.993,67.61399999999999,289.276,58.652,236.946,72.942,275.11,66.21600000000001,215.50099999999998,57.441,258.644,55.49,289.112,83.01299999999999,111.064,89.40700000000001,261.907,87.24700000000001,307.656,85.49600000000001,211.037,87.764,213.489,97.152,79.182,89.64299999999999,,,230.61700000000002,77.107,192.247,87.09899999999999,133.207,89.305,255.729,106.398,146.317,106.90100000000001,93.68700000000001,106.47,118.366,107.225,61.38,106.05,177.983,109.723,74.274,108.48700000000001,200.833,112.535,126.895,96.28,60.282,96.098,203.262,102.399,231.828,128.839,118.243,136.231,66.09,115.16799999999999,8.043,127.633,217.06400000000002,133.019,106.65700000000001,146.376,230.791,153.77700000000002,239.66099999999997,149.937,245.237,138.44799999999998,207.19799999999998,168.99200000000002,219.1,168.399,5.436,168.706,286.96299999999997,171.16299999999998,90.287,173.804,245.033,171.86900000000003,202.512,157.734,67.259,161.248,291.759,156.322,211.43,164.62900000000002,79.206,21.654,262.63,191.24,72.615,187.37599999999998,235.735,188.25599999999997,73.756,24.749000000000002,235.921,26.499000000000002,251.06900000000002,180.293,81.945,180.562,27.691999999999997,183.644,197.202,182.00099999999998,170.255,74.808,280.855,32.813,267.548,57.513999999999996,94.631,179.25799999999998,296.624,48.235,112.66799999999999,61.81,48.75899999999999,30.228,100.65299999999999,111.309,233.049,53.951,205.12,67.245,93.656,88.52600000000001
310.0,1240.0,,119.265,46.677,75.413,43.523,283.709,46.808,305.328,44.821999999999996,77.794,31.713,243.83599999999998,27.982,58.05,31.131999999999998,100.574,39.998000000000005,264.634,35.452,62.708999999999996,37.171,236.202,41.388999999999996,233.12599999999998,67.544,289.28,58.693999999999996,236.949,72.907,275.395,66.118,215.563,57.536,258.23,55.958,289.289,83.16,111.124,89.473,261.893,87.415,,,211.017,87.836,213.333,96.999,79.152,89.646,,,230.643,77.051,192.21,87.14399999999999,133.2,89.397,255.74,106.39200000000001,146.259,106.84,93.616,106.508,118.469,107.27600000000001,61.622,105.895,177.86900000000003,109.741,74.281,108.43299999999999,200.835,112.53,126.67200000000001,96.772,60.278999999999996,96.11399999999999,203.179,102.324,231.828,128.809,118.43,136.245,66.08800000000001,115.20700000000001,7.8260000000000005,127.693,217.043,133.02,106.661,146.368,230.862,153.886,239.668,149.94799999999998,245.352,138.41299999999998,207.21400000000003,168.858,219.16400000000002,168.514,5.191,168.824,287.131,170.983,90.055,173.747,245.049,171.903,202.50900000000001,157.737,67.22399999999999,161.16299999999998,291.777,156.314,211.429,164.676,79.274,21.748,262.699,191.322,72.551,187.328,235.727,188.28799999999998,73.709,24.778000000000002,235.99200000000002,26.587,251.03900000000002,180.27200000000002,81.805,180.62400000000002,27.695999999999998,183.635,197.282,182.03099999999998,170.102,74.88,280.88,32.838,267.597,57.586000000000006,94.89200000000001,179.236,296.767,48.299,112.664,61.743,48.943999999999996,30.275,100.742,111.303,232.885,54.173,205.209,67.189,93.76,88.50200000000001
310.25,1241.0,,119.277,46.688,75.422,43.468,283.744,46.803999999999995,305.37,44.854,77.845,31.738000000000003,243.79,28.005,58.053999999999995,31.115,100.696,39.975,264.71299999999997,35.39,62.74,37.12,236.21599999999998,41.363,233.097,67.439,289.186,58.714,237.014,72.822,275.27099999999996,65.969,215.32,57.864,258.328,56.048,289.327,82.926,111.29799999999999,89.587,261.91200000000003,87.465,,,211.051,87.714,213.31799999999998,96.93299999999999,79.253,89.65299999999999,,,230.722,77.014,192.231,87.12,133.184,89.444,255.646,106.43799999999999,146.134,106.917,93.646,106.459,118.27,107.39299999999999,61.513999999999996,106.00299999999999,177.95,109.73700000000001,74.304,108.37700000000001,200.94,112.49,,,60.335,96.09899999999999,203.21,102.38,231.865,128.783,118.37899999999999,136.241,66.066,115.19200000000001,7.994,127.757,216.949,132.944,106.476,146.967,230.952,153.736,239.76,149.981,245.52900000000002,138.498,207.239,168.90599999999998,219.15,168.46900000000002,5.385,168.752,287.188,170.93599999999998,89.402,172.91099999999997,245.072,171.937,202.442,157.829,67.378,161.114,291.76599999999996,156.296,211.493,164.77900000000002,79.063,21.713,262.8,191.293,72.657,187.076,235.671,188.24599999999998,73.737,24.764,236.023,26.575,250.924,180.25599999999997,81.94200000000001,180.541,27.746,183.665,197.308,182.051,170.11599999999999,74.821,281.002,32.735,267.718,57.611000000000004,94.98299999999999,179.18099999999998,296.812,48.236999999999995,112.584,61.754,49.086999999999996,30.340999999999998,100.73700000000001,111.31,233.013,53.836000000000006,205.352,67.143,93.65799999999999,88.51
310.5,1242.0,,119.291,46.685,75.414,43.508,283.777,46.818999999999996,305.482,44.961000000000006,77.991,31.668000000000003,243.44,28.215,58.227,30.974,100.696,39.887,264.596,35.434,62.729,37.211999999999996,236.33700000000002,41.293,233.201,67.726,289.177,58.696000000000005,237.051,72.788,275.645,65.38,215.185,57.888000000000005,258.182,56.373999999999995,289.529,82.87299999999999,111.363,89.581,261.732,87.551,,,211.142,87.649,213.59900000000002,97.29299999999999,79.37,89.632,,,230.922,76.918,192.28,87.081,133.12,89.443,255.6,106.51100000000001,146.379,106.89299999999999,93.60600000000001,106.65700000000001,118.619,107.49799999999999,61.615,105.88,177.90099999999998,109.79799999999999,74.322,108.51700000000001,200.989,112.444,,,60.508,96.035,203.33700000000002,102.243,231.887,128.751,118.477,136.24200000000002,66.009,115.12,8.107000000000001,127.76,216.959,133.043,106.36200000000001,147.263,231.037,153.86700000000002,239.74200000000002,150.07,245.239,138.58100000000002,207.297,168.916,219.104,168.44,5.23,168.926,287.105,171.04,,,245.06900000000002,171.9,202.56099999999998,157.678,67.398,161.077,291.775,156.295,211.449,164.718,79.28399999999999,21.604,262.753,191.31,72.747,187.16,235.666,188.28,73.693,24.714000000000002,236.042,26.551,251.046,180.416,81.839,180.49400000000003,27.631999999999998,183.639,197.31099999999998,182.044,170.24,74.832,280.91900000000004,32.768,267.79,57.576,94.914,179.071,296.769,48.292,112.56,61.739,49.263999999999996,30.23,100.81200000000001,111.383,232.76,54.086999999999996,205.405,66.98899999999999,93.601,88.5
310.75,1243.0,,119.212,46.70399999999999,75.528,43.552,283.688,46.9,305.552,45.043,78.032,31.463,243.347,28.267,58.118,30.958000000000002,100.762,39.955999999999996,264.473,35.533,62.68,37.162,236.345,41.287,233.278,67.847,289.241,58.663999999999994,237.055,72.828,275.131,65.717,215.408,58.045,258.502,56.191,289.64099999999996,83.095,111.399,89.53399999999999,261.753,87.561,,,211.275,87.59299999999999,213.513,97.166,79.395,89.604,79.83800000000001,79.883,231.1,76.917,192.243,87.098,133.07399999999998,89.434,255.533,106.594,146.236,106.90700000000001,93.61,106.586,119.70100000000001,107.979,61.65,105.948,178.09599999999998,109.821,74.362,108.585,200.9,112.46799999999999,,,60.6,96.012,203.575,102.257,231.923,128.773,118.76899999999999,136.483,66.125,115.199,8.124,127.80799999999999,217.032,132.959,106.305,147.451,231.053,153.886,239.967,150.06799999999998,245.22,138.519,207.386,168.757,219.145,168.264,5.053999999999999,169.09799999999998,287.074,171.122,89.759,173.024,245.067,171.94099999999997,202.447,157.909,67.392,160.977,291.834,156.12,211.315,164.828,79.42,21.553,262.769,191.21,72.736,187.14700000000002,235.757,188.37599999999998,73.699,24.616999999999997,235.938,26.627,250.94299999999998,180.455,81.75,180.482,27.476999999999997,183.685,197.334,181.959,170.55700000000002,74.815,280.788,32.882,267.952,57.657,94.62299999999999,179.205,296.818,48.216,112.495,61.711000000000006,49.253,30.151,100.77799999999999,111.416,232.875,53.825,205.389,66.905,93.64200000000001,88.529
311.0,1244.0,,119.17,46.678999999999995,75.491,43.537,283.654,46.918,305.508,45.028,78.04899999999999,31.295,243.887,28.13,57.986999999999995,31.041,100.87100000000001,39.884,264.486,35.515,62.799,36.982,236.334,41.308,,,289.203,58.662,237.041,72.878,275.27099999999996,65.906,215.78900000000002,58.41,258.3,56.57899999999999,289.705,82.955,111.429,89.49,261.668,87.61,,,211.18400000000003,87.71700000000001,213.554,97.04899999999999,79.313,89.7,79.92699999999999,79.923,231.071,76.962,192.278,87.145,133.007,89.427,255.572,106.61,146.381,106.943,93.645,106.43799999999999,120.0,108.0,61.688,106.17,178.12900000000002,109.855,74.391,108.516,200.91099999999997,112.387,,,60.641000000000005,96.053,203.388,102.175,231.951,128.752,,,66.048,115.195,8.101,127.804,217.058,132.966,106.12700000000001,147.616,231.179,153.904,239.829,150.132,245.19400000000002,138.58700000000002,207.479,168.75,219.351,168.463,5.113,168.987,287.19599999999997,170.953,90.02,173.386,244.986,171.877,202.419,157.889,67.495,161.02,291.818,156.114,211.335,164.868,79.67699999999999,21.772,262.784,191.247,72.714,187.19799999999998,235.739,188.31099999999998,73.777,24.493000000000002,235.94799999999998,26.726,250.928,180.42,81.846,180.30200000000002,27.656999999999996,183.858,197.31,182.065,170.53900000000002,74.705,280.715,32.929,267.869,57.68,94.76799999999999,179.25599999999997,296.801,48.33,112.432,61.658,49.401,30.226999999999997,100.74700000000001,111.434,232.93,53.835,205.267,66.949,93.69,88.509
311.25,1245.0,,119.15299999999999,46.641999999999996,75.467,43.525,283.67,46.903999999999996,305.615,45.051,78.14699999999999,31.195,243.947,28.16,57.926,30.916999999999998,100.91,39.896,264.35900000000004,35.555,62.934,36.846,236.298,41.339,,,289.10900000000004,58.68899999999999,237.03099999999998,72.806,275.577,65.423,215.73,58.626000000000005,258.6,56.248000000000005,289.73900000000003,83.009,111.51700000000001,89.529,261.79200000000003,87.40700000000001,307.619,85.94,211.24200000000002,87.649,213.671,97.177,79.297,89.669,80.024,79.80199999999999,231.13,76.944,192.30700000000002,87.096,132.97799999999998,89.575,255.577,106.72399999999999,146.311,106.911,93.62,106.47200000000001,119.0,108.0,61.395,106.291,178.12400000000002,109.87100000000001,74.46,108.432,200.894,112.355,126.012,98.50399999999999,60.667,96.04,203.658,101.965,232.017,128.77,,,66.064,115.243,7.966,127.993,217.01,133.04,106.074,147.727,231.283,154.18,240.002,150.225,245.31900000000002,138.562,207.485,168.565,219.36700000000002,168.433,5.277,168.8,287.128,171.02700000000002,89.949,173.24599999999998,245.071,171.898,202.46,157.844,67.503,161.113,291.882,156.075,211.34099999999998,164.847,79.745,21.761999999999997,262.872,191.162,72.616,187.35,235.68599999999998,188.34599999999998,73.706,24.504,235.965,26.712,251.051,180.532,81.973,180.234,27.522,183.817,197.32299999999998,182.15599999999998,170.623,74.585,280.918,32.955,267.82099999999997,57.755,94.675,179.22099999999998,296.752,48.233000000000004,112.441,61.543,49.424,30.195,100.727,111.42299999999999,233.0,54.0,205.35299999999998,66.832,93.74799999999999,88.527
311.5,1246.0,,119.15,46.70399999999999,75.515,43.488,283.691,46.942,305.454,44.982,78.24,31.109,244.269,28.099,57.863,30.951,100.999,39.963,264.262,35.510999999999996,62.968,36.915,236.301,41.371,,,289.05400000000003,58.708,236.98,72.83,275.097,65.669,215.615,58.708999999999996,258.664,56.324,289.877,83.041,111.48200000000001,89.405,261.947,87.37299999999999,307.173,85.885,211.312,87.634,213.795,97.141,79.32300000000001,89.694,79.852,80.265,231.18400000000003,76.854,192.352,87.257,133.02700000000002,89.397,255.575,106.759,,,93.56200000000001,106.59100000000001,118.49700000000001,107.736,61.309,106.50299999999999,178.18900000000002,109.84299999999999,74.539,108.277,200.935,112.359,125.912,98.821,60.718,96.014,203.422,101.96700000000001,231.982,128.756,,,66.012,115.29,7.973,127.947,217.018,133.01,106.01,147.793,231.257,154.136,240.065,150.203,245.449,138.55,207.56900000000002,168.578,219.423,168.33900000000003,5.015,168.97299999999998,287.2,171.02,90.02799999999999,173.363,245.06900000000002,171.935,202.55,157.799,67.17,161.05,291.772,156.139,211.25900000000001,164.872,79.73100000000001,21.8,262.70099999999996,191.155,72.604,187.468,235.739,188.39,73.696,24.517,236.105,26.746,251.1,180.683,82.056,180.37900000000002,,,197.365,182.141,170.68,74.702,280.714,33.008,267.79400000000004,57.821000000000005,94.678,179.235,296.258,48.117,112.37200000000001,61.59,49.623999999999995,30.101,100.677,111.48,233.49099999999999,53.20399999999999,205.324,66.865,93.735,88.55799999999999
311.75,1247.0,,119.125,46.705,75.433,43.453,283.779,46.968999999999994,305.355,44.961000000000006,78.215,31.194000000000003,244.231,28.113000000000003,57.728,30.994,100.99600000000001,39.856,264.144,35.507,63.016999999999996,36.94,236.275,41.372,233.055,67.587,288.922,58.841,236.952,72.845,275.339,65.295,215.674,58.736999999999995,258.652,56.211999999999996,289.969,83.316,111.486,89.329,261.811,87.185,307.233,85.685,211.28,87.611,213.93400000000003,97.134,79.358,89.834,80.152,79.73899999999999,231.19299999999998,76.843,192.377,87.177,132.974,89.402,255.611,106.765,,,93.58200000000001,106.565,118.21799999999999,107.854,61.354,106.509,178.31599999999997,109.87200000000001,74.67699999999999,108.42399999999999,200.78400000000002,112.446,125.656,99.2,60.802,95.979,203.46900000000002,101.914,232.05200000000002,128.718,,,65.991,115.251,8.055,127.89399999999999,217.042,133.03799999999998,106.01100000000001,147.92700000000002,231.365,154.368,240.08,150.22799999999998,245.398,138.63299999999998,207.667,168.59599999999998,219.53099999999998,168.43400000000003,4.91,168.986,287.117,171.173,89.964,173.39700000000002,245.067,171.842,202.426,157.734,67.062,160.98,291.745,156.32399999999998,211.25,164.722,79.782,21.825,262.736,191.076,72.727,187.639,235.66,188.293,73.727,24.511999999999997,236.122,26.824,250.97400000000002,180.643,82.02799999999999,180.463,25.221999999999998,184.558,197.4,182.06900000000002,170.67700000000002,74.685,280.846,32.958,267.824,57.864,94.639,179.293,296.085,48.008,112.42299999999999,61.441,49.662,30.107,100.705,111.413,233.422,53.68899999999999,205.392,66.693,93.837,88.63600000000001
312.0,1248.0,,119.132,46.714,75.57,43.571999999999996,283.651,46.964,305.336,45.068000000000005,78.367,31.059,244.312,28.14,57.792,31.096999999999998,101.285,39.796,264.085,35.528,63.065,37.012,236.315,41.265,233.168,67.706,288.884,58.827,236.94400000000002,72.88600000000001,275.871,64.452,216.00099999999998,58.809,258.73900000000003,56.122,290.033,83.60600000000001,111.54799999999999,89.26100000000001,261.85400000000004,87.194,307.409,86.007,211.11900000000003,87.71799999999999,214.063,97.23899999999999,79.227,89.921,80.145,79.858,231.229,76.867,192.467,87.223,133.02200000000002,89.459,255.6,106.844,,,93.686,106.431,119.571,108.205,61.691,106.354,178.394,109.919,74.71300000000001,108.484,200.90099999999998,112.346,,,60.946000000000005,95.93299999999999,203.488,101.874,232.065,128.769,,,65.942,115.25399999999999,8.183,127.728,217.074,132.814,106.04,148.05200000000002,231.736,154.167,240.143,150.389,245.415,138.673,207.726,168.472,219.50900000000001,168.456,5.157,168.93900000000002,287.144,170.96,89.98200000000001,173.34400000000002,245.065,171.842,202.44,157.636,67.035,161.005,291.788,156.322,211.22400000000002,164.778,80.038,21.895,262.747,191.041,72.945,187.399,235.614,188.38099999999997,73.694,24.543000000000003,236.09900000000002,26.899,251.017,180.65400000000002,81.995,180.50799999999998,25.166,184.638,197.447,182.107,,,280.906,32.926,267.819,57.946999999999996,94.193,179.334,296.04900000000004,47.97,112.488,61.513999999999996,49.586999999999996,30.201999999999998,100.71700000000001,111.363,233.433,53.494,205.408,66.73,93.876,88.62
