TimesH,Frame,NoMissing,3,3,4,4,9,9,11,11,14,14,15,15,21,21,27,27,28,28,32,32,36,36,43,43,44,44,46,46,47,47,49,49,50,50,51,51,55,55,57,57,58,58,63,63,65,65,67,67,71,71,74,74,75,75,87,87,124,124,127,127,130,130,133,133,134,134,143,143,153,153,154,154,159,159,160,160,163,163,166,166,171,171,175,175,180,180,182,182,185,185,195,195,203,203,205,205,207,207,209,209,211,211,212,212,214,214,216,216,217,217,218,218,220,220,221,221,226,226,231,231,233,233,234,234,236,236,325,325,330,330,332,332,335,335,340,340,343,343,345,345,475,475,477,477,545,545,593,593,621,621,843,843,862,862,881,881,1037,1037,1174,1174,1186,1186
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
335.75,1343.0,,47.467,156.06,134.34,156.27700000000002,217.201,161.059,105.20299999999999,161.535,74.778,161.45,229.71599999999998,149.215,270.955,149.469,188.372,155.489,67.057,153.938,192.666,171.438,244.235,174.543,202.389,182.183,106.272,180.695,192.421,164.82299999999998,38.22,165.89,175.892,164.368,200.083,166.80200000000002,247.722,166.92700000000002,21.322,170.422,267.452,168.248,209.92,170.783,44.703,191.646,23.129,191.747,216.43900000000002,194.13099999999997,234.347,193.167,185.017,196.03599999999997,201.61599999999999,197.955,222.40900000000002,186.642,105.771,98.9,248.028,103.109,91.553,104.835,193.82299999999998,103.77799999999999,221.053,88.771,118.76799999999999,94.984,136.3,114.414,235.838,117.725,87.164,119.594,95.37200000000001,119.023,190.55200000000002,119.855,203.313,105.44,109.214,108.07,249.498,110.679,72.83800000000001,128.339,109.19,128.17600000000002,60.82899999999999,131.526,207.53099999999998,134.159,63.155,124.494,198.769,126.40100000000001,136.334,127.321,240.72299999999998,125.598,232.893,140.662,272.52299999999997,141.465,131.752,144.577,196.19299999999998,142.247,153.49200000000002,146.375,214.018,143.907,73.001,146.504,286.242,146.751,71.82600000000001,137.591,279.131,137.683,67.477,139.933,245.345,139.36700000000002,262.6,139.797,223.644,80.301,134.621,87.97399999999999,207.80599999999998,86.177,196.392,88.024,121.601,75.014,95.061,74.935,208.65400000000002,74.903,,,227.253,171.168,,,,,,,,,,,,,,,,,,
336.0,1344.0,,47.405,155.97,134.335,156.22299999999998,217.188,161.088,105.189,161.518,74.744,161.369,229.75099999999998,149.235,270.906,149.59799999999998,188.46400000000003,155.565,67.148,153.964,192.701,171.43200000000002,244.252,174.52599999999998,202.42700000000002,182.148,106.255,180.669,192.37599999999998,164.507,38.234,165.855,175.97799999999998,164.30900000000003,200.09099999999998,166.78799999999998,247.731,166.957,21.311999999999998,170.36700000000002,267.591,167.98,210.013,170.94,44.717,191.66400000000002,23.078000000000003,191.72099999999998,216.40400000000002,194.16,234.293,193.138,185.051,196.041,201.708,197.947,222.543,186.792,105.66,98.829,247.88099999999997,102.99600000000001,91.53399999999999,104.829,193.892,103.76,221.05200000000002,88.773,118.852,95.08,136.27700000000002,114.395,235.862,117.715,87.14200000000001,119.579,95.331,118.98700000000001,190.533,119.889,203.515,105.322,109.228,108.07700000000001,249.503,110.70100000000001,72.797,128.276,109.044,128.184,60.81399999999999,131.507,207.55900000000003,134.125,63.208,124.527,198.767,126.398,136.334,127.28200000000001,240.718,125.605,232.865,140.656,272.54900000000004,141.47899999999998,131.561,144.725,196.207,142.247,153.519,146.35,214.062,143.96200000000002,72.811,146.601,286.212,146.661,71.741,137.582,279.11,137.69299999999998,67.506,139.953,245.43200000000002,139.408,262.30400000000003,139.56799999999998,223.50799999999998,80.374,134.547,87.89,207.822,86.177,196.42700000000002,88.041,121.419,74.915,94.993,74.967,208.475,74.763,,,227.12400000000002,171.11900000000003,,,,,,,,,,,,,,,,,,
336.25,1345.0,,47.407,155.924,134.423,156.208,217.179,161.071,105.139,161.48,74.957,161.32,229.69,149.267,270.901,149.593,188.50599999999997,155.64700000000002,67.082,153.839,192.745,171.363,244.27599999999998,174.549,202.41,182.179,106.24,180.688,192.388,164.49099999999999,38.266,165.86900000000003,175.96400000000003,164.36,200.123,166.77200000000002,247.72299999999998,166.975,21.365,170.378,267.607,167.68099999999998,209.984,170.893,44.706,191.69799999999998,23.086,191.725,216.445,194.18,234.35,193.44799999999998,185.065,196.03400000000002,201.71200000000002,198.157,222.24200000000002,186.41,105.552,98.79,247.878,103.001,91.56299999999999,104.82799999999999,193.979,103.751,221.03799999999998,88.76799999999999,118.90700000000001,95.161,136.25,114.384,235.896,117.72,87.061,119.49799999999999,95.35,118.97200000000001,190.52200000000002,119.875,203.62,105.348,109.241,108.089,249.521,110.676,72.92,128.276,108.961,128.191,60.809,131.525,207.69299999999998,134.077,63.207,124.522,198.77599999999998,126.404,136.341,127.273,240.72,125.583,232.764,140.645,272.566,141.446,131.481,144.564,196.215,142.281,153.455,146.386,214.081,143.903,72.99600000000001,146.575,286.05,146.655,71.642,137.58700000000002,279.137,137.685,67.551,139.934,245.217,139.369,262.164,139.423,223.49099999999999,80.383,134.53799999999998,87.853,207.861,86.132,196.42700000000002,88.02799999999999,121.446,74.874,94.98200000000001,74.986,208.467,74.695,,,,,,,,,,,,,,,,,,,,,,
336.5,1346.0,,47.434,155.911,134.371,156.18200000000002,217.158,161.07399999999998,105.06299999999999,161.378,74.941,161.281,229.602,149.283,270.853,149.656,188.537,155.692,67.179,153.8,192.785,171.322,244.22299999999998,174.583,202.455,182.15900000000002,106.242,180.761,192.37,164.489,38.319,165.85,175.918,164.459,200.16,166.80200000000002,247.74900000000002,166.96900000000002,21.275,170.345,267.69599999999997,167.646,209.97299999999998,170.84400000000002,44.736999999999995,191.729,23.128,191.722,216.52599999999998,194.168,234.3,193.40599999999998,185.05200000000002,196.023,201.65099999999998,197.926,222.25799999999998,186.43200000000002,105.515,98.743,247.852,103.042,91.561,104.796,194.058,103.75299999999999,221.035,88.766,118.835,95.055,136.219,114.397,235.926,117.71,86.946,119.425,95.376,118.93,190.543,119.90700000000001,203.727,105.338,109.181,108.072,249.489,110.682,72.923,128.358,108.772,128.211,60.808,131.526,207.81400000000002,134.15200000000002,63.228,124.51700000000001,198.78599999999997,126.41,136.243,127.351,240.773,125.59700000000001,232.917,140.634,272.644,141.488,131.537,144.672,196.243,142.289,153.45600000000002,146.614,214.09799999999998,143.94,72.64399999999999,146.70600000000002,286.23,146.507,71.688,137.562,279.181,137.63299999999998,67.53699999999999,139.9,245.229,139.364,262.361,139.475,223.52,80.357,134.53799999999998,87.869,207.96,86.109,196.463,88.009,121.41799999999999,74.934,95.089,74.92,208.533,74.709,,,,,,,,,,,,,,,,,,,,,,
336.75,1347.0,,47.488,155.974,134.44899999999998,156.211,217.15,161.079,105.00299999999999,161.241,74.939,161.226,229.49599999999998,149.34,270.905,149.79,188.553,155.726,67.257,153.763,192.80599999999998,171.33900000000003,244.21200000000002,174.612,202.46900000000002,182.153,106.162,180.673,192.403,164.545,38.306999999999995,165.94099999999997,176.082,164.282,200.171,166.77900000000002,247.72099999999998,166.977,21.248,170.31900000000002,267.808,167.609,209.97799999999998,170.78,44.763000000000005,191.74099999999999,23.116,191.752,216.475,194.25900000000001,234.169,193.28099999999998,184.99900000000002,196.049,201.68200000000002,198.205,222.282,186.484,105.118,98.37299999999999,247.979,102.825,91.524,104.76899999999999,194.032,103.765,221.02700000000002,88.774,118.635,95.01100000000001,136.205,114.39399999999999,235.955,117.706,86.95700000000001,119.387,95.34299999999999,118.964,190.524,119.915,203.81900000000002,105.325,109.19,108.094,249.487,110.675,72.934,128.32,108.655,128.19299999999998,60.805,131.506,207.732,134.06799999999998,63.215,124.512,198.80700000000002,126.41799999999999,136.236,127.336,240.761,125.618,232.96400000000003,140.656,272.611,141.518,131.74,144.746,196.247,142.312,153.532,146.489,214.158,143.977,72.3,146.907,286.225,146.218,71.74,137.513,279.211,137.63299999999998,67.485,139.929,245.07,139.34,262.811,139.661,223.618,80.322,134.531,87.84700000000001,208.002,86.04299999999999,196.44099999999997,88.01799999999999,121.43799999999999,74.985,95.06700000000001,74.877,208.55200000000002,74.617,232.333,130.498,226.796,171.03799999999998,,,,,,,,,,,,,,,,,,
337.0,1348.0,,47.515,156.007,134.368,156.207,217.19099999999997,161.113,104.993,161.20600000000002,75.003,161.159,229.489,149.375,270.92400000000004,149.812,188.574,155.77,67.163,153.769,192.795,171.375,244.229,174.602,202.53,182.082,106.055,180.47299999999998,192.327,164.49900000000002,38.239000000000004,165.99099999999999,175.78099999999998,164.465,200.188,166.775,247.706,166.976,21.271,170.31099999999998,267.774,167.679,210.00400000000002,170.834,44.763999999999996,191.69799999999998,23.145,191.769,216.49400000000003,194.18099999999998,234.298,193.155,184.96400000000003,196.075,201.59900000000002,198.011,222.18099999999998,186.42700000000002,105.009,98.304,247.896,102.868,91.54299999999999,104.76899999999999,194.043,103.72,221.011,88.774,118.64299999999999,94.956,136.168,114.387,235.981,117.699,86.913,119.34899999999999,95.37700000000001,118.943,190.452,119.921,203.82299999999998,105.333,109.165,108.068,249.5,110.685,72.90899999999999,128.298,108.648,128.209,60.769,131.532,207.88400000000001,134.119,63.223,124.53299999999999,198.845,126.435,136.257,127.31700000000001,240.79,125.60700000000001,232.957,140.685,272.627,141.534,131.711,144.844,196.21599999999998,142.313,153.44799999999998,146.437,214.17,144.001,72.104,146.945,,,71.721,137.515,279.286,137.602,67.53,139.952,244.99599999999998,139.342,262.855,139.776,223.549,80.247,134.494,87.86200000000001,208.197,85.991,196.479,88.04899999999999,121.51700000000001,75.093,95.13600000000001,74.819,208.623,74.637,232.312,130.555,226.592,171.043,,,,,,,,,,,,,,,,,,
337.25,1349.0,,47.494,155.97799999999998,134.434,156.222,217.18599999999998,161.096,104.96,161.155,74.969,161.121,229.52700000000002,149.371,270.879,149.929,188.53599999999997,155.784,67.031,153.80100000000002,192.864,171.403,244.205,174.58700000000002,202.50799999999998,182.083,106.051,180.43200000000002,192.32,164.378,38.27,165.97299999999998,176.18099999999998,164.07299999999998,200.218,166.773,247.707,167.012,21.217,170.34099999999998,267.631,168.06099999999998,210.014,170.83,44.742,191.669,23.144000000000002,191.769,216.476,194.166,234.423,193.106,185.07,196.071,201.63299999999998,198.011,222.361,186.68099999999998,104.979,98.34100000000001,247.87099999999998,102.749,91.515,104.801,194.084,103.693,221.019,88.76299999999999,118.37,94.79799999999999,136.14700000000002,114.40700000000001,236.017,117.712,86.899,119.29799999999999,95.37899999999999,118.95700000000001,190.438,119.965,203.78099999999998,105.31700000000001,109.184,108.01700000000001,249.52,110.698,72.846,128.296,108.484,128.27700000000002,60.746,131.56,208.084,134.12,63.216,124.554,198.857,126.434,136.254,127.228,240.78900000000002,125.641,232.922,140.694,272.643,141.58700000000002,131.632,144.737,196.262,142.286,153.558,146.422,214.213,144.02,71.633,147.08700000000002,,,71.822,137.526,279.303,137.591,67.462,139.928,244.817,139.338,262.832,139.904,223.505,80.30199999999999,134.564,87.863,208.044,86.041,196.493,88.059,121.38799999999999,74.928,95.17200000000001,74.727,208.52599999999998,74.635,,,226.58599999999998,171.12900000000002,,,,,,,,,,,,,,,,,,
337.5,1350.0,,47.483999999999995,156.004,134.536,156.511,217.203,161.078,105.06200000000001,161.316,74.945,161.114,229.68900000000002,149.328,270.92,149.91299999999998,188.519,155.803,67.009,153.727,192.868,171.445,244.178,174.56799999999998,202.517,182.097,106.095,180.55700000000002,192.301,164.41299999999998,38.336,166.005,176.275,164.079,200.23,166.757,247.687,167.02599999999998,21.186999999999998,170.36700000000002,267.634,168.24900000000002,210.03599999999997,170.863,44.681999999999995,191.62900000000002,23.13,191.701,216.465,194.092,235.016,194.265,185.011,196.085,201.584,197.92700000000002,222.56099999999998,186.96099999999998,104.751,98.24700000000001,247.8,102.723,91.494,104.834,194.06799999999998,103.796,221.018,88.749,118.22200000000001,94.71700000000001,136.11700000000002,114.37299999999999,236.03900000000002,117.726,86.848,119.318,95.383,118.90899999999999,190.4,120.00399999999999,203.80900000000003,105.319,109.191,107.96,249.523,110.726,72.876,128.27100000000002,108.529,128.362,60.728,131.543,208.166,134.11700000000002,63.239,124.59200000000001,198.87400000000002,126.447,136.253,127.205,240.84799999999998,125.63600000000001,232.929,140.672,272.66,141.578,131.71200000000002,144.35399999999998,196.27700000000002,142.295,153.71,146.36700000000002,214.233,143.974,71.98899999999999,146.92,,,71.797,137.516,279.327,137.606,67.408,139.94,244.81,139.32,263.02,140.13,223.457,80.229,134.577,87.831,208.176,86.038,196.53,87.99600000000001,121.315,74.768,95.12700000000001,74.678,208.48,74.49,,,226.605,171.111,,,,,,,,,,,,,,,,,,
337.75,1351.0,,47.49,156.035,134.501,156.526,217.245,161.154,105.06200000000001,161.269,75.001,161.086,229.77700000000002,149.325,270.92400000000004,149.89700000000002,188.565,155.805,67.09,153.752,192.90400000000002,171.438,244.209,174.57,202.519,182.11700000000002,105.959,180.317,192.24400000000003,164.32,38.347,165.98,176.395,164.013,200.263,166.796,247.69099999999997,167.055,21.226999999999997,170.483,267.814,168.498,210.15900000000002,171.024,44.693999999999996,191.669,23.118000000000002,191.71099999999998,216.42700000000002,194.06900000000002,234.99900000000002,194.252,185.05200000000002,196.084,201.662,198.09,222.606,186.983,104.71,98.221,247.80599999999998,102.816,91.515,104.814,194.06099999999998,103.803,221.054,88.698,118.32799999999999,94.785,136.092,114.35600000000001,236.071,117.713,86.927,119.286,95.413,118.929,190.36700000000002,119.97200000000001,203.808,105.35700000000001,109.235,107.95200000000001,249.535,110.744,72.875,128.32399999999998,108.492,128.373,60.733000000000004,131.531,208.17,134.141,63.24,124.571,198.89,126.444,136.159,127.321,240.92,125.62100000000001,232.984,140.69,272.694,141.594,131.72799999999998,144.30100000000002,196.28900000000002,142.305,153.727,146.381,214.282,143.991,71.512,147.142,,,71.721,137.512,279.372,137.634,67.4,139.945,244.53900000000002,139.286,263.274,140.322,223.71900000000002,80.223,134.559,87.771,208.40200000000002,85.926,196.528,87.986,121.236,74.695,95.08,74.538,208.675,74.624,,,226.479,171.12400000000002,,,,,,,,,,,,,,,,,,
338.0,1352.0,,47.481,156.041,134.555,156.44899999999998,217.285,161.203,104.956,161.23,74.952,161.079,229.77700000000002,149.343,270.916,149.83,188.584,155.84,66.889,153.751,192.917,171.435,244.22299999999998,174.588,202.507,182.136,106.012,180.40099999999998,192.257,164.329,38.318000000000005,165.983,176.365,164.10299999999998,200.27599999999998,166.813,247.697,167.05599999999998,21.145,170.42700000000002,267.867,168.40900000000002,210.196,171.10299999999998,44.699,191.618,23.127,191.76,216.405,194.11900000000003,235.09599999999998,194.44400000000002,185.06900000000002,196.075,201.668,198.13400000000001,222.53900000000002,186.842,104.48,98.09200000000001,247.74900000000002,102.708,91.462,104.803,194.08900000000003,103.78399999999999,221.075,88.705,118.288,94.73299999999999,136.056,114.34,236.108,117.699,86.837,119.249,95.476,118.89299999999999,190.352,119.943,203.843,105.309,109.194,107.891,249.52700000000002,110.721,72.774,128.237,108.353,128.351,60.716,131.534,208.03799999999998,134.116,63.16,124.55,198.896,126.45299999999999,136.111,127.397,240.921,125.616,232.995,140.69899999999998,272.67900000000003,141.591,131.70600000000002,144.358,196.271,142.305,153.516,146.514,214.3,143.995,71.324,147.27200000000002,,,71.81,137.464,279.39,137.637,67.383,139.934,242.22799999999998,138.966,263.28700000000003,140.18,223.812,80.22399999999999,134.583,87.705,208.641,85.661,196.51,88.01,121.321,74.686,95.07,74.465,208.583,74.634,232.22,130.495,226.372,171.084,,,,,,,,,,,,,,,,,,
338.25,1353.0,,47.534,156.067,134.518,156.283,217.37900000000002,161.265,105.01799999999999,161.19299999999998,74.83,161.031,229.898,149.322,270.945,149.80700000000002,188.62900000000002,155.899,66.476,153.77700000000002,192.924,171.41099999999997,244.229,174.579,202.524,182.135,105.969,180.347,192.283,164.412,38.323,165.915,176.37599999999998,164.03,200.3,166.812,247.69099999999997,167.06599999999997,21.107,170.472,267.948,168.332,210.206,171.097,44.727,191.61599999999999,23.090999999999998,191.722,216.472,194.13,235.329,194.95,185.06,196.09400000000002,201.851,198.644,222.517,186.856,104.35799999999999,98.046,247.74400000000003,102.709,91.49,104.787,194.062,103.811,221.123,88.681,118.184,94.73100000000001,136.002,114.316,236.122,117.72200000000001,86.839,119.26299999999999,95.374,118.819,190.39700000000002,119.896,203.87900000000002,105.296,109.181,107.866,249.507,110.676,72.71300000000001,128.254,108.46799999999999,128.408,60.70399999999999,131.578,208.06400000000002,134.25,63.151,124.571,198.893,126.46600000000001,136.134,127.431,240.953,125.617,233.042,140.65,272.69,141.594,131.739,144.27200000000002,196.30599999999998,142.32399999999998,153.637,146.44799999999998,214.33,144.02700000000002,71.372,147.282,,,71.782,137.42,279.369,137.658,67.35,139.921,241.99400000000003,139.00799999999998,263.077,140.109,223.8,80.176,134.579,87.758,208.646,85.681,196.488,88.03399999999999,121.175,74.557,95.00200000000001,74.458,208.525,74.602,232.239,130.415,226.294,171.19099999999997,,,,,,,,,,,,,,,,,,
338.5,1354.0,,47.516999999999996,156.041,134.476,156.36,217.646,161.558,104.87899999999999,161.132,74.778,161.09799999999998,230.03599999999997,149.276,270.89099999999996,149.881,188.65,155.891,66.58,153.73,192.96200000000002,171.453,244.183,174.61,202.543,182.12400000000002,106.00299999999999,180.40400000000002,192.3,164.41099999999997,38.309,165.981,176.37400000000002,164.09400000000002,200.30900000000003,166.77900000000002,247.705,167.024,21.125999999999998,170.394,268.008,168.69799999999998,210.175,171.058,44.707,191.64700000000002,23.085,191.68900000000002,216.525,194.118,234.96,194.41400000000002,185.074,196.082,201.713,198.312,222.59799999999998,186.968,104.257,97.995,247.7,102.906,91.515,104.74700000000001,194.106,103.844,221.166,88.67,118.17200000000001,94.766,135.971,114.29299999999999,236.12,117.705,86.76100000000001,119.249,95.37100000000001,118.725,190.42,119.961,204.032,105.28399999999999,109.15799999999999,107.855,249.517,110.681,72.714,128.316,108.37,128.40200000000002,60.669,131.597,208.30599999999998,134.29,63.146,124.574,198.90599999999998,126.478,136.08700000000002,127.427,240.96900000000002,125.575,233.079,140.658,272.69,141.58700000000002,131.63299999999998,144.505,196.27200000000002,142.347,153.61,146.295,214.424,144.065,71.425,147.285,,,71.616,137.535,279.393,137.67,67.355,139.924,242.03799999999998,139.029,263.14,140.22299999999998,223.933,80.211,134.556,87.756,208.748,85.74799999999999,196.517,88.01799999999999,121.19200000000001,74.632,94.838,74.568,208.592,74.623,232.391,130.366,226.301,171.22099999999998,,,,,,,,,,,,,,,,,,
338.75,1355.0,,47.501000000000005,156.09799999999998,134.423,156.245,217.767,161.705,104.8,161.091,74.767,161.07299999999998,230.15200000000002,149.274,270.82099999999997,149.937,188.667,155.95600000000002,66.308,153.748,192.972,171.446,244.19,174.643,202.577,182.102,106.01899999999999,180.419,192.265,164.328,38.296,165.986,176.28900000000002,164.222,200.31599999999997,166.77200000000002,247.679,167.077,21.131,170.377,267.881,168.372,210.253,171.206,44.7,191.648,23.038,191.68599999999998,216.416,194.076,235.11599999999999,194.68900000000002,185.08599999999998,196.074,201.649,197.97400000000002,222.753,187.09900000000002,104.25399999999999,97.96,247.635,102.837,91.49,104.75399999999999,194.239,103.809,221.222,88.61200000000001,118.14399999999999,94.757,135.92700000000002,114.271,236.145,117.69200000000001,86.802,119.271,95.37899999999999,118.721,190.388,120.009,204.34400000000002,105.305,109.15100000000001,107.83,249.502,110.65299999999999,72.656,128.284,108.321,128.43200000000002,60.698,131.588,208.368,134.268,63.146,124.571,199.019,126.523,136.099,127.449,241.065,125.57799999999999,233.157,140.638,272.715,141.593,131.659,144.684,196.26,142.321,153.64700000000002,146.28,214.46900000000002,143.97799999999998,71.32300000000001,147.293,,,71.628,137.582,279.416,137.622,67.298,139.96,241.993,139.024,263.035,140.135,224.06799999999998,80.229,134.537,87.76100000000001,208.78900000000002,85.86200000000001,196.57299999999998,87.963,121.009,74.568,94.82,74.551,208.6,74.558,,,226.266,171.209,224.59900000000002,121.103,,,,,,,,,,,,,,,,
339.0,1356.0,,47.552,156.114,134.442,156.34799999999998,217.9,161.825,104.77,160.997,74.673,161.032,230.299,149.276,270.788,149.924,188.722,155.989,66.286,153.719,192.99400000000003,171.41299999999998,244.17,174.62099999999998,202.627,182.106,106.01,180.486,192.25599999999997,164.28900000000002,38.372,165.965,176.511,164.215,200.329,166.75,247.671,167.1,21.105999999999998,170.31099999999998,267.934,168.465,210.338,171.315,44.68600000000001,191.653,23.048000000000002,191.74,216.43099999999998,194.084,234.86700000000002,194.067,185.08,196.09099999999998,201.667,198.095,222.87900000000002,187.205,104.14399999999999,97.92399999999999,247.666,102.985,91.46700000000001,104.76700000000001,194.33900000000003,103.786,221.231,88.604,118.15299999999999,94.76899999999999,135.888,114.273,236.13,117.695,86.729,119.274,95.40100000000001,118.73299999999999,190.422,120.01700000000001,204.396,105.28399999999999,109.135,107.803,249.513,110.65899999999999,72.624,128.231,108.32700000000001,128.43,60.695,131.569,208.503,134.321,63.187,124.56700000000001,199.047,126.53399999999999,136.165,127.367,241.122,125.564,233.19099999999997,140.599,272.735,141.58100000000002,131.687,144.41299999999998,196.264,142.343,153.736,146.315,214.47299999999998,143.98,71.207,147.255,,,71.67399999999999,137.499,279.475,137.61,67.188,140.02200000000002,241.878,139.014,263.156,140.019,224.142,80.3,134.632,87.76299999999999,208.861,85.82600000000001,196.593,87.99799999999999,121.116,74.71600000000001,94.804,74.641,208.726,74.53399999999999,,,226.293,171.261,224.78799999999998,121.05799999999999,,,,,,,,,,,,,,,,
339.25,1357.0,,47.493,156.10399999999998,134.366,156.319,217.937,161.901,104.785,161.086,74.622,161.061,230.66400000000002,149.097,270.807,149.929,188.72400000000002,155.993,66.2,153.725,192.976,171.438,244.208,174.612,202.65,182.088,105.963,180.33,192.24099999999999,164.245,38.338,165.88299999999998,176.391,164.57,200.355,166.7,247.675,167.11900000000003,21.197,170.332,267.846,168.40400000000002,210.38,171.328,44.674,191.644,23.05,191.74,216.429,194.035,234.81400000000002,193.995,184.99599999999998,196.12099999999998,201.65900000000002,198.15400000000002,222.891,187.172,104.181,97.917,247.692,103.012,91.458,104.803,194.44,103.79899999999999,221.25,88.601,118.125,94.743,135.83100000000002,114.238,236.153,117.67,86.725,119.301,95.428,118.70100000000001,190.44299999999998,120.016,204.545,105.243,109.074,107.77600000000001,249.56099999999998,110.664,72.586,128.084,108.277,128.44299999999998,60.725,131.591,208.493,134.339,63.172,124.54899999999999,199.08900000000003,126.51899999999999,136.2,127.43700000000001,241.143,125.522,233.23,140.579,272.726,141.545,131.73,143.715,196.297,142.352,153.622,146.27700000000002,214.562,143.972,71.134,147.19799999999998,,,71.73899999999999,137.453,279.487,137.629,67.096,139.984,241.835,139.025,263.22700000000003,139.999,224.195,80.258,134.673,87.736,208.92,85.823,196.545,88.04,121.211,74.757,94.853,74.633,208.769,74.532,,,226.30900000000003,171.255,224.942,121.05799999999999,,,,,,,,,,,,,,,,
339.5,1358.0,,47.522,156.154,134.209,156.252,217.95,162.015,104.63,161.185,74.631,161.058,230.804,149.083,270.768,149.94,188.732,156.004,66.17399999999999,153.714,192.986,171.435,244.23,174.6,202.625,182.11,105.936,180.34599999999998,192.257,164.25099999999998,38.304,165.894,176.372,164.463,200.405,166.673,247.655,167.143,21.195999999999998,170.30900000000003,267.91,168.39,210.412,171.38400000000001,44.593999999999994,191.592,23.075,191.797,216.373,194.13299999999998,234.757,193.824,185.003,196.16400000000002,201.7,198.15599999999998,223.02200000000002,187.261,104.102,97.88799999999999,247.71900000000002,102.925,91.431,104.794,194.483,103.82799999999999,221.322,88.553,118.155,94.765,135.768,114.212,236.187,117.637,86.64399999999999,119.337,95.475,118.677,190.46900000000002,119.98200000000001,204.676,105.265,109.04899999999999,107.774,249.6,110.67,72.631,128.02700000000002,108.15299999999999,128.377,60.703,131.612,208.49,134.395,63.18600000000001,124.59700000000001,199.1,126.507,136.201,127.436,241.143,125.512,233.23,140.58100000000002,272.736,141.545,131.688,144.254,196.30200000000002,142.361,153.563,146.29,214.554,143.904,71.35600000000001,147.144,283.047,147.938,71.73100000000001,137.411,279.504,137.64700000000002,67.013,139.945,241.812,139.053,263.29200000000003,140.105,224.09900000000002,80.248,134.525,87.726,208.957,85.712,196.512,88.05,121.109,74.681,94.854,74.595,208.83,74.447,232.58700000000002,130.27200000000002,226.326,171.27900000000002,224.96400000000003,121.06,,,,,,,,,,,,,,,,
339.75,1359.0,,47.599,156.144,134.356,156.347,218.054,162.113,104.68,161.181,74.622,161.023,231.014,149.05200000000002,270.682,150.02,188.752,155.994,66.111,153.635,193.047,171.46200000000002,244.206,174.615,202.612,182.109,105.89299999999999,180.205,192.322,164.29,38.298,165.86,176.493,164.407,200.46,166.62400000000002,247.672,167.158,21.193,170.30200000000002,267.935,168.43900000000002,210.396,171.428,44.613,191.60299999999998,23.083000000000002,191.803,216.299,194.021,234.84400000000002,193.955,184.998,196.179,201.74099999999999,198.22799999999998,223.044,187.30700000000002,104.042,97.863,247.77,103.00399999999999,91.41799999999999,104.83200000000001,194.533,103.83,221.38,88.54,118.193,94.825,135.704,114.209,236.226,117.647,86.684,119.256,95.288,118.65799999999999,190.523,119.921,204.733,105.23200000000001,109.068,107.76100000000001,249.606,110.666,72.572,127.969,108.116,128.325,60.676,131.644,208.49,134.393,63.227,124.551,199.195,126.531,136.085,127.477,241.16,125.499,233.291,140.549,272.754,141.60399999999998,132.0,145.0,196.30200000000002,142.376,153.60299999999998,146.283,214.64,143.893,71.584,147.03799999999998,283.064,147.80200000000002,71.673,137.41,279.543,137.66899999999998,66.95100000000001,139.95,241.831,139.024,263.223,139.972,224.14700000000002,80.268,134.381,87.648,209.003,85.664,196.537,88.023,120.861,74.627,94.79700000000001,74.624,208.833,74.533,232.627,130.287,226.278,171.257,225.044,121.045,,,,,,,,,,,,,,,,
