TimesH,Frame,NoMissing,111,111,122,122,142,142,173,173,176,176,179,179,181,181,184,184,185,185,186,186,187,187,195,195,208,208,210,210,219,219,221,221,222,222,225,225,228,228,229,229,230,230,238,238,248,248,249,249,251,251,254,254,256,256,263,263,266,266,271,271,273,273,280,280,285,285,288,288,290,290,296,296,305,305,455,455
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
84.25,337.0,,92.631,121.969,166.472,115.036,147.136,144.91,130.985,158.614,146.67600000000002,161.016,236.91299999999998,160.287,309.372,163.315,127.68299999999999,148.688,122.07,147.507,,,228.604,150.609,247.976,155.115,129.034,173.94099999999997,79.297,175.696,264.737,163.489,224.817,169.192,93.588,168.946,210.44799999999998,166.877,247.43200000000002,167.766,121.111,182.595,285.389,181.731,55.571999999999996,187.56900000000002,306.29400000000004,175.44799999999998,262.221,176.30900000000003,51.277,179.294,69.02199999999999,178.37400000000002,295.122,178.88400000000001,259.608,192.81599999999997,237.673,195.69099999999997,119.264,198.735,257.053,202.12400000000002,230.054,190.613,138.95,191.834,107.553,190.493,278.445,191.959,74.664,209.35,289.08,196.433,254.125,150.885
84.5,338.0,,92.633,122.039,166.456,115.035,147.128,144.91,131.04,158.594,146.695,161.046,236.922,160.27200000000002,309.558,163.359,127.75299999999999,148.708,122.038,147.525,213.71900000000002,155.484,228.628,150.591,248.037,155.118,129.015,173.94799999999998,79.278,175.71900000000002,264.692,163.455,224.80599999999998,169.18599999999998,93.588,168.942,210.472,166.893,247.408,167.761,121.103,182.55200000000002,285.426,181.729,55.523,187.56599999999997,306.311,175.412,262.223,176.32299999999998,51.291000000000004,179.296,68.99600000000001,178.02700000000002,295.12,178.878,259.608,192.801,237.65200000000002,195.708,119.226,198.71200000000002,257.027,202.123,230.035,190.62,138.94,191.828,107.397,190.396,278.443,191.96099999999998,74.688,209.292,289.07099999999997,196.426,254.19,150.863
84.75,339.0,,92.884,122.24799999999999,166.447,115.01899999999999,147.127,144.891,131.053,158.583,146.721,161.075,236.90900000000002,160.22299999999998,309.67400000000004,163.34799999999998,127.756,148.68,121.992,147.529,214.165,155.18200000000002,228.636,150.549,248.02900000000002,155.126,129.02700000000002,173.954,79.283,175.7,264.905,163.526,224.817,169.17,93.58,168.93599999999998,210.495,166.887,247.44,167.763,121.088,182.507,285.409,181.71900000000002,55.478,187.56799999999998,306.327,175.398,262.214,176.312,51.277,179.294,68.987,177.915,295.113,178.889,259.626,192.771,237.662,195.73,119.26799999999999,198.672,257.028,202.12900000000002,229.98,190.614,138.942,191.812,107.458,190.36900000000003,278.448,191.959,74.70100000000001,209.25099999999998,289.062,196.41099999999997,254.104,150.994
85.0,340.0,,92.833,122.26299999999999,166.451,115.012,147.10399999999998,144.872,131.014,158.578,146.75,161.048,236.919,160.207,309.67900000000003,163.293,127.78299999999999,148.661,121.969,147.525,214.25400000000002,155.14,228.628,150.532,248.06099999999998,155.128,129.039,173.94400000000002,79.265,175.687,264.894,163.50799999999998,224.831,169.201,93.574,168.94400000000002,210.513,166.894,247.437,167.75900000000001,121.05799999999999,182.468,285.392,181.71900000000002,55.453,187.58,306.305,175.41299999999998,262.205,176.274,51.29,179.3,68.953,178.00099999999998,295.08099999999996,178.894,259.606,192.763,237.75900000000001,195.697,119.26299999999999,198.65,257.015,202.153,229.93900000000002,190.63099999999997,138.938,191.808,107.49,190.375,278.431,191.963,74.682,209.22400000000002,289.124,196.479,254.07299999999998,151.056
85.25,341.0,,92.78299999999999,122.227,166.45,115.012,147.115,144.886,131.059,158.589,146.765,161.03799999999998,236.916,160.16899999999998,309.79,163.194,127.725,148.707,121.96600000000001,147.533,214.50599999999997,155.209,228.622,150.514,248.02700000000002,155.155,129.035,173.952,79.265,175.683,264.736,163.502,224.81599999999997,169.166,93.571,168.95,210.52900000000002,166.91,247.452,167.726,121.054,182.43099999999998,285.418,181.71400000000003,55.438,187.554,306.365,175.377,262.192,176.233,51.263000000000005,179.287,68.926,178.12900000000002,295.074,178.87,259.592,192.739,237.797,195.704,119.256,198.61900000000003,257.02099999999996,202.15200000000002,229.923,190.613,138.953,191.827,107.429,190.352,278.44599999999997,191.947,74.742,209.183,289.084,196.467,254.03900000000002,151.215
85.5,342.0,,92.757,122.119,166.447,115.008,147.121,144.88299999999998,131.173,158.54399999999998,146.765,161.063,236.93200000000002,160.131,309.77099999999996,163.2,127.73700000000001,148.687,121.929,147.523,214.39,155.113,228.606,150.505,248.055,155.135,129.006,173.96,79.252,175.674,264.87,163.517,224.835,169.146,93.58,168.96900000000002,210.562,166.918,247.46599999999998,167.701,121.031,182.41400000000002,285.395,181.696,55.379,187.58700000000002,306.35,175.38299999999998,262.219,176.21,51.263999999999996,179.25,68.975,178.09400000000002,295.064,178.90400000000002,259.563,192.739,237.831,195.71599999999998,119.242,198.618,257.07,202.15,229.94400000000002,190.611,138.954,191.824,107.38600000000001,190.331,278.437,191.949,74.758,209.169,289.052,196.49,254.007,151.248
85.75,343.0,,92.74799999999999,122.059,166.44299999999998,115.005,147.122,144.878,131.195,158.542,146.717,161.075,236.94,160.129,309.815,163.154,127.73299999999999,148.64700000000002,121.935,147.558,215.144,154.45,228.627,150.484,248.092,155.128,129.01,173.955,79.252,175.653,264.781,163.491,224.854,169.13,93.575,168.97,210.577,166.925,247.44099999999997,167.696,121.02,182.40099999999998,285.395,181.68400000000003,55.294,187.58599999999998,306.383,175.364,262.203,176.208,51.262,179.25,69.002,178.237,295.041,178.91299999999998,259.52299999999997,192.729,237.889,195.726,119.234,198.632,257.038,202.171,229.94799999999998,190.614,138.944,191.82299999999998,107.415,190.33900000000003,278.416,191.946,74.80199999999999,209.105,288.994,196.541,254.013,151.241
86.0,344.0,,92.766,122.12,166.44099999999997,115.007,147.165,144.882,131.276,158.528,146.711,161.114,236.96,160.145,309.85,163.125,127.773,148.68,121.963,147.532,215.014,154.686,228.658,150.525,248.078,155.114,129.0,173.959,79.255,175.65599999999998,264.70099999999996,163.497,224.821,169.115,93.575,168.977,210.571,166.923,247.433,167.707,121.03200000000001,182.41099999999997,285.409,181.65400000000002,55.321999999999996,187.56400000000002,306.455,175.4,262.198,176.208,51.236000000000004,179.229,69.12,178.678,295.05400000000003,178.91299999999998,259.533,192.72299999999998,237.91099999999997,195.753,119.251,198.638,257.039,202.168,229.96599999999998,190.606,138.945,191.831,107.39200000000001,190.345,278.415,191.947,74.92399999999999,209.055,289.005,196.53,253.972,151.207
86.25,345.0,,92.977,122.251,166.424,114.999,147.184,144.879,131.269,158.57399999999998,146.689,161.149,236.987,160.139,309.76,163.136,127.75299999999999,148.656,121.947,147.543,215.09400000000002,154.692,228.65400000000002,150.483,248.077,155.115,128.981,173.96400000000003,79.313,175.62400000000002,264.73,163.505,224.822,169.111,93.581,168.967,210.574,166.899,247.42700000000002,167.697,121.00399999999999,182.40099999999998,285.41,181.66400000000002,55.316,187.59,306.457,175.419,262.172,176.222,51.211999999999996,179.199,69.046,178.458,295.132,178.87099999999998,259.522,192.713,237.905,195.722,119.234,198.671,257.05,202.167,229.97799999999998,190.612,138.936,191.81,107.412,190.327,278.399,191.947,74.928,208.995,289.036,196.551,253.99099999999999,151.13
86.5,346.0,,92.906,122.195,166.42,115.001,147.167,144.868,131.328,158.506,146.68200000000002,161.121,236.97099999999998,160.123,309.769,163.189,127.751,148.707,121.912,147.532,215.02,154.873,228.671,150.49200000000002,247.984,155.116,128.99200000000002,173.96400000000003,79.32600000000001,175.613,264.889,163.501,224.831,169.09,93.59,168.965,210.595,166.892,247.43900000000002,167.7,121.0,182.386,285.426,181.69,55.333999999999996,187.58900000000003,306.481,175.454,262.154,176.22799999999998,51.27,179.22099999999998,69.089,178.25900000000001,295.04400000000004,178.875,259.502,192.71,237.88299999999998,195.68599999999998,119.197,198.722,257.06,202.165,229.997,190.62,138.929,191.81400000000002,107.445,190.297,278.389,191.947,74.873,208.981,289.091,196.55599999999998,253.93400000000003,151.099
86.75,347.0,,92.87799999999999,122.166,166.422,115.016,147.174,144.89,131.313,158.532,146.668,161.13299999999998,236.968,160.102,309.803,163.195,127.751,148.734,121.809,147.529,215.335,154.724,228.68900000000002,150.483,247.968,155.136,128.986,173.967,79.36,175.601,264.915,163.539,224.801,169.06599999999997,93.598,168.97299999999998,210.623,166.89700000000002,247.46599999999998,167.68200000000002,120.99799999999999,182.34799999999998,285.393,181.683,55.347,187.56099999999998,306.485,175.442,262.165,176.243,51.263000000000005,179.22099999999998,69.05199999999999,178.00799999999998,295.07,178.83599999999998,259.491,192.717,237.90599999999998,195.72099999999998,119.2,198.658,257.086,202.15400000000002,229.958,190.61,138.922,191.815,107.428,190.28099999999998,278.374,191.95,74.804,209.011,289.131,196.592,253.94099999999997,151.055
87.0,348.0,,92.84700000000001,122.133,166.407,115.007,147.18,144.90200000000002,131.45,158.536,146.631,161.155,236.984,160.122,309.97,163.195,127.79299999999999,148.74,121.92299999999999,147.494,215.42,154.63299999999998,228.71900000000002,150.517,247.988,155.13,128.994,173.968,79.355,175.625,264.922,163.523,224.778,169.062,93.59700000000001,168.975,210.62099999999998,166.885,247.46599999999998,167.68099999999998,120.985,182.35299999999998,285.39599999999996,181.683,55.283,187.558,306.45799999999997,175.47400000000002,262.16900000000004,176.22400000000002,51.27,179.237,69.07,177.975,295.077,178.859,259.5,192.702,237.847,195.74400000000003,119.195,198.699,257.089,202.132,229.96200000000002,190.618,138.91299999999998,191.81799999999998,107.611,190.426,278.377,191.955,74.876,209.02599999999998,289.12,196.562,253.90900000000002,151.00799999999998
87.25,349.0,,92.956,122.264,166.395,115.009,147.185,144.92,131.483,158.515,146.66299999999998,161.116,237.002,160.125,309.947,163.105,127.806,148.748,121.921,147.457,215.67700000000002,154.412,228.68900000000002,150.493,247.96599999999998,155.127,128.987,173.967,79.452,175.59599999999998,264.954,163.584,224.78799999999998,169.048,93.59299999999999,168.981,210.62099999999998,166.89,247.47,167.65400000000002,120.98700000000001,182.351,285.376,181.71,55.246,187.572,306.454,175.456,262.209,176.217,51.23,179.22799999999998,69.057,177.91299999999998,295.058,178.878,259.5,192.68900000000002,237.803,195.768,119.178,198.65200000000002,257.084,202.11900000000003,229.998,190.62099999999998,138.906,191.826,107.46700000000001,190.30200000000002,278.379,191.963,74.836,209.032,289.13599999999997,196.578,253.887,151.123
87.5,350.0,,93.06200000000001,122.339,166.387,114.99799999999999,147.155,144.939,131.509,158.514,146.688,161.054,237.03900000000002,160.114,309.981,163.069,127.76899999999999,148.70600000000002,121.86399999999999,147.499,215.292,154.703,228.674,150.507,247.97299999999998,155.15200000000002,128.97899999999998,173.984,79.454,175.555,264.92900000000003,163.543,224.80599999999998,169.015,93.581,168.99,210.66299999999998,166.891,247.467,167.643,120.995,182.334,285.362,181.729,55.229,187.546,306.488,175.489,262.225,176.174,51.195,179.199,69.046,177.895,295.04,178.89,259.454,192.68,237.77200000000002,195.845,119.178,198.537,257.08,202.108,230.003,190.62400000000002,138.9,191.832,107.37799999999999,190.248,278.376,191.959,74.8,209.021,289.192,196.59900000000002,253.89,151.102
87.75,351.0,,93.088,122.28399999999999,166.393,114.988,147.141,144.94299999999998,131.523,158.51,146.643,161.072,237.051,160.08700000000002,310.003,163.086,127.74700000000001,148.714,121.75200000000001,147.517,215.609,154.326,228.65099999999998,150.506,247.96200000000002,155.172,128.969,173.981,79.541,175.49099999999999,264.932,163.535,224.79,169.02,93.585,168.983,210.641,166.877,247.467,167.61,121.00399999999999,182.317,285.372,181.722,55.206,187.53400000000002,306.531,175.493,262.244,176.16299999999998,51.222,179.17700000000002,69.035,177.826,295.02299999999997,178.894,259.423,192.668,237.762,195.81099999999998,119.148,198.565,257.079,202.097,229.99099999999999,190.618,138.915,191.817,107.40899999999999,190.233,278.358,191.96400000000003,74.788,208.99200000000002,289.221,196.615,253.86700000000002,151.108
88.0,352.0,,93.069,122.29,166.388,114.977,147.159,144.923,131.548,158.505,146.67600000000002,161.071,237.02700000000002,160.071,309.945,163.09799999999998,127.70200000000001,148.74,121.831,147.491,215.69,154.083,228.646,150.50799999999998,247.952,155.189,128.964,173.97799999999998,79.52600000000001,175.47799999999998,264.89,163.54399999999998,224.766,168.967,93.59200000000001,168.967,210.618,166.88,247.47400000000002,167.615,121.0,182.282,285.389,181.725,55.20399999999999,187.53099999999998,306.621,175.57299999999998,262.252,176.155,51.251000000000005,179.171,69.086,177.952,295.062,178.898,259.39799999999997,192.665,237.798,195.795,119.221,198.502,257.08,202.095,230.03099999999998,190.61700000000002,138.887,191.821,107.411,190.21400000000003,278.35200000000003,191.967,74.782,209.053,289.224,196.62400000000002,253.864,151.167
88.25,353.0,,93.14299999999999,122.26799999999999,166.387,114.976,147.11700000000002,144.92700000000002,131.57,158.502,146.685,161.086,237.017,160.049,310.015,163.078,127.686,148.71,121.809,147.483,215.74200000000002,154.202,228.657,150.482,247.99900000000002,155.184,128.976,173.97299999999998,79.468,175.47400000000002,264.862,163.536,224.767,168.95,93.59100000000001,168.984,210.611,166.87400000000002,247.489,167.644,120.995,182.275,285.349,181.72,55.172,187.502,306.574,175.562,262.233,176.138,51.246,179.187,69.128,178.122,295.013,178.90099999999998,259.387,192.653,237.82,195.78,119.146,198.481,257.106,202.097,230.046,190.618,138.888,191.81099999999998,107.417,190.21099999999998,278.344,191.96,74.686,209.023,289.207,196.637,253.78799999999998,151.179
88.5,354.0,,93.32600000000001,122.24600000000001,166.37099999999998,114.991,147.151,144.93200000000002,131.484,158.47899999999998,146.653,161.096,237.02200000000002,160.024,309.947,163.088,127.655,148.664,121.868,147.43200000000002,215.524,154.185,228.68900000000002,150.489,247.983,155.166,128.974,173.97799999999998,79.583,175.446,264.866,163.59,224.80599999999998,168.96200000000002,93.584,168.986,210.62,166.877,247.485,167.637,121.015,182.269,285.349,181.747,55.188,187.50799999999998,306.503,175.548,262.232,176.08700000000002,51.21,179.168,69.084,178.18099999999998,295.068,178.894,259.371,192.628,237.858,195.783,119.131,198.452,257.116,202.08900000000003,230.05200000000002,190.623,138.893,191.81599999999997,107.428,190.21599999999998,278.348,191.96200000000002,74.61399999999999,209.04,289.195,196.641,253.778,151.215
88.75,355.0,,93.37700000000001,122.32600000000001,166.361,114.97399999999999,147.125,144.921,131.523,158.528,146.665,161.075,237.033,160.02,309.931,163.076,127.635,148.661,121.85799999999999,147.47799999999998,215.875,153.944,228.69,150.499,248.013,155.167,128.974,173.97400000000002,79.585,175.416,264.834,163.592,224.80900000000003,168.975,93.588,168.976,210.58700000000002,166.872,247.541,167.62599999999998,120.964,182.248,285.356,181.727,55.15,187.493,306.564,175.615,262.215,176.109,51.184,179.158,69.046,178.22299999999998,295.092,178.87400000000002,259.35,192.613,237.857,195.74,119.113,198.418,257.118,202.075,230.072,190.62099999999998,138.892,191.824,107.425,190.21599999999998,278.342,191.954,74.65100000000001,209.03900000000002,289.183,196.595,253.778,151.208
89.0,356.0,,93.417,122.34299999999999,166.362,114.971,147.134,144.931,131.461,158.534,146.639,161.069,237.046,159.995,309.857,163.161,127.62799999999999,148.72,121.824,147.451,215.946,153.942,228.679,150.505,248.002,155.15200000000002,128.955,173.975,79.601,175.423,264.844,163.63299999999998,224.822,168.982,93.598,168.957,210.58900000000003,166.882,247.519,167.62599999999998,120.936,182.222,285.315,181.734,55.073,187.47299999999998,306.60200000000003,175.65099999999998,262.228,176.088,51.208,179.17,69.056,178.176,295.166,178.83,259.34,192.59599999999998,237.889,195.733,119.09700000000001,198.36599999999999,257.106,202.077,230.074,190.607,138.895,191.827,107.4,190.209,278.324,191.96,74.735,209.062,289.246,196.56799999999998,253.783,151.221
89.25,357.0,,93.71799999999999,122.531,166.356,114.978,147.13299999999998,144.942,131.428,158.532,146.631,161.02700000000002,237.044,160.013,309.844,163.158,127.589,148.74200000000002,121.848,147.364,216.00099999999998,154.0,228.687,150.495,248.02900000000002,155.131,128.94899999999998,173.972,79.609,175.394,264.861,163.69,224.832,168.982,93.604,168.956,210.579,166.88099999999997,247.535,167.636,120.93700000000001,182.225,285.313,181.72,55.043,187.47400000000002,306.556,175.59,262.217,176.08599999999998,51.18,179.167,69.053,178.171,295.184,178.817,259.319,192.62400000000002,237.88299999999998,195.71599999999998,119.125,198.37099999999998,257.10200000000003,202.05900000000003,230.02599999999998,190.611,138.888,191.828,107.29,190.16099999999997,278.334,191.949,74.719,208.99400000000003,289.243,196.546,253.79,151.183
89.5,358.0,,93.43299999999999,122.413,166.364,114.976,147.083,144.96,131.445,158.53,146.6,161.02,237.06900000000002,160.03799999999998,309.945,163.14,127.587,148.766,121.87899999999999,147.355,215.925,154.018,228.703,150.47,248.024,155.11700000000002,128.938,173.967,79.642,175.386,264.869,163.719,224.817,168.99599999999998,93.59299999999999,168.956,210.59,166.863,247.567,167.59599999999998,120.929,182.203,285.303,181.69099999999997,55.023,187.44400000000002,306.58799999999997,175.622,262.203,176.06900000000002,51.137,179.19099999999997,69.059,178.21900000000002,295.194,178.81599999999997,259.308,192.61,237.88,195.75599999999997,119.15,198.358,257.10200000000003,202.05200000000002,230.003,190.61599999999999,138.893,191.834,107.209,190.132,278.308,191.947,74.686,208.959,289.216,196.57299999999998,253.778,151.17700000000002
