TimesH,Frame,NoMissing,40,40,48,48,53,53,60,60,73,73,76,76,92,92,102,102,103,103,104,104,105,105,106,106,110,110,114,114,116,116,130,130,131,131,132,132,142,142,148,148,149,149,156,156,157,157,161,161,164,164,167,167,169,169,170,170,173,173,183,183,184,184,188,188,195,195,202,202,208,208,214,214,225,225,226,226,241,241,242,242,324,324,361,361,404,404,439,439,456,456,599,599,678,678,684,684,687,687,722,722
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
150.75,603.0,,105.76899999999999,139.623,92.285,142.835,128.04,127.919,292.431,134.81799999999998,92.33200000000001,121.40299999999999,232.877,122.21700000000001,277.735,167.107,134.496,170.065,254.701,168.528,293.472,172.051,242.297,171.907,98.023,173.615,241.96,160.828,135.944,163.42600000000002,307.02099999999996,163.312,126.816,157.36,74.10300000000001,158.266,256.02099999999996,156.743,126.81299999999999,147.908,226.666,148.52100000000002,283.269,149.96,299.357,191.264,86.73700000000001,193.637,113.515,196.16099999999997,288.161,195.452,126.616,198.36599999999999,53.732,185.203,306.988,185.278,259.818,187.09599999999998,136.939,190.674,68.829,179.38299999999998,146.366,179.247,274.31,182.551,83.896,174.028,260.101,177.40599999999998,109.94,178.41400000000002,146.248,206.51,56.601000000000006,208.761,255.43099999999998,201.025,135.946,201.13299999999998,220.799,117.30799999999999,,,94.155,200.46400000000003,,,,,,,,,,,,,,
151.0,604.0,,105.75,139.615,92.38799999999999,142.56,128.02700000000002,127.91,292.618,134.55700000000002,92.314,121.412,232.827,122.26799999999999,277.71,167.07299999999998,134.445,170.042,254.763,168.59400000000002,293.475,172.047,242.24599999999998,171.863,98.005,173.637,241.938,160.855,135.93,163.452,307.033,163.298,126.78399999999999,157.366,74.15899999999999,158.273,256.013,156.743,126.87799999999999,147.952,226.666,148.528,283.216,149.995,299.373,191.294,86.729,193.63099999999997,113.49700000000001,196.18200000000002,288.203,195.44099999999997,126.61399999999999,198.354,53.739,185.199,306.89099999999996,185.298,259.865,187.047,136.939,190.66099999999997,68.883,179.459,146.275,179.225,274.329,182.542,83.86,174.035,260.087,177.203,109.93,178.43,146.15,206.47400000000002,56.608000000000004,208.708,255.472,201.00799999999998,135.957,201.125,220.833,117.24700000000001,,,94.195,200.44299999999998,,,,,,,,,,,,,,
151.25,605.0,,105.726,139.624,92.434,142.644,128.032,127.92399999999999,292.611,134.694,92.25299999999999,121.385,232.798,122.223,277.76,167.015,134.501,169.99099999999999,254.74099999999999,168.477,293.457,172.028,242.327,171.87400000000002,98.009,173.63099999999997,241.923,160.847,135.891,163.534,307.009,163.314,126.774,157.373,74.132,158.254,256.001,156.749,126.948,147.996,226.66400000000002,148.528,283.211,149.99200000000002,299.34,191.429,86.721,193.625,113.446,196.21599999999998,288.217,195.43599999999998,126.625,198.35299999999998,53.738,185.19,306.719,185.34400000000002,259.868,187.02599999999998,136.93,190.642,68.916,179.487,146.27200000000002,179.24599999999998,274.29200000000003,182.554,83.84899999999999,174.045,260.139,177.305,109.65700000000001,178.606,146.132,206.449,56.628,208.72099999999998,255.514,200.99400000000003,135.97299999999998,201.139,220.855,117.471,,,94.189,200.43,,,,,,,,,,,,,,
151.5,606.0,,105.699,139.619,92.45700000000001,142.77100000000002,128.033,127.914,292.684,134.812,92.28299999999999,121.39399999999999,232.804,122.213,277.751,166.977,134.47,169.96900000000002,254.792,168.523,293.467,172.02200000000002,242.38,171.857,98.0,173.68,241.96200000000002,160.83100000000002,135.895,163.55,307.002,163.289,126.773,157.378,74.161,158.257,255.995,156.753,126.927,148.035,226.66400000000002,148.52100000000002,283.197,149.97799999999998,299.39599999999996,191.338,86.711,193.623,113.359,196.19799999999998,288.202,195.45,126.669,198.343,53.743,185.17700000000002,306.764,185.285,259.88599999999997,187.03900000000002,136.92600000000002,190.63400000000001,68.907,179.433,146.246,179.205,274.307,182.55700000000002,83.831,174.032,260.149,177.482,109.60700000000001,178.64,146.072,206.421,56.638000000000005,208.733,255.57299999999998,200.97299999999998,135.976,201.14700000000002,220.688,117.494,247.69,181.90599999999998,94.175,200.387,,,,,,,,,,,,,,
151.75,607.0,,105.68,139.63299999999998,92.514,142.69299999999998,128.029,127.928,292.603,134.65,92.28200000000001,121.389,232.761,122.171,277.715,166.953,134.403,169.94,254.78900000000002,168.44,293.46,172.024,242.372,171.856,97.986,173.67700000000002,242.013,160.83100000000002,135.881,163.562,306.998,163.248,126.745,157.404,74.22,158.29,255.99,156.747,126.993,148.043,226.667,148.531,283.171,149.967,299.411,191.34,86.712,193.61599999999999,113.374,196.15200000000002,288.226,195.435,126.67299999999999,198.331,53.761,185.165,306.466,185.34900000000002,259.84,187.095,136.909,190.61900000000003,68.889,179.46599999999998,146.27,179.195,274.225,182.52900000000002,83.84100000000001,174.041,260.089,177.231,109.45100000000001,178.83900000000003,146.041,206.416,56.637,208.747,255.65099999999998,200.96900000000002,135.97899999999998,201.167,220.75400000000002,117.243,248.013,182.045,94.171,200.41099999999997,,,,,,,,,,,,,,
152.0,608.0,,105.685,139.629,92.524,142.49,128.031,127.91799999999999,292.47700000000003,134.91,92.249,121.37700000000001,232.699,122.118,277.75,166.965,134.381,169.886,254.78,168.46599999999998,293.464,172.012,242.31400000000002,171.81599999999997,97.97200000000001,173.709,242.018,160.881,135.876,163.58700000000002,306.98900000000003,163.232,126.73,157.415,74.226,158.298,255.99,156.734,127.07600000000001,148.102,226.66,148.524,283.204,149.922,299.33099999999996,191.23,86.712,193.613,113.367,196.13099999999997,288.225,195.422,126.677,198.335,53.763000000000005,185.16,306.433,185.412,259.83099999999996,187.08599999999998,136.922,190.607,68.926,179.46200000000002,146.374,179.204,274.219,182.50599999999997,83.82799999999999,174.02,260.055,177.07,109.39399999999999,178.91,146.045,206.37599999999998,56.601000000000006,208.7,255.672,200.96,135.989,201.167,220.658,117.311,247.507,181.761,94.20100000000001,200.39700000000002,141.787,127.914,,,,,,,,,,,,
152.25,609.0,,105.67299999999999,139.628,92.575,142.202,128.031,127.95100000000001,292.47,134.843,92.25299999999999,121.353,232.645,122.14399999999999,277.69,166.88099999999997,134.334,169.826,254.803,168.489,293.472,172.02,242.208,171.80700000000002,97.97399999999999,173.679,242.03400000000002,160.84799999999998,135.884,163.575,306.973,163.24200000000002,126.73899999999999,157.417,74.26899999999999,158.315,255.982,156.74,127.08,148.109,226.642,148.504,283.228,149.908,299.344,191.293,86.70200000000001,193.607,113.291,196.128,288.226,195.422,126.749,198.335,53.768,185.157,306.39,185.454,259.793,187.15200000000002,136.942,190.59,68.98,179.537,146.275,179.179,274.107,182.476,83.823,174.02,259.872,176.702,109.31700000000001,178.98,146.063,206.37400000000002,56.615,208.717,255.697,200.984,135.97799999999998,201.205,220.71099999999998,117.087,247.743,181.796,94.20700000000001,200.35,141.816,128.0,,,,,,,,,,,,
152.5,610.0,,105.667,139.619,93.0,141.0,128.018,127.949,292.425,134.898,92.255,121.367,232.673,122.166,277.624,166.835,134.334,169.75799999999998,254.81400000000002,168.65,293.465,172.017,242.132,171.797,97.954,173.683,242.046,160.863,135.872,163.586,306.975,163.245,126.75200000000001,157.431,74.333,158.304,255.97,156.69799999999998,127.156,148.166,226.641,148.501,283.215,149.904,299.247,191.208,86.705,193.59400000000002,113.31200000000001,196.106,288.23,195.40900000000002,126.705,198.305,53.751999999999995,185.16099999999997,306.177,185.503,259.763,187.19099999999997,136.922,190.60299999999998,69.05,179.571,146.187,179.144,274.108,182.493,83.838,173.976,259.853,176.62,109.243,179.054,146.00799999999998,206.27599999999998,56.591,208.7,255.726,200.99,135.996,201.21400000000003,220.662,116.963,248.06599999999997,181.95,94.196,200.351,141.863,128.086,119.43,183.608,,,,,,,,,,
152.75,611.0,,105.655,139.643,92.75,140.496,128.04,127.96600000000001,292.723,134.431,92.255,121.34299999999999,232.638,122.12299999999999,277.56,166.782,134.279,169.666,254.826,168.503,293.459,172.011,242.141,171.766,97.958,173.72,242.06799999999998,160.875,135.874,163.55100000000002,306.96,163.23,126.72200000000001,157.459,74.344,158.30700000000002,255.97,156.67600000000002,127.259,148.247,226.642,148.502,283.19599999999997,149.908,299.28700000000003,191.217,86.676,193.585,113.21799999999999,196.12599999999998,288.232,195.4,126.735,198.28599999999997,53.746,185.167,306.481,185.391,259.748,187.203,136.906,190.592,69.077,179.65,146.267,179.112,274.097,182.472,83.855,173.97,259.791,176.55599999999998,109.209,179.07299999999998,146.014,206.27,56.543,208.646,255.75799999999998,200.981,135.98,201.199,220.64,116.994,247.922,181.86700000000002,94.23200000000001,200.326,141.798,128.183,119.39,182.986,,,,,,,,,,
153.0,612.0,,105.62899999999999,139.618,92.398,141.619,128.066,127.969,292.346,134.711,92.291,121.335,232.66400000000002,122.09299999999999,277.62,166.804,134.19299999999998,169.576,254.78099999999998,168.489,293.469,172.005,242.084,171.732,97.961,173.71599999999998,242.08900000000003,160.884,135.84799999999998,163.55100000000002,306.906,163.309,126.725,157.466,74.344,158.314,255.94799999999998,156.668,127.26899999999999,148.262,226.628,148.497,283.16200000000003,149.882,299.225,191.185,86.63600000000001,193.577,113.20200000000001,196.13,288.216,195.395,126.725,198.305,53.75,185.16299999999998,306.461,185.35,259.747,187.19099999999997,136.924,190.567,69.131,179.71200000000002,146.239,179.106,274.10900000000004,182.481,83.83200000000001,173.953,259.745,176.446,109.176,179.105,146.002,206.238,56.61,208.65099999999998,255.71900000000002,200.976,135.97299999999998,201.19099999999997,220.645,116.91,248.24200000000002,182.003,94.18299999999999,200.308,141.773,128.222,119.40100000000001,183.06400000000002,,,,,,,,,,
153.25,613.0,,105.615,139.628,92.31700000000001,141.571,128.086,127.961,292.582,134.352,92.271,121.316,232.64700000000002,122.081,277.498,166.706,134.208,169.51,254.701,168.463,293.44599999999997,172.007,242.04,171.68200000000002,97.988,173.687,242.11900000000003,160.876,135.844,163.536,306.89799999999997,163.27700000000002,126.758,157.471,74.582,158.364,255.96,156.664,127.292,148.284,226.607,148.517,283.157,149.857,299.203,191.179,86.63,193.57299999999998,113.226,196.12099999999998,288.22900000000004,195.399,126.74799999999999,198.296,53.739,185.16099999999997,306.33,185.36,259.73,187.21400000000003,136.923,190.567,69.16199999999999,179.72299999999998,146.218,179.144,274.115,182.47299999999998,83.82700000000001,173.949,259.717,176.49,109.13,179.14700000000002,146.001,206.25599999999997,56.589,208.645,255.727,200.972,135.97899999999998,201.19299999999998,220.708,116.995,247.93200000000002,181.77900000000002,94.16799999999999,200.269,141.869,128.361,119.0,185.0,,,,,,,,,,
153.5,614.0,,105.601,139.625,92.32600000000001,141.281,128.054,127.95100000000001,292.64099999999996,134.403,92.285,121.29700000000001,232.608,122.10600000000001,277.494,166.65099999999998,134.191,169.51,254.74400000000003,168.51,293.431,172.0,242.03599999999997,171.65,97.991,173.645,242.125,160.84799999999998,135.828,163.589,306.911,163.26,126.743,157.494,74.428,158.33100000000002,255.945,156.675,127.243,148.24200000000002,226.608,148.512,283.158,149.858,299.187,191.19799999999998,86.625,193.55900000000003,113.155,196.127,288.233,195.39700000000002,126.807,198.27700000000002,53.748999999999995,185.169,306.283,185.324,259.743,187.16299999999998,136.945,190.53599999999997,69.12100000000001,179.679,146.359,179.146,274.11,182.459,83.825,173.946,259.67400000000004,176.407,109.12299999999999,179.16,146.023,206.278,56.56,208.59400000000002,255.774,200.965,135.982,201.176,220.671,117.322,,,94.162,200.217,141.813,128.5,119.45299999999999,183.667,,,,,,,,,,
153.75,615.0,,105.57799999999999,139.61,92.318,141.149,128.065,127.947,292.778,134.338,92.303,121.26700000000001,232.582,122.096,277.467,166.615,134.143,169.484,254.69,168.49400000000003,293.406,171.975,242.084,171.66299999999998,97.96799999999999,173.657,242.112,160.839,135.822,163.60299999999998,306.884,163.269,126.757,157.493,74.441,158.321,255.951,156.674,127.286,148.293,226.59,148.488,283.16200000000003,149.81,299.074,191.269,86.62200000000001,193.562,113.12299999999999,196.13400000000001,288.235,195.39700000000002,126.805,198.25900000000001,53.758,185.16400000000002,306.325,185.294,259.737,187.112,136.944,190.548,69.137,179.701,146.352,179.115,274.16700000000003,182.477,83.805,173.953,259.658,176.37099999999998,109.064,179.226,146.001,206.248,56.589,208.58599999999998,255.812,200.967,135.981,201.17700000000002,220.635,117.171,,,94.119,200.188,141.77100000000002,128.58100000000002,119.493,184.44,,,,,,,,,,
154.0,616.0,,105.57600000000001,139.611,92.27600000000001,140.805,128.055,127.963,292.77299999999997,134.243,92.324,121.277,232.642,122.085,277.54400000000004,166.65400000000002,134.112,169.373,254.731,168.49400000000003,293.399,171.976,242.12599999999998,171.62900000000002,97.96700000000001,173.69,242.145,160.86,135.78799999999998,163.687,306.89799999999997,163.267,126.743,157.49200000000002,74.637,158.347,255.93099999999998,156.67,127.27600000000001,148.317,226.583,148.519,283.177,149.792,298.999,191.274,86.609,193.55,113.18,196.12,288.259,195.391,126.881,198.24599999999998,53.756,185.14700000000002,306.3,185.27200000000002,259.748,187.083,136.93200000000002,190.55200000000002,69.116,179.657,146.425,179.107,274.254,182.50799999999998,83.792,173.95,259.657,176.4,109.045,179.26,146.018,206.267,56.576,208.53099999999998,255.84900000000002,200.952,136.041,201.18200000000002,220.638,117.149,,,94.061,200.157,141.68,128.576,119.508,183.71900000000002,,,,,,,,,,
154.25,617.0,,105.57,139.64,92.20700000000001,140.849,128.058,127.969,292.847,134.19799999999998,92.34,121.242,232.57299999999998,122.061,277.438,166.47,134.165,169.428,254.71599999999998,168.43599999999998,293.39799999999997,171.972,242.03900000000002,171.604,97.947,173.709,242.10299999999998,160.805,135.813,163.63299999999998,306.906,163.22899999999998,126.766,157.497,74.80199999999999,158.365,255.938,156.665,127.29299999999999,148.319,226.571,148.513,283.176,149.79399999999998,299.029,191.204,86.588,193.541,113.155,196.11900000000003,288.276,195.386,126.869,198.229,53.757,185.13099999999997,306.269,185.225,259.746,187.054,136.903,190.546,69.11399999999999,179.639,146.281,179.047,274.17400000000004,182.479,83.77,173.95,259.63,176.261,109.046,179.283,146.0,206.274,56.568000000000005,208.49099999999999,255.90400000000002,200.919,136.041,201.18599999999998,220.611,117.084,,,94.12299999999999,200.19099999999997,141.634,128.667,119.50200000000001,183.81099999999998,,,,,,,,,,
154.5,618.0,,105.571,139.67,92.125,140.73,128.069,127.971,292.782,134.33,92.338,121.24600000000001,232.554,122.085,277.462,166.488,134.06,169.338,254.72799999999998,168.394,293.381,171.968,242.024,171.572,97.936,173.74200000000002,242.063,160.793,135.776,163.664,306.909,163.196,126.76,157.487,75.10300000000001,158.412,255.95,156.67,127.245,148.284,226.572,148.499,283.173,149.75,298.949,191.192,86.56200000000001,193.547,113.098,196.127,288.31,195.375,126.885,198.248,53.744,185.128,306.235,185.206,259.717,187.13,136.912,190.52,69.124,179.628,146.298,179.03900000000002,274.106,182.442,83.779,173.945,259.51,176.155,109.037,179.295,146.032,206.27599999999998,56.468999999999994,208.447,255.93200000000002,200.888,136.026,201.19299999999998,220.572,116.977,,,94.104,200.18599999999998,141.639,128.569,119.506,183.768,,,,,,,,,,
154.75,619.0,,105.56200000000001,139.658,92.089,140.759,128.076,127.984,292.738,134.234,92.353,121.23100000000001,232.638,122.06299999999999,277.453,166.429,134.011,169.19799999999998,254.737,168.19299999999998,293.382,171.97400000000002,242.00599999999997,171.572,97.95299999999999,173.697,242.123,160.77100000000002,135.796,163.658,306.911,163.21,126.749,157.494,75.339,158.45,255.957,156.69,127.25299999999999,148.326,226.56799999999998,148.487,283.135,149.745,299.066,191.185,86.54799999999999,193.546,113.177,196.141,288.311,195.36,126.861,198.21,53.736000000000004,185.114,306.125,185.239,259.728,187.113,136.939,190.495,69.109,179.62099999999998,146.202,179.021,274.093,182.407,83.76799999999999,173.93200000000002,259.421,176.048,109.015,179.317,146.0,206.273,56.522,208.487,256.006,200.87900000000002,136.035,201.201,220.69799999999998,116.963,,,94.165,200.16400000000002,141.631,128.627,119.5,183.55900000000003,,,,,,,,,,
155.0,620.0,,105.56299999999999,139.659,92.102,140.68,128.062,127.999,292.82099999999997,134.168,92.354,121.223,232.584,122.096,277.394,166.38,134.02200000000002,169.137,254.77,168.104,293.35900000000004,171.975,242.007,171.553,97.95200000000001,173.69299999999998,242.108,160.799,135.778,163.65200000000002,306.959,163.148,126.795,157.497,75.368,158.469,255.949,156.692,127.28299999999999,148.311,226.565,148.483,283.184,149.719,299.1,191.22299999999998,86.54299999999999,193.535,113.155,196.144,288.305,195.34900000000002,126.898,198.196,53.717,185.106,306.17,185.222,259.675,187.06,136.955,190.47099999999998,69.131,179.62900000000002,146.245,179.018,274.072,182.38,83.74799999999999,173.921,259.416,175.989,108.973,179.34799999999998,146.059,206.287,56.498000000000005,208.46,256.04200000000003,200.861,136.064,201.233,220.653,116.587,,,94.165,200.143,141.66899999999998,128.654,119.51,183.579,,,,,,,,,,
155.25,621.0,,105.56,139.65200000000002,92.075,140.74,128.064,127.988,292.985,134.194,92.33,121.21799999999999,232.71200000000002,122.072,277.377,166.36599999999999,134.031,169.113,254.757,168.201,293.36,171.96099999999998,242.005,171.517,97.984,173.662,242.144,160.756,135.755,163.679,306.95799999999997,163.136,126.79700000000001,157.5,75.641,158.51,255.942,156.692,127.319,148.346,226.555,148.483,283.178,149.743,298.935,191.25900000000001,86.527,193.537,113.125,196.15400000000002,288.29,195.34799999999998,126.928,198.208,53.706,185.09799999999998,306.028,185.25900000000001,259.699,186.94299999999998,136.958,190.45,69.12,179.59099999999998,146.345,179.055,274.152,182.412,83.74,173.89700000000002,259.374,175.938,108.94,179.36700000000002,146.065,206.294,56.481,208.452,256.035,200.863,136.05200000000002,201.261,220.736,116.859,,,94.17299999999999,200.12,141.649,128.597,119.523,183.851,,,,,,,,,,
155.5,622.0,,105.56299999999999,139.65,92.012,140.622,128.06799999999998,127.986,293.035,134.097,92.319,121.215,232.71400000000003,122.066,277.342,166.299,134.058,169.088,254.73,168.32299999999998,293.366,171.956,242.016,171.50599999999997,97.96700000000001,173.65900000000002,242.143,160.778,135.75799999999998,163.65200000000002,306.948,163.14700000000002,126.771,157.513,75.541,158.477,255.933,156.674,127.26100000000001,148.293,226.546,148.481,283.145,149.733,298.91900000000004,191.312,86.522,193.535,113.198,196.12099999999998,288.302,195.32299999999998,126.905,198.179,53.695,185.09099999999998,306.092,185.218,259.63,186.82,136.969,190.433,69.178,179.59599999999998,146.31799999999998,179.02700000000002,274.14099999999996,182.38400000000001,83.71600000000001,173.89,259.33299999999997,175.88299999999998,108.93,179.386,146.13299999999998,206.313,56.518,208.481,256.029,200.859,136.05200000000002,201.232,220.74,116.538,247.862,181.463,94.141,200.097,141.659,128.798,119.478,183.252,,,,,,,,,,
155.75,623.0,,105.57,139.66,91.941,140.665,128.071,127.985,292.973,134.107,92.31700000000001,121.227,232.737,122.14299999999999,277.345,166.295,134.072,169.02200000000002,254.762,168.25900000000001,293.375,171.947,241.893,171.454,97.975,173.671,242.157,160.74200000000002,135.75,163.653,306.937,163.14,126.785,157.542,75.822,158.507,255.928,156.687,127.204,148.25,226.554,148.49200000000002,283.1,149.719,298.782,191.34900000000002,86.52600000000001,193.528,113.25200000000001,196.095,288.29900000000004,195.30599999999998,126.912,198.15900000000002,53.693000000000005,185.085,306.027,185.19799999999998,259.594,186.63299999999998,136.97,190.40400000000002,69.143,179.572,146.266,179.03400000000002,274.223,182.40400000000002,83.729,173.87400000000002,259.27,175.78400000000002,108.895,179.42700000000002,146.158,206.297,56.506,208.437,256.066,200.847,136.058,201.253,220.672,116.448,248.06400000000002,181.455,94.193,200.06599999999997,141.718,128.839,119.431,183.54,,,,,,,,,,
