TimesH,Frame,NoMissing,2,2,10,10,11,11,34,34,35,35,39,39,40,40,42,42,47,47,49,49,52,52,54,54,55,55,57,57,59,59,109,109,111,111,113,113,114,114,115,115,123,123,127,127,133,133,135,135,140,140,141,141,143,143,144,144,146,146,148,148,149,149,152,152,155,155,156,156,157,157,158,158,160,160,161,161,164,164,166,166,168,168,169,169,173,173,176,176,178,178,179,179,185,185,187,187,189,189,191,191,194,194,195,195,197,197,204,204,205,205,207,207,212,212,213,213,214,214,215,215,216,216,217,217,218,218,222,222,224,224,225,225,228,228,231,231,232,232,233,233,264,264,265,265,268,268,269,269,271,271,272,272,273,273,276,276,279,279,280,280,284,284,290,290,297,297,300,300,301,301,369,369,383,383,467,467,475,475,503,503,642,642,664,664,734,734
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
347.25,1389.0,,255.385,102.18799999999999,280.066,95.236,133.363,95.475,230.73,118.58,91.156,119.54299999999999,197.80599999999998,115.61,218.468,113.08200000000001,86.314,112.804,277.383,131.5,154.507,128.328,126.935,128.64700000000002,243.88400000000001,127.139,236.65,125.615,139.849,125.074,216.27900000000002,124.414,102.37200000000001,164.921,63.492,164.989,148.605,163.746,125.384,162.304,114.351,163.32,87.875,160.34799999999998,121.525,169.048,241.048,166.68400000000003,290.17,166.59599999999998,154.532,175.945,108.191,174.278,117.904,174.49599999999998,49.949,174.88299999999998,145.453,172.567,33.966,172.655,300.268,172.043,228.213,170.828,280.318,179.688,232.305,180.237,224.768,180.64700000000002,149.67700000000002,179.732,87.118,178.672,61.382,179.36599999999999,130.372,177.21099999999998,304.83799999999997,178.03099999999998,72.862,176.922,272.827,176.16299999999998,205.067,137.886,235.245,137.87,88.54799999999999,136.519,254.855,136.233,159.716,133.501,272.224,145.11,158.468,145.356,110.93299999999999,144.361,292.177,142.496,127.199,143.727,220.565,141.95600000000002,151.453,152.605,143.263,149.656,246.102,148.313,99.995,147.10299999999998,94.02,147.34,297.737,146.868,81.256,146.27700000000002,280.637,146.231,225.937,145.895,304.133,158.987,76.59100000000001,156.01,239.53599999999997,156.531,231.227,156.747,163.251,153.951,254.71900000000002,154.27,206.824,153.191,262.79200000000003,152.59799999999998,288.048,187.125,277.547,186.09,97.052,184.49,116.228,182.642,298.855,183.327,253.979,180.899,51.605,183.132,93.34700000000001,195.42,102.936,194.558,74.484,193.449,124.536,192.15400000000002,261.244,187.813,67.566,200.729,147.049,198.687,134.597,200.17700000000002,319.88599999999997,181.37599999999998,61.021,131.616,240.27599999999998,121.118,266.808,168.093,94.094,171.072,240.28599999999997,178.13400000000001,61.408,193.018,240.801,139.53799999999998
347.5,1390.0,,255.372,102.19,280.051,95.244,133.365,95.514,230.644,118.58,91.146,119.53,197.83,115.65,218.449,113.095,86.301,112.809,277.385,131.496,154.491,128.356,126.936,128.643,243.87400000000002,127.156,236.623,125.664,139.839,125.069,216.293,124.448,102.37799999999999,164.93400000000003,63.443999999999996,165.025,148.593,163.732,125.37799999999999,162.32399999999998,114.301,163.287,87.87200000000001,160.366,121.522,169.084,241.053,166.676,290.16,166.60299999999998,154.57399999999998,175.921,108.18299999999999,174.30200000000002,117.887,174.498,49.96,174.886,145.458,172.563,34.061,172.63400000000001,300.258,172.054,228.25900000000001,170.86900000000003,280.3,179.71,232.31099999999998,180.205,224.755,180.648,149.687,179.713,87.12700000000001,178.672,61.373999999999995,179.37099999999998,130.376,177.22299999999998,304.81,178.046,72.866,176.91299999999998,272.841,176.15200000000002,205.02599999999998,137.832,235.382,137.891,88.55,136.515,254.832,136.231,159.709,133.501,272.224,145.112,158.469,145.374,110.932,144.358,292.19,142.513,127.25200000000001,143.645,220.575,141.99,151.436,152.586,143.274,149.721,246.118,148.312,99.962,147.064,94.04,147.332,297.735,146.859,81.282,146.291,280.642,146.233,225.96,145.921,304.128,158.998,76.587,156.016,239.532,156.534,231.24200000000002,156.735,163.252,153.94899999999998,254.7,154.289,206.888,153.194,262.778,152.589,288.039,187.12400000000002,277.527,186.09900000000002,97.046,184.503,116.244,182.637,298.866,183.33700000000002,253.975,180.885,51.61,183.14,93.32600000000001,195.424,102.941,194.56400000000002,74.49,193.45,124.535,192.155,261.233,187.824,67.532,200.75799999999998,147.036,198.692,134.62,200.114,320.068,181.33700000000002,61.052,131.631,240.253,121.15899999999999,266.807,168.09400000000002,94.113,171.105,240.285,178.155,61.415,193.024,240.71099999999998,139.566
347.75,1391.0,,255.36,102.2,280.068,95.245,133.342,95.574,230.68599999999998,118.60600000000001,91.119,119.488,197.766,115.65799999999999,218.41299999999998,113.105,86.29799999999999,112.819,277.367,131.495,154.537,128.373,126.93,128.64600000000002,243.88,127.17299999999999,236.63,125.652,139.815,125.03299999999999,216.308,124.465,102.382,164.93099999999998,63.423,165.033,148.597,163.738,125.389,162.33100000000002,114.214,163.287,87.899,160.369,121.488,168.97400000000002,241.05,166.683,290.153,166.612,154.556,175.976,108.166,174.313,117.896,174.49099999999999,49.955,174.88,145.455,172.537,34.062,172.66400000000002,300.263,172.06599999999997,228.19400000000002,170.888,280.27,179.71200000000002,232.31099999999998,180.235,224.752,180.673,149.705,179.735,87.09200000000001,178.66299999999998,61.382,179.403,130.39700000000002,177.24,304.802,178.048,72.875,176.923,272.834,176.15599999999998,205.049,137.86700000000002,235.50400000000002,137.849,88.51700000000001,136.511,254.834,136.238,159.741,133.484,272.211,145.14,158.536,145.382,110.915,144.366,292.20799999999997,142.499,127.306,143.60299999999998,220.53900000000002,141.96200000000002,151.453,152.58700000000002,143.235,149.69,246.104,148.322,99.979,147.079,94.01799999999999,147.336,297.728,146.862,81.274,146.317,280.616,146.231,225.96099999999998,145.95,304.117,159.003,76.59,156.012,239.524,156.529,231.22,156.735,163.269,153.939,254.687,154.29399999999998,206.90099999999998,153.197,262.79900000000004,152.597,288.031,187.12900000000002,277.39,186.229,97.02600000000001,184.50599999999997,116.226,182.653,298.757,183.33599999999998,253.967,180.878,51.61600000000001,183.15099999999998,93.336,195.421,102.971,194.53099999999998,74.501,193.46400000000003,124.53299999999999,192.16400000000002,261.232,187.835,67.502,200.704,147.035,198.678,134.649,200.08,320.139,181.363,61.035,131.599,240.248,121.166,266.781,168.11,94.12,171.11700000000002,240.266,178.143,61.418,193.03,240.804,139.685
348.0,1392.0,,255.31799999999998,102.196,280.03700000000003,95.249,133.328,95.604,230.627,118.585,91.12200000000001,119.494,197.737,115.66799999999999,218.389,113.126,86.265,112.833,277.35200000000003,131.501,154.513,128.38299999999998,126.921,128.658,243.864,127.181,236.533,125.656,139.799,125.027,216.354,124.507,102.397,164.938,63.445,165.035,148.6,163.755,125.414,162.338,114.205,163.265,87.914,160.376,121.471,168.96200000000002,241.03900000000002,166.695,290.13599999999997,166.622,154.588,175.96900000000002,108.163,174.295,117.93,174.49599999999998,49.961000000000006,174.886,145.439,172.532,33.989000000000004,172.635,300.255,172.041,228.12599999999998,170.82,280.265,179.706,232.312,180.201,224.77200000000002,180.65099999999998,149.688,179.726,87.098,178.65400000000002,61.356,179.407,130.373,177.225,304.798,178.05200000000002,72.837,176.928,272.825,176.165,204.987,137.825,235.42700000000002,137.965,88.51299999999999,136.533,254.821,136.27,159.757,133.483,272.195,145.155,158.499,145.38,110.91799999999999,144.358,292.103,142.561,127.288,143.57399999999998,220.52700000000002,141.976,151.5,152.564,143.22899999999998,149.672,246.104,148.315,99.93799999999999,147.064,94.059,147.338,297.715,146.85399999999998,81.267,146.316,280.605,146.233,225.949,145.892,304.11400000000003,159.002,76.596,156.001,239.551,156.458,231.188,156.73,163.237,153.97299999999998,254.683,154.304,206.928,153.185,262.78,152.602,288.029,187.12400000000002,277.33099999999996,186.261,97.0,184.512,116.22399999999999,182.667,298.738,183.34400000000002,253.959,180.864,51.611999999999995,183.165,93.32700000000001,195.424,102.977,194.537,74.483,193.47299999999998,124.53399999999999,192.169,261.21299999999997,187.835,67.508,200.732,147.015,198.69400000000002,134.608,200.08,320.184,181.38,61.035,131.613,240.25099999999998,121.179,266.76599999999996,168.11900000000003,94.116,171.12400000000002,240.257,178.12,61.419,193.033,240.78,139.613
348.25,1393.0,,255.274,102.23700000000001,280.012,95.251,133.292,95.58,230.555,118.475,91.115,119.495,197.702,115.637,218.372,113.14399999999999,86.258,112.83200000000001,277.262,131.493,154.505,128.371,126.93299999999999,128.684,243.864,127.186,236.56900000000002,125.626,139.8,125.03200000000001,216.34599999999998,124.521,102.398,164.93200000000002,63.438,165.037,148.567,163.719,125.417,162.358,114.18700000000001,163.285,87.92200000000001,160.391,121.469,169.0,241.03,166.69799999999998,290.126,166.623,154.60299999999998,175.967,108.15700000000001,174.285,117.945,174.502,49.975,174.89,145.437,172.512,33.885,172.655,300.249,172.032,228.076,170.736,280.259,179.697,232.278,180.195,224.766,180.662,149.675,179.72,87.06700000000001,178.63099999999997,61.361999999999995,179.407,130.36700000000002,177.213,304.803,178.045,72.825,176.92700000000002,272.801,176.185,204.984,137.799,235.368,137.997,88.475,136.55,254.81799999999998,136.298,159.76,133.506,272.181,145.159,158.475,145.40200000000002,110.899,144.37,292.10200000000003,142.583,127.30799999999999,143.554,220.487,141.971,151.498,152.56799999999998,143.195,149.65200000000002,246.09,148.325,99.975,147.069,94.071,147.365,297.702,146.862,81.271,146.305,280.58,146.252,225.97099999999998,145.90200000000002,304.113,159.009,76.59899999999999,156.001,239.55900000000003,156.468,231.19799999999998,156.743,163.226,153.986,254.678,154.31,206.959,153.187,262.786,152.608,288.018,187.13,277.315,186.267,96.98200000000001,184.517,116.212,182.67700000000002,298.707,183.36700000000002,253.946,180.855,51.621,183.171,93.34100000000001,195.433,102.99,194.52900000000002,74.471,193.472,124.54,192.15900000000002,261.202,187.84,67.515,200.75799999999998,147.006,198.697,134.638,200.071,320.112,181.37,61.058,131.654,240.218,121.196,266.775,168.12099999999998,94.119,171.127,240.25400000000002,178.139,61.403,193.049,240.813,139.71200000000002
348.5,1394.0,,255.26,102.25200000000001,280.01599999999996,95.25299999999999,133.266,95.59,230.64700000000002,118.501,91.139,119.574,197.699,115.76299999999999,218.352,113.17,86.25,112.851,277.23900000000003,131.52,154.52100000000002,128.404,126.945,128.69,243.872,127.21799999999999,236.59,125.63600000000001,139.77100000000002,125.006,216.326,124.53,102.39,164.938,63.45,165.05200000000002,148.561,163.738,125.415,162.332,114.05799999999999,163.246,87.91799999999999,160.389,121.484,169.01,241.025,166.697,290.13,166.632,154.57399999999998,175.97400000000002,108.15899999999999,174.245,117.93299999999999,174.485,49.98,174.886,145.435,172.507,33.916,172.667,300.238,172.03400000000002,227.986,170.74400000000003,280.255,179.7,232.25400000000002,180.16400000000002,224.71099999999998,180.66299999999998,149.687,179.733,87.08200000000001,178.645,61.373000000000005,179.399,130.359,177.208,304.813,178.043,72.811,176.922,272.79200000000003,176.19400000000002,205.005,137.792,235.48,137.97,88.51,136.58700000000002,254.81599999999997,136.31799999999998,159.767,133.543,272.161,145.185,158.51,145.417,110.90799999999999,144.371,292.063,142.605,127.322,143.579,220.47,141.941,151.49,152.483,143.143,149.561,246.03900000000002,148.344,99.97,147.077,94.069,147.379,297.687,146.872,81.25,146.30200000000002,280.579,146.254,225.94,145.90200000000002,304.10900000000004,159.017,76.613,155.993,239.581,156.486,231.204,156.778,163.217,153.988,254.674,154.327,206.893,153.227,262.76599999999996,152.621,288.014,187.12400000000002,277.265,186.28400000000002,96.963,184.50099999999998,116.18299999999999,182.69400000000002,298.677,183.358,253.928,180.852,51.625,183.18,93.32700000000001,195.437,103.001,194.52700000000002,74.47,193.484,124.537,192.153,261.207,187.834,67.51100000000001,200.78,146.998,198.69299999999998,134.658,200.065,320.072,181.41099999999997,61.07899999999999,131.71,240.19299999999998,121.209,266.759,168.132,94.113,171.132,240.255,178.132,61.395,193.05599999999998,240.787,139.608
348.75,1395.0,,255.252,102.258,279.999,95.272,133.31,95.649,230.68,118.601,91.132,119.581,197.733,115.741,218.345,113.186,86.243,112.86399999999999,277.212,131.505,154.499,128.486,126.929,128.696,243.859,127.238,236.563,125.712,139.768,125.01100000000001,216.35,124.541,102.389,164.942,63.417,165.06799999999998,148.553,163.745,125.421,162.338,114.117,163.274,87.91799999999999,160.391,121.49600000000001,169.03900000000002,241.015,166.703,290.117,166.63299999999998,154.547,176.00400000000002,108.148,174.28,118.01,174.46900000000002,49.99,174.882,145.444,172.521,33.958,172.62599999999998,300.209,172.01,227.96599999999998,170.735,280.269,179.717,232.265,180.12,224.727,180.697,149.66899999999998,179.72299999999998,87.04799999999999,178.638,61.36,179.407,130.347,177.19400000000002,304.796,178.046,72.815,176.929,272.78700000000003,176.19799999999998,205.025,137.839,235.33900000000003,138.069,88.516,136.613,254.808,136.344,159.755,133.52700000000002,272.151,145.202,158.526,145.41899999999998,110.9,144.386,292.039,142.65200000000002,127.315,143.56799999999998,220.44099999999997,141.917,151.47,152.5,143.15200000000002,149.498,245.984,148.376,100.02799999999999,147.095,94.05799999999999,147.374,297.661,146.866,81.245,146.31799999999998,280.584,146.27,225.96200000000002,145.895,304.10400000000004,159.025,76.615,155.987,239.572,156.504,231.232,156.776,163.226,153.97,254.668,154.335,206.885,153.219,262.695,152.637,288.005,187.127,277.255,186.27700000000002,96.96,184.50400000000002,116.154,182.702,298.663,183.35,253.926,180.838,51.626000000000005,183.18599999999998,93.318,195.43,102.971,194.52900000000002,74.471,193.485,124.53200000000001,192.15400000000002,261.189,187.834,67.516,200.764,146.983,198.703,134.656,200.03799999999998,320.058,181.43900000000002,61.101000000000006,131.74200000000002,240.18900000000002,121.199,266.743,168.136,94.12,171.146,240.264,178.13099999999997,61.398999999999994,193.062,240.956,139.68
349.0,1396.0,,255.196,102.262,279.981,95.27799999999999,133.306,95.62700000000001,230.72,118.65,91.11399999999999,119.571,197.71200000000002,115.76899999999999,218.35,113.191,86.228,112.88600000000001,277.202,131.525,154.532,128.519,126.931,128.72,243.855,127.258,236.65900000000002,125.676,139.761,124.934,216.327,124.52,102.381,164.94299999999998,63.431999999999995,165.08900000000003,148.54399999999998,163.748,125.41,162.358,114.08200000000001,163.30200000000002,87.92200000000001,160.395,121.49799999999999,169.101,241.00799999999998,166.707,290.10400000000004,166.641,154.566,176.023,108.139,174.27599999999998,117.99600000000001,174.451,49.983999999999995,174.889,145.44899999999998,172.528,33.92,172.61700000000002,300.203,172.025,227.963,170.79,280.27299999999997,179.71900000000002,232.278,180.08,224.67,180.72799999999998,149.666,179.729,87.075,178.641,61.36600000000001,179.412,130.333,177.17,304.791,178.058,72.805,176.918,272.78,176.203,205.037,137.871,235.38299999999998,137.97799999999998,88.484,136.62,254.81799999999998,136.35299999999998,159.755,133.532,272.14,145.192,158.542,145.425,110.90299999999999,144.41899999999998,292.01099999999997,142.632,127.32,143.518,220.46900000000002,141.924,151.461,152.512,143.21200000000002,149.524,245.987,148.361,99.995,147.1,94.04,147.39600000000002,297.644,146.864,81.26,146.321,280.572,146.28799999999998,225.882,145.849,304.093,159.03,76.608,155.989,239.58700000000002,156.543,231.22099999999998,156.797,163.227,153.972,254.662,154.343,206.77900000000002,153.16,262.668,152.64700000000002,288.01,187.127,277.26099999999997,186.261,96.959,184.528,116.15799999999999,182.705,298.629,183.375,253.90900000000002,180.831,51.615,183.201,93.32,195.44099999999997,102.964,194.533,74.473,193.495,124.54299999999999,192.155,261.151,187.84799999999998,67.546,200.765,146.988,198.702,134.691,200.00599999999997,319.987,181.472,61.236999999999995,131.791,240.171,121.221,266.75,168.137,94.13,171.143,240.22,178.118,61.406000000000006,193.07299999999998,240.97400000000002,139.687
349.25,1397.0,,255.188,102.26899999999999,279.98400000000004,95.301,133.322,95.555,230.658,118.65,91.117,119.588,197.685,115.727,218.34599999999998,113.209,86.223,112.876,277.192,131.519,154.52100000000002,128.539,126.931,128.721,243.865,127.26799999999999,236.74200000000002,125.649,139.783,124.96700000000001,216.321,124.525,102.369,164.935,63.437,165.11900000000003,148.56799999999998,163.734,125.42200000000001,162.352,114.28299999999999,163.42600000000002,87.92,160.404,121.499,169.08,241.0,166.707,290.099,166.645,154.571,176.047,108.14299999999999,174.28799999999998,118.054,174.428,49.978,174.899,145.444,172.523,33.949,172.65,300.199,172.042,228.01,170.805,280.235,179.706,232.295,180.092,224.653,180.709,149.645,179.706,87.064,178.65400000000002,61.347,179.426,130.336,177.16400000000002,304.791,178.065,72.818,176.91099999999997,272.759,176.213,205.06799999999998,137.91299999999998,235.403,137.961,88.48700000000001,136.644,254.824,136.38,159.724,133.525,272.134,145.207,158.46,145.416,110.931,144.404,291.96,142.651,127.241,143.437,220.481,141.922,151.43200000000002,152.495,143.26,149.541,246.00099999999998,148.322,99.984,147.119,94.023,147.404,297.624,146.844,81.265,146.32399999999998,280.591,146.293,225.90900000000002,145.877,304.085,159.032,76.613,155.976,239.56599999999997,156.541,231.233,156.78799999999998,163.208,153.977,254.643,154.352,206.747,153.131,262.629,152.664,288.015,187.125,277.21299999999997,186.285,96.939,184.546,116.12,182.696,298.612,183.42,253.899,180.82299999999998,51.617,183.21400000000003,93.329,195.46,102.979,194.532,74.465,193.5,124.53200000000001,192.16099999999997,261.139,187.83700000000002,67.54,200.763,146.98,198.685,134.74,199.965,319.94599999999997,181.56400000000002,61.268,131.811,240.17700000000002,121.24,266.746,168.14700000000002,94.139,171.16299999999998,240.236,178.155,61.409,193.06,240.88099999999997,139.631
349.5,1398.0,,255.17700000000002,102.26,279.955,95.325,133.269,95.618,230.554,118.634,91.11200000000001,119.59,197.702,115.766,218.36,113.24700000000001,86.20200000000001,112.882,277.165,131.52700000000002,154.47299999999998,128.459,126.92299999999999,128.719,243.83599999999998,127.29799999999999,236.648,125.652,139.741,124.91799999999999,216.297,124.515,102.34,164.93900000000002,63.449,165.12400000000002,148.545,163.745,125.43299999999999,162.34799999999998,114.185,163.376,87.94,160.417,121.51,169.209,240.993,166.704,290.093,166.64700000000002,154.553,176.088,108.119,174.30599999999998,118.09299999999999,174.44299999999998,49.986999999999995,174.90599999999998,145.437,172.53099999999998,33.938,172.68400000000003,300.183,172.06,228.046,170.81,280.231,179.71900000000002,232.30599999999998,180.102,224.613,180.722,149.642,179.701,87.07799999999999,178.65,61.35,179.423,130.30100000000002,177.137,304.784,178.06,72.844,176.916,272.745,176.22099999999998,205.06599999999997,137.92600000000002,235.489,138.054,88.505,136.648,254.815,136.387,159.711,133.509,272.112,145.23,158.452,145.434,110.936,144.43,291.932,142.69799999999998,127.251,143.40200000000002,220.48,141.92,151.487,152.613,143.321,149.526,246.05,148.31799999999998,99.984,147.131,94.042,147.394,297.616,146.85399999999998,81.264,146.33,280.593,146.304,225.925,145.89600000000002,304.065,159.03799999999998,76.616,155.984,239.553,156.55100000000002,231.25799999999998,156.773,163.185,153.995,254.618,154.372,206.762,153.136,262.594,152.657,288.004,187.136,277.17,186.31900000000002,96.934,184.542,116.1,182.707,298.60200000000003,183.426,253.87400000000002,180.81799999999998,51.61,183.22799999999998,93.325,195.459,102.992,194.52,74.458,193.502,124.52600000000001,192.15599999999998,261.135,187.83,67.532,200.773,146.97799999999998,198.68200000000002,134.747,199.917,319.948,181.578,61.251999999999995,131.805,240.167,121.303,266.748,168.17,94.15899999999999,171.199,240.24400000000003,178.176,61.408,193.062,240.863,139.543
