TimesH,Frame,NoMissing,72,72,74,74,95,95,98,98,107,107,112,112,114,114,120,120,122,122,123,123,143,143,154,154,158,158,162,162,163,163,169,169,170,170,172,172,175,175,176,176,187,187,195,195,199,199,201,201,205,205,211,211,221,221,230,230,231,231,232,232,236,236,244,244,245,245,246,246,255,255,259,259,262,262,266,266,269,269,271,271,292,292,295,295,318,318,319,319,324,324,328,328,330,330,334,334,338,338,369,369,370,370,396,396,403,403,405,405,406,406,408,408,411,411,419,419,424,424,426,426,449,449,452,452,457,457,558,558,655,655,724,724,732,732,750,750,752,752,770,770,872,872,904,904,990,990,991,991,1023,1023,1111,1111
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
35.0,140.0,,242.896,45.589,181.796,47.169,86.088,58.574,209.72,59.028999999999996,230.893,61.677,102.18799999999999,63.979,219.946,64.795,227.549,66.321,210.08900000000003,68.09,249.326,68.196,245.645,76.973,97.556,81.487,240.38,81.702,88.39399999999999,83.51700000000001,190.78599999999997,84.27799999999999,123.99799999999999,80.983,219.451,87.242,74.094,87.74799999999999,210.65,88.471,246.78,89.588,120.848,92.03299999999999,189.791,92.824,81.98700000000001,98.04799999999999,130.2,97.675,230.91400000000002,97.241,250.423,103.37,221.69400000000002,103.351,118.664,106.527,79.65,108.575,135.836,108.583,97.561,111.67200000000001,84.617,114.529,115.005,115.681,221.362,115.837,209.43900000000002,116.53,130.49,119.538,234.93099999999998,120.24700000000001,115.699,124.154,219.37099999999998,122.49,62.348,123.14399999999999,135.445,132.668,93.285,131.755,234.49400000000003,139.563,261.52299999999997,139.62,97.78200000000001,140.664,192.72299999999998,142.782,209.486,144.553,223.96900000000002,145.8,73.786,144.614,208.451,155.398,226.554,155.493,103.07799999999999,163.56799999999998,24.866,168.919,119.061,166.49,134.575,169.138,189.952,170.30900000000003,245.5,170.378,260.558,174.037,79.47,174.34799999999998,240.76,177.12900000000002,206.638,184.635,94.10600000000001,192.051,221.393,188.0,192.108,110.728,128.201,126.805,239.012,92.74600000000001,198.31099999999998,148.286,133.97799999999998,149.653,101.206,168.72099999999998,224.783,170.137,234.149,161.715,198.78900000000002,98.76100000000001,99.735,150.398,117.038,82.494,117.01899999999999,161.44799999999998,203.764,72.071
35.25,141.0,,242.923,45.562,181.87400000000002,47.108000000000004,86.11200000000001,58.556000000000004,209.69799999999998,58.876999999999995,230.872,61.67100000000001,102.18799999999999,63.985,219.959,64.764,227.692,66.247,210.107,68.033,249.313,68.178,245.623,76.994,97.508,81.517,240.387,81.743,88.397,83.53,190.685,84.26100000000001,123.955,81.062,219.52200000000002,87.221,74.146,87.736,210.69400000000002,88.479,246.78400000000002,89.605,120.809,91.991,190.18099999999998,92.368,82.001,98.00299999999999,130.161,97.738,231.00099999999998,97.374,250.396,103.34100000000001,221.703,103.45100000000001,118.67,106.54,79.595,108.416,135.856,108.565,97.55,111.656,84.598,114.48,115.006,115.64200000000001,221.36,115.85799999999999,209.437,116.544,130.505,119.46600000000001,234.926,120.258,115.705,124.12100000000001,219.459,122.51899999999999,62.184,123.235,135.458,132.667,93.266,131.765,234.453,139.655,261.54900000000004,139.601,97.755,140.64700000000002,192.862,142.804,209.495,144.55,223.988,145.828,73.765,144.498,208.482,155.39600000000002,226.517,155.543,102.95299999999999,163.66299999999998,24.772,168.938,119.081,166.52900000000002,134.626,169.195,189.97299999999998,170.43400000000003,245.446,170.378,260.492,174.162,79.44,174.48,240.764,176.99900000000002,206.69,184.641,94.116,192.088,221.53,187.75799999999998,192.106,110.72399999999999,128.194,126.79,239.00099999999998,92.749,198.25900000000001,148.266,133.951,149.715,101.171,168.68099999999998,224.805,170.12900000000002,234.075,161.754,198.782,98.759,99.711,150.49,117.006,82.462,117.009,161.43200000000002,203.65,72.17
35.5,142.0,,242.872,45.644,181.71599999999998,47.146,86.041,58.542,209.78900000000002,58.881,230.765,61.702,102.205,63.96,219.896,64.751,227.803,66.183,210.08700000000002,68.002,249.25,68.186,245.59400000000002,76.959,97.539,81.497,240.31599999999997,81.749,88.404,83.491,190.81799999999998,84.301,123.913,81.085,219.544,87.169,74.186,87.64200000000001,210.67700000000002,88.469,246.771,89.602,120.8,91.965,190.077,92.31,82.06299999999999,98.01,130.12,97.726,231.067,97.447,250.388,103.34,221.71200000000002,103.37799999999999,118.625,106.556,79.658,108.37,135.839,108.573,97.536,111.709,84.596,114.529,114.977,115.69200000000001,221.328,115.82799999999999,209.46099999999998,116.54,130.616,119.524,234.91299999999998,120.273,115.69,124.139,219.43599999999998,122.53200000000001,62.136,123.262,135.48,132.672,93.17299999999999,131.834,234.467,139.66899999999998,261.376,139.418,97.805,140.60399999999998,192.708,142.849,209.52200000000002,144.577,224.048,145.821,73.744,144.528,208.465,155.404,226.418,155.49,102.76899999999999,163.702,24.785999999999998,168.93900000000002,119.09700000000001,166.52900000000002,134.653,169.084,189.981,170.452,245.53,170.308,260.481,174.13099999999997,79.405,174.476,240.745,177.00799999999998,206.688,184.627,94.223,192.18400000000003,221.50400000000002,187.704,192.081,110.75,128.209,126.78200000000001,239.002,92.75200000000001,198.234,148.305,133.904,149.707,101.196,168.679,224.872,170.217,234.14,161.709,198.737,98.831,99.714,150.498,116.994,82.435,116.99,161.412,203.683,72.069
35.75,143.0,,242.93599999999998,45.497,181.771,47.153999999999996,86.02799999999999,58.523,209.752,58.842,230.71900000000002,61.699,102.17,63.917,219.926,64.811,227.77900000000002,66.202,210.162,68.021,249.391,68.17699999999999,245.582,76.934,97.63799999999999,81.539,240.278,81.655,88.34,83.46799999999999,190.53900000000002,84.146,123.90799999999999,81.14699999999999,219.546,87.12,74.22800000000001,87.62299999999999,210.63299999999998,88.52600000000001,246.792,89.583,120.84200000000001,91.935,189.919,92.352,82.098,97.99700000000001,130.136,97.691,231.028,97.28299999999999,250.392,103.352,221.726,103.34200000000001,118.649,106.49600000000001,79.609,108.31700000000001,135.839,108.529,97.54899999999999,111.72200000000001,84.647,114.512,114.961,115.721,221.355,115.82700000000001,209.49099999999999,116.492,130.58700000000002,119.505,234.87099999999998,120.34200000000001,115.62799999999999,124.141,219.46400000000003,122.54799999999999,62.041000000000004,123.348,135.53799999999998,132.72299999999998,93.169,131.834,234.46599999999998,139.596,261.414,139.414,97.79899999999999,140.66899999999998,192.87400000000002,142.893,209.52599999999998,144.607,224.00799999999998,145.84,73.667,144.533,208.49599999999998,155.42700000000002,226.456,155.546,102.646,163.805,24.78,168.94400000000002,119.074,166.518,134.658,169.082,189.92700000000002,170.57,245.545,170.359,260.409,174.11700000000002,79.416,174.465,240.78099999999998,177.053,206.678,184.622,94.15100000000001,192.05700000000002,221.498,187.65099999999998,192.03400000000002,110.74,128.179,126.73899999999999,239.03400000000002,92.74,198.31,148.27700000000002,133.863,149.685,101.22200000000001,168.783,224.946,170.187,234.227,161.72799999999998,198.666,98.866,99.804,150.378,116.926,82.691,116.991,161.379,203.678,72.154
36.0,144.0,,242.88,45.672,181.65900000000002,47.226000000000006,86.03399999999999,58.534,209.726,58.715,230.695,61.669,102.18299999999999,63.879,219.92700000000002,64.816,227.794,66.244,210.165,67.932,249.41299999999998,68.168,245.571,76.90100000000001,97.661,81.358,240.14,81.652,88.32600000000001,83.45,190.41299999999998,84.02799999999999,123.917,81.117,219.517,87.15899999999999,74.156,87.637,210.632,88.49,246.795,89.56700000000001,120.88600000000001,91.914,189.93400000000003,92.307,82.064,97.986,130.171,97.66,231.03,97.369,250.38099999999997,103.37799999999999,221.75400000000002,103.351,118.7,106.443,79.65,108.389,135.832,108.552,97.56,111.727,84.678,114.46600000000001,114.96,115.689,221.38299999999998,115.814,209.56400000000002,116.445,130.537,119.53399999999999,234.855,120.303,115.882,123.999,219.43900000000002,122.569,62.045,123.363,135.559,132.727,93.073,131.928,234.52900000000002,139.52700000000002,261.367,139.463,97.758,140.675,192.99200000000002,142.95600000000002,209.547,144.615,224.005,145.79,73.708,144.584,208.47099999999998,155.433,226.55599999999998,155.498,102.491,163.90200000000002,24.86,168.952,119.09299999999999,166.503,134.651,169.065,190.005,170.358,245.519,170.373,260.442,174.085,79.408,174.41299999999998,240.74099999999999,176.965,206.705,184.669,94.53200000000001,192.385,221.68200000000002,187.78099999999998,191.972,110.79,128.173,126.711,239.035,92.74600000000001,198.206,148.33100000000002,133.846,149.69799999999998,101.228,168.74200000000002,224.916,170.19,234.14,161.738,198.68,98.889,99.824,150.329,116.946,82.82799999999999,116.992,161.41,203.66,72.168
36.25,145.0,,242.845,45.571000000000005,181.764,47.148,86.001,58.503,209.704,58.726000000000006,230.662,61.683,102.223,63.95399999999999,219.90599999999998,64.78699999999999,227.743,66.249,210.11900000000003,67.92,249.505,68.168,245.574,76.883,97.641,81.52199999999999,240.158,81.646,88.323,83.455,190.298,83.92299999999999,123.94200000000001,81.03399999999999,219.543,87.167,74.135,87.57799999999999,210.648,88.431,246.767,89.569,120.86399999999999,91.939,189.93900000000002,92.334,82.06200000000001,97.95,130.181,97.59100000000001,230.958,97.25200000000001,250.37,103.289,221.75,103.415,118.579,106.514,79.752,108.34100000000001,135.86,108.63,97.542,111.77600000000001,84.741,114.475,114.94200000000001,115.671,221.393,115.725,209.604,116.42299999999999,130.52100000000002,119.475,234.88,120.29700000000001,115.789,124.041,219.388,122.574,62.126999999999995,123.359,135.567,132.705,93.054,131.938,234.481,139.475,261.293,139.52700000000002,97.77799999999999,140.56799999999998,193.11700000000002,142.941,209.55200000000002,144.593,224.014,145.744,73.753,144.507,208.498,155.464,226.548,155.476,102.554,163.887,24.893,168.955,119.06,166.512,134.701,168.915,190.021,170.315,245.53099999999998,170.357,260.442,174.08599999999998,79.515,174.467,240.747,176.923,206.707,184.673,94.54799999999999,192.354,221.794,187.95,192.00099999999998,110.75399999999999,128.165,126.697,239.03799999999998,92.726,198.15200000000002,148.351,133.857,149.535,101.21799999999999,168.745,224.923,170.236,234.08599999999998,161.785,198.65400000000002,98.882,99.89299999999999,150.281,116.965,82.721,117.01100000000001,161.376,203.67,72.168
36.5,146.0,,242.985,45.535,181.734,47.131,86.008,58.538999999999994,209.588,58.58,230.66,61.62,102.212,64.00399999999999,220.028,64.755,227.762,66.306,210.22400000000002,67.814,249.442,68.179,245.525,76.885,97.696,81.458,240.08,81.766,88.32,83.49,190.421,83.91799999999999,123.919,81.039,219.55599999999998,87.156,74.107,87.54799999999999,210.655,88.42399999999999,246.778,89.58200000000001,120.82799999999999,91.98100000000001,190.11599999999999,92.094,82.061,97.946,130.125,97.62,231.045,97.49,250.36900000000003,103.329,221.739,103.363,118.54,106.572,79.756,108.365,135.888,108.6,97.53299999999999,111.781,84.76700000000001,114.43700000000001,114.92299999999999,115.667,221.446,115.652,209.613,116.383,130.583,119.53399999999999,234.834,120.35700000000001,115.649,124.10799999999999,219.418,122.538,62.053000000000004,123.44,135.6,132.703,93.075,132.015,234.345,139.555,261.52099999999996,139.6,97.756,140.519,193.171,142.921,209.524,144.566,223.96200000000002,145.784,73.707,144.55200000000002,208.477,155.455,226.56,155.461,102.545,163.94400000000002,24.839000000000002,168.955,119.14200000000001,166.454,134.687,168.975,190.053,170.351,245.582,170.405,260.51,174.05599999999998,79.48,174.271,240.832,176.935,206.737,184.679,94.475,192.34400000000002,221.726,188.074,192.019,110.773,128.186,126.691,239.05700000000002,92.741,198.202,148.319,133.84799999999998,149.72,101.212,168.763,224.951,170.243,234.136,161.766,198.55200000000002,98.93,99.867,150.297,116.97200000000001,82.656,117.04,161.32399999999998,203.69099999999997,72.155
36.75,147.0,,242.915,45.693999999999996,181.769,47.238,86.085,58.54600000000001,209.5,58.489,230.733,61.615,102.22,63.97,219.96,64.759,227.796,66.289,210.11599999999999,67.881,249.55200000000002,68.138,245.54,76.866,97.735,81.4,240.122,81.786,88.307,83.434,190.207,83.815,123.86,81.044,219.55700000000002,87.2,74.10600000000001,87.575,210.622,88.405,246.778,89.589,120.84,91.98100000000001,190.202,92.08,82.044,97.93299999999999,130.144,97.603,231.028,97.55,250.364,103.315,221.761,103.412,118.586,106.524,79.756,108.385,135.89,108.625,97.54,111.81700000000001,84.735,114.45700000000001,114.90899999999999,115.64200000000001,221.47099999999998,115.65299999999999,209.643,116.36200000000001,130.597,119.551,234.859,120.385,115.816,123.988,219.437,122.55799999999999,61.98,123.429,135.635,132.724,93.10799999999999,131.887,234.46900000000002,139.519,261.525,139.66299999999998,97.667,140.49200000000002,193.343,143.01,209.528,144.52700000000002,223.96400000000003,145.76,73.689,144.588,208.446,155.47,226.49900000000002,155.476,102.59899999999999,163.797,24.857,168.97099999999998,119.137,166.388,134.634,169.153,189.99900000000002,170.47099999999998,245.56099999999998,170.458,260.502,174.07299999999998,79.517,174.38099999999997,240.838,176.801,206.734,184.643,94.76899999999999,192.582,221.86900000000003,188.334,191.952,110.94200000000001,128.154,126.633,239.078,92.70700000000001,198.21,148.303,133.862,149.55100000000002,101.20200000000001,168.791,224.984,170.237,234.27,161.763,198.602,98.92,99.885,150.305,116.994,82.605,117.036,161.305,203.595,72.182
37.0,148.0,,242.855,45.766999999999996,181.729,47.278,86.09700000000001,58.526,209.45,58.533,230.65,61.659,102.19200000000001,63.928999999999995,219.97400000000002,64.742,227.739,66.27199999999999,210.06400000000002,67.943,249.644,68.113,245.52700000000002,76.84100000000001,97.72200000000001,81.244,240.236,81.773,88.29700000000001,83.38,190.275,83.874,123.822,81.119,219.524,87.213,74.122,87.57799999999999,210.61700000000002,88.375,246.773,89.573,120.89299999999999,92.01799999999999,190.045,92.23899999999999,82.006,97.929,130.106,97.60700000000001,231.07299999999998,97.633,250.335,103.31,221.761,103.475,118.609,106.51299999999999,79.75,108.369,135.84,108.586,97.551,111.806,84.756,114.339,114.905,115.67200000000001,221.467,115.682,209.646,116.366,130.643,119.509,234.882,120.329,115.68299999999999,124.04,219.483,122.59,61.946000000000005,123.48899999999999,135.68200000000002,132.753,92.99,131.889,234.489,139.517,261.539,139.629,97.663,140.54,193.247,143.062,209.52700000000002,144.558,223.998,145.754,73.753,144.546,208.5,155.485,226.497,155.483,102.35,164.072,24.835,169.002,119.133,166.394,134.629,169.03099999999998,190.013,170.412,245.532,170.476,260.453,174.11900000000003,79.501,174.455,240.815,176.71,206.733,184.638,94.76299999999999,192.53900000000002,221.72299999999998,188.227,191.91099999999997,110.859,128.143,126.62299999999999,239.08900000000003,92.689,198.196,148.326,133.84799999999998,149.606,101.20100000000001,168.69299999999998,224.896,170.206,234.21400000000003,161.678,198.679,98.88600000000001,99.85700000000001,150.35,116.993,82.57700000000001,117.04299999999999,161.289,203.604,72.219
37.25,149.0,,242.84900000000002,45.768,181.75799999999998,47.357,86.17399999999999,58.535,209.433,58.412,230.67700000000002,61.673,102.212,63.983000000000004,219.968,64.757,227.78799999999998,66.252,210.07299999999998,67.824,249.62599999999998,68.12100000000001,245.50099999999998,76.834,97.70200000000001,80.98899999999999,240.102,81.785,88.3,83.38,190.38400000000001,83.93,123.804,81.092,219.518,87.189,74.092,87.59200000000001,210.588,88.35700000000001,246.77700000000002,89.587,120.86399999999999,91.992,190.176,92.258,81.975,97.95299999999999,130.101,97.6,231.108,97.68799999999999,250.34900000000002,103.309,221.794,103.427,118.598,106.448,79.748,108.321,135.91299999999998,108.57,97.527,111.8,84.796,114.301,114.915,115.64399999999999,221.49900000000002,115.59899999999999,209.67700000000002,116.333,130.71,119.53,234.895,120.287,115.925,123.90799999999999,219.405,122.601,61.9,123.527,135.685,132.76,93.03200000000001,131.856,234.52700000000002,139.50799999999998,261.508,139.608,97.693,140.454,193.297,143.024,209.547,144.588,224.014,145.765,73.8,144.488,208.513,155.463,226.512,155.545,102.39200000000001,164.04,24.82,169.03799999999998,119.088,166.421,134.588,169.05599999999998,190.044,170.357,245.53799999999998,170.429,260.445,174.111,79.47,174.44400000000002,240.88,176.72099999999998,206.748,184.655,94.57700000000001,192.34400000000002,221.752,188.145,191.96,110.91799999999999,128.139,126.56700000000001,239.05599999999998,92.664,198.261,148.243,133.891,149.423,101.148,168.733,224.86,170.205,234.174,161.724,198.71400000000003,98.846,99.87,150.34,117.04299999999999,82.292,117.025,161.268,203.53599999999997,72.215
37.5,150.0,,242.86700000000002,45.707,181.821,47.299,86.175,58.49,209.46099999999998,58.489,230.61,61.674,102.243,64.0,219.83900000000003,64.727,227.766,66.285,210.048,67.87100000000001,249.674,68.122,245.537,76.832,97.765,80.735,240.192,81.711,88.304,83.385,190.394,83.90700000000001,123.855,81.142,219.551,87.163,74.115,87.635,210.588,88.338,246.766,89.56299999999999,120.959,92.01299999999999,190.179,92.406,81.971,97.93299999999999,130.08,97.60700000000001,231.138,97.726,250.313,103.32,221.77599999999998,103.431,118.604,106.34899999999999,79.779,108.40100000000001,135.917,108.553,97.538,111.821,84.76100000000001,114.30799999999999,114.882,115.632,221.49599999999998,115.725,209.71400000000003,116.32700000000001,130.763,119.602,234.965,120.262,115.76899999999999,124.04,219.373,122.60600000000001,61.951,123.54700000000001,135.679,132.749,93.038,131.852,234.58,139.489,261.311,139.555,97.719,140.465,193.34799999999998,143.053,209.582,144.585,223.984,145.705,73.763,144.519,208.49,155.49200000000002,226.503,155.445,102.272,164.12,24.840999999999998,169.03900000000002,119.001,166.537,134.572,168.938,190.024,170.37400000000002,245.597,170.437,260.369,174.06900000000002,79.47399999999999,174.422,240.91,176.642,206.74400000000003,184.713,94.48100000000001,192.155,221.605,188.09400000000002,191.945,110.97,128.189,126.626,239.075,92.71,198.3,148.204,133.89600000000002,149.355,101.134,168.734,224.86900000000003,170.18900000000002,234.359,161.622,198.69799999999998,98.837,99.875,150.306,117.11399999999999,82.149,117.035,161.254,203.524,72.293
37.75,151.0,,243.02599999999998,45.567,181.78599999999997,47.253,86.16,58.431000000000004,209.454,58.598,230.627,61.7,102.23299999999999,64.028,219.93,64.753,227.75099999999998,66.257,210.007,67.855,249.67,68.102,245.532,76.821,97.71600000000001,80.73,240.09,81.757,88.29799999999999,83.366,190.433,83.86200000000001,123.868,81.119,219.55,87.15100000000001,74.093,87.661,210.61900000000003,88.26100000000001,246.764,89.56,120.89299999999999,91.978,190.273,92.429,81.961,97.915,130.072,97.57799999999999,231.188,97.785,250.33599999999998,103.265,221.795,103.397,118.57600000000001,106.359,79.748,108.402,135.917,108.432,97.523,111.84299999999999,84.79299999999999,114.318,114.913,115.618,221.47299999999998,115.72200000000001,209.71,116.309,130.735,119.556,234.94299999999998,120.257,116.352,123.695,219.355,122.60700000000001,61.916000000000004,123.584,135.661,132.77,92.992,131.904,234.528,139.44799999999998,261.319,139.57399999999998,97.775,140.35399999999998,193.45,142.984,209.578,144.608,223.88400000000001,145.719,73.686,144.564,208.44299999999998,155.528,226.452,155.425,102.228,164.04,24.833000000000002,169.048,118.975,166.537,134.514,168.84900000000002,189.99200000000002,170.44400000000002,245.602,170.40599999999998,260.423,174.09799999999998,79.37,174.40900000000002,240.91400000000002,176.643,206.75400000000002,184.75099999999998,94.654,192.342,221.84900000000002,188.188,191.968,110.949,128.185,126.655,239.083,92.727,198.24200000000002,148.24,133.893,149.497,101.133,168.731,224.90599999999998,170.173,234.425,161.511,198.703,98.77600000000001,99.822,150.415,117.132,82.008,117.053,161.22299999999998,203.54,72.225
