TimesH,Frame,NoMissing,24,24,29,29,248,248,304,304,306,306,309,309,313,313,316,316,318,318,319,319,324,324,325,325,338,338,350,350,352,352,354,354,362,362,363,363,366,366,373,373,375,375,376,376,377,377,378,378,381,381,386,386,387,387,390,390,391,391,393,393,398,398,403,403,404,404,413,413,414,414,415,415,416,416,424,424,425,425,427,427,428,428,431,431,432,432,434,434,435,435,444,444,445,445,447,447,448,448,456,456,458,458,459,459,460,460,461,461,466,466,469,469,470,470,472,472,485,485,486,486,491,491,503,503,507,507,508,508,509,509,510,510,512,512,516,516,518,518,522,522,526,526,532,532,543,543,549,549,562,562,569,569,576,576,582,582,950,950,980,980,1091,1091,1460,1460,1570,1570,1820,1820,2348,2348
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
2.0,8.0,,109.242,245.176,243.22799999999998,228.58900000000003,271.961,96.13600000000001,120.14,135.16899999999998,173.855,136.906,108.914,138.702,124.398,142.196,176.05200000000002,143.268,229.668,143.986,271.223,143.52200000000002,242.579,147.774,167.537,147.42700000000002,271.003,120.316,268.51,126.542,243.204,127.375,261.019,130.233,229.046,164.91299999999998,264.413,164.77700000000002,255.157,166.21,240.894,168.96200000000002,111.389,169.945,136.191,170.236,81.54899999999999,170.94799999999998,283.72,171.158,265.79400000000004,173.08900000000003,230.59599999999998,174.921,287.72900000000004,150.236,107.568,151.851,171.278,151.58100000000002,253.364,152.847,113.69200000000001,154.047,241.169,155.95600000000002,292.116,155.813,258.493,159.44,280.82599999999996,159.55700000000002,149.274,160.975,131.907,186.41400000000002,281.95,188.81900000000002,288.995,189.227,223.112,189.387,312.375,189.859,111.16799999999999,190.423,297.35400000000004,190.50599999999997,154.651,191.767,267.231,191.578,229.454,194.90900000000002,122.865,195.77,121.52600000000001,176.27700000000002,143.202,176.048,167.054,178.937,229.29,180.225,275.569,179.924,88.74799999999999,180.425,112.634,180.889,176.248,182.22,240.22400000000002,183.38,119.41,183.90200000000002,100.42299999999999,184.322,282.842,209.449,292.077,208.88099999999997,101.12100000000001,211.24200000000002,150.069,215.345,140.813,195.94299999999998,172.017,196.268,254.053,197.233,278.92400000000004,197.21200000000002,107.37200000000001,197.987,235.37400000000002,200.02599999999998,152.997,200.92,144.046,202.387,158.112,203.459,115.81200000000001,206.24,127.73899999999999,223.02200000000002,136.611,224.365,166.188,228.166,116.256,216.82299999999998,160.097,216.794,141.722,217.88099999999997,,,,,,,,,,,,,,
2.25,9.0,,109.26100000000001,245.187,243.268,228.68599999999998,271.95799999999997,96.12299999999999,120.163,135.171,173.859,136.889,108.904,138.684,124.39,142.191,176.05700000000002,143.265,229.683,143.991,271.276,143.49,242.582,147.78799999999998,167.521,147.405,271.006,120.292,268.514,126.54299999999999,243.209,127.354,261.029,130.22299999999998,229.05599999999998,164.907,264.439,164.77700000000002,255.197,166.22799999999998,240.896,168.951,111.42399999999999,169.924,136.209,170.222,81.533,170.947,283.745,171.16099999999997,265.806,173.07299999999998,230.609,174.921,287.748,150.246,107.516,151.816,171.28400000000002,151.575,253.34,152.861,113.678,154.036,241.175,155.945,292.14,155.806,258.52099999999996,159.452,280.834,159.539,149.27,160.94,131.91899999999998,186.395,281.97,188.858,289.004,189.18,223.041,189.305,312.382,189.84599999999998,111.176,190.43,297.404,190.468,154.645,191.74,267.23400000000004,191.56799999999998,229.486,194.915,122.868,195.74599999999998,121.51100000000001,176.252,143.181,176.02599999999998,167.03,178.93599999999998,229.232,180.19099999999997,275.57099999999997,179.917,88.766,180.407,112.656,180.868,176.09099999999998,182.27599999999998,240.24200000000002,183.37099999999998,119.40799999999999,183.892,100.43799999999999,184.28900000000002,282.795,209.446,292.188,208.903,100.94,211.225,150.042,215.338,140.782,195.924,172.028,196.243,254.06099999999998,197.209,278.927,197.201,107.355,197.96900000000002,235.378,200.005,152.99,200.893,144.028,202.285,158.095,203.453,115.829,206.238,127.671,223.011,136.621,224.333,166.238,228.081,116.28399999999999,216.812,160.06,216.77900000000002,141.773,217.88,,,,,,,,,,,,,,
2.5,10.0,,109.205,245.169,243.329,228.65,271.966,96.118,120.163,135.145,173.857,136.877,108.90100000000001,138.68,124.368,142.171,176.054,143.249,229.692,143.996,271.279,143.43200000000002,242.62400000000002,147.817,167.51,147.393,271.007,120.272,268.519,126.50200000000001,243.217,127.34200000000001,261.031,130.221,229.06,164.899,264.46299999999997,164.768,255.239,166.239,240.896,168.94799999999998,111.478,169.952,136.233,170.183,81.518,170.905,283.764,171.153,265.816,173.065,230.622,174.91099999999997,287.751,150.241,107.522,151.77100000000002,171.285,151.558,253.364,152.821,113.667,154.03,241.19299999999998,155.92600000000002,292.163,155.796,258.508,159.44,280.837,159.533,149.30200000000002,160.97799999999998,131.941,186.35299999999998,281.964,188.829,289.025,189.15200000000002,222.91,189.299,312.427,189.856,111.15700000000001,190.4,297.435,190.331,154.664,191.75900000000001,267.244,191.541,229.449,194.90099999999998,122.876,195.72799999999998,121.50399999999999,176.24200000000002,143.168,175.985,167.002,178.924,229.28900000000002,180.149,275.584,179.90400000000002,88.765,180.363,112.66799999999999,180.856,176.155,182.271,240.34799999999998,183.352,119.404,183.87599999999998,100.458,184.264,282.751,209.447,292.149,208.859,101.001,211.25900000000001,150.003,215.36,140.767,195.90900000000002,172.03099999999998,196.25400000000002,254.09799999999998,197.18900000000002,278.92900000000003,197.18400000000003,107.345,197.97799999999998,235.36700000000002,199.995,153.0,200.843,144.017,202.21400000000003,158.061,203.423,115.824,206.245,127.76799999999999,223.051,136.627,224.338,166.3,227.96200000000002,116.22,216.856,160.067,216.785,141.812,217.85299999999998,,,,,,,,,,,,,,
2.75,11.0,,109.194,245.167,243.394,228.65400000000002,271.968,96.11399999999999,120.196,135.11700000000002,173.86900000000003,136.868,108.897,138.638,124.365,142.16899999999998,176.03900000000002,143.262,229.695,143.987,271.233,143.395,242.649,147.844,167.514,147.374,271.017,120.26700000000001,268.508,126.509,243.23,127.316,261.047,130.221,229.05900000000003,164.89700000000002,264.441,164.78,255.267,166.239,240.892,168.94400000000002,111.421,169.92700000000002,136.253,170.167,81.509,170.886,283.784,171.137,265.813,173.051,230.61599999999999,174.886,287.751,150.249,107.48200000000001,151.774,171.298,151.511,253.416,152.782,113.67299999999999,154.02,241.2,155.917,292.173,155.783,258.45599999999996,159.547,280.841,159.524,149.295,160.942,131.97,186.315,281.92900000000003,188.81900000000002,289.022,189.143,223.081,189.351,312.437,189.834,111.16,190.362,297.427,190.232,154.672,191.732,267.237,191.518,229.408,194.886,122.87899999999999,195.71099999999998,121.499,176.21099999999998,143.08,175.942,166.965,178.945,229.28799999999998,180.12900000000002,275.591,179.9,88.725,180.347,112.679,180.865,176.15,182.208,240.398,183.361,119.396,183.863,100.419,184.247,282.738,209.43,292.254,208.822,101.042,211.27,149.977,215.34900000000002,140.753,195.90200000000002,172.02900000000002,196.22,254.138,197.174,278.933,197.16299999999998,107.28,197.995,235.37400000000002,199.979,152.99,200.81599999999997,144.016,202.22299999999998,158.036,203.44,115.816,206.232,127.742,223.02200000000002,136.599,224.322,166.296,227.935,116.178,216.908,160.069,216.80900000000003,141.865,217.821,,,,,,,,,,,,,,
3.0,12.0,,109.176,245.139,243.297,228.642,271.97,96.102,120.189,135.116,173.87900000000002,136.83100000000002,108.891,138.602,124.352,142.149,176.024,143.257,229.72,143.984,271.181,143.398,242.669,147.836,167.52,147.355,271.026,120.265,268.506,126.49600000000001,243.237,127.30799999999999,261.055,130.205,229.06599999999997,164.88099999999997,264.425,164.775,255.295,166.253,240.888,168.935,111.52,169.898,136.248,170.149,81.507,170.84900000000002,283.803,171.115,265.816,173.02900000000002,230.635,174.892,287.753,150.24,107.506,151.692,171.322,151.494,253.377,152.797,113.67399999999999,154.02200000000002,241.208,155.894,292.182,155.77700000000002,258.499,159.418,280.846,159.52200000000002,149.3,160.968,131.994,186.28099999999998,281.939,188.824,289.04400000000004,189.085,223.196,189.46,312.447,189.833,111.137,190.34599999999998,297.502,190.176,154.639,191.702,267.225,191.518,229.458,194.91,122.88799999999999,195.699,121.50299999999999,176.18900000000002,143.09,175.925,166.93900000000002,178.96099999999998,229.27599999999998,180.102,275.605,179.88400000000001,88.705,180.27700000000002,112.70200000000001,180.83700000000002,176.202,182.18900000000002,240.419,183.359,119.41799999999999,183.83700000000002,100.426,184.25099999999998,282.716,209.43900000000002,292.33799999999997,208.81900000000002,101.069,211.239,149.972,215.34,140.738,195.88299999999998,172.053,196.213,254.179,197.16099999999997,278.942,197.127,107.296,198.02,235.416,199.952,152.961,200.799,144.024,202.313,158.014,203.46,115.81200000000001,206.24099999999999,127.725,222.985,136.55,224.322,166.303,227.856,116.171,216.933,160.114,216.827,141.829,217.804,,,,,,,,,,,,,,
3.25,13.0,,109.166,245.144,243.32,228.71,271.97900000000004,96.09100000000001,120.213,135.132,173.886,136.80200000000002,108.89,138.607,124.345,142.11700000000002,176.012,143.244,229.707,143.976,271.185,143.406,242.69,147.861,167.511,147.35299999999998,271.028,120.243,268.52099999999996,126.484,243.215,127.319,261.055,130.194,229.079,164.87099999999998,264.392,164.774,255.321,166.25099999999998,240.882,168.928,111.59,169.87400000000002,136.298,170.127,81.494,170.861,283.811,171.09400000000002,265.825,173.01,230.643,174.892,287.748,150.232,107.566,151.634,171.324,151.476,253.352,152.791,113.67,154.007,241.21400000000003,155.886,292.197,155.77200000000002,258.47900000000004,159.398,280.846,159.52,149.25799999999998,160.934,131.991,186.253,281.947,188.83599999999998,289.052,189.03799999999998,223.26,189.489,312.454,189.832,111.179,190.322,297.587,190.012,154.62,191.69,267.236,191.50400000000002,229.47,194.921,122.897,195.66,121.505,176.15099999999998,143.14600000000002,175.905,166.951,178.96099999999998,229.28799999999998,180.06,275.63599999999997,179.86700000000002,88.696,180.264,112.709,180.832,176.236,182.274,240.51,183.322,119.40700000000001,183.817,100.447,184.24400000000003,282.67900000000003,209.429,292.371,208.83599999999998,101.087,211.19099999999997,149.976,215.325,140.73,195.86700000000002,172.03799999999998,196.19,254.179,197.139,278.949,197.1,107.285,197.998,235.424,199.965,152.957,200.783,144.006,202.132,158.025,203.451,115.818,206.25,127.743,222.99099999999999,136.578,224.332,166.287,227.918,116.196,216.822,160.093,216.84,141.785,217.78099999999998,,,,,,,,,,,,,,
3.5,14.0,,109.26100000000001,245.143,243.4,228.74,271.978,96.085,120.286,135.06799999999998,173.907,136.774,108.89,138.59799999999998,124.34899999999999,142.101,176.00599999999997,143.243,229.718,143.986,271.211,143.35299999999998,242.72099999999998,147.878,167.50799999999998,147.325,271.025,120.243,268.54,126.51700000000001,243.201,127.29,261.06,130.19,229.079,164.872,264.376,164.74599999999998,255.334,166.25099999999998,240.894,168.917,111.594,169.855,136.362,170.104,81.484,170.847,283.801,171.082,265.815,172.998,230.65599999999998,174.888,287.738,150.23,107.581,151.62,171.405,151.559,253.399,152.80200000000002,113.68799999999999,154.005,241.21099999999998,155.872,292.204,155.762,258.47900000000004,159.384,280.846,159.514,149.297,160.958,132.01,186.237,281.944,188.81599999999997,289.04400000000004,188.99900000000002,223.125,189.338,312.483,189.808,111.14200000000001,190.312,297.62,189.982,154.641,191.67700000000002,267.232,191.488,229.479,194.93099999999998,122.906,195.64700000000002,121.50299999999999,176.142,143.113,175.86700000000002,166.935,178.972,229.296,180.092,275.632,179.858,88.70700000000001,180.238,112.734,180.81900000000002,176.13400000000001,182.37,240.562,183.25,119.413,183.791,100.429,184.19,282.659,209.41,292.392,208.83700000000002,101.06700000000001,211.21400000000003,149.959,215.326,140.711,195.861,172.041,196.176,254.196,197.111,278.98400000000004,197.06799999999998,107.27600000000001,197.986,235.398,199.946,152.937,200.734,144.026,202.222,158.009,203.422,115.835,206.24900000000002,127.742,223.03,136.534,224.34799999999998,166.27200000000002,227.889,116.056,217.011,160.026,216.81900000000002,141.743,217.785,,,,,,,,,,,,,,
3.75,15.0,,109.336,245.12599999999998,243.387,228.74900000000002,271.991,96.07799999999999,120.238,135.06,173.91,136.749,108.876,138.578,124.34100000000001,142.077,176.007,143.247,229.71900000000002,143.982,271.193,143.314,242.729,147.884,167.495,147.317,271.026,120.234,268.533,126.51700000000001,243.21400000000003,127.26100000000001,261.07,130.186,229.09400000000002,164.857,264.403,164.74099999999999,255.354,166.248,240.877,168.919,111.595,169.838,136.39,170.095,81.46600000000001,170.813,283.82599999999996,171.06799999999998,265.812,172.993,230.65900000000002,174.889,287.741,150.222,107.566,151.583,171.391,151.535,253.42700000000002,152.769,113.68700000000001,154.0,241.22,155.86,292.224,155.756,258.465,159.363,280.853,159.512,149.266,160.915,132.005,186.238,281.94,188.80900000000003,289.034,188.956,223.21,189.408,312.483,189.793,111.162,190.303,297.697,189.933,154.671,191.643,267.238,191.479,229.465,194.982,122.91799999999999,195.61900000000003,121.49799999999999,176.112,143.124,175.84799999999998,166.921,178.97400000000002,229.232,180.09900000000002,275.628,179.852,88.686,180.247,112.73100000000001,180.812,176.08900000000003,182.40400000000002,240.59599999999998,183.21,119.411,183.75900000000001,100.45700000000001,184.158,282.613,209.39700000000002,292.437,208.83599999999998,101.075,211.179,149.959,215.326,140.67700000000002,195.831,172.048,196.157,254.25400000000002,197.104,279.008,197.046,107.324,197.977,235.39,199.94299999999998,152.918,200.715,144.019,202.19099999999997,157.97899999999998,203.424,115.84100000000001,206.25,127.695,223.019,136.47899999999998,224.325,166.30700000000002,227.847,116.135,216.856,159.944,216.78900000000002,141.708,217.785,,,,,,,,,,,,,,
4.0,16.0,,109.289,245.092,243.44400000000002,228.687,271.987,96.06700000000001,120.21,135.096,173.908,136.755,108.88,138.55700000000002,124.34200000000001,142.056,176.002,143.251,229.72799999999998,143.97799999999998,271.188,143.327,242.757,147.89700000000002,167.497,147.28799999999998,271.031,120.22399999999999,268.524,126.49799999999999,243.22,127.25399999999999,261.068,130.178,229.09599999999998,164.84900000000002,264.368,164.731,255.38400000000001,166.24200000000002,240.886,168.917,111.587,169.81,136.384,170.09099999999998,81.454,170.822,283.842,171.05,265.806,172.985,230.639,174.854,287.778,150.22799999999998,107.60799999999999,151.533,171.378,151.514,253.49200000000002,152.745,113.71,153.971,241.22400000000002,155.84,292.246,155.74200000000002,258.486,159.374,280.855,159.501,149.209,160.828,132.003,186.218,281.927,188.791,289.029,188.924,223.227,189.38299999999998,312.475,189.774,111.147,190.283,297.755,189.747,154.685,191.63400000000001,267.249,191.477,229.475,194.96599999999998,122.92299999999999,195.584,121.5,176.101,143.13,175.868,166.91099999999997,178.972,229.27599999999998,180.037,275.634,179.85,88.676,180.235,112.745,180.80599999999998,176.1,182.362,240.59,183.255,119.425,183.738,100.40700000000001,184.165,282.61,209.392,292.46299999999997,208.827,101.02600000000001,211.16299999999998,149.968,215.31900000000002,140.66899999999998,195.821,172.045,196.127,254.238,197.08599999999998,279.005,197.035,107.32600000000001,197.916,235.408,199.929,152.921,200.695,144.039,202.25,157.993,203.399,115.834,206.263,127.664,223.017,136.499,224.25799999999998,166.34400000000002,227.81,116.185,216.75900000000001,160.00799999999998,216.767,141.645,217.77200000000002,,,,,,,,,,,,,,
4.25,17.0,,109.275,245.093,243.505,228.755,271.982,96.07,120.25200000000001,135.09799999999998,173.90400000000002,136.761,108.89399999999999,138.559,124.34299999999999,142.048,176.024,143.27,229.73,143.996,271.159,143.342,242.75799999999998,147.891,167.507,147.265,271.046,120.22399999999999,268.541,126.491,243.235,127.245,261.079,130.16899999999998,229.10299999999998,164.825,264.408,164.736,255.415,166.247,240.90200000000002,168.91099999999997,111.573,169.77700000000002,136.415,170.082,81.461,170.795,283.877,171.043,265.803,172.97,230.63099999999997,174.851,287.772,150.213,107.604,151.44,171.36900000000003,151.513,253.585,152.613,113.708,153.971,241.24099999999999,155.819,292.255,155.72899999999998,258.495,159.45600000000002,280.837,159.493,149.194,160.77,132.017,186.195,281.905,188.78900000000002,289.025,188.87099999999998,223.00900000000001,189.355,312.475,189.755,111.184,190.26,297.80400000000003,189.706,154.612,191.615,267.236,191.46900000000002,229.498,194.959,122.93,195.56799999999998,121.512,176.08599999999998,143.113,175.855,166.90400000000002,178.99200000000002,229.222,180.097,275.64799999999997,179.851,88.684,180.215,112.76,180.767,176.18200000000002,182.49200000000002,240.636,183.25400000000002,119.42399999999999,183.72099999999998,100.416,184.13099999999997,282.593,209.36900000000003,292.475,208.81,101.001,211.148,149.944,215.33700000000002,140.651,195.805,172.05599999999998,196.123,254.271,197.071,279.024,197.02900000000002,107.36,197.851,235.407,199.915,152.915,200.641,144.028,202.217,158.004,203.37,115.875,206.27,127.679,222.99900000000002,136.46200000000002,224.248,166.32299999999998,227.821,116.20200000000001,216.701,159.97799999999998,216.748,141.572,217.8,,,,,,,,,,,,,,
4.5,18.0,,109.35600000000001,245.123,243.483,228.56099999999998,271.986,96.064,120.249,135.1,173.907,136.757,108.867,138.547,124.329,142.053,176.02599999999998,143.27,229.74200000000002,144.003,271.159,143.313,242.78599999999997,147.89,167.50599999999997,147.24,271.039,120.205,268.53700000000003,126.47,243.25099999999998,127.23100000000001,261.082,130.166,229.113,164.815,264.381,164.727,255.419,166.247,240.9,168.90900000000002,111.598,169.787,136.428,170.08599999999998,81.459,170.75400000000002,283.872,171.042,265.79900000000004,172.94299999999998,230.65400000000002,174.81799999999998,287.763,150.192,107.58,151.564,171.359,151.496,253.493,152.775,113.706,153.951,241.22400000000002,155.791,292.288,155.713,258.53,159.415,280.851,159.483,149.187,160.744,132.025,186.187,281.868,188.734,289.04400000000004,188.86,223.083,189.301,312.474,189.75099999999998,111.185,190.26,297.85400000000004,189.61900000000003,154.609,191.623,267.231,191.454,229.537,195.00900000000001,122.932,195.55200000000002,121.512,176.06599999999997,143.148,175.842,166.905,179.00400000000002,229.149,180.058,275.64,179.845,88.682,180.22799999999998,112.791,180.74599999999998,176.19,182.415,240.701,183.22099999999998,119.435,183.708,100.43700000000001,184.09400000000002,282.578,209.365,292.436,208.834,101.027,211.15400000000002,149.934,215.325,140.64600000000002,195.787,172.046,196.12099999999998,254.25599999999997,197.049,279.03,196.99400000000003,107.436,197.804,235.428,199.903,152.901,200.613,144.018,202.166,157.981,203.387,115.87200000000001,206.292,127.68700000000001,222.99599999999998,136.43200000000002,224.22299999999998,166.40900000000002,227.81099999999998,116.169,216.69099999999997,159.994,216.743,141.488,217.77,262.024,212.442,,,,,,,,,,,,
4.75,19.0,,109.37700000000001,245.13,243.544,228.579,271.985,96.06299999999999,120.274,135.05200000000002,173.9,136.76,108.863,138.524,124.325,142.026,176.014,143.263,229.735,143.999,271.10900000000004,143.298,242.797,147.892,167.53,147.21200000000002,271.05,120.196,268.562,126.445,243.25,127.215,261.1,130.164,229.12099999999998,164.8,264.44,164.71400000000003,255.455,166.263,240.918,168.908,111.575,169.78099999999998,136.459,170.077,81.452,170.753,283.884,171.042,265.796,172.917,230.65599999999998,174.80599999999998,287.738,150.17600000000002,107.53,151.60399999999998,171.361,151.495,253.41299999999998,152.833,113.70200000000001,153.945,241.236,155.757,292.298,155.692,258.546,159.404,280.862,159.477,149.214,160.667,132.03,186.185,281.82599999999996,188.66299999999998,289.03700000000003,188.85299999999998,223.16299999999998,189.295,312.476,189.75,111.189,190.27,297.868,189.56799999999998,154.55,191.59099999999998,267.219,191.425,229.546,195.05,122.941,195.535,121.509,176.049,143.181,175.832,166.89,179.015,229.213,180.15099999999998,275.635,179.84400000000002,88.68700000000001,180.229,112.804,180.72299999999998,176.22099999999998,182.665,240.74,183.2,119.449,183.68400000000003,100.435,184.072,282.569,209.35299999999998,292.47900000000004,208.81400000000002,101.012,211.148,149.95,215.30599999999998,140.64,195.763,172.045,196.113,254.255,197.025,279.048,196.97099999999998,107.478,197.763,235.43900000000002,199.875,152.894,200.58599999999998,144.016,202.13400000000001,157.94299999999998,203.39700000000002,115.881,206.298,127.693,223.00400000000002,136.42600000000002,224.203,166.422,227.85,116.146,216.72299999999998,159.90200000000002,216.74200000000002,141.411,217.765,262.05,212.395,,,,,,,,,,,,
5.0,20.0,,109.38600000000001,245.148,243.548,228.467,271.996,96.05799999999999,120.26799999999999,135.017,173.87900000000002,136.72,108.853,138.503,124.333,142.00799999999998,176.00900000000001,143.241,229.75599999999997,143.995,271.153,143.27,242.821,147.898,167.53400000000002,147.19899999999998,271.05400000000003,120.18799999999999,268.526,126.443,243.25,127.211,261.10900000000004,130.155,229.136,164.78400000000002,264.427,164.703,255.495,166.25900000000001,240.917,168.90400000000002,111.618,169.77,136.467,170.067,81.431,170.74099999999999,283.882,171.03599999999997,265.79200000000003,172.90099999999998,230.671,174.78,287.746,150.172,107.499,151.58100000000002,171.37900000000002,151.482,253.36700000000002,152.842,113.70299999999999,153.929,241.22799999999998,155.737,292.315,155.689,258.562,159.385,280.869,159.463,149.203,160.644,132.032,186.17700000000002,281.834,188.685,289.04900000000004,188.84799999999998,223.234,189.382,312.51099999999997,189.74200000000002,111.182,190.248,297.866,189.43,154.596,191.579,267.221,191.40900000000002,229.609,195.03099999999998,122.945,195.52,121.509,176.02700000000002,143.195,175.81900000000002,166.887,179.033,229.166,180.138,275.638,179.832,88.7,180.197,112.803,180.708,176.203,182.71900000000002,240.74099999999999,183.217,119.46700000000001,183.65,100.449,184.054,282.57099999999997,209.34599999999998,292.486,208.717,101.0,211.12900000000002,149.94299999999998,215.297,140.629,195.737,172.054,196.07,254.25,197.00599999999997,279.075,196.968,107.5,197.74099999999999,235.46400000000003,199.875,152.895,200.545,144.016,202.083,157.951,203.389,115.88799999999999,206.313,127.71700000000001,223.00799999999998,136.409,224.204,166.47400000000002,227.796,116.116,216.75900000000001,159.881,216.75099999999998,141.428,217.752,262.105,212.293,,,,,,,,,,,,
5.25,21.0,,109.459,245.176,243.357,228.528,272.0,96.052,120.27600000000001,134.993,173.863,136.692,108.822,138.507,124.333,142.006,175.995,143.239,229.768,143.994,271.131,143.289,242.829,147.905,167.532,147.172,271.058,120.17299999999999,268.54,126.45,243.255,127.2,261.094,130.144,229.145,164.767,264.439,164.699,255.519,166.271,240.928,168.896,111.575,169.771,136.507,170.046,81.423,170.739,283.882,171.03400000000002,265.786,172.878,230.653,174.752,287.774,150.17,107.501,151.55700000000002,171.37599999999998,151.46,253.451,152.811,113.695,153.91899999999998,241.231,155.71,292.33,155.686,258.582,159.352,280.881,159.452,149.214,160.57299999999998,132.05,186.174,281.801,188.628,289.033,188.843,223.21400000000003,189.325,312.488,189.73,111.198,190.234,297.819,189.395,154.632,191.58,267.218,191.398,229.578,195.037,122.954,195.505,121.51100000000001,176.014,143.205,175.78900000000002,166.886,179.048,229.16400000000002,180.166,275.638,179.829,88.675,180.18599999999998,112.816,180.69099999999997,176.3,182.824,240.77700000000002,183.209,119.486,183.623,100.48,184.046,282.569,209.352,292.502,208.71200000000002,100.948,211.11900000000003,149.94,215.30200000000002,140.626,195.739,172.063,196.06599999999997,254.27200000000002,196.99400000000003,279.07099999999997,196.954,107.469,197.69299999999998,235.438,199.857,152.917,200.524,144.02700000000002,202.111,157.936,203.37900000000002,115.905,206.328,127.756,223.00400000000002,136.406,224.21900000000002,166.49099999999999,227.74599999999998,116.11399999999999,216.75,159.924,216.761,141.441,217.739,262.073,212.345,124.512,205.967,,,,,,,,,,
5.5,22.0,,109.546,245.175,243.37599999999998,228.512,272.002,96.04799999999999,120.303,134.97899999999998,173.85,136.628,108.814,138.484,124.34100000000001,141.991,176.00099999999998,143.235,229.78799999999998,143.987,271.15,143.306,242.847,147.914,167.53599999999997,147.175,271.059,120.156,268.529,126.429,243.25599999999997,127.19200000000001,261.087,130.135,229.15,164.766,264.395,164.68900000000002,255.549,166.268,240.93900000000002,168.887,111.556,169.729,136.536,170.025,81.426,170.718,283.897,171.032,265.778,172.863,230.65400000000002,174.74400000000003,287.759,150.14600000000002,107.48200000000001,151.523,171.372,151.438,253.47,152.814,113.698,153.903,241.24,155.69299999999998,292.337,155.67600000000002,258.606,159.361,280.892,159.459,149.265,160.565,132.034,186.17,281.779,188.644,289.026,188.80599999999998,222.959,189.213,312.498,189.71599999999998,111.20700000000001,190.215,297.861,189.368,154.689,191.582,267.20799999999997,191.385,229.545,195.005,122.95100000000001,195.498,121.515,176.00400000000002,143.203,175.787,166.87099999999998,179.06599999999997,229.172,180.175,275.64799999999997,179.829,88.655,180.187,112.82700000000001,180.679,176.303,182.65400000000002,240.821,183.196,119.51700000000001,183.595,100.48100000000001,184.053,282.55400000000003,209.338,292.54400000000004,208.737,100.95299999999999,211.082,149.918,215.297,140.615,195.726,172.06599999999997,196.03599999999997,254.293,196.983,279.106,196.947,107.43700000000001,197.68599999999998,235.44,199.855,152.977,200.498,144.019,202.072,157.877,203.41400000000002,115.915,206.328,127.743,223.023,136.418,224.21099999999998,166.502,227.541,116.084,216.78799999999998,159.918,216.74099999999999,141.41899999999998,217.737,262.181,212.245,124.501,205.96099999999998,,,,,,,,,,
5.75,23.0,,109.508,245.15200000000002,243.30900000000003,228.523,272.004,96.036,120.302,134.959,173.857,136.611,108.81700000000001,138.471,124.35,141.969,176.0,143.225,229.80200000000002,143.989,271.117,143.27700000000002,242.885,147.939,167.54,147.164,271.063,120.14200000000001,268.51099999999997,126.40799999999999,243.255,127.18,261.084,130.13,229.15599999999998,164.75799999999998,264.383,164.679,255.567,166.25599999999997,240.93900000000002,168.86900000000003,111.603,169.762,136.546,170.02599999999998,81.42699999999999,170.706,283.907,171.03,265.77299999999997,172.84799999999998,230.672,174.713,287.76,150.135,107.454,151.498,171.387,151.436,253.459,152.81799999999998,113.689,153.899,241.24400000000003,155.685,292.346,155.667,258.587,159.35399999999998,280.909,159.455,149.247,160.52700000000002,132.041,186.14,281.8,188.671,289.06,188.796,223.088,189.31900000000002,312.509,189.709,111.206,190.222,297.885,189.33,154.656,191.57,267.20099999999996,191.364,229.562,195.033,122.95700000000001,195.47099999999998,121.529,175.988,143.202,175.773,166.88099999999997,179.05700000000002,229.235,180.2,275.63599999999997,179.81400000000002,88.65,180.225,112.83200000000001,180.66,176.27200000000002,182.736,240.903,183.146,119.521,183.572,100.47200000000001,184.044,282.548,209.325,292.55,208.722,100.9,211.081,149.91899999999998,215.303,140.61,195.715,172.071,196.02700000000002,254.268,196.972,279.10400000000004,196.94,107.381,197.66099999999997,235.47400000000002,199.856,153.006,200.47099999999998,144.007,202.03,157.875,203.398,115.92299999999999,206.345,127.75200000000001,223.051,136.436,224.19,166.53799999999998,227.5,116.066,216.76,159.947,216.75400000000002,141.43200000000002,217.737,262.197,212.24,124.462,205.98,,,,,,,,,,
