TimesH,Frame,NoMissing,160,160,211,211,225,225,240,240,331,331,344,344,440,440,468,468,783,783,979,979,1024,1024,1060,1060,1119,1119,1303,1303,1459,1459,1694,1694,1783,1783,1942,1942,2344,2344,2446,2446,2451,2451,2846,2846,2854,2854,3041,3041,3066,3066,3293,3293,3604,3604,4069,4069,4118,4118,4174,4174,4181,4181,4214,4214,4262,4262,4459,4459,4673,4673,4696,4696,4890,4890,5315,5315,5374,5374,5502,5502,5509,5509
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
371.75,1487.0,,130.944,168.668,44.915,192.171,149.035,191.85,143.869,181.933,126.86,21.865,122.4,199.388,139.083,54.553000000000004,178.69,49.927,155.833,16.825,,,146.122,90.99600000000001,96.024,182.084,94.025,165.72400000000002,335.869,176.93900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.0,1488.0,,130.944,168.68200000000002,44.881,192.149,149.046,191.86599999999999,143.847,181.935,126.809,21.943,122.389,199.283,139.154,54.521,178.916,49.688,155.81799999999998,16.829,,,146.08700000000002,90.99,96.03399999999999,182.081,93.99600000000001,165.764,335.856,177.05200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.25,1489.0,,130.97299999999998,168.762,44.94,192.201,149.066,191.873,143.85399999999998,181.862,126.80799999999999,21.94,122.404,199.303,139.128,54.545,178.975,49.681999999999995,155.783,16.799,,,146.076,90.887,95.992,182.109,94.01100000000001,165.852,335.895,177.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.5,1490.0,,131.004,168.888,44.942,192.202,149.07299999999998,191.863,143.86,181.804,126.87700000000001,21.954,122.34200000000001,199.26,139.134,54.503,178.96900000000002,49.401,155.826,16.771,,,145.988,90.81700000000001,95.995,182.142,94.023,165.838,335.879,177.15099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.75,1491.0,,131.02,168.968,44.911,192.18099999999998,149.1,191.81900000000002,143.84799999999998,181.748,126.79700000000001,21.93,122.405,199.312,139.209,54.443999999999996,178.93200000000002,49.854,155.906,16.757,,,145.98,90.749,95.993,182.11599999999999,94.111,165.787,335.824,176.93599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.0,1492.0,,130.995,168.94299999999998,44.937,192.15400000000002,149.108,191.898,143.827,181.696,126.745,21.980999999999998,122.41,199.274,139.208,54.442,179.113,49.407,155.96,16.676,,,145.963,90.646,95.962,182.146,94.15700000000001,165.847,335.74300000000005,176.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.25,1493.0,,130.981,168.953,44.972,192.19099999999997,149.124,191.859,143.80700000000002,181.68,126.794,22.029,122.459,199.261,139.219,54.391000000000005,179.386,49.053999999999995,156.06,16.615,,,145.951,90.529,95.955,182.16099999999997,94.116,165.81400000000002,335.73400000000004,176.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.5,1494.0,,130.95,168.93400000000003,44.979,192.141,149.111,191.83700000000002,143.79,181.68400000000003,126.719,21.99,122.48299999999999,199.204,139.239,54.268,179.46099999999998,48.867,156.063,16.584,217.355,86.70299999999999,145.937,90.508,95.92299999999999,182.205,94.13,165.893,335.72900000000004,177.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.75,1495.0,,130.955,168.99099999999999,45.028,192.196,149.114,191.86599999999999,143.753,181.68599999999998,126.786,22.045,122.485,199.155,139.298,54.22,179.543,48.882,156.13,16.467,217.37900000000002,86.661,146.023,90.54299999999999,95.905,182.213,94.14,165.903,335.773,177.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.0,1496.0,,130.92600000000002,168.891,45.005,192.179,149.116,191.8,143.761,181.695,126.743,22.041999999999998,122.552,199.213,139.308,54.068000000000005,179.456,48.678000000000004,156.171,16.472,217.332,86.649,145.90200000000002,90.51,95.92299999999999,182.239,94.134,165.857,335.806,177.38099999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.25,1497.0,,130.971,169.062,44.963,192.15900000000002,149.134,191.80900000000003,143.767,181.65099999999998,126.705,21.965,122.56299999999999,199.23,139.344,53.736999999999995,179.424,48.285,156.22299999999998,16.492,,,145.719,90.39,95.90700000000001,182.266,94.133,165.85299999999998,335.847,177.30700000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.5,1498.0,,130.987,169.197,44.928999999999995,192.13,149.158,191.75599999999997,143.77,181.579,126.68799999999999,21.980999999999998,122.552,199.185,139.33,53.52,179.372,48.48,156.266,16.413,,,145.714,90.39200000000001,95.90799999999999,182.24400000000003,94.152,165.805,335.81300000000005,177.21099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.75,1499.0,,130.995,168.99,44.918,192.106,149.148,191.815,143.765,181.55900000000003,126.727,21.875999999999998,122.53200000000001,199.113,139.422,53.299,179.75400000000002,48.927,156.305,16.307000000000002,217.481,86.052,145.82299999999998,90.33,95.932,182.238,94.19,165.794,335.789,177.28099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.0,1500.0,,131.04399999999998,169.097,44.972,192.08700000000002,149.129,191.82,143.75,181.503,126.805,21.944000000000003,122.613,199.108,139.472,52.922,179.322,48.501999999999995,156.29,16.265,217.83900000000003,84.15899999999999,145.914,90.36200000000001,95.96600000000001,182.21400000000003,94.149,165.768,335.784,177.278,136.99,197.84099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.25,1501.0,,131.031,169.023,44.964,192.046,149.136,191.765,143.745,181.52200000000002,126.789,22.019000000000002,122.60799999999999,199.104,139.42700000000002,52.582,179.498,48.831,156.293,16.254,217.86700000000002,84.363,146.016,90.391,95.95700000000001,182.19799999999998,94.14200000000001,165.821,335.792,177.301,137.7,197.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.5,1502.0,,131.0,169.0,45.001000000000005,192.03799999999998,149.14600000000002,191.733,143.797,181.488,126.74,22.039,122.584,199.10299999999998,139.64700000000002,52.402,179.455,49.17100000000001,156.306,16.147000000000002,218.078,83.745,145.953,90.38600000000001,95.95200000000001,182.18099999999998,94.18799999999999,165.729,335.736,177.59099999999998,137.938,197.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.75,1503.0,,131.0,169.0,45.041000000000004,192.06900000000002,149.13,191.702,143.798,181.46900000000002,126.661,22.038,122.55799999999999,198.94099999999997,139.622,51.94,179.52900000000002,49.047,156.388,16.066,218.032,84.014,145.886,90.4,95.946,182.185,94.103,165.739,335.712,177.625,138.197,197.77200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.0,1504.0,,,,45.037,192.11,149.149,191.7,143.791,181.393,126.72399999999999,22.116,122.527,198.91099999999997,139.726,51.677,179.333,48.591,156.382,15.993,218.06099999999998,83.87700000000001,146.113,90.49700000000001,95.975,182.185,94.109,165.675,335.84,177.446,138.361,197.71099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.25,1505.0,,,,44.97,192.02900000000002,149.14600000000002,191.75400000000002,143.773,181.32299999999998,126.685,22.086,122.53200000000001,198.90900000000002,139.596,51.497,179.21200000000002,48.633,156.44899999999998,15.964,218.084,83.58200000000001,146.474,90.54700000000001,95.962,182.199,94.09100000000001,165.392,335.796,177.31900000000002,138.336,197.69799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.5,1506.0,,,,44.95,192.014,149.10399999999998,191.801,143.755,181.31799999999998,126.713,22.049,122.448,198.851,139.686,51.467,179.19,48.196999999999996,156.468,15.929,218.28900000000002,83.281,146.43,90.595,95.96600000000001,182.21900000000002,94.02799999999999,165.324,335.791,177.27599999999998,138.63299999999998,197.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.75,1507.0,,130.999,168.428,44.928999999999995,191.96200000000002,149.088,191.78900000000002,143.77200000000002,181.26,126.714,21.973000000000003,122.465,198.855,139.74200000000002,51.25899999999999,179.29,48.243,156.468,15.907,218.399,83.155,146.546,90.63799999999999,95.943,182.24099999999999,93.96600000000001,165.123,335.728,177.56400000000002,138.766,197.68900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377.0,1508.0,,131.001,168.421,44.851000000000006,191.922,149.083,191.783,143.786,181.201,126.65299999999999,22.078000000000003,122.46700000000001,198.785,139.654,51.04600000000001,179.451,48.229,156.46,15.864,218.48,83.023,146.579,90.624,95.961,182.245,93.929,165.09,335.68800000000005,177.597,138.68200000000002,197.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377.25,1509.0,,,,44.76,191.84400000000002,149.112,191.762,143.786,181.14,126.663,22.094,122.471,198.62400000000002,139.89600000000002,50.908,179.44400000000002,48.185,156.43,15.802999999999999,218.46599999999998,83.09700000000001,146.765,90.709,95.958,182.261,93.913,165.18,335.67400000000004,177.512,138.753,197.69400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377.5,1510.0,,130.97899999999998,168.417,44.695,191.825,149.115,191.77200000000002,143.793,181.146,126.73700000000001,22.104,122.426,198.597,139.882,50.753,179.405,48.123000000000005,156.457,15.761,218.43099999999998,83.139,146.849,90.83200000000001,96.00200000000001,182.24900000000002,93.927,165.16099999999997,335.64,177.515,138.71200000000002,197.68400000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377.75,1511.0,,131.033,168.387,44.688,191.757,149.118,191.796,143.769,181.136,126.774,22.098000000000003,122.446,198.62,139.809,50.696000000000005,179.388,48.003,156.475,15.717,218.68200000000002,82.846,146.803,90.852,96.016,182.24400000000003,94.001,165.174,335.67199999999997,177.545,138.79399999999998,197.67700000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.0,1512.0,,131.139,168.458,44.703,191.731,149.131,191.775,143.757,181.12599999999998,126.883,22.066999999999997,122.415,198.544,139.85399999999998,50.574,179.424,48.016000000000005,156.49,15.713,218.627,82.861,146.72299999999998,90.88600000000001,96.04700000000001,182.21099999999998,94.096,165.322,335.63699999999994,177.68400000000003,138.73,197.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.25,1513.0,,131.16299999999998,168.437,44.701,191.703,149.09,191.832,143.757,181.08700000000002,126.95700000000001,22.039,122.436,198.55,139.97299999999998,50.467,179.37,48.059,156.497,15.689,218.71900000000002,82.916,146.77,90.93700000000001,96.088,182.22,94.024,165.144,335.66,177.685,138.825,197.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.5,1514.0,,131.134,168.312,44.693999999999996,191.713,149.059,191.80700000000002,143.74,181.09799999999998,127.00200000000001,22.084,122.538,198.53599999999997,140.105,50.402,179.18099999999998,48.049,156.496,15.683,218.69099999999997,82.945,146.658,90.97200000000001,96.046,182.217,94.084,165.202,335.62,177.718,138.903,197.65900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.75,1515.0,,131.137,168.293,44.735,191.715,149.06799999999998,191.893,143.739,181.101,127.11200000000001,22.111,122.535,198.477,140.192,50.367,179.34400000000002,48.065,156.48,15.607999999999999,218.755,82.846,146.681,91.06,96.01100000000001,182.23,94.027,165.173,335.67900000000003,177.562,138.982,197.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.0,1516.0,,131.10299999999998,168.128,44.718999999999994,191.68900000000002,149.069,191.903,143.755,181.102,127.07799999999999,22.04,122.633,198.377,140.18,50.349,179.40900000000002,47.994,156.533,15.530999999999999,218.688,82.806,146.704,91.07700000000001,95.98299999999999,182.238,94.007,165.09400000000002,335.723,177.646,139.208,197.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.25,1517.0,,131.151,168.199,44.693000000000005,191.685,149.037,191.91299999999998,143.763,181.05700000000002,127.197,22.003,122.678,198.433,140.161,50.285,179.47299999999998,48.01,156.487,15.505999999999998,218.68200000000002,82.921,146.689,91.08200000000001,95.96600000000001,182.236,94.014,165.05200000000002,335.746,177.609,139.24200000000002,197.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.5,1518.0,,131.054,167.972,44.722,191.615,149.062,191.912,143.766,181.07299999999998,127.02799999999999,22.066,122.654,198.275,140.221,50.273999999999994,179.458,48.097,156.532,15.493,218.87,82.75200000000001,146.69,91.096,95.945,182.235,93.895,165.025,335.67900000000003,177.59900000000002,139.304,197.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.75,1519.0,,131.035,167.93900000000002,44.74,191.549,149.065,191.856,143.744,181.072,126.89,22.160999999999998,122.68,198.28900000000002,140.194,50.24100000000001,179.387,48.07899999999999,156.541,15.446,219.127,82.637,146.689,91.023,95.932,182.25599999999997,93.9,164.91299999999998,335.64599999999996,177.618,139.349,197.52900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.0,1520.0,,131.085,167.94799999999998,44.726000000000006,191.53400000000002,149.064,191.77200000000002,143.761,181.09400000000002,127.098,22.215999999999998,122.67,198.285,140.276,50.236999999999995,179.91099999999997,48.672,156.529,15.437999999999999,218.92700000000002,82.678,146.673,90.91799999999999,95.944,182.255,93.882,164.91,335.62,177.516,139.387,197.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.25,1521.0,,131.016,167.90200000000002,44.766000000000005,191.53099999999998,149.07399999999998,191.68099999999998,143.752,181.072,127.162,22.3,122.711,198.32299999999998,140.246,50.218999999999994,180.108,49.067,156.49200000000002,15.417,218.83599999999998,82.759,146.702,90.955,95.95200000000001,182.253,93.74799999999999,164.90900000000002,335.565,177.52700000000002,139.313,197.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.5,1522.0,,131.031,168.058,44.732,191.53400000000002,149.05100000000002,191.75,143.828,181.03400000000002,127.17200000000001,22.340999999999998,122.725,198.21,140.363,50.217,179.67,48.456,156.504,15.429,218.829,82.861,146.64700000000002,90.925,95.985,182.27,93.766,164.96900000000002,335.57800000000003,177.635,139.39600000000002,197.60299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.75,1523.0,,130.989,167.75,44.757,191.50099999999998,149.049,191.72099999999998,143.838,180.99,127.281,22.244,122.775,198.19,140.293,50.268,179.743,48.336000000000006,156.496,15.392000000000001,218.81099999999998,82.85600000000001,146.637,90.959,95.948,182.329,93.741,165.015,335.598,177.445,139.351,197.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.0,1524.0,,131.132,167.921,44.813,191.485,149.08100000000002,191.618,143.856,180.93900000000002,127.054,22.256,122.807,198.106,140.285,50.266000000000005,179.708,48.3,156.503,15.4,218.851,82.802,146.6,90.95700000000001,95.94,182.40599999999998,93.69,165.045,335.56699999999995,177.40400000000002,139.33,197.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.25,1525.0,,131.093,167.753,44.801,191.484,149.099,191.67,143.873,180.895,127.23899999999999,22.205,122.708,198.05700000000002,140.251,50.295,179.705,48.324,156.558,15.384,218.77700000000002,82.899,146.657,90.97200000000001,95.927,182.44799999999998,93.68799999999999,165.06599999999997,335.525,177.47400000000002,139.28,197.59799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.5,1526.0,,131.216,168.02599999999998,44.81399999999999,191.44299999999998,149.08,191.65900000000002,143.904,180.886,127.12200000000001,22.225,122.666,198.019,140.214,50.243,179.41400000000002,48.361999999999995,156.606,15.380999999999998,218.827,82.86,146.517,91.00299999999999,95.89200000000001,182.484,93.67299999999999,165.02700000000002,335.57800000000003,177.50799999999998,139.138,197.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.75,1527.0,,131.099,167.74900000000002,44.831,191.418,149.089,191.737,143.898,180.861,127.075,22.273000000000003,122.655,197.88,140.2,50.221000000000004,179.577,48.398,156.616,15.377,218.833,82.839,146.523,91.031,95.884,182.50099999999998,93.57799999999999,165.06599999999997,335.525,177.50400000000002,139.249,197.67,131.014,195.62900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382.0,1528.0,,131.123,167.787,44.855,191.36599999999999,149.115,191.78900000000002,143.888,180.898,127.208,22.1,122.626,197.87400000000002,140.349,50.158,179.965,48.313,156.608,15.366,218.745,82.75200000000001,146.569,91.0,95.82,182.49099999999999,93.51700000000001,165.128,335.589,177.46599999999998,139.268,197.637,130.658,194.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382.25,1529.0,,131.149,167.762,44.867,191.297,149.118,191.668,143.899,180.88299999999998,127.266,22.155,122.569,196.998,140.329,50.135,179.96599999999998,48.402,156.69,15.34,218.612,82.775,146.585,91.06200000000001,95.796,182.47299999999998,93.499,165.11599999999999,335.57599999999996,177.49599999999998,139.234,197.636,130.559,194.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382.5,1530.0,,,,44.901,191.24900000000002,149.12,191.688,143.905,180.833,127.436,22.096,122.499,196.41400000000002,140.34,50.111000000000004,180.19,48.367,156.697,15.341,218.46900000000002,82.68299999999999,146.569,91.031,95.796,182.47400000000002,93.473,165.1,335.54400000000004,177.419,139.16899999999998,197.722,130.534,194.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382.75,1531.0,,131.195,167.75799999999998,44.923,191.235,149.157,191.68599999999998,143.903,180.829,127.39200000000001,22.133000000000003,122.33200000000001,196.047,140.487,50.088,180.05700000000002,48.372,156.726,15.36,218.44799999999998,82.647,146.629,91.016,95.742,182.484,93.414,165.18599999999998,335.582,177.34,139.259,197.64,130.511,193.84599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.0,1532.0,,131.05700000000002,167.47400000000002,44.902,191.215,149.142,191.602,143.942,180.812,127.49700000000001,22.14,122.37799999999999,196.06,140.502,50.088,180.01,48.482,156.734,15.300999999999998,218.46900000000002,82.561,146.753,91.01,95.744,182.488,93.478,165.139,335.601,177.308,139.138,197.65900000000002,130.515,193.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.25,1533.0,,131.02200000000002,167.36900000000003,44.906000000000006,191.169,149.162,191.609,143.935,180.77700000000002,127.774,22.055999999999997,122.19200000000001,195.74599999999998,140.518,50.067,179.632,48.843999999999994,156.766,15.26,218.525,82.49600000000001,146.828,91.109,95.771,182.486,93.488,165.09599999999998,335.642,177.28900000000002,139.284,197.674,130.526,193.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.5,1534.0,,131.159,167.299,44.893,191.123,149.16299999999998,191.611,143.93200000000002,180.72400000000002,127.35,22.09,122.14,195.514,140.477,50.071999999999996,179.86599999999999,48.479,156.747,15.288,218.483,82.443,146.731,91.056,95.738,182.458,93.48899999999999,165.025,335.70099999999996,177.332,139.188,197.71400000000003,130.52,193.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.75,1535.0,,131.086,167.30599999999998,44.88,191.15,149.18,191.55599999999998,143.929,180.702,127.189,22.206999999999997,122.12200000000001,195.514,140.472,50.071000000000005,179.821,48.409,156.81,15.269,218.47799999999998,82.538,146.642,91.001,95.713,182.39700000000002,93.509,165.025,335.68,177.382,139.245,197.703,130.55100000000002,193.78799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.0,1536.0,,131.125,167.293,44.941,191.12099999999998,149.145,191.477,143.959,180.671,127.095,22.268,122.051,195.483,140.39600000000002,50.096000000000004,179.845,48.437,156.826,15.205,218.479,82.45,147.233,90.82,95.73200000000001,182.373,93.54899999999999,164.803,335.621,177.261,139.189,197.63,130.543,193.959,88.67299999999999,184.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.25,1537.0,,131.171,167.334,44.963,191.093,149.196,191.43099999999998,143.975,180.66299999999998,126.979,22.284000000000002,122.061,195.41099999999997,140.42,50.088,179.577,48.601000000000006,156.888,15.212,218.423,82.39399999999999,147.543,90.749,95.721,182.322,93.615,164.768,335.62,177.333,139.22299999999998,197.62599999999998,130.525,193.77200000000002,87.29,189.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.5,1538.0,,131.118,167.329,44.961000000000006,191.062,149.218,191.481,143.99,180.628,127.03,22.186999999999998,122.04700000000001,195.44799999999998,140.463,50.031000000000006,179.79,48.458999999999996,156.865,15.174000000000001,218.378,82.37100000000001,147.533,90.632,95.72,182.283,93.589,164.75,335.62300000000005,177.46599999999998,139.21,197.57,130.494,193.916,87.29700000000001,189.18599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.75,1539.0,,131.125,167.301,44.94,191.03,149.16899999999998,191.34099999999998,143.964,180.605,127.292,22.15,122.035,195.465,140.405,50.003,179.83900000000003,48.356,156.851,15.061,218.30900000000003,82.37799999999999,147.764,90.661,95.73100000000001,182.25900000000001,93.523,164.915,335.599,177.49200000000002,139.257,197.56099999999998,130.513,193.767,87.43299999999999,189.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.0,1540.0,,131.062,167.205,44.934,191.02900000000002,149.109,191.28799999999998,143.937,180.544,127.545,22.105,122.08,195.479,140.345,50.013999999999996,179.771,48.23,156.873,15.017999999999999,218.34799999999998,82.32,147.856,90.605,95.774,182.247,93.525,164.852,335.58099999999996,177.516,139.257,197.595,130.495,193.81400000000002,87.36200000000001,189.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.25,1541.0,,131.016,167.135,44.928999999999995,191.011,149.132,191.28799999999998,143.89700000000002,180.53900000000002,127.926,22.035,122.09100000000001,195.428,140.375,50.008,179.74900000000002,48.316,156.862,15.012,218.28099999999998,82.37299999999999,148.019,90.542,95.794,182.203,93.542,164.878,335.63800000000003,177.56099999999998,139.366,197.563,130.463,193.826,87.387,189.08900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.5,1542.0,,131.00799999999998,167.104,44.923,190.97,149.141,191.21900000000002,143.861,180.519,128.441,21.967,122.109,195.40099999999998,140.477,49.994,179.66299999999998,48.188,156.817,15.024000000000001,218.36900000000003,82.429,147.941,90.18,95.806,182.243,93.53,164.81,335.648,177.43200000000002,139.25,197.613,130.435,193.761,87.411,188.84900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.75,1543.0,,131.013,167.035,44.931999999999995,190.96,149.148,191.137,143.876,180.482,128.239,21.991999999999997,122.084,195.38299999999998,140.523,49.973,179.821,48.025,156.804,14.965,218.446,82.427,148.045,90.045,95.804,182.197,93.46,164.838,335.605,177.50799999999998,139.32299999999998,197.58700000000002,130.401,193.613,87.46,188.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.0,1544.0,,130.99200000000002,167.085,44.93899999999999,190.968,149.124,190.921,143.871,180.372,128.079,22.063000000000002,121.994,195.39,140.50799999999998,50.0,179.579,48.19,156.795,14.913,218.523,82.375,148.066,90.022,95.818,182.235,93.48,164.729,335.621,177.622,139.343,197.607,130.496,193.41299999999998,87.425,188.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.25,1545.0,,130.961,167.0,44.946000000000005,190.96900000000002,149.046,190.71900000000002,143.863,180.31900000000002,128.02700000000002,22.101999999999997,122.041,195.43099999999998,140.436,50.063,179.546,48.141999999999996,156.785,14.878,218.726,82.32,148.239,89.76100000000001,95.81700000000001,182.25,93.613,164.59799999999998,335.602,177.56,139.355,197.6,130.388,193.525,87.46,188.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.5,1546.0,,130.933,166.97799999999998,44.981,190.976,148.976,190.547,143.836,180.283,128.455,22.026999999999997,122.01799999999999,195.50799999999998,140.474,50.091,179.808,48.11600000000001,156.778,14.898,218.771,82.302,148.391,89.53200000000001,95.833,182.188,93.666,164.548,335.644,177.547,139.319,197.613,130.39600000000002,193.55900000000003,87.434,188.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.75,1547.0,,130.898,166.954,44.992,190.949,148.797,190.0,143.857,180.21900000000002,128.444,22.055999999999997,121.948,195.5,140.452,50.093999999999994,179.457,48.368,156.792,14.922,218.708,82.355,148.235,89.40700000000001,95.87,182.19400000000002,93.69200000000001,164.549,335.694,177.515,139.351,197.612,130.41899999999998,193.64,87.38,188.84799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
