TimesH,Frame,NoMissing,36,36,65,65,100,100,133,133,135,135,148,148,150,150,151,151,235,235,240,240,252,252,305,305,311,311,312,312,1117,1117,1290,1290,1367,1367,1415,1415,1692,1692,1725,1725,1846,1846,1947,1947,1969,1969,2045,2045,2086,2086,2123,2123,2331,2331,2337,2337,2408,2408,2409,2409,2431,2431,2447,2447,2453,2453,2499,2499,2522,2522,2566,2566,2580,2580,2640,2640,2647,2647,2660,2660,2667,2667,2711,2711,2810,2810,3114,3114,3148,3148,3363,3363,3482,3482,3493,3493,3692,3692,3695,3695,3704,3704,3760,3760,3843,3843,3890,3890,3958,3958,4019,4019,4063,4063,4107,4107,4154,4154,4182,4182,4216,4216,4227,4227,4232,4232,4240,4240,4254,4254,4261,4261,4303,4303
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
463.75,1855.0,,152.349,147.009,121.82799999999999,170.325,110.734,172.894,141.361,190.304,92.632,182.433,145.067,175.734,101.31299999999999,179.18599999999998,118.67299999999999,178.857,114.76,93.25200000000001,101.071,143.656,165.984,127.444,92.67299999999999,197.19400000000002,119.633,199.55,113.04799999999999,198.442,269.367,191.857,135.72299999999998,159.62,285.632,165.03799999999998,112.219,190.655,253.642,168.295,140.52100000000002,33.445,260.192,183.86900000000003,105.064,76.003,250.578,156.357,108.13600000000001,186.606,101.86399999999999,162.371,172.925,58.102,139.095,182.86599999999999,116.846,138.716,52.821999999999996,157.322,71.955,158.07399999999998,163.554,161.52700000000002,131.88299999999998,67.234,80.696,174.99900000000002,65.179,172.144,153.808,158.37,152.582,97.34200000000001,168.773,168.763,98.115,191.145,280.182,144.928,168.83,85.865,219.007,97.51700000000001,119.59100000000001,163.562,289.969,113.854,121.455,147.55700000000002,286.17,177.38299999999998,141.154,132.191,130.666,154.81,233.458,176.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.0,1856.0,,152.30700000000002,146.98,121.837,170.333,110.75399999999999,172.858,141.352,190.295,92.641,182.424,145.042,175.703,101.324,179.201,118.664,178.83700000000002,114.77,93.273,101.057,143.64700000000002,165.97,127.508,92.757,197.105,119.645,199.605,113.01700000000001,198.476,269.163,191.96099999999998,135.738,159.642,285.659,164.877,112.221,190.673,253.65,168.245,140.498,33.385,260.17,183.80900000000003,105.014,75.97,250.479,156.11,108.12700000000001,186.523,101.836,162.355,172.912,57.938,139.105,182.74,116.834,138.793,52.864,157.246,71.932,158.042,163.566,161.502,131.849,67.154,80.745,175.02599999999998,65.152,172.11599999999999,153.752,158.32,152.45,96.943,168.768,168.72099999999998,98.10700000000001,191.127,280.16700000000003,144.935,168.757,85.96700000000001,218.94799999999998,97.45200000000001,119.70100000000001,163.506,289.91900000000004,113.779,121.51799999999999,147.47899999999998,286.14099999999996,177.40900000000002,141.139,132.154,130.605,154.838,233.158,176.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.25,1857.0,,152.347,147.086,121.852,170.313,110.72200000000001,172.878,141.35,190.27900000000002,92.64,182.416,145.067,175.65900000000002,101.334,179.25599999999997,118.647,178.833,114.792,93.241,101.04299999999999,143.673,165.958,127.37200000000001,92.677,197.02599999999998,119.675,199.50900000000001,113.015,198.44,269.313,191.93,135.696,159.667,285.714,164.748,112.182,190.718,253.64,168.21599999999998,140.366,33.789,260.165,183.773,105.015,76.179,250.608,156.17600000000002,108.156,186.503,101.851,162.375,172.71400000000003,57.915,139.093,182.705,116.836,138.77100000000002,52.935,157.231,71.937,158.023,163.60299999999998,161.453,131.938,67.28,80.684,175.047,65.235,172.26,153.77100000000002,158.28,152.51,96.53299999999999,168.705,168.83,98.105,191.088,280.149,144.844,168.704,85.97200000000001,219.051,97.542,119.546,163.565,289.89,113.787,121.52,147.42700000000002,286.171,177.359,141.26,132.041,130.657,154.719,232.972,176.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.5,1858.0,,152.27100000000002,146.97,121.86399999999999,170.315,110.726,172.892,141.345,190.274,92.631,182.43,145.02700000000002,175.614,101.322,179.21599999999998,118.65100000000001,178.833,114.829,93.191,101.054,143.696,166.047,127.56,92.58200000000001,196.982,119.662,199.484,113.012,198.412,269.37,191.967,135.627,159.68,285.92900000000003,164.419,112.04700000000001,190.75400000000002,253.676,168.06400000000002,140.436,33.308,260.16,183.704,105.07600000000001,76.199,250.53400000000002,156.22,108.15,186.475,101.898,162.38,172.497,57.908,138.97,182.62400000000002,116.884,138.725,52.894,157.22799999999998,71.923,158.032,163.605,161.429,131.972,67.315,80.63600000000001,175.049,65.17,172.21900000000002,153.725,158.226,152.363,95.919,168.537,168.89700000000002,98.087,191.06099999999998,280.13,144.785,168.722,85.874,218.99099999999999,97.54799999999999,119.555,163.575,289.873,113.744,121.46700000000001,147.42600000000002,286.125,177.415,141.303,132.113,130.64,154.74,232.516,176.41099999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.75,1859.0,,152.24200000000002,146.924,121.863,170.291,110.696,172.873,141.356,190.25799999999998,92.62299999999999,182.42,145.02100000000002,175.58700000000002,101.33200000000001,179.237,118.626,178.803,114.79799999999999,93.189,101.072,143.692,166.033,127.62,92.56299999999999,196.942,119.679,199.52700000000002,113.009,198.388,269.288,191.907,135.62,159.612,285.969,164.35299999999998,112.007,190.72299999999998,253.645,167.935,140.476,33.246,260.154,183.655,105.079,76.274,250.695,156.28,108.177,186.43200000000002,101.88,162.266,172.49,57.641000000000005,139.00799999999998,182.575,116.837,138.692,52.919,157.10299999999998,71.92399999999999,157.994,163.61700000000002,161.39700000000002,131.86,67.132,80.738,175.127,65.221,172.229,153.71,158.187,152.274,95.555,168.547,168.81400000000002,98.118,191.084,280.181,144.796,168.72799999999998,85.89,218.935,97.536,119.493,163.562,289.89599999999996,113.723,121.50299999999999,147.31799999999998,286.032,177.435,141.24200000000002,132.174,130.864,154.658,232.47099999999998,176.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.0,1860.0,,152.19899999999998,146.78,121.87,170.294,110.64399999999999,172.912,141.364,190.257,92.648,182.399,144.998,175.618,101.335,179.22400000000002,118.626,178.822,114.73200000000001,93.137,101.06299999999999,143.68,166.076,127.598,92.62799999999999,196.953,119.609,199.47799999999998,112.98899999999999,198.352,269.238,191.842,135.591,159.505,286.003,164.31599999999997,111.994,190.722,253.673,167.863,140.405,33.199,260.14799999999997,183.575,105.052,76.207,250.676,156.011,108.15100000000001,186.46400000000003,101.93299999999999,162.32299999999998,172.572,57.28,139.02200000000002,182.40200000000002,116.803,138.644,52.948,157.1,71.94800000000001,157.94899999999998,163.607,161.442,131.887,67.058,80.76899999999999,175.132,65.26100000000001,172.34,153.727,158.111,152.06799999999998,96.09299999999999,168.378,168.757,98.083,191.05700000000002,280.222,144.653,168.718,85.89299999999999,218.946,97.56700000000001,119.432,163.554,289.899,113.705,121.49600000000001,147.37,285.99,177.49400000000003,141.298,132.141,130.751,154.759,232.27,176.50799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.25,1861.0,,152.274,146.889,121.87100000000001,170.283,110.686,172.917,141.349,190.261,92.649,182.378,144.985,175.628,101.351,179.263,118.619,178.824,114.788,93.088,101.046,143.686,166.024,127.613,92.59299999999999,196.972,119.59299999999999,199.535,113.01,198.361,269.267,191.885,135.524,159.52,286.062,164.15400000000002,112.03299999999999,190.7,253.648,167.78799999999998,140.459,33.202,260.154,183.423,105.06700000000001,76.464,250.855,155.976,108.12799999999999,186.44799999999998,101.944,162.4,172.695,57.06399999999999,138.939,182.225,116.727,138.624,52.998000000000005,157.232,71.939,157.925,163.612,161.523,131.968,67.066,80.69800000000001,175.15200000000002,65.298,172.358,153.697,158.09799999999998,152.143,95.506,168.391,168.97099999999998,98.117,191.1,280.205,144.616,168.732,86.01,218.958,97.568,119.369,163.52100000000002,289.887,113.665,121.50399999999999,147.34,286.096,177.50900000000001,141.306,132.162,130.842,154.764,231.993,176.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.5,1862.0,,152.225,146.832,121.881,170.275,110.662,172.905,141.35399999999998,190.266,92.641,182.359,144.968,175.615,101.36,179.263,118.587,178.794,114.719,92.955,101.037,143.67600000000002,165.99200000000002,127.41,92.625,196.92700000000002,119.581,199.55200000000002,112.99799999999999,198.345,269.228,191.825,135.0,159.0,286.095,164.037,112.064,190.699,253.65400000000002,167.68400000000003,140.515,33.232,260.172,183.253,105.25399999999999,76.199,250.887,155.935,108.113,186.41400000000002,101.958,162.4,172.697,57.132,138.886,182.178,116.734,138.61,52.945,157.14,71.943,157.912,163.6,161.50799999999998,131.88,66.872,80.71600000000001,175.24900000000002,65.278,172.36,153.705,158.05700000000002,152.18,95.027,168.58,168.83599999999998,98.117,191.076,280.222,144.59,168.717,86.08,218.951,97.605,119.366,163.51,289.89,113.639,121.499,147.358,286.311,177.421,141.361,132.136,130.839,154.691,232.03599999999997,176.75799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.75,1863.0,,152.237,146.68200000000002,121.866,170.27,110.67,172.963,141.33,190.273,92.65100000000001,182.345,145.005,175.61,101.337,179.235,118.57700000000001,178.782,114.689,92.96700000000001,101.05,143.694,166.012,127.493,92.691,196.797,119.572,199.562,112.971,198.326,269.409,191.755,135.52700000000002,159.454,286.134,164.01,112.065,190.618,253.63400000000001,167.643,140.421,33.313,260.16,183.225,105.165,76.236,250.864,155.922,108.132,186.5,101.949,162.298,172.774,56.901,138.889,182.08,116.745,138.577,52.915,157.162,71.935,157.857,163.63299999999998,161.555,131.69899999999998,66.718,80.78,175.30599999999998,65.212,172.25099999999998,153.69,158.025,152.208,95.088,168.59099999999998,168.982,98.15100000000001,191.15200000000002,280.193,144.71200000000002,168.675,86.156,218.907,97.574,119.35700000000001,163.549,289.879,113.587,121.586,147.237,286.468,177.315,141.468,132.244,130.86,154.661,231.87,176.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.0,1864.0,,152.23,146.69,121.85700000000001,170.275,110.667,172.981,141.327,190.269,92.64399999999999,182.34599999999998,145.032,175.618,101.37200000000001,179.261,118.581,178.785,114.719,92.979,101.04899999999999,143.681,166.025,127.55,92.695,196.778,119.569,199.50799999999998,112.959,198.326,269.289,191.72400000000002,135.567,159.431,286.14099999999996,163.99900000000002,112.039,190.66099999999997,253.615,167.611,140.475,33.385,260.14799999999997,183.155,105.181,76.149,250.856,156.037,108.11,186.48,101.943,162.239,172.833,56.769,138.849,181.981,116.757,138.52,52.93,157.197,71.92399999999999,157.799,163.619,161.56,131.578,66.564,80.827,175.313,65.23,172.21900000000002,153.72799999999998,158.003,152.22799999999998,95.09700000000001,168.59,169.09400000000002,98.177,191.18400000000003,280.228,144.681,168.625,86.148,218.929,97.572,119.471,163.457,289.89,113.587,121.52799999999999,147.172,286.596,177.204,141.371,132.253,130.791,154.86,231.63299999999998,176.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.25,1865.0,,152.162,146.791,121.84700000000001,170.266,110.67,172.965,141.35399999999998,190.293,92.62299999999999,182.34599999999998,145.042,175.618,101.37799999999999,179.235,118.596,178.782,114.764,93.071,101.04,143.658,165.99599999999998,127.49,92.73700000000001,196.762,119.54899999999999,199.495,112.98,198.312,269.20799999999997,191.787,135.678,159.439,286.211,163.86900000000003,111.96799999999999,190.68599999999998,253.61900000000003,167.547,140.256,33.648,260.156,183.082,105.191,76.15899999999999,250.922,156.27,108.08200000000001,186.47400000000002,101.916,162.141,172.851,56.79600000000001,138.842,181.862,116.76299999999999,138.54399999999998,52.843999999999994,157.20600000000002,71.937,157.77,163.614,161.547,132.0,67.0,80.891,175.321,65.194,172.144,153.685,157.996,152.291,95.072,168.579,169.041,98.19200000000001,191.207,280.24,144.769,168.636,86.21,218.94,97.61200000000001,119.324,163.487,289.879,113.574,121.572,147.164,286.60900000000004,177.203,141.404,132.218,130.558,155.15200000000002,231.718,176.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.5,1866.0,,152.167,146.839,121.839,170.263,110.663,172.949,141.358,190.294,92.61,182.34,145.075,175.555,101.37700000000001,179.213,118.618,178.77700000000002,114.789,93.055,101.046,143.675,165.96,127.381,92.73200000000001,196.773,119.53299999999999,199.498,112.96700000000001,198.30599999999998,269.172,191.801,135.764,159.446,286.212,163.812,111.928,190.701,253.679,167.5,140.134,34.221,260.16200000000003,182.97299999999998,105.213,76.063,250.872,155.959,108.083,186.45,101.694,162.289,172.78799999999998,56.544,138.812,181.832,116.73,138.548,52.885,157.256,71.913,157.734,163.575,161.504,131.65200000000002,66.499,80.89399999999999,175.37400000000002,65.222,172.174,153.716,157.957,152.276,95.006,168.52,168.965,98.15799999999999,191.16,280.255,144.775,168.62400000000002,86.20200000000001,218.9,97.524,119.311,163.519,289.873,113.53200000000001,121.61,147.05100000000002,286.743,177.14700000000002,141.369,132.19899999999998,130.674,155.078,231.891,176.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.75,1867.0,,152.188,146.822,121.848,170.265,110.67399999999999,172.98,141.36,190.30700000000002,92.625,182.333,145.094,175.52,101.368,179.185,118.61200000000001,178.782,114.81,93.01299999999999,101.016,143.71,166.014,127.545,92.755,196.75599999999997,119.49700000000001,199.451,112.959,198.322,269.258,191.857,135.67600000000002,159.451,286.14599999999996,163.865,111.889,190.68900000000002,253.666,167.449,140.185,34.086,260.175,182.856,105.22200000000001,76.0,251.00400000000002,156.04,108.12100000000001,186.308,101.618,162.346,172.835,56.57899999999999,138.85399999999998,181.847,116.713,138.571,52.9,157.266,71.916,157.69,163.548,161.483,131.66299999999998,66.347,80.851,175.35,65.214,172.13400000000001,153.681,157.929,152.308,94.92299999999999,168.523,168.957,98.12899999999999,191.142,280.283,144.782,168.597,86.089,218.795,97.421,119.355,163.5,289.867,113.45100000000001,121.648,147.002,286.76099999999997,177.115,141.637,132.327,130.684,155.2,231.822,176.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.0,1868.0,,152.17,146.901,121.834,170.273,110.681,173.018,141.361,190.3,92.64200000000001,182.31799999999998,145.10299999999998,175.476,101.381,179.176,118.639,178.791,114.884,93.025,101.009,143.70600000000002,165.963,127.473,92.766,196.834,119.536,199.47400000000002,112.965,198.345,269.379,191.854,135.809,159.407,286.22,163.716,111.921,190.69400000000002,253.68900000000002,167.385,139.96200000000002,34.129,260.2,182.766,105.22200000000001,76.035,251.077,155.93,108.152,186.22799999999998,101.649,162.35,172.699,56.477,138.86,181.83900000000003,116.745,138.55200000000002,52.915,157.266,71.917,157.618,163.504,161.52100000000002,131.683,66.461,80.859,175.417,65.12,172.14,153.769,157.884,152.14600000000002,94.833,168.497,169.081,98.117,191.15200000000002,280.283,144.731,168.63299999999998,86.154,218.767,97.346,119.281,163.471,289.862,113.522,121.65100000000001,146.941,286.895,177.107,141.554,132.192,130.591,155.345,231.78599999999997,176.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.25,1869.0,,152.148,146.69299999999998,121.85600000000001,170.27,110.678,172.995,141.347,190.299,92.62899999999999,182.298,145.158,175.43200000000002,101.399,179.158,118.648,178.775,114.904,93.064,100.999,143.692,165.95,127.494,92.803,196.85,119.59,199.528,112.973,198.332,269.26099999999997,191.845,135.755,159.382,286.27,163.648,111.931,190.65900000000002,253.709,167.37900000000002,139.904,34.08,260.209,182.738,105.26700000000001,76.062,251.122,156.067,108.155,186.19,101.615,162.404,172.696,56.55,138.80700000000002,181.731,116.726,138.567,52.948,157.344,71.874,157.503,163.52700000000002,161.49,131.709,66.472,80.872,175.394,65.195,172.264,153.725,157.83100000000002,152.139,94.845,168.368,169.095,98.089,191.09799999999998,280.275,144.741,168.63400000000001,86.044,218.66099999999997,97.256,119.27799999999999,163.5,289.87,113.54,121.75,146.825,286.904,177.145,141.576,132.186,130.654,155.372,231.89,176.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.5,1870.0,,152.12,146.778,121.863,170.267,110.691,173.042,141.333,190.296,92.615,182.299,145.14700000000002,175.356,101.402,179.178,118.647,178.77200000000002,114.95,93.024,101.006,143.691,165.96400000000003,127.454,92.751,196.856,119.546,199.498,112.98100000000001,198.34,269.19599999999997,191.726,135.649,159.35,286.26099999999997,163.635,111.916,190.648,253.68599999999998,167.378,139.907,33.751999999999995,260.209,182.648,105.204,75.954,251.13099999999997,156.059,108.185,186.167,101.709,162.315,172.575,56.162,138.85,181.715,116.728,138.59799999999998,52.908,157.247,71.87100000000001,157.392,163.517,161.493,131.701,66.49600000000001,80.807,175.387,65.098,172.296,153.707,157.797,152.041,94.963,168.481,169.016,98.116,191.11700000000002,280.27299999999997,144.69,168.60299999999998,85.988,218.645,97.146,119.21,163.481,289.845,113.618,121.76299999999999,146.808,286.909,177.142,141.543,132.112,130.609,155.463,231.92,176.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.75,1871.0,,152.094,146.739,121.853,170.27599999999998,110.678,173.02900000000002,141.306,190.27,92.59899999999999,182.28599999999997,145.131,175.33700000000002,101.40899999999999,179.2,118.609,178.762,114.977,92.956,100.99600000000001,143.64700000000002,166.00400000000002,127.544,92.772,196.822,119.611,199.47,112.98899999999999,198.35,269.275,191.63,135.628,159.303,286.28,163.532,111.91799999999999,190.583,253.67700000000002,167.32,139.67600000000002,33.324,260.195,182.479,105.16799999999999,75.722,251.14,155.981,108.18,186.18599999999998,101.735,162.261,172.567,55.958999999999996,138.753,181.602,116.79700000000001,138.542,52.942,157.273,71.828,157.317,163.526,161.499,131.71,66.472,80.726,175.266,65.053,172.25099999999998,153.666,157.736,151.908,94.74600000000001,168.49200000000002,169.136,98.104,191.09799999999998,280.296,144.66899999999998,168.59,86.086,218.748,97.15700000000001,119.19,163.453,289.828,113.553,121.76100000000001,146.805,286.952,177.138,141.488,132.126,130.719,155.433,231.702,177.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.0,1872.0,,152.188,146.744,121.84100000000001,170.28,110.667,173.08599999999998,141.285,190.25799999999998,92.59100000000001,182.269,145.11,175.31,101.383,179.21099999999998,118.601,178.74900000000002,114.98200000000001,92.889,100.988,143.658,165.908,127.463,92.70700000000001,196.882,119.617,199.47099999999998,113.014,198.365,269.293,191.606,135.626,159.275,286.318,163.489,111.898,190.562,253.74599999999998,167.269,139.659,33.335,260.184,182.16,105.186,75.631,251.104,155.965,108.16799999999999,186.15400000000002,101.804,162.19299999999998,172.548,56.006,138.726,181.56900000000002,116.91,138.467,52.923,157.187,71.831,157.175,163.56,161.451,131.74200000000002,66.426,80.735,175.253,65.067,172.398,153.675,157.718,151.855,94.781,168.55700000000002,169.18400000000003,98.11200000000001,191.135,280.316,144.55700000000002,168.551,86.103,218.582,97.054,119.243,163.457,289.78700000000003,113.522,121.79899999999999,146.76,286.866,177.16,141.435,132.13,130.71200000000002,155.382,231.45,176.99599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.25,1873.0,,152.19799999999998,146.658,121.85700000000001,170.283,110.679,173.107,141.27,190.25400000000002,92.596,182.253,145.142,175.269,101.428,179.245,118.588,178.74200000000002,114.9,92.77,100.96700000000001,143.655,165.94299999999998,127.535,92.72200000000001,196.83599999999998,119.73100000000001,199.495,113.008,198.388,269.19599999999997,191.674,135.618,159.23,286.32099999999997,163.389,111.863,190.581,253.745,167.238,139.537,33.343,260.197,181.91099999999997,105.22399999999999,75.507,251.112,155.907,108.185,186.15900000000002,101.757,162.142,172.55599999999998,55.99100000000001,138.705,181.558,116.932,138.475,52.91,157.035,71.839,157.116,163.56799999999998,161.447,131.69899999999998,66.492,80.78,175.262,65.027,172.28799999999998,153.686,157.697,151.963,94.98299999999999,168.59,169.104,98.10600000000001,191.118,280.343,144.533,168.56400000000002,86.094,218.62599999999998,97.05,119.25200000000001,163.503,289.769,113.505,121.755,146.714,286.92400000000004,177.12599999999998,141.325,132.056,130.792,155.252,231.52900000000002,176.97799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
