TimesH,Frame,NoMissing,6,6,12,12,22,22,28,28,40,40,65,65,85,85,90,90,95,95,102,102,117,117,130,130,137,137,169,169,188,188,190,190,205,205,210,210,234,234,236,236,282,282,290,290,294,294,317,317,352,352,370,370,371,371,467,467,485,485,486,486,501,501,511,511,526,526,550,550,585,585,597,597,604,604,644,644,645,645,660,660,667,667,1574,1574
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
233.25,933.0,,242.835,155.789,291.832,156.179,114.449,155.763,140.955,159.096,129.637,144.333,229.956,167.115,115.79799999999999,172.52599999999998,132.024,163.14,310.494,163.97299999999998,107.693,161.53799999999998,281.55,167.00799999999998,115.334,188.362,167.50099999999998,185.489,147.644,189.74,67.37100000000001,178.798,339.65,184.56099999999998,50.508,181.717,247.53900000000002,181.90099999999998,255.643,203.657,138.80200000000002,202.803,261.156,196.78099999999998,242.847,194.046,285.508,200.19799999999998,110.506,201.15099999999998,288.41700000000003,59.365,369.969,221.984,173.192,68.85600000000001,113.478,88.48,117.79299999999999,97.363,272.41,100.586,255.245,98.87299999999999,119.125,77.469,289.47900000000004,72.528,159.804,86.899,245.863,115.50200000000001,175.262,118.816,125.022,121.875,152.339,135.253,257.813,134.989,106.367,142.741,,,137.636,152.782
233.5,934.0,,242.82299999999998,155.751,291.79900000000004,156.189,114.36399999999999,155.724,140.95600000000002,159.109,129.623,144.315,229.889,167.115,115.75299999999999,172.524,132.05100000000002,163.151,310.52299999999997,163.933,107.696,161.543,281.45099999999996,166.96200000000002,115.234,188.357,167.31400000000002,185.49900000000002,147.616,189.766,67.281,178.795,339.606,184.502,50.481,181.65,247.422,181.955,255.63099999999997,203.635,138.80200000000002,202.762,261.197,196.813,242.831,194.03799999999998,285.51099999999997,200.09799999999998,110.551,201.11599999999999,288.41700000000003,59.354,369.911,222.06799999999998,173.27,68.874,113.465,88.42200000000001,117.794,97.259,272.449,100.632,255.27,98.751,119.085,77.575,289.529,72.505,159.733,86.745,245.845,115.493,175.053,118.86200000000001,125.074,121.853,152.274,135.22299999999998,257.77,134.93,106.40700000000001,142.747,,,137.861,152.89700000000002
233.75,935.0,,242.799,155.72299999999998,291.947,156.134,114.346,155.691,140.93200000000002,158.792,129.648,144.281,229.887,167.093,115.765,172.487,132.091,163.151,310.51,163.937,107.68299999999999,161.554,281.173,166.97099999999998,115.279,188.405,167.393,185.50099999999998,147.657,189.745,67.278,178.864,339.645,184.43900000000002,50.493,181.625,247.452,181.952,255.653,203.6,138.782,202.703,261.189,196.65900000000002,242.833,194.017,285.504,200.08700000000002,110.506,201.09900000000002,288.637,59.324,369.847,222.24900000000002,173.262,68.92,113.43,88.478,117.838,97.271,272.448,100.64399999999999,255.21099999999998,98.8,119.132,77.726,289.48400000000004,72.506,159.569,86.54700000000001,245.827,115.508,175.197,118.8,125.08,121.846,152.325,135.27200000000002,257.754,134.864,106.37100000000001,142.759,,,137.851,152.922
234.0,936.0,,242.84099999999998,155.656,291.968,156.025,114.23200000000001,155.689,140.916,158.85299999999998,129.618,144.261,229.93400000000003,167.06799999999998,115.791,172.47400000000002,132.141,163.157,310.342,163.96900000000002,107.699,161.591,281.295,167.041,115.375,188.533,167.575,185.486,147.63,189.797,67.46,178.80700000000002,339.598,184.38299999999998,50.498999999999995,181.56799999999998,247.485,181.955,255.615,203.553,138.816,202.66299999999998,261.17400000000004,196.662,242.887,194.03900000000002,285.505,200.13400000000001,110.47,201.09799999999998,288.64599999999996,59.261,369.79900000000004,222.10299999999998,173.215,68.873,113.421,88.521,117.88799999999999,97.24600000000001,272.45,100.693,255.166,98.87200000000001,119.13799999999999,77.655,289.483,72.52199999999999,159.507,86.61,245.875,115.516,175.047,118.729,125.01100000000001,121.902,152.326,135.19899999999998,257.69,134.759,106.348,142.78799999999998,270.316,139.648,137.803,152.868
234.25,937.0,,242.861,155.619,291.96299999999997,155.993,114.211,155.665,140.922,158.928,129.597,144.298,229.958,167.075,115.723,172.48,132.145,163.191,310.525,163.93,107.723,161.526,281.322,167.06400000000002,115.345,188.517,167.438,185.40900000000002,147.62,189.737,67.432,178.84,339.57300000000004,184.364,50.552,181.532,247.472,182.0,255.604,203.511,138.813,202.645,261.283,196.628,242.90400000000002,194.015,285.562,200.153,110.45,201.106,288.48900000000003,59.413999999999994,369.846,222.118,173.232,68.818,113.493,88.50299999999999,117.861,97.413,272.452,100.67399999999999,255.16400000000002,98.927,119.235,77.65899999999999,289.552,72.488,159.55,86.647,245.83599999999998,115.50299999999999,175.06,118.708,125.054,121.934,152.29,135.19799999999998,257.63599999999997,134.618,106.35700000000001,142.796,270.519,139.746,137.964,152.937
234.5,938.0,,242.86700000000002,155.555,291.961,155.938,114.175,155.697,140.918,159.28799999999998,129.607,144.254,229.919,167.042,115.734,172.484,132.126,163.192,310.361,163.917,107.677,161.632,281.123,167.12,115.26799999999999,188.50099999999998,167.58599999999998,185.375,147.655,189.729,67.173,178.916,339.49,184.313,50.583999999999996,181.457,247.46900000000002,182.00099999999998,255.565,203.514,138.827,202.58700000000002,261.655,196.69099999999997,242.937,194.043,285.668,200.12900000000002,110.434,201.09099999999998,288.36400000000003,59.3,369.89300000000003,222.25,173.262,68.798,113.37200000000001,88.505,117.839,97.428,272.507,100.69,255.2,98.964,119.295,77.622,289.555,72.51,159.583,86.542,245.88099999999997,115.6,174.928,118.71700000000001,125.11200000000001,122.073,152.19299999999998,135.253,257.639,134.752,106.31,142.774,270.553,139.739,137.975,152.922
234.75,939.0,,242.82299999999998,155.55200000000002,292.04200000000003,155.882,114.23,155.687,140.939,159.082,129.595,144.251,229.935,167.053,115.806,172.503,132.15,163.154,310.335,163.89700000000002,107.675,161.595,281.369,167.067,115.135,188.53,167.516,185.354,147.634,189.75099999999998,67.039,178.96,339.44199999999995,184.27599999999998,50.531000000000006,181.27900000000002,247.493,182.03,255.50599999999997,203.49,138.77700000000002,202.551,261.704,196.523,242.94799999999998,194.019,285.673,199.94299999999998,110.46600000000001,201.035,288.491,59.271,369.907,222.123,173.197,68.797,113.314,88.54,117.75399999999999,97.494,272.471,100.66,255.192,98.99600000000001,119.163,77.562,289.52099999999996,72.494,159.45,86.34,245.842,115.63,174.985,118.68299999999999,125.145,122.029,152.162,135.196,257.63599999999997,134.717,106.223,142.767,270.032,139.471,137.689,152.72899999999998
235.0,940.0,,242.81400000000002,155.554,292.154,155.856,114.25399999999999,155.64700000000002,140.955,159.157,129.616,144.278,229.984,167.044,115.791,172.485,132.138,163.145,310.545,163.828,107.62100000000001,161.594,281.36400000000003,167.00900000000001,115.14399999999999,188.516,167.484,185.403,147.67,189.72,67.027,178.983,339.403,184.25799999999998,50.523999999999994,181.25099999999998,247.55599999999998,181.94400000000002,255.488,203.479,138.79399999999998,202.533,261.689,196.46099999999998,242.99599999999998,194.03599999999997,285.684,199.956,110.45200000000001,201.05900000000003,288.58799999999997,59.411,369.931,222.101,173.16299999999998,68.771,113.385,88.495,117.836,97.45,272.47,100.766,255.2,98.941,119.235,77.663,289.501,72.482,159.567,86.465,245.87099999999998,115.71600000000001,174.99599999999998,118.751,125.226,122.08200000000001,152.168,135.2,257.599,134.638,106.21799999999999,142.77700000000002,270.414,139.609,137.722,152.752
235.25,941.0,,242.78099999999998,155.475,292.147,155.827,114.339,155.645,140.925,159.088,129.597,144.27,229.982,167.023,115.805,172.5,132.126,163.19,310.415,163.889,107.649,161.55200000000002,281.639,166.87099999999998,115.12899999999999,188.583,167.47,185.424,147.67600000000002,189.697,67.023,178.926,339.38599999999997,184.25099999999998,50.398999999999994,181.197,247.646,181.928,255.50599999999997,203.42700000000002,138.748,202.49400000000003,262.095,196.66299999999998,242.98,194.077,285.684,200.051,110.44,201.166,288.503,59.453,369.921,222.078,173.162,68.814,113.37700000000001,88.554,117.835,97.449,272.502,100.815,255.155,98.93700000000001,119.34,77.613,289.497,72.491,159.612,86.53200000000001,245.882,115.76799999999999,174.916,118.779,125.229,122.056,152.187,135.186,257.587,134.601,106.27600000000001,142.751,270.483,139.714,137.74,152.738
235.5,942.0,,242.74900000000002,155.486,292.202,155.83100000000002,114.28,155.558,140.91,159.187,129.625,144.266,230.011,167.037,115.863,172.463,132.137,163.209,310.46,163.86900000000003,107.725,161.482,281.79,166.90900000000002,115.15299999999999,188.52900000000002,167.53400000000002,185.377,147.68200000000002,189.778,67.166,178.80700000000002,339.421,184.266,50.339,181.123,247.575,181.93200000000002,255.516,203.4,138.764,202.454,262.153,196.74900000000002,242.983,194.105,285.685,199.812,110.426,201.206,288.58,59.318000000000005,370.024,221.84099999999998,173.26,68.775,113.32799999999999,88.54,117.814,97.375,272.53,100.81299999999999,255.16299999999998,98.9,119.449,77.467,289.522,72.449,159.514,86.586,245.892,115.792,174.90900000000002,118.777,125.20700000000001,122.133,152.20600000000002,135.065,257.58,134.627,106.25299999999999,142.697,270.519,139.731,137.703,152.752
235.75,943.0,,242.697,155.482,292.235,155.821,114.285,155.52200000000002,140.864,159.19899999999998,129.618,144.197,229.953,167.053,115.869,172.458,132.155,163.173,310.472,163.77200000000002,107.777,161.496,281.933,166.859,115.12700000000001,188.505,167.59900000000002,185.334,147.622,189.778,67.361,178.796,339.418,184.245,50.306999999999995,181.176,247.604,181.917,255.533,203.419,138.727,202.417,262.23400000000004,196.50599999999997,243.019,194.12599999999998,285.67,199.66299999999998,110.441,201.179,288.617,59.467,370.115,221.71099999999998,173.28599999999997,68.744,113.353,88.516,117.848,97.375,272.517,100.706,255.16,98.887,119.39299999999999,77.63600000000001,289.51,72.458,159.513,86.536,245.813,115.64200000000001,174.868,118.833,125.13799999999999,122.15100000000001,152.17700000000002,135.063,257.654,134.64600000000002,106.171,142.619,270.503,139.64700000000002,137.605,152.69299999999998
236.0,944.0,,242.78599999999997,155.55700000000002,292.289,155.769,114.235,155.524,140.882,159.241,129.636,144.214,229.868,167.04,115.913,172.437,132.159,163.129,310.45099999999996,163.733,107.77600000000001,161.586,281.87,166.89,115.102,188.40900000000002,167.53099999999998,185.43099999999998,147.622,189.801,67.48100000000001,178.74099999999999,339.36800000000005,184.185,50.342,181.112,247.551,181.892,255.511,203.40900000000002,138.625,202.423,262.166,196.547,242.987,194.108,285.66900000000004,199.537,110.376,201.25799999999998,287.993,59.251999999999995,370.162,221.571,173.209,68.554,113.488,88.505,117.867,97.48299999999999,272.48,100.677,255.11,98.859,119.36200000000001,77.679,289.528,72.473,159.588,86.505,245.794,115.586,174.76,118.79899999999999,125.182,122.095,152.305,135.028,257.726,134.619,106.196,142.656,270.488,139.662,137.601,152.654
236.25,945.0,,242.84,155.582,292.26599999999996,155.859,114.257,155.55100000000002,140.909,159.278,129.63299999999998,144.226,229.905,167.044,115.99600000000001,172.41299999999998,132.16,163.134,310.57599999999996,163.657,107.785,161.572,281.768,166.893,115.137,188.407,167.422,185.512,147.65,189.843,67.392,178.86599999999999,339.36,184.146,50.325,181.067,247.623,181.96599999999998,255.523,203.415,138.692,202.36,262.233,196.675,242.997,194.102,285.703,199.52200000000002,110.36399999999999,201.292,288.17900000000003,59.091,370.151,221.511,173.22099999999998,68.483,113.478,88.465,117.897,97.514,272.513,100.546,255.11900000000003,98.89200000000001,119.219,77.661,289.57599999999996,72.453,159.642,86.367,245.838,115.58200000000001,174.707,118.82799999999999,125.255,122.054,152.188,135.026,257.737,134.644,106.137,142.657,270.564,139.753,137.668,152.649
236.5,946.0,,242.868,155.505,292.186,155.796,114.29700000000001,155.596,140.912,159.285,129.609,144.269,229.94799999999998,167.02200000000002,115.95200000000001,172.46099999999998,132.171,163.143,310.75,163.612,107.76,161.5,281.449,166.812,115.16,188.43200000000002,167.52900000000002,185.476,147.69299999999998,189.838,67.581,178.733,339.392,184.055,50.306000000000004,181.03099999999998,247.66299999999998,181.935,255.52599999999998,203.419,138.72,202.32299999999998,262.193,196.785,242.988,194.118,285.672,199.47799999999998,110.39299999999999,201.262,288.147,58.935,370.06199999999995,221.58599999999998,173.34099999999998,68.59,113.488,88.48100000000001,117.86200000000001,97.56,272.492,100.54799999999999,255.046,98.762,119.223,77.692,289.562,72.458,159.575,86.444,245.81099999999998,115.51100000000001,174.692,118.756,125.568,122.10799999999999,152.236,134.944,257.742,134.543,106.179,142.626,270.548,139.82399999999998,137.518,152.594
236.75,947.0,,242.81400000000002,155.507,292.16,155.752,114.234,155.572,140.917,159.42700000000002,129.566,144.245,229.95,167.01,115.902,172.487,132.19,163.135,310.624,163.613,107.821,161.44,281.175,166.81599999999997,115.196,188.359,167.56,185.49200000000002,147.71,189.793,67.44,178.766,339.404,184.03,50.247,180.96400000000003,247.606,181.891,255.47,203.45,138.72899999999998,202.293,262.334,196.79,243.03,194.15099999999998,285.618,199.162,110.40799999999999,201.27900000000002,288.313,58.886,369.96,221.738,173.304,68.791,113.26799999999999,88.515,117.84299999999999,97.525,272.442,100.617,255.06099999999998,98.693,119.23,77.566,289.556,72.48,159.543,86.34700000000001,245.77599999999998,115.56,174.71,118.62799999999999,125.609,122.15,152.203,134.89600000000002,257.822,134.475,106.19200000000001,142.61,270.513,139.764,137.545,152.591
237.0,948.0,,242.838,155.52,292.21299999999997,155.695,114.259,155.572,140.907,159.22299999999998,129.553,144.196,229.965,167.06400000000002,115.9,172.533,132.24200000000002,163.165,310.578,163.592,107.87700000000001,161.371,281.508,166.804,115.2,188.416,167.59099999999998,185.442,147.726,189.833,67.332,178.80200000000002,339.41900000000004,184.07,50.248000000000005,180.88400000000001,247.62900000000002,181.84,255.502,203.43,138.764,202.257,262.106,196.72400000000002,243.007,194.09799999999998,285.643,198.97299999999998,110.42299999999999,201.271,288.161,58.964,369.93,221.72,173.188,68.751,113.39299999999999,88.463,117.79299999999999,97.546,272.432,100.66,255.02599999999998,98.678,119.215,77.648,289.582,72.494,159.642,86.48899999999999,245.762,115.598,174.792,118.601,125.603,122.19200000000001,152.226,134.816,257.83099999999996,134.39,106.147,142.567,270.476,139.709,137.477,152.52700000000002
237.25,949.0,,242.84400000000002,155.599,292.2,155.662,114.19200000000001,155.57,140.892,159.136,129.519,144.14700000000002,229.981,167.101,115.948,172.479,132.226,163.183,310.59,163.58,107.86399999999999,161.366,281.514,166.804,115.20200000000001,188.449,167.604,185.49200000000002,147.727,189.83599999999998,67.581,178.642,339.42400000000004,184.05700000000002,50.225,180.798,247.581,181.81599999999997,255.50799999999998,203.38099999999997,138.769,202.27599999999998,262.05400000000003,196.672,243.044,194.062,285.694,198.894,110.376,201.266,287.874,58.993,369.952,221.983,173.21400000000003,68.707,113.4,88.434,117.796,97.54899999999999,272.475,100.665,255.02200000000002,98.684,119.265,77.589,289.527,72.50399999999999,159.70600000000002,86.454,245.773,115.602,174.87099999999998,118.63,125.59700000000001,122.149,152.186,134.751,257.795,134.35,106.186,142.577,270.556,139.746,137.451,152.497
237.5,950.0,,242.812,155.507,292.194,155.722,114.20200000000001,155.532,140.892,159.032,129.516,144.078,229.949,167.21,115.915,172.455,132.227,163.185,310.552,163.503,107.85700000000001,161.245,281.507,166.894,115.15899999999999,188.423,167.58599999999998,185.49900000000002,147.738,189.745,67.682,178.57299999999998,339.365,184.082,50.181000000000004,180.748,247.623,181.773,255.521,203.351,138.776,202.234,261.907,196.81,243.072,194.016,285.726,198.87099999999998,110.4,201.267,287.459,59.096000000000004,369.977,221.918,173.247,68.744,113.45200000000001,88.37299999999999,117.789,97.535,272.453,100.626,254.94099999999997,98.632,119.26,77.41199999999999,289.578,72.498,159.632,86.42,245.763,115.553,174.96900000000002,118.55799999999999,125.56299999999999,122.15700000000001,152.23,134.65,257.84,134.539,106.214,142.564,270.546,139.714,137.459,152.457
237.75,951.0,,242.796,155.526,292.20599999999996,155.638,114.19,155.53,140.866,158.97,129.549,144.11,229.995,167.238,115.92,172.495,132.217,163.189,310.798,163.465,107.876,161.215,281.536,166.86,115.12700000000001,188.345,167.734,185.468,147.731,189.74599999999998,67.52,178.649,339.39599999999996,184.22799999999998,50.208999999999996,180.783,247.65,181.778,255.517,203.317,138.73,202.227,261.781,196.74400000000003,243.093,193.963,285.747,198.68200000000002,110.366,201.263,287.65,59.068000000000005,370.033,221.80200000000002,173.357,68.819,113.501,88.303,117.777,97.524,272.427,100.71600000000001,254.898,98.594,119.195,77.383,289.563,72.495,159.61,86.494,245.80599999999998,115.564,175.05599999999998,118.479,125.647,122.1,152.327,134.725,257.841,134.38,106.258,142.55,270.564,139.692,137.418,152.303
238.0,952.0,,242.826,155.453,292.231,155.56,114.242,155.583,140.91299999999998,158.903,129.516,144.10299999999998,229.97400000000002,167.24900000000002,116.07600000000001,172.389,132.22,163.202,310.846,163.409,107.854,161.221,281.48,166.891,115.055,188.37099999999998,167.636,185.451,147.72,189.769,67.562,178.65400000000002,339.332,184.149,50.268,180.768,247.674,181.795,255.532,203.27599999999998,138.73,202.23,261.741,196.96400000000003,243.11599999999999,193.933,285.784,198.702,110.33,201.238,287.647,58.955,369.955,221.865,173.537,68.815,113.45,88.396,117.807,97.53399999999999,272.403,100.76700000000001,254.91099999999997,98.58200000000001,119.09200000000001,77.486,289.514,72.494,159.665,86.477,245.755,115.51299999999999,175.014,118.402,125.60600000000001,122.098,152.38,134.658,257.856,134.265,106.235,142.55,270.657,139.733,137.606,152.417
