TimesH,Frame,NoMissing,7,7,13,13,15,15,17,17,24,24,27,27,50,50,65,65,66,66,67,67,69,69,70,70,74,74,75,75,76,76,79,79,81,81,82,82,88,88,89,89,91,91,93,93,94,94,95,95,99,99,103,103,104,104,105,105,107,107,111,111,113,113,115,115,116,116,117,117,118,118,119,119,126,126,136,136,141,141,142,142,143,143,146,146,148,148,150,150,152,152,153,153,158,158,160,160,165,165,166,166,168,168,169,169,177,177,181,181,183,183,184,184,185,185,186,186,188,188,189,189,192,192,193,193,196,196,197,197,200,200,204,204,205,205,209,209,210,210,214,214,249,249,250,250,262,262,266,266,269,269,270,270,271,271,272,272,489,489,830,830,959,959,1087,1087,1118,1118,1123,1123,1157,1157,1175,1175
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
436.5,1746.0,,112.30799999999999,54.727,212.451,59.251999999999995,182.11599999999999,69.112,196.49,71.19800000000001,201.47,63.81100000000001,168.22099999999998,64.131,222.05200000000002,53.832,258.017,102.97399999999999,177.82,95.619,192.22099999999998,99.947,112.125,98.575,62.053000000000004,101.02,102.814,101.321,181.303,104.419,245.34599999999998,103.272,77.809,95.79700000000001,91.915,97.98200000000001,201.30599999999998,95.175,104.193,113.43299999999999,86.93700000000001,114.374,168.828,97.37799999999999,75.979,105.757,108.48100000000001,106.15799999999999,124.439,96.97399999999999,183.856,77.135,71.215,85.425,81.72399999999999,86.49799999999999,102.185,87.235,103.97399999999999,75.788,114.571,74.572,196.00099999999998,78.382,92.65700000000001,83.512,185.206,89.053,213.74,91.368,56.211000000000006,92.948,131.994,84.19200000000001,196.00799999999998,83.49700000000001,230.00599999999997,132.325,282.258,130.316,105.99700000000001,130.951,72.90899999999999,135.411,268.89599999999996,135.809,31.596,137.561,84.85700000000001,130.055,225.479,126.809,249.37599999999998,130.918,114.227,145.183,221.544,146.803,254.27,149.92600000000002,210.101,145.39600000000002,266.731,148.744,36.735,152.209,256.751,136.77200000000002,266.996,140.833,100.303,141.722,276.88,140.911,54.743,145.80100000000002,75.26,143.885,214.542,115.348,228.673,117.632,49.066,120.87700000000001,74.763,118.605,198.692,116.57,92.275,117.795,114.81,122.90700000000001,96.618,126.461,189.21900000000002,126.43,162.637,113.553,204.792,121.48299999999999,102.351,122.369,46.966,169.38400000000001,24.333000000000002,170.676,23.798000000000002,153.08100000000002,84.77799999999999,152.556,76.604,158.27100000000002,35.419000000000004,161.995,64.17399999999999,159.799,22.896,163.39700000000002,121.809,61.888000000000005,168.28400000000002,107.91799999999999,163.409,71.016,155.903,69.13600000000001,184.736,97.962,235.31400000000002,125.00299999999999,54.256,170.595,126.166,73.73899999999999
436.75,1747.0,,112.383,54.743,212.27900000000002,59.17100000000001,182.112,69.096,196.484,71.176,201.465,63.81,168.199,64.133,222.06400000000002,53.88,257.77,102.796,177.862,95.416,192.248,99.976,112.12100000000001,98.573,61.998999999999995,101.00399999999999,102.804,101.306,181.357,104.43,245.373,103.244,77.812,95.8,91.93799999999999,97.92399999999999,201.317,95.126,104.20299999999999,113.42200000000001,86.992,114.35700000000001,168.855,97.294,75.98899999999999,105.78399999999999,108.484,106.167,124.436,97.021,183.893,77.09899999999999,71.21600000000001,85.45299999999999,81.697,86.495,102.294,87.296,103.977,75.76,114.536,74.52600000000001,195.99400000000003,78.37100000000001,92.792,83.51799999999999,185.22299999999998,89.03399999999999,213.768,91.36,56.214,92.954,132.018,84.12,194.31099999999998,87.589,230.058,132.33100000000002,282.238,130.464,106.044,130.974,72.919,135.435,268.908,135.77200000000002,31.715,137.59,84.869,130.067,225.46599999999998,126.781,249.274,130.903,114.235,145.17,221.433,146.764,254.304,149.955,210.081,145.33700000000002,266.74,148.73,36.743,152.261,256.723,136.746,267.017,140.827,100.33200000000001,141.692,276.936,140.911,54.7,145.759,75.256,143.889,214.574,115.134,228.69,117.65799999999999,49.053000000000004,120.90299999999999,74.7,118.56299999999999,198.699,116.631,92.38600000000001,117.81,114.79799999999999,122.885,96.647,126.41,189.209,126.471,162.654,113.531,204.78599999999997,121.49,102.34200000000001,122.324,46.922,169.394,24.364,170.69299999999998,23.791,153.054,84.745,152.4,76.622,158.325,35.504,161.997,64.175,159.79,22.916,163.405,121.86,61.909,168.303,107.89,163.385,70.968,155.899,69.134,184.731,97.97200000000001,235.267,125.03200000000001,54.294,170.579,126.083,73.756
437.0,1748.0,,112.361,54.783,212.497,59.478,182.107,69.083,196.507,71.171,201.47099999999998,63.799,168.139,64.083,222.054,53.85,257.334,102.37200000000001,177.877,95.411,192.196,99.949,112.111,98.566,61.985,101.00399999999999,102.81299999999999,101.301,181.33900000000003,104.404,245.347,103.22,77.829,95.772,91.883,97.95,201.356,95.055,104.245,113.413,86.984,114.361,168.86599999999999,97.213,76.002,105.84299999999999,108.495,106.154,124.416,96.945,183.933,77.065,71.20100000000001,85.45,81.589,86.51100000000001,102.21,87.181,104.01700000000001,75.665,114.544,74.54,196.00099999999998,78.354,92.738,83.631,185.25,89.014,213.84099999999998,91.376,56.215,92.964,132.01,84.09700000000001,194.31099999999998,87.596,230.03400000000002,132.311,282.365,130.523,106.098,130.976,72.9,135.44,268.926,135.763,31.864,137.586,84.859,130.08100000000002,225.49099999999999,126.802,249.30200000000002,130.918,114.227,145.18200000000002,221.44799999999998,146.806,254.30599999999998,149.961,210.113,145.29399999999998,266.747,148.718,36.76,152.265,256.793,136.815,267.03700000000003,140.827,100.336,141.69899999999998,276.965,140.952,54.681999999999995,145.77100000000002,75.27199999999999,143.889,214.505,115.20299999999999,228.71400000000003,117.67,49.071999999999996,120.95,74.696,118.589,198.703,116.78299999999999,92.57700000000001,117.764,114.823,122.85700000000001,96.679,126.40299999999999,189.201,126.499,162.643,113.53200000000001,204.77700000000002,121.5,102.31,122.29700000000001,46.903,169.63099999999997,24.359,170.65599999999998,23.773000000000003,152.993,84.37700000000001,152.38299999999998,76.664,158.398,35.408,161.99200000000002,64.207,159.778,22.909000000000002,163.414,121.751,61.873999999999995,168.301,107.851,163.343,70.958,155.97799999999998,69.064,184.745,97.95700000000001,235.24400000000003,124.99700000000001,54.363,170.562,126.042,73.804
437.25,1749.0,,112.405,54.946999999999996,212.642,59.397,182.109,69.071,196.50900000000001,71.153,201.47299999999998,63.813,168.255,64.075,222.05,53.828,257.20599999999996,102.205,177.919,95.37700000000001,192.09599999999998,99.905,112.12299999999999,98.575,62.038999999999994,101.04299999999999,102.818,101.288,181.312,104.39399999999999,245.329,103.191,77.82,95.75,91.926,97.90700000000001,201.34599999999998,95.068,104.259,113.404,87.005,114.367,168.912,97.191,76.043,105.88,108.479,106.161,124.40299999999999,96.96799999999999,183.96200000000002,77.092,71.197,85.449,81.54899999999999,86.5,102.24700000000001,87.154,103.921,75.71600000000001,114.524,74.531,195.998,78.347,92.869,83.675,185.25,89.02799999999999,213.84799999999998,91.415,56.211999999999996,92.96700000000001,132.06,84.035,194.28900000000002,87.635,229.967,132.285,282.45799999999997,130.506,106.081,130.99200000000002,72.87899999999999,135.425,268.928,135.724,31.843000000000004,137.626,84.804,130.09,225.407,126.757,249.22799999999998,130.934,114.221,145.188,221.571,146.952,254.313,149.937,210.109,145.25,266.721,148.722,36.786,152.217,256.72700000000003,136.74,267.057,140.817,100.359,141.696,277.052,141.017,54.678000000000004,145.746,75.275,143.888,214.399,115.213,228.745,117.68700000000001,49.093999999999994,120.98100000000001,74.571,118.652,198.68900000000002,116.874,92.712,117.745,114.818,122.835,96.697,126.419,189.19299999999998,126.485,162.653,113.529,204.74599999999998,121.536,102.264,122.279,46.863,169.59599999999998,24.399,170.68599999999998,23.81,153.024,84.569,152.264,76.67,158.4,35.674,162.141,64.226,159.764,22.94,163.42700000000002,121.72,61.855,168.28099999999998,107.836,163.362,70.954,156.061,69.084,184.768,97.95,235.253,124.999,54.318999999999996,170.551,125.97200000000001,73.778
437.5,1750.0,,112.43,54.958,212.424,59.417,182.112,69.047,196.50599999999997,71.172,201.507,63.881,168.188,64.082,222.06099999999998,53.82,257.767,102.411,177.92,95.42,192.183,99.955,112.137,98.57600000000001,62.065,101.069,102.82700000000001,101.25200000000001,181.269,104.37899999999999,245.297,103.20700000000001,77.837,95.758,91.956,97.884,201.357,95.05,104.24799999999999,113.398,87.00299999999999,114.336,168.928,97.053,76.025,105.845,108.465,106.167,124.37200000000001,96.906,183.919,77.12899999999999,71.211,85.448,81.53399999999999,86.5,102.367,87.205,103.823,75.766,114.508,74.524,195.995,78.387,92.89299999999999,83.715,185.238,89.04899999999999,213.858,91.439,56.227,92.97,132.145,83.973,194.305,87.60799999999999,229.979,132.309,282.64099999999996,130.83,106.008,130.984,72.9,135.417,268.94599999999997,135.749,31.824,137.606,84.79700000000001,130.1,225.417,126.804,249.18900000000002,130.942,114.228,145.197,221.48,146.912,254.34099999999998,149.939,210.12400000000002,145.205,266.73900000000003,148.721,36.784,152.208,256.758,136.75,267.068,140.827,100.368,141.694,277.075,141.025,54.701,145.798,75.292,143.888,214.47799999999998,115.22,228.787,117.71700000000001,49.148,120.88600000000001,74.559,118.61200000000001,198.685,116.917,92.698,117.758,114.834,122.788,96.723,126.34100000000001,189.229,126.509,162.668,113.501,204.75099999999998,121.565,102.266,122.264,46.858000000000004,169.625,24.392,170.669,23.846,153.066,84.37799999999999,152.246,76.673,158.382,35.622,162.139,64.249,159.739,22.941,163.412,121.714,61.753,168.324,107.863,163.329,70.929,156.126,69.128,184.78900000000002,97.944,235.303,124.98,54.501999999999995,170.46099999999998,126.02,73.707
437.75,1751.0,,112.445,54.833,212.347,59.38,182.118,69.024,196.521,71.157,201.50599999999997,63.881,168.196,64.02199999999999,222.079,53.831,258.176,102.917,177.896,95.29799999999999,192.209,99.977,112.12799999999999,98.56700000000001,61.986999999999995,101.073,102.837,101.256,181.291,104.40899999999999,245.3,103.17,77.816,95.74600000000001,91.969,97.89399999999999,201.363,95.046,104.211,113.427,86.956,114.31200000000001,168.96900000000002,96.964,76.031,105.774,108.44,106.14399999999999,124.376,96.921,183.90400000000002,77.133,71.21600000000001,85.46700000000001,81.637,86.494,102.40700000000001,87.26700000000001,103.795,75.721,114.537,74.50399999999999,195.99099999999999,78.407,93.10799999999999,83.57700000000001,185.27,89.059,213.81799999999998,91.376,56.233000000000004,92.98200000000001,132.129,83.977,194.30900000000003,87.619,229.997,132.298,282.664,130.914,106.016,130.975,72.875,135.384,268.964,135.705,31.897,137.569,84.774,130.114,225.4,126.76799999999999,249.268,130.92600000000002,114.25399999999999,145.194,221.458,146.863,254.338,149.914,210.11700000000002,145.174,266.759,148.727,36.811,152.209,256.823,136.774,267.02099999999996,140.836,100.37200000000001,141.708,277.056,141.02,54.708999999999996,145.75799999999998,75.294,143.879,214.65099999999998,115.095,228.795,117.71,49.145,120.88,74.516,118.738,198.69,117.029,92.694,117.725,114.861,122.74799999999999,96.65100000000001,126.35,189.199,126.49700000000001,162.672,113.514,204.735,121.568,102.235,122.339,46.828,169.562,24.403000000000002,170.644,23.87,153.078,84.329,152.161,76.70100000000001,158.405,35.898,162.243,64.285,159.734,22.980999999999998,163.414,121.699,61.74,168.332,107.85799999999999,163.317,70.881,156.108,69.038,184.761,97.946,235.25799999999998,124.965,54.402,170.479,126.01100000000001,73.727
438.0,1752.0,,112.42299999999999,54.887,212.33700000000002,59.301,182.12099999999998,69.013,196.52700000000002,71.167,201.49200000000002,63.849,168.27200000000002,64.001,222.062,53.85,258.172,103.024,177.88,95.204,192.239,99.975,112.134,98.569,62.095,101.111,102.824,101.213,181.327,104.428,245.28,103.181,77.83800000000001,95.725,91.98200000000001,97.929,201.33700000000002,95.041,104.213,113.41799999999999,86.97399999999999,114.292,168.97299999999998,96.91,76.013,105.741,108.434,106.15,124.34200000000001,96.944,183.898,77.107,71.259,85.46,81.471,86.50399999999999,102.353,87.272,103.79700000000001,75.71,114.53399999999999,74.52,195.99900000000002,78.38600000000001,93.182,83.56200000000001,185.31400000000002,89.035,213.81099999999998,91.40899999999999,56.25899999999999,92.99799999999999,132.195,83.90299999999999,194.332,87.62,229.833,132.238,282.723,130.999,105.988,130.969,72.902,135.403,268.98400000000004,135.672,32.073,137.58100000000002,84.772,130.116,225.31900000000002,126.711,249.222,130.887,114.292,145.208,221.513,146.941,254.37900000000002,149.889,210.118,145.14600000000002,266.763,148.717,36.824,152.19899999999998,256.783,136.762,267.02299999999997,140.827,100.381,141.697,277.068,140.985,54.729,145.709,75.30199999999999,143.87,214.597,115.01,228.79,117.696,49.104,120.883,74.622,118.709,198.69799999999998,117.14299999999999,92.69,117.714,114.88600000000001,122.711,96.66,126.272,189.209,126.48299999999999,162.671,113.46600000000001,204.74400000000003,121.587,102.179,122.391,46.849,169.5,24.426,170.66400000000002,23.896,153.059,84.382,152.179,76.715,158.398,35.891,162.236,64.258,159.759,23.003,163.411,121.67399999999999,61.722,168.30900000000003,107.819,163.327,70.89699999999999,156.13,68.97800000000001,184.73,97.971,235.293,124.994,54.5,170.571,125.955,73.694
438.25,1753.0,,112.494,55.013999999999996,212.447,59.422,182.14700000000002,69.015,196.532,71.17399999999999,201.484,63.836000000000006,168.345,63.983000000000004,222.055,53.842,257.735,103.0,177.90400000000002,95.223,192.24599999999998,99.971,112.133,98.574,62.081,101.06700000000001,102.811,101.209,181.36900000000003,104.415,245.301,103.195,77.843,95.734,92.027,97.931,201.33900000000003,94.99799999999999,104.234,113.416,86.946,114.29700000000001,168.99200000000002,96.822,76.06,105.795,108.45299999999999,106.182,124.307,97.01700000000001,183.91400000000002,77.115,71.237,85.46799999999999,81.465,86.54799999999999,102.381,87.306,103.77,75.75,114.54700000000001,74.55199999999999,195.993,78.421,92.694,83.756,185.335,89.056,213.761,91.35600000000001,56.266999999999996,92.993,132.197,83.881,194.296,87.604,229.824,132.215,282.927,131.14700000000002,106.04799999999999,130.97,72.873,135.368,268.97900000000004,135.71,32.068000000000005,137.59,84.745,130.127,225.347,126.70700000000001,249.37599999999998,130.89700000000002,114.286,145.209,221.535,146.954,254.395,149.868,210.11,145.136,266.776,148.71,36.827,152.21200000000002,256.772,136.709,267.01099999999997,140.809,100.369,141.71,277.061,140.879,54.721000000000004,145.66299999999998,75.305,143.871,214.49599999999998,115.007,228.815,117.694,49.206,120.84299999999999,74.626,118.70299999999999,198.699,117.19200000000001,92.585,117.71,114.899,122.708,96.70700000000001,126.181,189.195,126.48200000000001,162.67700000000002,113.45700000000001,204.743,121.588,102.182,122.40799999999999,46.863,169.385,24.438000000000002,170.65,23.962,153.064,84.26,152.094,76.773,158.469,36.031,162.225,64.263,159.74,23.035,163.399,121.823,61.672,168.31799999999998,107.86200000000001,163.398,70.898,156.137,68.889,184.735,97.948,235.332,125.00200000000001,54.461999999999996,170.541,125.962,73.736
438.5,1754.0,,112.37899999999999,54.92,212.297,59.391000000000005,182.165,69.017,196.541,71.188,201.49099999999999,63.823,168.313,63.981,222.081,53.848,257.985,103.04899999999999,177.93,95.17399999999999,192.235,99.95200000000001,112.139,98.573,62.052,101.10700000000001,102.802,101.225,181.395,104.396,245.287,103.209,77.839,95.726,91.99,97.898,201.363,94.963,104.22399999999999,113.443,86.95700000000001,114.26,168.99200000000002,96.788,76.031,105.725,108.439,106.164,124.37100000000001,96.995,183.94799999999998,77.113,71.247,85.464,81.536,86.557,102.271,87.294,103.704,75.85600000000001,114.55799999999999,74.52,195.983,78.445,92.31,83.691,185.32,89.074,213.79,91.34899999999999,56.256,92.99600000000001,132.233,83.82799999999999,194.28799999999998,87.594,229.81,132.289,282.868,131.192,106.094,130.957,72.85,135.299,268.978,135.703,32.03,137.55200000000002,84.738,130.12,225.28799999999998,126.72399999999999,249.547,130.98,114.285,145.211,221.514,146.982,254.39700000000002,149.868,210.111,145.128,266.767,148.678,36.827,152.183,256.781,136.657,267.034,140.819,100.39,141.697,277.06,140.852,54.762,145.67700000000002,75.298,143.88,214.497,114.95700000000001,228.805,117.712,49.181999999999995,120.859,74.707,118.82700000000001,198.69400000000002,117.352,92.404,117.726,114.882,122.78399999999999,96.7,126.21,189.192,126.508,162.662,113.449,204.74099999999999,121.62,102.167,122.39399999999999,46.798,169.46200000000002,24.418000000000003,170.645,23.945,153.058,84.309,152.351,76.756,158.44899999999998,35.996,162.154,64.242,159.751,23.049,163.422,121.69,61.631,168.327,107.87200000000001,163.33100000000002,70.843,156.028,68.882,184.77200000000002,97.985,235.30900000000003,124.98899999999999,54.438,170.50400000000002,126.064,73.7
438.75,1755.0,,112.432,55.265,212.34900000000002,59.452,182.173,69.013,196.542,71.149,201.525,63.851000000000006,168.19799999999998,64.007,222.05900000000003,53.84,257.563,102.889,177.94099999999997,95.17299999999999,192.21599999999998,99.949,112.14399999999999,98.574,62.037,101.09200000000001,102.791,101.22,181.388,104.402,245.31599999999997,103.178,77.839,95.711,92.04700000000001,97.947,201.362,94.975,104.235,113.42299999999999,86.965,114.245,169.021,96.726,76.029,105.78399999999999,108.448,106.166,124.367,96.979,183.956,77.11399999999999,71.24600000000001,85.436,81.557,86.538,102.35600000000001,87.311,103.69200000000001,75.861,114.559,74.539,195.987,78.458,92.204,83.655,185.355,89.079,213.80599999999998,91.334,56.246,92.976,132.259,83.773,194.28400000000002,87.605,229.865,132.334,283.017,131.30200000000002,106.12200000000001,130.94299999999998,72.873,135.28799999999998,268.976,135.69799999999998,32.079,137.542,84.70200000000001,130.106,225.264,126.721,249.571,130.968,114.31299999999999,145.202,221.517,146.94,254.394,149.868,210.16099999999997,145.1,266.768,148.64700000000002,36.821,152.161,256.828,136.623,267.04,140.835,100.374,141.71200000000002,277.116,140.857,54.785,145.759,75.311,143.874,214.476,114.837,228.832,117.684,49.177,120.898,74.68,118.70299999999999,198.717,117.15,92.402,117.71700000000001,114.833,122.804,96.74799999999999,126.13600000000001,189.197,126.50299999999999,162.666,113.42299999999999,204.726,121.655,102.152,122.439,46.733000000000004,169.46099999999998,24.419,170.665,24.015,153.009,84.22200000000001,152.132,76.76899999999999,158.43,36.008,162.14600000000002,64.23899999999999,159.738,23.057,163.428,121.81700000000001,61.681000000000004,168.315,107.87299999999999,163.274,70.788,156.056,68.899,184.775,97.961,235.33700000000002,125.00299999999999,54.47,170.517,126.13600000000001,73.642
439.0,1756.0,,112.441,55.157,212.352,59.512,182.19400000000002,69.00399999999999,196.53,71.14699999999999,201.537,63.872,168.208,64.00399999999999,222.07299999999998,53.803000000000004,257.952,102.927,177.923,95.171,192.205,99.936,112.148,98.57700000000001,62.13,101.11,102.765,101.182,181.40900000000002,104.415,245.268,103.18299999999999,77.831,95.71,91.96799999999999,97.963,201.372,94.984,104.238,113.416,87.00200000000001,114.243,169.019,96.71600000000001,75.941,105.728,108.436,106.162,124.338,96.93700000000001,183.93599999999998,77.143,71.233,85.443,81.55,86.57,102.307,87.279,103.602,75.869,114.53399999999999,74.532,195.98,78.473,92.042,83.65899999999999,185.389,89.071,213.80200000000002,91.288,56.268,92.955,132.26,83.71799999999999,194.305,87.65799999999999,229.83700000000002,132.34799999999998,283.051,131.296,106.12100000000001,130.977,72.846,135.27,269.003,135.68,32.104,137.585,84.71600000000001,130.12,225.245,126.78,249.575,130.97299999999998,114.294,145.183,221.549,146.982,254.389,149.879,210.18400000000003,145.046,266.769,148.664,36.86,152.124,256.8,136.584,267.061,140.83700000000002,100.38,141.71200000000002,277.165,140.872,54.788999999999994,145.748,75.304,143.878,214.396,114.766,228.858,117.661,49.167,120.911,74.71,118.686,198.726,117.16,92.613,117.711,114.835,122.845,96.809,126.124,189.183,126.52600000000001,162.678,113.397,204.71900000000002,121.655,102.14399999999999,122.431,46.699,169.428,24.430999999999997,170.65599999999998,24.078000000000003,153.029,84.494,152.39,76.875,158.524,35.895,162.107,64.23,159.724,23.08,163.434,121.721,61.73,168.292,107.821,163.28,70.753,155.94299999999998,68.79,184.78,97.96700000000001,235.295,124.98,54.448,170.44,126.064,73.64699999999999
