TimesH,Frame,NoMissing,60,60,81,81,82,82,84,84,86,86,87,87,88,88,89,89,93,93,101,101,102,102,104,104,113,113,116,116,119,119,120,120,121,121,129,129,130,130,131,131,133,133,134,134,135,135,143,143,144,144,147,147,152,152,155,155,156,156,157,157,163,163,164,164,165,165,172,172,175,175,177,177,178,178,179,179,180,180,182,182,185,185,187,187,189,189,193,193,199,199,205,205,208,208,212,212,213,213,220,220,222,222,227,227,232,232,233,233,234,234,238,238,242,242,244,244,251,251,252,252,261,261,267,267,270,270,283,283,285,285,310,310,494,494,523,523,577,577,591,591,662,662
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
80.5,322.0,,111.736,90.021,190.399,113.617,122.557,112.825,31.265,115.53299999999999,218.489,114.54799999999999,207.59400000000002,112.851,254.975,118.258,232.24599999999998,118.355,199.864,117.34899999999999,249.044,100.29899999999999,86.624,98.538,206.765,105.565,109.036,128.092,208.028,131.857,183.011,119.14299999999999,167.39,120.375,136.553,121.413,210.611,126.109,121.462,126.99799999999999,81.137,129.053,258.631,128.645,217.827,127.73299999999999,204.707,137.69299999999998,85.225,134.14600000000002,65.485,134.41899999999998,40.032,135.25799999999998,114.23,146.938,223.045,142.33700000000002,253.825,148.936,93.208,146.441,126.69200000000001,142.476,102.374,144.79,233.144,141.153,63.551,154.077,224.915,154.161,235.854,148.85,170.46200000000002,149.952,138.266,149.732,210.713,150.69899999999998,74.023,151.666,205.768,158.42700000000002,266.98,158.773,81.48,158.3,197.02900000000002,154.06799999999998,132.704,157.989,291.827,165.71099999999998,115.05799999999999,165.80900000000003,190.62400000000002,162.639,258.901,159.881,186.15599999999998,171.03599999999997,251.976,170.77700000000002,244.762,174.58900000000003,277.805,168.774,267.61,168.19299999999998,102.60700000000001,170.14700000000002,127.258,178.06599999999997,220.56799999999998,180.59099999999998,106.845,175.803,197.47400000000002,186.113,120.461,186.412,103.31,182.923,93.01799999999999,184.204,253.076,184.547,95.625,191.27700000000002,111.868,193.93099999999998,250.327,140.789,125.98,166.195,108.984,119.439,82.72200000000001,164.139,233.122,132.162,258.302,177.952
80.75,323.0,,111.77600000000001,90.061,190.41,113.596,122.48100000000001,112.84899999999999,31.29,115.512,218.66400000000002,114.615,207.68599999999998,112.89399999999999,254.982,118.26299999999999,232.21099999999998,118.34200000000001,199.826,117.4,249.035,100.214,86.603,98.53299999999999,206.791,105.57600000000001,109.014,128.061,208.041,131.84,182.986,119.08,167.453,120.34,136.483,121.41,210.61599999999999,126.095,121.455,127.006,81.14399999999999,129.028,258.624,128.62,217.81400000000002,127.71,204.74,137.69299999999998,85.23100000000001,134.141,65.574,134.41,39.933,135.233,114.20299999999999,146.937,223.058,142.347,253.783,148.929,93.19,146.453,126.71700000000001,142.499,102.384,144.797,233.145,141.155,63.568999999999996,154.07299999999998,224.84400000000002,154.165,235.828,148.836,170.453,150.017,138.282,149.717,210.707,150.702,74.041,151.69799999999998,205.757,158.398,266.999,158.79,81.473,158.279,197.05599999999998,154.019,132.653,158.009,291.814,165.667,115.03399999999999,165.74,190.662,162.609,258.839,159.87,186.157,171.05900000000003,252.024,170.753,244.801,174.512,277.747,168.71,267.595,168.201,102.555,170.115,127.337,177.91400000000002,220.56599999999997,180.537,106.838,175.778,197.442,186.043,120.48,186.38299999999998,103.291,182.924,93.014,184.09400000000002,253.10299999999998,184.627,95.823,191.095,112.045,193.899,250.28099999999998,140.746,125.98700000000001,166.21400000000003,108.992,119.315,82.714,164.238,233.08700000000002,132.149,258.19,177.857
81.0,324.0,,111.81200000000001,90.059,190.33900000000003,113.583,122.38,112.939,31.276999999999997,115.561,218.63,114.613,207.68599999999998,112.868,254.988,118.256,232.19299999999998,118.324,199.842,117.389,248.989,100.23299999999999,86.603,98.529,206.801,105.57799999999999,108.991,128.02100000000002,208.051,131.83100000000002,182.97799999999998,119.00200000000001,167.49099999999999,120.40700000000001,136.47899999999998,121.447,210.606,126.109,121.48100000000001,126.991,81.13600000000001,128.998,258.624,128.607,217.81599999999997,127.706,204.778,137.695,85.241,134.13,65.561,134.355,39.983000000000004,135.209,114.185,146.951,223.062,142.351,253.81599999999997,148.85,93.18799999999999,146.45600000000002,126.70299999999999,142.47,102.38799999999999,144.813,233.136,141.132,63.626999999999995,154.048,224.85299999999998,154.156,235.825,148.81,170.56599999999997,149.91,138.278,149.704,210.67,150.692,74.054,151.679,205.372,158.85399999999998,266.969,158.74200000000002,81.48100000000001,158.282,197.078,154.012,132.774,158.019,291.847,165.642,115.03,165.66099999999997,190.58599999999998,162.649,258.814,159.887,186.14,171.128,252.00400000000002,170.761,244.753,174.46200000000002,277.768,168.66,267.61,168.158,102.571,170.10299999999998,127.20100000000001,178.00900000000001,220.578,180.452,106.836,175.768,197.43900000000002,186.044,120.52,186.359,103.241,182.90599999999998,93.055,184.06099999999998,253.105,184.60299999999998,95.70200000000001,190.907,112.235,193.899,250.273,140.727,125.992,166.24,109.055,119.384,82.76799999999999,163.995,233.03,132.154,258.223,177.69299999999998
81.25,325.0,,111.792,90.065,190.482,113.63600000000001,122.331,112.93799999999999,31.289,115.557,218.56799999999998,114.655,207.69299999999998,112.867,254.97,118.26700000000001,232.18400000000003,118.34899999999999,199.889,117.34200000000001,248.975,100.208,86.594,98.52799999999999,206.81099999999998,105.616,109.01899999999999,128.033,208.053,131.813,182.97799999999998,118.979,167.482,120.37100000000001,136.452,121.464,210.59599999999998,126.098,121.476,126.98,81.149,128.977,258.608,128.602,217.815,127.694,204.822,137.681,85.251,134.125,65.57,134.345,40.046,135.14600000000002,114.185,146.96,223.05900000000003,142.345,253.782,148.856,93.191,146.411,126.70200000000001,142.44799999999998,102.395,144.829,233.157,141.121,63.646,154.053,224.785,154.151,235.832,148.803,170.65400000000002,149.903,138.25799999999998,149.708,210.625,150.69,74.082,151.638,205.355,158.834,266.949,158.725,81.485,158.244,197.08,154.0,132.74,157.968,291.879,165.66299999999998,115.00399999999999,165.662,190.583,162.639,258.711,159.876,186.13400000000001,171.053,252.016,170.765,244.80900000000003,174.475,277.749,168.679,267.623,168.08700000000002,102.561,170.05,127.19200000000001,177.91299999999998,220.547,180.405,106.82700000000001,175.74099999999999,197.49599999999998,186.005,120.49600000000001,186.355,103.213,182.919,93.081,183.967,253.09400000000002,184.55599999999998,95.705,190.85299999999998,112.15899999999999,193.887,250.22400000000002,140.678,125.95299999999999,166.19799999999998,108.955,119.36399999999999,82.734,164.16299999999998,233.055,132.167,258.251,177.707
81.5,326.0,,111.833,90.074,190.502,113.675,122.338,112.956,31.359,115.538,218.615,114.641,207.8,112.931,254.986,118.27799999999999,232.155,118.32700000000001,199.903,117.336,248.955,100.12700000000001,86.618,98.515,206.81799999999998,105.626,109.046,128.009,208.071,131.816,182.99200000000002,118.925,167.518,120.416,136.47799999999998,121.47,210.615,126.085,121.46,126.965,81.14399999999999,128.97,258.607,128.609,217.794,127.682,204.738,137.609,85.26,134.107,65.544,134.345,40.16,135.054,114.16799999999999,146.959,223.05,142.35,253.78900000000002,148.83100000000002,93.214,146.352,126.699,142.437,102.40100000000001,144.826,233.192,141.15,63.666000000000004,154.05200000000002,224.851,154.181,235.82,148.8,170.68,149.863,138.221,149.692,210.59799999999998,150.67700000000002,74.12899999999999,151.57,205.297,158.907,266.91700000000003,158.638,81.532,158.15200000000002,197.06400000000002,153.99,132.80100000000002,157.922,291.871,165.63099999999997,114.986,165.64,190.61700000000002,162.618,258.643,159.893,186.09599999999998,171.024,251.988,170.778,244.832,174.483,277.645,168.67700000000002,267.60900000000004,168.079,102.572,170.06799999999998,127.15299999999999,177.918,220.515,180.38,106.81299999999999,175.74,197.54,185.938,120.426,186.331,103.272,182.93200000000002,93.064,183.949,253.023,184.537,95.566,190.825,112.041,193.858,249.988,140.489,125.95,166.19400000000002,108.931,119.306,82.715,164.141,233.06099999999998,132.145,258.323,177.685
81.75,327.0,,111.809,90.07,190.611,113.751,122.333,112.941,31.406999999999996,115.555,218.71,114.715,207.854,112.971,254.97,118.26899999999999,232.12,118.34100000000001,199.87099999999998,117.363,248.93900000000002,100.041,86.594,98.54700000000001,206.81799999999998,105.641,109.069,128.045,208.075,131.799,183.025,118.90899999999999,167.56400000000002,120.63799999999999,136.517,121.45100000000001,210.602,126.1,121.44,126.956,81.107,128.94899999999998,258.58099999999996,128.595,217.80900000000003,127.69,204.739,137.55100000000002,85.272,134.106,65.584,134.328,40.255,134.971,114.163,146.988,223.063,142.34,253.827,148.714,93.221,146.317,126.696,142.454,102.396,144.83,233.204,141.154,63.693000000000005,154.04399999999998,224.91099999999997,154.162,235.78400000000002,148.806,170.8,149.826,138.202,149.69299999999998,210.579,150.66299999999998,74.084,151.493,205.333,158.828,266.942,158.622,81.632,158.077,197.09099999999998,153.975,132.71,157.923,291.887,165.62400000000002,114.98200000000001,165.545,190.673,162.545,258.617,159.861,186.095,171.012,252.002,170.775,244.855,174.52900000000002,277.58799999999997,168.676,267.569,168.05900000000003,102.56,170.047,127.194,177.815,220.535,180.36599999999999,106.804,175.697,197.47299999999998,185.965,120.436,186.328,103.219,182.907,93.125,183.855,253.00799999999998,184.563,95.587,190.736,111.88799999999999,193.813,249.955,140.45600000000002,126.027,166.217,108.905,119.34700000000001,82.618,164.40099999999998,233.015,132.132,258.39,177.59099999999998
82.0,328.0,,111.78,90.056,190.672,113.781,122.40299999999999,112.86399999999999,31.471999999999998,115.539,218.826,114.75200000000001,207.99599999999998,112.943,254.972,118.28399999999999,232.09099999999998,118.351,199.872,117.363,248.937,100.07,86.59899999999999,98.557,206.804,105.635,109.04700000000001,128.00799999999998,208.082,131.803,183.021,118.87899999999999,167.55599999999998,120.625,136.47799999999998,121.416,210.593,126.09700000000001,121.41,126.954,81.11,128.923,258.569,128.575,217.804,127.676,204.639,137.49,85.26299999999999,134.09799999999998,65.707,134.314,40.424,134.928,114.152,146.996,223.058,142.33700000000002,253.82299999999998,148.69899999999998,93.23100000000001,146.268,126.70700000000001,142.431,102.39299999999999,144.843,233.24,141.156,63.726000000000006,154.04399999999998,224.78799999999998,154.126,235.803,148.774,170.8,149.903,138.207,149.658,210.548,150.658,74.067,151.41299999999998,205.338,158.812,266.89799999999997,158.627,81.64,158.013,197.093,153.987,132.688,157.87,291.885,165.608,114.954,165.52599999999998,190.717,162.493,258.623,159.88299999999998,186.06599999999997,171.051,252.02200000000002,170.767,244.84099999999998,174.513,277.504,168.63099999999997,267.524,167.99900000000002,102.581,170.049,127.302,177.75400000000002,220.49,180.362,106.796,175.69799999999998,197.445,185.921,120.47200000000001,186.30700000000002,103.375,182.895,93.126,183.826,253.019,184.537,95.596,190.78,112.007,193.85,249.94299999999998,140.45600000000002,126.11,166.226,108.822,119.162,82.618,164.435,233.021,132.11700000000002,258.357,177.55200000000002
82.25,329.0,,111.756,90.02,190.735,113.81299999999999,122.419,112.85600000000001,31.455,115.56700000000001,218.907,114.81,208.0,112.99799999999999,254.959,118.27799999999999,232.106,118.361,199.855,117.387,248.99200000000002,100.051,86.589,98.552,206.817,105.637,109.04899999999999,127.98299999999999,208.097,131.776,182.998,118.855,167.58900000000003,120.70700000000001,136.516,121.414,210.601,126.069,121.40899999999999,126.921,81.105,128.894,258.55400000000003,128.567,217.793,127.667,204.532,137.47899999999998,85.26100000000001,134.08100000000002,65.75399999999999,134.266,40.431999999999995,134.923,114.16,146.99200000000002,223.082,142.334,253.8,148.612,93.238,146.252,126.70100000000001,142.47,102.42299999999999,144.851,233.245,141.148,63.762,154.026,224.732,154.08100000000002,235.78799999999998,148.749,170.812,149.695,138.19799999999998,149.642,210.581,150.632,74.111,151.377,205.388,158.68200000000002,266.877,158.642,81.58,158.048,197.09900000000002,153.97299999999998,132.584,157.864,291.89599999999996,165.592,114.98899999999999,165.43200000000002,190.608,162.518,258.652,159.827,186.07,171.028,252.00099999999998,170.74099999999999,244.80599999999998,174.5,277.5,168.57,267.503,167.93599999999998,102.586,169.99099999999999,127.39,177.69299999999998,220.518,180.42700000000002,106.79899999999999,175.653,197.481,185.90599999999998,120.52600000000001,186.305,103.319,182.88,93.15799999999999,183.8,252.959,184.484,95.618,190.768,111.98,193.804,250.062,140.555,126.148,166.21099999999998,108.921,119.21,,,233.00799999999998,132.115,258.483,177.486
82.5,330.0,,111.72200000000001,90.03,190.877,113.85,122.369,112.89200000000001,31.436,115.51700000000001,218.93900000000002,114.854,208.02200000000002,113.053,254.952,118.27799999999999,232.078,118.366,199.87,117.40700000000001,248.97799999999998,100.04899999999999,86.60600000000001,98.545,206.821,105.618,109.053,128.014,208.101,131.77100000000002,183.00099999999998,118.82600000000001,167.52599999999998,120.727,136.554,121.428,210.609,126.06,121.455,126.896,81.137,128.876,258.543,128.546,217.799,127.665,204.545,137.446,85.286,134.06799999999998,65.702,134.232,40.539,134.872,114.13,146.998,223.083,142.315,253.805,148.57299999999998,93.234,146.261,126.70200000000001,142.442,102.447,144.839,233.24900000000002,141.138,63.778,154.03,224.649,154.046,235.78,148.734,170.699,149.529,138.20600000000002,149.619,210.558,150.626,74.111,151.36,205.38,158.72,266.888,158.561,81.529,158.05700000000002,197.106,153.993,132.67600000000002,157.89,291.868,165.56,114.961,165.41099999999997,190.71200000000002,162.465,258.634,159.804,186.12,171.058,251.987,170.688,244.831,174.459,277.509,168.642,267.524,167.89,102.573,169.956,,,220.49599999999998,180.352,106.786,175.65,197.445,185.93099999999998,120.529,186.312,103.292,182.862,93.154,183.80900000000003,252.94400000000002,184.43599999999998,95.648,190.683,112.133,193.718,250.04,140.553,126.249,166.213,108.98299999999999,119.274,,,232.96900000000002,132.09,258.335,177.567
82.75,331.0,,111.713,90.00200000000001,190.862,113.90100000000001,122.36,112.87200000000001,31.408,115.524,218.91400000000002,114.883,207.96599999999998,112.988,254.952,118.275,232.051,118.38799999999999,199.88,117.37700000000001,249.012,100.073,86.59899999999999,98.56200000000001,206.821,105.604,109.022,128.00799999999998,208.11,131.746,183.023,118.82799999999999,167.449,120.646,136.499,121.368,210.62099999999998,126.06200000000001,121.42399999999999,126.883,81.12899999999999,128.87,258.53700000000003,128.52100000000002,217.81599999999997,127.65899999999999,204.581,137.43,85.296,134.03799999999998,65.726,134.215,40.635999999999996,134.779,114.10700000000001,146.99200000000002,223.088,142.29399999999998,253.769,148.53,93.238,146.286,126.709,142.436,102.454,144.881,233.24599999999998,141.129,63.864,154.019,224.59099999999998,154.035,235.785,148.692,170.81900000000002,149.366,138.189,149.58700000000002,210.59900000000002,150.61700000000002,74.10600000000001,151.37,205.614,158.394,266.932,158.555,81.475,158.07,197.13400000000001,153.961,132.5,157.89600000000002,291.82599999999996,165.549,114.99799999999999,165.351,190.672,162.477,258.591,159.85,186.16400000000002,171.06900000000002,252.055,170.658,244.821,174.446,277.556,168.643,267.507,167.803,102.575,169.94799999999998,127.986,177.278,220.498,180.30599999999998,106.773,175.646,197.481,185.91299999999998,120.493,186.237,103.255,182.83900000000003,93.15299999999999,183.78,252.93900000000002,184.44,95.71,190.609,112.17399999999999,193.71099999999998,249.87900000000002,140.434,126.24600000000001,166.202,109.03399999999999,119.26,,,232.951,132.091,258.612,177.468
83.0,332.0,,111.73299999999999,89.979,190.892,113.931,122.26,112.946,31.463,115.48899999999999,218.97400000000002,114.969,207.955,112.961,254.951,118.27600000000001,232.044,118.365,199.90900000000002,117.323,249.03799999999998,100.064,86.616,98.58,206.831,105.62299999999999,109.03200000000001,128.0,208.101,131.705,183.037,118.79899999999999,167.426,120.62799999999999,136.52,121.35,210.66,126.037,121.42299999999999,126.90299999999999,81.141,128.876,258.539,128.496,217.813,127.667,204.525,137.375,85.322,134.012,65.832,134.175,40.726,134.743,114.074,147.0,223.09,142.293,253.80700000000002,148.434,93.272,146.236,126.70299999999999,142.416,102.469,144.877,233.232,141.124,63.86600000000001,153.988,224.514,153.994,235.764,148.67600000000002,170.84799999999998,149.32,138.19799999999998,149.558,210.44099999999997,150.612,74.13600000000001,151.365,205.351,158.67600000000002,266.818,158.582,81.508,158.04399999999998,197.15200000000002,153.928,132.645,157.915,291.816,165.56099999999998,114.95700000000001,165.394,190.584,162.559,258.522,159.828,186.167,171.046,252.07299999999998,170.635,244.817,174.358,277.425,168.558,267.488,167.778,102.55,169.94,127.976,177.18,220.50400000000002,180.329,106.76299999999999,175.602,197.463,185.855,120.492,186.21599999999998,103.257,182.832,93.147,183.69299999999998,252.928,184.50099999999998,95.61,190.666,112.19,193.63299999999998,249.892,140.44899999999998,126.301,166.209,109.02799999999999,119.29299999999999,,,232.99099999999999,132.063,258.693,177.47799999999998
83.25,333.0,,111.728,89.921,190.889,113.917,122.229,112.944,31.479,115.458,219.013,114.958,208.041,113.01799999999999,254.94299999999998,118.271,232.03400000000002,118.361,199.905,117.303,249.02599999999998,100.059,86.613,98.579,206.817,105.65299999999999,109.015,128.0,208.083,131.696,183.02200000000002,118.771,167.382,120.671,136.595,121.281,210.669,126.045,121.441,126.898,81.14399999999999,128.868,258.502,128.489,217.812,127.67200000000001,204.46400000000003,137.299,85.337,133.99,65.822,134.185,40.814,134.69799999999998,114.064,146.999,223.08900000000003,142.29399999999998,253.77599999999998,148.47299999999998,93.31299999999999,146.209,126.712,142.41299999999998,102.47399999999999,144.876,233.245,141.137,63.876999999999995,153.946,224.472,153.953,235.75099999999998,148.66,170.877,149.378,138.195,149.56,210.56900000000002,150.584,74.131,151.292,205.581,158.36,266.798,158.563,81.518,158.015,197.174,153.923,132.52700000000002,157.9,291.837,165.547,114.921,165.438,190.555,162.575,258.476,159.784,186.17700000000002,171.05900000000003,252.093,170.62099999999998,244.813,174.386,277.407,168.53799999999998,267.499,167.717,102.529,169.896,127.835,177.287,220.542,180.32299999999998,106.742,175.58900000000003,197.537,185.847,120.494,186.218,103.23899999999999,182.817,93.179,183.62,252.891,184.43599999999998,95.604,190.497,112.175,193.58700000000002,249.859,140.41899999999998,126.325,166.175,109.016,119.35,,,232.984,132.05200000000002,258.625,177.497
83.5,334.0,,111.709,89.913,190.93099999999998,113.931,122.251,112.944,31.427,115.441,218.99200000000002,115.01899999999999,208.078,113.07799999999999,254.96200000000002,118.262,231.981,118.37799999999999,199.918,117.26899999999999,249.007,100.0,86.6,98.568,206.83599999999998,105.663,109.03399999999999,128.031,208.092,131.686,182.98,118.71799999999999,167.356,120.56,136.584,121.321,210.666,126.046,121.48899999999999,126.912,81.131,128.865,258.501,128.5,217.812,127.675,204.493,137.27,85.338,133.972,65.806,134.201,40.894,134.67,114.079,146.995,223.08700000000002,142.30100000000002,253.799,148.376,93.31700000000001,146.19299999999998,126.696,142.392,102.47399999999999,144.889,233.261,141.139,63.897,153.977,224.44,153.908,235.71599999999998,148.635,170.893,149.329,138.195,149.52200000000002,210.62099999999998,150.56,74.14399999999999,151.276,205.28,158.735,266.828,158.582,81.484,158.048,197.172,153.91,132.653,157.893,291.808,165.53400000000002,114.941,165.38,190.62599999999998,162.52200000000002,258.41700000000003,159.81,186.15599999999998,171.09400000000002,252.079,170.642,244.80900000000003,174.359,277.47,168.553,267.472,167.735,102.559,169.887,127.88600000000001,177.25099999999998,220.548,180.30200000000002,106.734,175.565,197.489,185.835,120.506,186.171,103.26,182.803,93.175,183.696,252.945,184.33599999999998,95.574,190.423,112.34899999999999,193.57,249.785,140.347,126.336,166.195,109.006,119.296,,,232.993,132.046,258.77099999999996,177.43400000000003
