TimesH,Frame,NoMissing,0,0,2,2,4,4,6,6,14,14,15,15,17,17,21,21,26,26,27,27,29,29,30,30,32,32,37,37,38,38,39,39,41,41,42,42,44,44,47,47,48,48,52,52,55,55,56,56,58,58,65,65,66,66,67,67,70,70,74,74,83,83,85,85,86,86,87,87,88,88,93,93,104,104,259,259,284,284,285,285,288,288,289,289,291,291,295,295,296,296,298,298,300,300,303,303,304,304,311,311,316,316,317,317,318,318,319,319,320,320,321,321,322,322,325,325,329,329,333,333,339,339,342,342,344,344,347,347,349,349,350,350,354,354,356,356,359,359,360,360,375,375,517,517,694,694,717,717,946,946
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
153.25,613.0,,188.578,150.891,101.315,147.69799999999998,157.241,147.077,,,177.24900000000002,147.155,,,37.162,158.322,91.008,154.975,202.18200000000002,153.011,162.295,154.639,184.47400000000002,153.739,63.95,154.826,149.135,165.33700000000002,,,208.364,162.501,65.484,161.797,198.46400000000003,163.428,177.851,162.599,83.154,160.13299999999998,54.978,160.55200000000002,167.817,171.572,193.245,170.32299999999998,217.887,169.834,156.799,170.933,96.848,168.003,100.67299999999999,178.361,41.291000000000004,182.396,195.352,179.392,152.622,178.85299999999998,183.03400000000002,177.158,163.905,188.51,49.141999999999996,186.815,86.70700000000001,187.255,117.56,183.385,205.94099999999997,183.46400000000003,131.08700000000002,183.03400000000002,197.213,192.299,83.93,87.86,65.062,108.288,74.34,105.102,56.95,106.171,82.089,104.016,211.83700000000002,102.70299999999999,91.936,98.775,103.48,97.06299999999999,52.92,116.101,158.227,117.637,,,82.366,113.139,,,70.986,124.041,190.215,122.994,83.785,124.48100000000001,77.622,119.991,156.465,123.26299999999999,73.354,112.34899999999999,39.431999999999995,120.34,204.928,118.804,,,85.088,132.517,186.22,129.326,164.803,127.803,47.549,127.171,186.301,143.69,,,91.15899999999999,141.91899999999998,159.28,137.886,44.855,140.234,208.96900000000002,136.464,58.68899999999999,137.546,56.496,166.645,42.086999999999996,162.245,178.382,192.044,99.149,120.87799999999999,172.615,167.19299999999998
153.5,614.0,,188.578,150.855,101.305,147.701,157.196,147.071,,,177.28,147.172,,,37.123000000000005,158.403,90.978,154.922,202.2,153.034,162.364,154.66299999999998,184.46099999999998,153.718,63.965,154.85299999999998,149.124,165.312,,,208.37900000000002,162.406,65.512,161.844,198.489,163.425,177.865,162.589,83.189,160.161,54.68600000000001,160.74200000000002,167.80700000000002,171.55,193.27599999999998,170.293,217.954,169.78900000000002,156.845,170.858,96.949,167.99900000000002,100.699,178.343,41.283,182.338,195.40099999999998,179.44,152.694,178.78400000000002,183.08900000000003,177.17,163.892,188.503,49.172,186.845,86.71799999999999,187.236,117.574,183.345,205.951,183.465,131.114,183.023,197.208,192.31099999999998,83.855,87.91799999999999,64.954,108.29,74.39699999999999,105.21799999999999,57.032,106.089,82.10799999999999,104.036,211.87400000000002,102.67299999999999,91.78299999999999,98.815,103.55,97.01899999999999,52.872,116.10799999999999,158.183,117.905,,,82.32700000000001,113.13600000000001,,,71.02,124.005,190.21,122.99700000000001,83.79700000000001,124.43799999999999,77.578,120.021,156.387,123.322,73.161,112.40700000000001,39.423,120.31,204.893,118.86,,,85.185,132.476,186.421,129.398,164.93599999999998,127.881,47.501000000000005,127.25200000000001,186.247,143.679,,,91.09200000000001,141.893,159.342,137.872,44.756,140.27,209.077,136.267,58.711999999999996,137.469,56.574,166.767,42.082,162.207,178.357,192.043,99.145,120.94,172.709,167.195
153.75,615.0,,188.63299999999998,150.86700000000002,101.29,147.594,157.226,147.102,,,177.28900000000002,147.15,,,37.139,158.428,91.01799999999999,154.91299999999998,202.22799999999998,153.03,162.406,154.588,184.392,153.726,63.92,154.872,149.122,165.234,,,208.331,162.361,65.529,161.862,198.503,163.408,177.87599999999998,162.56,83.23700000000001,160.205,54.735,160.60299999999998,167.826,171.65599999999998,193.291,170.325,218.109,169.71,156.80200000000002,170.945,96.932,167.963,100.762,178.287,41.074,182.34799999999998,195.363,179.429,152.719,178.86700000000002,183.05700000000002,177.19,163.929,188.537,49.146,186.824,86.706,187.203,117.505,183.321,205.998,183.486,131.156,183.005,197.21,192.315,83.845,87.945,64.941,108.33200000000001,74.362,105.29700000000001,57.022,106.10700000000001,82.119,103.986,211.863,102.671,92.169,98.802,103.62100000000001,97.01299999999999,52.908,116.141,158.033,117.995,,,82.324,113.118,,,71.05199999999999,124.066,190.22099999999998,123.041,83.81700000000001,124.413,77.58800000000001,120.01,156.548,123.49799999999999,73.15899999999999,112.4,39.586999999999996,120.45100000000001,204.84,118.87100000000001,,,85.08200000000001,132.509,186.457,129.41299999999998,164.791,127.72399999999999,47.44,127.288,186.33,143.78799999999998,,,91.139,141.616,159.378,137.884,44.721000000000004,140.27100000000002,209.166,136.45600000000002,58.806000000000004,137.605,56.551,166.715,42.023999999999994,162.237,178.40200000000002,192.035,99.228,120.96600000000001,172.649,167.393
154.0,616.0,,188.64,150.792,101.447,147.518,157.256,147.097,,,177.25799999999998,147.173,,,37.201,158.344,91.065,154.977,202.257,153.064,162.483,154.547,184.39700000000002,153.73,63.913999999999994,154.89600000000002,149.125,165.257,,,208.357,162.336,65.536,161.855,198.50400000000002,163.394,177.81799999999998,162.486,83.28200000000001,160.195,54.798,160.543,167.78,171.72099999999998,193.31900000000002,170.34799999999998,218.21,169.666,156.816,170.92700000000002,97.111,167.985,100.78200000000001,178.282,40.884,182.489,195.424,179.47299999999998,152.82,178.878,183.142,177.16,163.956,188.542,49.198,186.799,86.708,187.21599999999998,117.527,183.345,205.981,183.467,131.078,183.015,197.22,192.4,83.97399999999999,87.963,64.895,108.397,74.279,105.30799999999999,56.887,106.21600000000001,82.13799999999999,104.01100000000001,211.90200000000002,102.67299999999999,92.902,98.706,103.734,96.876,52.898999999999994,116.103,158.145,117.89200000000001,,,82.34700000000001,113.041,,,71.053,124.08200000000001,190.232,122.954,83.787,124.40700000000001,77.585,120.025,156.577,123.56700000000001,73.387,112.40700000000001,39.668,120.434,204.79,118.806,,,85.09299999999999,132.514,186.46400000000003,129.457,164.75900000000001,127.84700000000001,47.419,127.40899999999999,186.36700000000002,143.814,,,91.12299999999999,141.87,159.333,137.914,44.733999999999995,140.289,209.139,136.705,58.868,137.649,56.61,166.748,41.986999999999995,162.27100000000002,178.453,192.028,99.191,120.925,172.78400000000002,167.56099999999998
154.25,617.0,,188.61599999999999,150.8,101.429,147.55,157.237,147.089,,,177.237,147.183,,,37.254,158.352,91.022,155.025,202.282,153.05700000000002,162.46,154.44,184.415,153.77200000000002,63.931999999999995,154.893,149.187,165.315,,,208.328,162.296,65.59,161.829,198.49,163.436,177.90599999999998,162.57399999999998,83.311,160.21200000000002,54.718999999999994,160.658,167.799,171.679,193.345,170.28400000000002,218.23,169.67,156.81799999999998,170.861,97.012,168.00099999999998,100.912,178.24,40.953,182.50599999999997,195.46200000000002,179.49,152.78799999999998,178.89700000000002,183.237,177.158,163.96599999999998,188.58599999999998,49.201,186.829,86.671,187.16400000000002,117.53299999999999,183.3,206.055,183.498,131.106,182.979,197.24,192.377,84.02600000000001,87.991,64.916,108.443,74.282,105.411,56.84,106.226,82.13799999999999,103.99,211.926,102.64,93.18,98.704,103.81,96.781,52.898,116.12799999999999,158.183,117.867,,,82.456,113.074,,,71.078,124.149,190.355,122.844,83.816,124.37,77.613,120.053,156.583,123.54700000000001,,,39.591,120.45700000000001,204.73,118.801,,,85.35,132.463,186.49099999999999,129.435,164.774,127.9,47.458,127.491,186.343,143.8,,,91.162,141.821,159.32299999999998,137.906,44.725,140.296,209.202,136.586,58.782,137.482,56.563,166.74200000000002,41.965,162.224,178.50400000000002,192.00400000000002,99.12299999999999,120.86200000000001,172.84900000000002,167.554
154.5,618.0,,188.68200000000002,150.745,101.338,147.616,157.269,147.092,,,177.21400000000003,147.196,,,37.31,158.375,91.088,154.952,202.28599999999997,153.049,162.57,154.493,184.412,153.744,63.926,154.90200000000002,149.201,165.391,,,208.328,162.31,65.62,161.783,198.547,163.414,177.90200000000002,162.578,83.348,160.213,54.595,160.654,167.778,171.80700000000002,193.342,170.291,218.34900000000002,169.668,156.87,170.877,97.102,168.06799999999998,100.99600000000001,178.24900000000002,41.205,182.678,195.396,179.438,152.884,178.86900000000003,183.148,177.142,164.013,188.6,49.22,186.847,86.67,187.125,117.565,183.352,206.1,183.459,131.127,182.976,197.264,192.36900000000003,84.00399999999999,88.096,64.855,108.39399999999999,74.24600000000001,105.435,56.853,106.21799999999999,82.149,103.98200000000001,211.96099999999998,102.64299999999999,93.042,98.65700000000001,103.70200000000001,96.891,52.853,116.17399999999999,158.25799999999998,117.881,,,82.541,113.12,,,71.126,124.137,,,83.85700000000001,124.319,77.649,120.088,156.49200000000002,123.447,73.236,112.443,39.653,120.445,204.69099999999997,118.82,,,85.385,132.472,186.553,129.44799999999998,164.96,127.852,47.415,127.501,186.328,143.768,,,91.13600000000001,141.732,159.352,137.916,44.7,140.29399999999998,209.19799999999998,136.57399999999998,58.963,137.68,56.553000000000004,166.666,41.928999999999995,162.257,178.58599999999998,192.019,99.146,120.887,172.905,167.608
154.75,619.0,,188.725,150.759,101.28,147.545,157.27200000000002,147.102,,,177.201,147.17600000000002,,,37.33,158.384,91.111,154.89,202.328,153.061,162.653,154.485,184.41,153.739,63.88399999999999,154.881,149.21,165.44799999999998,,,208.287,162.261,65.67,161.78799999999998,198.56099999999998,163.382,177.919,162.626,83.315,160.213,54.522,160.731,167.80599999999998,171.891,193.352,170.33900000000003,218.372,169.618,156.92700000000002,170.91,97.098,168.063,101.041,178.24900000000002,41.122,182.706,195.363,179.42,152.865,178.85,183.172,177.153,164.028,188.59,49.251000000000005,186.84099999999998,86.661,187.12900000000002,117.68700000000001,183.32,206.16299999999998,183.476,131.094,182.96,197.296,192.389,84.046,88.01899999999999,64.82300000000001,108.416,74.3,105.458,56.867,106.126,82.146,103.96600000000001,211.94,102.67200000000001,93.244,98.61200000000001,103.648,96.837,52.907,116.225,158.248,117.777,,,82.49799999999999,113.01,,,71.116,124.182,,,83.89399999999999,124.301,77.686,120.073,156.571,123.505,72.78699999999999,112.845,39.628,120.335,204.69400000000002,118.836,,,85.40100000000001,132.469,186.60299999999998,129.455,164.96200000000002,127.87299999999999,47.506,127.525,186.38,143.817,,,91.119,141.844,159.355,137.895,44.70399999999999,140.311,209.229,136.685,59.038000000000004,137.78799999999998,56.545,166.65599999999998,41.84,162.30100000000002,178.608,192.003,99.23100000000001,120.794,172.827,167.71099999999998
155.0,620.0,,188.753,150.762,101.195,147.58700000000002,157.22299999999998,147.101,,,177.232,147.171,,,37.312,158.445,91.20299999999999,154.891,202.32,153.124,162.642,154.503,184.385,153.721,63.876000000000005,154.862,149.244,165.41299999999998,108.385,160.679,208.28,162.188,65.68,161.77100000000002,198.55900000000003,163.333,177.937,162.664,83.29,160.195,54.458999999999996,160.752,167.832,171.84,193.31900000000002,170.407,218.665,169.37599999999998,156.817,170.97099999999998,97.056,168.028,101.086,178.295,41.222,182.761,195.424,179.392,152.805,178.852,183.295,177.16099999999997,164.067,188.58599999999998,49.229,186.84799999999998,86.71,187.18200000000002,117.68700000000001,183.282,206.142,183.458,131.12,182.99200000000002,197.30700000000002,192.422,84.073,88.03299999999999,64.706,108.40100000000001,74.407,105.40799999999999,56.937,106.1,82.126,103.96600000000001,211.942,102.678,93.366,98.595,103.55799999999999,96.823,53.013000000000005,116.148,158.30700000000002,117.71799999999999,,,82.48899999999999,113.059,,,71.119,124.169,,,83.91,124.285,77.735,120.023,156.582,123.40700000000001,73.009,112.571,39.653,120.353,204.74,118.896,,,85.38600000000001,132.458,186.56599999999997,129.461,164.80200000000002,127.777,47.622,127.537,186.47799999999998,143.85399999999998,,,91.25,141.58100000000002,159.408,137.873,44.684,140.296,209.247,136.696,59.1,137.80100000000002,56.548,166.605,41.801,162.336,178.53599999999997,192.012,99.262,120.714,172.84,167.707
155.25,621.0,,188.68599999999998,150.778,101.205,147.721,157.30700000000002,147.091,,,177.238,147.19299999999998,,,37.274,158.415,91.266,154.793,202.335,153.214,162.672,154.562,184.424,153.715,63.843,154.835,149.265,165.395,108.352,160.7,208.296,162.195,65.737,161.744,198.511,163.36700000000002,177.97299999999998,162.715,83.28299999999999,160.221,54.418,160.756,167.898,171.843,193.297,170.426,218.82,169.25,156.869,170.938,97.096,168.075,101.14299999999999,178.25799999999998,41.114,182.77700000000002,195.505,179.39,152.845,178.94799999999998,183.27599999999998,177.18599999999998,164.128,188.58599999999998,49.266000000000005,186.847,86.684,187.175,117.744,183.222,206.135,183.46,131.139,183.033,197.31400000000002,192.425,84.19200000000001,87.887,64.706,108.37299999999999,74.348,105.25399999999999,57.004,106.071,82.125,103.97,211.94400000000002,102.677,93.10700000000001,98.507,103.584,96.804,53.077,116.17,158.488,117.523,,,82.50399999999999,113.104,,,71.14699999999999,124.244,,,83.9,124.264,77.729,120.00200000000001,156.526,123.37,72.96600000000001,112.581,39.715,120.38,204.808,118.87,,,85.384,132.467,186.611,129.466,164.722,127.76899999999999,47.495,127.564,186.48,143.8,,,91.17299999999999,141.534,159.36700000000002,137.811,44.661,140.28,209.322,136.89,59.071999999999996,137.724,56.556000000000004,166.532,41.651,162.368,178.601,192.05,99.37899999999999,120.62100000000001,172.908,167.646
155.5,622.0,,188.625,150.798,101.26899999999999,147.517,157.283,147.113,,,177.266,147.17700000000002,,,37.28,158.408,91.281,154.769,202.34400000000002,153.208,162.69799999999998,154.601,184.419,153.717,63.823,154.81,149.291,165.363,108.256,160.44899999999998,208.39,162.266,65.753,161.709,198.52200000000002,163.364,178.02,162.725,83.255,160.211,54.467,160.79,167.889,171.87599999999998,193.267,170.452,218.623,169.385,156.884,170.894,97.156,168.044,101.13,178.305,40.981,182.732,195.53900000000002,179.424,152.817,179.003,183.304,177.218,164.25799999999998,188.63400000000001,49.248999999999995,186.85,86.719,187.174,117.665,183.24599999999998,206.176,183.44,131.16299999999998,183.058,197.34099999999998,192.43,84.14399999999999,87.932,64.633,108.427,74.307,105.212,56.871,106.07799999999999,82.117,103.991,211.94299999999998,102.654,93.428,98.473,103.52600000000001,96.831,53.093,116.12100000000001,158.52100000000002,117.428,,,82.49,113.13600000000001,,,71.165,124.26,,,83.94,124.25299999999999,77.821,120.038,156.531,123.411,72.697,112.88,39.723,120.34200000000001,204.80700000000002,118.867,,,85.427,132.476,186.667,129.496,164.748,127.845,47.501000000000005,127.525,186.40099999999998,143.812,,,91.046,141.797,159.375,137.72,44.615,140.305,209.4,136.97,59.121,137.738,56.604,166.497,41.762,162.356,178.615,192.114,99.35,120.62,173.085,167.578
155.75,623.0,,188.563,150.805,101.36200000000001,147.497,157.304,147.222,,,177.30599999999998,147.178,,,37.228,158.401,91.295,154.766,202.27900000000002,153.291,162.70600000000002,154.733,184.467,153.726,63.821999999999996,154.83,149.172,165.188,108.305,160.253,208.433,162.202,65.78,161.688,198.537,163.384,178.025,162.762,83.23700000000001,160.261,54.438,160.783,167.91099999999997,171.877,193.271,170.40400000000002,218.72099999999998,169.3,156.947,170.80700000000002,97.26700000000001,167.97099999999998,101.149,178.33,41.016999999999996,182.687,195.649,179.48,152.88,179.03400000000002,183.30200000000002,177.24200000000002,164.271,188.59,49.244,186.828,86.75399999999999,187.197,117.719,183.25599999999997,206.273,183.454,131.164,183.11900000000003,197.36900000000003,192.47400000000002,84.29,87.819,64.638,108.42399999999999,74.273,105.088,56.872,106.102,82.086,104.007,211.97099999999998,102.67,93.291,98.351,103.56,96.825,53.026,116.167,158.468,117.429,,,82.713,113.24,,,71.2,124.271,,,83.958,124.265,77.82300000000001,120.015,156.497,123.29700000000001,72.76,112.904,39.699,120.37799999999999,204.782,118.927,,,85.344,132.528,186.66,129.471,165.032,127.95299999999999,47.65,127.542,186.36599999999999,143.85399999999998,,,91.14399999999999,141.731,159.44299999999998,137.68200000000002,44.604,140.315,209.44400000000002,136.888,59.244,137.944,56.742,166.59099999999998,41.727,162.399,178.666,192.062,99.39200000000001,120.634,172.952,167.622
156.0,624.0,,188.635,150.83100000000002,101.179,147.582,157.292,147.25799999999998,,,177.332,147.15200000000002,,,37.192,158.35399999999998,91.234,154.817,202.257,153.23,162.702,154.72299999999998,184.433,153.722,63.806999999999995,154.79399999999998,149.11,165.18599999999998,108.391,160.248,208.363,162.264,65.80199999999999,161.61,198.505,163.35299999999998,178.05700000000002,162.82,83.213,160.189,54.246,160.965,167.951,171.87099999999998,193.28099999999998,170.396,218.822,169.146,156.939,170.75,97.50299999999999,168.055,101.16,178.445,41.117,182.791,195.736,179.543,152.858,178.97,183.37400000000002,177.27200000000002,164.31900000000002,188.622,49.248000000000005,186.815,86.678,187.137,117.59899999999999,183.234,206.285,183.435,131.125,183.127,197.385,192.475,84.39399999999999,87.802,64.464,108.37899999999999,74.30199999999999,105.32,57.045,106.105,82.084,104.01,211.995,102.646,93.447,98.286,103.59200000000001,96.81299999999999,53.055,116.12899999999999,158.511,117.38600000000001,,,82.75299999999999,113.301,,,71.215,124.3,,,83.863,124.31299999999999,77.77600000000001,120.024,156.67,123.322,72.87,112.831,39.728,120.415,204.78799999999998,118.914,,,85.318,132.507,186.736,129.503,165.08700000000002,128.016,47.683,127.53200000000001,186.39,143.85,,,90.98200000000001,141.811,159.43,137.629,44.589,140.30100000000002,209.386,136.851,59.263000000000005,137.97299999999998,56.74100000000001,166.576,41.693999999999996,162.403,178.733,192.084,99.307,120.706,,
156.25,625.0,,188.635,150.75799999999998,101.039,147.724,157.214,147.32,,,177.327,147.149,,,37.166,158.33700000000002,91.28200000000001,154.82299999999998,202.296,153.283,162.715,154.783,184.438,153.73,63.855,154.743,149.089,165.239,108.309,160.217,208.425,162.259,65.87,161.734,198.523,163.381,178.16099999999997,162.936,83.198,160.201,54.193000000000005,160.934,167.95,171.88099999999997,193.298,170.356,218.78400000000002,169.16,156.977,170.69400000000002,97.475,167.984,101.145,178.44400000000002,41.036,182.835,195.707,179.487,152.847,178.99,183.50400000000002,177.25,164.327,188.614,49.244,186.825,86.551,187.076,117.626,183.24400000000003,206.416,183.472,131.11700000000002,183.146,197.386,192.34599999999998,84.376,87.867,64.545,108.39299999999999,74.501,105.505,56.981,106.12700000000001,82.055,104.00200000000001,211.987,102.665,93.365,98.24,103.54,96.87799999999999,53.141000000000005,116.10600000000001,158.512,117.46,,,82.869,113.28299999999999,,,71.264,124.29299999999999,,,83.916,124.28399999999999,77.809,119.993,156.592,123.24700000000001,72.714,112.929,39.745,120.419,204.787,118.949,,,86.0,132.0,186.76,129.495,165.15400000000002,128.062,47.687,127.572,186.37099999999998,143.849,,,90.76700000000001,142.084,159.412,137.685,44.567,140.30100000000002,209.312,136.881,59.27,137.92700000000002,56.805,166.635,41.701,162.441,178.81,192.067,99.131,120.712,172.81799999999998,167.72400000000002
156.5,626.0,,188.715,150.761,101.155,147.624,157.27700000000002,147.326,,,177.3,147.188,,,37.211,158.33700000000002,91.291,154.844,202.291,153.3,162.774,154.674,184.481,153.72299999999998,63.865,154.763,149.11,165.225,108.314,160.215,208.359,162.28799999999998,66.032,161.986,198.537,163.344,178.25900000000001,163.121,83.199,160.253,54.13,160.982,167.97099999999998,171.94299999999998,193.28900000000002,170.396,218.847,169.097,156.97899999999998,170.683,97.396,167.949,101.066,178.447,41.131,182.929,195.77900000000002,179.513,152.861,178.91299999999998,183.489,177.25099999999998,164.354,188.615,49.23,186.81799999999998,86.569,187.09099999999998,117.677,183.206,206.483,183.49200000000002,131.155,183.14700000000002,197.38400000000001,192.38400000000001,84.494,87.904,64.482,108.37299999999999,74.564,105.645,56.982,106.225,82.065,104.016,212.00400000000002,102.65,93.255,98.325,103.59299999999999,96.801,53.018,116.12,158.63299999999998,117.38,,,82.823,113.21700000000001,,,71.24,124.29799999999999,,,83.955,124.24700000000001,77.84100000000001,120.02600000000001,156.702,123.212,72.671,113.0,39.692,120.42200000000001,204.831,118.91799999999999,,,85.639,132.345,186.787,129.467,165.203,128.157,47.644,127.62100000000001,186.386,143.97,,,90.837,142.096,159.376,137.649,44.583999999999996,140.361,209.37599999999998,136.789,59.328,137.989,56.768,166.558,41.745,162.472,178.84900000000002,192.07,99.20100000000001,120.825,172.896,167.708
