TimesH,Frame,NoMissing,1,1,3,3,5,5,7,7,8,8,11,11,12,12,13,13,19,19,24,24,34,34,38,38,39,39,42,42,47,47,51,51,52,52,53,53,54,54,55,55,60,60,61,61,62,62,66,66,70,70,72,72,74,74,76,76,77,77,78,78,79,79,82,82,83,83,86,86,87,87,90,90,92,92,93,93,96,96,99,99,100,100,101,101,102,102,107,107,108,108,110,110,111,111,112,112,116,116,118,118,123,123,124,124,132,132,136,136,137,137,138,138,143,143,145,145,146,146,148,148,149,149,150,150,152,152,156,156,256,256,258,258,403,403,413,413,507,507,610,610
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
28.25,113.0,,200.012,113.538,139.102,116.219,83.171,116.947,76.64,119.145,89.603,119.7,240.84,121.109,213.11700000000002,119.574,132.195,123.47,78.186,106.275,90.87,111.93700000000001,133.72299999999998,136.707,192.074,137.863,58.648,138.326,208.255,140.91299999999998,231.06,125.249,84.523,128.07,124.89,128.629,69.155,129.287,107.01100000000001,130.628,211.125,130.346,226.755,133.91,101.01,134.099,108.62700000000001,149.528,73.545,151.084,222.824,151.297,215.09799999999998,152.351,59.3,153.77700000000002,116.7,155.386,95.15799999999999,155.477,240.37900000000002,141.597,221.632,141.54,95.45700000000001,144.208,77.774,144.045,269.23,144.685,185.518,144.71,242.667,146.84799999999998,232.52,149.503,120.255,147.957,221.398,164.27599999999998,62.703,165.00900000000001,88.37299999999999,167.236,194.39,166.178,251.888,166.614,132.407,167.447,138.645,169.99200000000002,49.14,157.571,207.14,156.673,140.21,157.66299999999998,246.21200000000002,159.273,72.032,159.583,94.385,162.09,77.623,162.185,238.69799999999998,181.118,201.56900000000002,181.753,112.781,182.361,67.646,182.46599999999998,240.72099999999998,171.19299999999998,79.45,171.392,52.574,171.834,99.16799999999999,172.09400000000002,246.579,173.72400000000002,123.333,174.362,66.428,175.06799999999998,253.912,176.68599999999998,124.76700000000001,95.71700000000001,196.012,100.302,,,195.89700000000002,159.256,,,,
28.5,114.0,,200.028,113.52600000000001,139.083,116.189,83.17,116.947,76.646,119.14,89.59299999999999,119.699,240.83599999999998,121.081,213.115,119.56200000000001,132.196,123.471,78.17,106.311,90.84899999999999,111.98200000000001,133.71200000000002,136.708,192.05599999999998,137.876,58.638000000000005,138.32,208.264,140.916,231.055,125.238,84.491,128.09799999999998,124.86399999999999,128.608,69.153,129.292,107.014,130.651,211.115,130.35299999999998,226.705,133.879,101.016,134.076,108.62200000000001,149.523,73.547,151.093,222.831,151.293,215.09799999999998,152.361,59.292,153.767,116.711,155.387,95.15700000000001,155.48,240.377,141.566,221.632,141.542,95.454,144.203,77.778,144.039,269.225,144.68200000000002,185.481,144.673,242.665,146.846,232.46,149.382,120.24600000000001,147.967,221.40400000000002,164.269,62.693999999999996,165.00400000000002,88.361,167.239,194.39700000000002,166.188,251.886,166.611,132.41299999999998,167.445,138.63,169.954,49.133,157.579,207.128,156.653,140.167,157.638,246.21200000000002,159.27200000000002,72.02600000000001,159.578,94.376,162.11,77.613,162.188,238.669,181.108,201.58599999999998,181.75900000000001,112.76,182.34400000000002,67.422,182.615,240.71599999999998,171.196,79.532,171.49200000000002,52.643,171.752,99.167,172.12599999999998,246.592,173.74900000000002,123.335,174.41400000000002,66.44,175.08900000000003,253.995,176.66299999999998,124.735,95.681,196.017,100.302,,,195.851,159.379,,,,
28.75,115.0,,200.02900000000002,113.52600000000001,139.032,116.169,83.171,116.928,76.643,119.139,89.588,119.709,240.83599999999998,121.098,213.13299999999998,119.564,132.183,123.45299999999999,78.09,106.31700000000001,90.787,111.97399999999999,133.71200000000002,136.707,192.071,137.881,58.636,138.315,208.26,140.907,231.044,125.23700000000001,84.527,128.034,124.82,128.58,69.16,129.297,107.01,130.60399999999998,211.107,130.355,226.675,133.873,101.014,134.083,108.63,149.505,73.564,151.092,222.826,151.284,215.09099999999998,152.344,59.302,153.767,116.726,155.385,95.149,155.49,240.37599999999998,141.534,221.635,141.546,95.45200000000001,144.215,77.773,144.043,269.212,144.679,185.502,144.66299999999998,242.66299999999998,146.846,232.43099999999998,149.338,120.264,147.963,221.415,164.271,62.685,165.007,88.34899999999999,167.239,194.373,166.179,251.88299999999998,166.609,132.40200000000002,167.446,138.588,169.96099999999998,49.131,157.584,207.109,156.64700000000002,140.166,157.638,246.197,159.269,72.02199999999999,159.57399999999998,94.365,162.097,77.611,162.185,238.679,181.082,201.446,181.62599999999998,112.73200000000001,182.31099999999998,67.39399999999999,182.615,240.71200000000002,171.204,79.452,171.38,52.727,171.753,99.13600000000001,172.081,246.571,173.736,123.33,174.408,66.403,175.06900000000002,253.97400000000002,176.67,124.75299999999999,95.669,196.017,100.309,173.94400000000002,133.924,196.014,159.174,,,,
29.0,116.0,,200.02599999999998,113.525,139.029,116.184,83.133,116.911,76.643,119.139,89.572,119.705,240.825,121.088,213.13,119.56,132.17700000000002,123.448,78.098,106.339,90.8,112.03200000000001,133.707,136.702,192.078,137.885,58.626999999999995,138.314,208.27900000000002,140.91299999999998,231.03799999999998,125.23700000000001,84.53399999999999,128.02700000000002,124.80799999999999,128.58,69.161,129.295,106.99600000000001,130.57299999999998,211.097,130.345,226.58,133.724,101.01100000000001,134.079,108.637,149.49,73.566,151.071,222.822,151.28,215.084,152.344,59.303999999999995,153.795,116.71,155.384,95.137,155.486,240.378,141.533,221.623,141.53799999999998,95.449,144.217,77.775,144.03799999999998,269.209,144.67700000000002,185.50900000000001,144.645,242.668,146.838,232.41400000000002,149.32,120.266,147.958,221.40099999999998,164.267,62.683,165.017,88.338,167.238,194.34400000000002,166.162,251.872,166.604,132.363,167.47099999999998,138.624,169.96200000000002,49.121,157.591,207.113,156.611,140.135,157.624,246.19799999999998,159.259,72.023,159.578,94.37799999999999,162.079,77.595,162.19799999999998,238.635,181.047,201.358,181.62599999999998,112.735,182.312,67.61,182.46200000000002,240.71,171.201,79.529,171.479,52.673,171.80599999999998,99.146,172.097,246.551,173.733,123.316,174.363,66.322,175.045,253.955,176.658,124.795,95.67,196.02700000000002,100.29700000000001,173.86,133.969,195.976,159.292,,,,
29.25,117.0,,200.021,113.53,138.98,116.228,83.14200000000001,116.91799999999999,76.639,119.13600000000001,89.553,119.71600000000001,240.828,121.084,213.143,119.555,132.17600000000002,123.43799999999999,78.117,106.37200000000001,90.79299999999999,112.065,133.703,136.69899999999998,192.08700000000002,137.89700000000002,58.628,138.308,208.27700000000002,140.908,231.03,125.20700000000001,84.53,128.025,124.77799999999999,128.563,69.166,129.293,106.99799999999999,130.542,211.08599999999998,130.357,226.498,133.703,101.008,134.06799999999998,108.63,149.491,73.543,151.08700000000002,222.812,151.275,215.074,152.34799999999998,59.325,153.809,116.726,155.376,95.133,155.49200000000002,240.373,141.502,221.614,141.54399999999998,95.44200000000001,144.215,77.78399999999999,144.039,269.211,144.674,185.5,144.622,242.667,146.832,232.403,149.326,120.23899999999999,147.959,221.419,164.271,62.673,165.01,88.333,167.24900000000002,194.354,166.168,251.868,166.601,132.36700000000002,167.458,138.609,169.94099999999997,49.114,157.60299999999998,207.09599999999998,156.607,140.164,157.622,246.179,159.247,72.01899999999999,159.571,94.375,162.07299999999998,77.574,162.19,238.65099999999998,181.04,201.415,181.78400000000002,112.68700000000001,182.30599999999998,67.227,182.72799999999998,240.707,171.2,79.475,171.375,52.643,171.792,99.119,172.082,246.532,173.708,123.325,174.37099999999998,66.344,175.00799999999998,253.895,176.697,124.79700000000001,95.691,196.017,100.286,173.954,133.974,195.945,159.257,,,,
29.5,118.0,,200.02599999999998,113.52,139.05100000000002,116.194,83.147,116.90100000000001,76.64699999999999,119.12700000000001,89.55,119.712,240.81,121.081,213.162,119.54700000000001,132.17700000000002,123.45100000000001,78.137,106.346,90.73,112.08200000000001,133.69299999999998,136.69899999999998,192.083,137.91,58.621,138.309,208.28,140.901,231.015,125.193,84.522,128.013,124.728,128.543,69.17699999999999,129.30200000000002,107.01100000000001,130.513,211.076,130.36,226.47299999999998,133.694,101.01100000000001,134.06,108.637,149.491,73.547,151.08100000000002,222.81599999999997,151.267,215.054,152.329,59.324,153.827,116.74,155.374,95.13,155.489,240.433,141.42,221.595,141.534,95.446,144.21,77.778,144.035,269.21,144.671,185.484,144.608,242.665,146.83,232.391,149.308,120.23299999999999,147.96200000000002,221.422,164.26,62.666000000000004,165.00599999999997,88.32600000000001,167.252,194.373,166.166,251.861,166.59900000000002,132.39,167.417,138.60299999999998,169.93099999999998,49.123000000000005,157.621,207.09400000000002,156.605,140.18200000000002,157.648,246.183,159.22799999999998,72.012,159.548,94.402,162.075,77.572,162.19299999999998,238.669,181.05,201.393,181.926,112.70100000000001,182.283,67.15100000000001,182.768,240.699,171.234,79.486,171.377,52.589,171.808,99.152,172.101,246.513,173.71099999999998,123.31299999999999,174.40099999999998,66.352,175.013,253.899,176.685,124.81700000000001,95.693,196.01,100.28,173.856,133.955,195.85,159.33700000000002,,,,
29.75,119.0,,200.03400000000002,113.509,139.10399999999998,116.117,83.14200000000001,116.90799999999999,76.653,119.12700000000001,89.539,119.71,240.797,121.074,213.204,119.53299999999999,132.18,123.45299999999999,78.146,106.315,90.67299999999999,112.11200000000001,133.683,136.69299999999998,192.084,137.918,58.617,138.3,208.287,140.905,231.017,125.185,84.51899999999999,128.001,124.70100000000001,128.52700000000002,69.17699999999999,129.31,107.01100000000001,130.47,211.06099999999998,130.349,226.41400000000002,133.643,101.01,134.048,108.70200000000001,149.488,73.55199999999999,151.08100000000002,222.815,151.255,215.048,152.326,59.31399999999999,153.834,116.751,155.36700000000002,95.134,155.49,240.428,141.392,221.592,141.541,95.45,144.205,77.78,144.026,269.207,144.673,185.475,144.588,242.65599999999998,146.827,232.388,149.283,120.225,147.94899999999998,221.43,164.264,62.659,165.007,88.32600000000001,167.253,194.382,166.16099999999997,251.855,166.595,132.41299999999998,167.40599999999998,138.613,169.953,49.11600000000001,157.623,207.083,156.58100000000002,140.047,157.599,246.18400000000003,159.213,72.007,159.534,94.43,162.054,77.545,162.16899999999998,238.595,181.02599999999998,201.37099999999998,181.885,112.665,182.25,67.095,182.77599999999998,240.674,171.25900000000001,79.561,171.454,52.523,171.75,99.137,172.09900000000002,246.52200000000002,173.72,123.288,174.40099999999998,66.346,174.99099999999999,253.915,176.69400000000002,124.834,95.684,196.014,100.27799999999999,173.912,133.987,,,,,,
30.0,120.0,,200.03900000000002,113.492,138.994,116.131,83.147,116.911,76.649,119.125,89.539,119.706,240.78,121.061,213.21,119.521,132.186,123.461,78.086,106.31299999999999,90.55,112.073,133.683,136.69,192.09400000000002,137.916,58.617,138.297,208.278,140.899,231.012,125.171,84.48,128.02700000000002,124.682,128.519,69.17699999999999,129.313,107.01700000000001,130.442,211.06,130.362,226.27900000000002,133.369,101.012,134.047,108.7,149.483,73.54899999999999,151.083,222.80700000000002,151.251,215.046,152.32399999999998,59.306000000000004,153.816,116.75200000000001,155.362,95.145,155.495,240.424,141.37,221.578,141.554,95.45200000000001,144.208,77.78,144.018,269.205,144.672,185.475,144.585,242.658,146.82,232.40200000000002,149.298,120.236,147.964,221.435,164.26,62.657,165.003,88.319,167.25099999999998,194.37599999999998,166.15,251.855,166.592,132.42700000000002,167.388,138.59799999999998,169.959,49.114,157.629,207.062,156.583,140.043,157.59,246.18200000000002,159.21,72.003,159.534,94.449,162.045,77.517,162.17600000000002,238.615,181.03900000000002,201.343,181.765,112.656,182.25,67.05199999999999,182.817,240.65,171.282,79.484,171.372,52.505,171.692,99.145,172.143,246.547,173.708,123.292,174.418,66.366,174.982,253.84,176.713,124.804,95.67399999999999,196.01,100.28,173.787,134.047,,,,,,
30.25,121.0,,200.02900000000002,113.47,138.951,116.109,83.15100000000001,116.916,76.643,119.12200000000001,89.539,119.711,240.774,121.046,213.236,119.51299999999999,132.191,123.46700000000001,78.123,106.309,90.50399999999999,112.073,133.67700000000002,136.69,192.102,137.918,58.613,138.292,208.292,140.907,231.00900000000001,125.147,84.458,128.056,124.699,128.515,69.173,129.31,107.01799999999999,130.428,211.046,130.364,226.26,133.411,101.01299999999999,134.043,108.70200000000001,149.482,73.574,151.072,222.81,151.254,215.04,152.33,59.273,153.783,116.771,155.362,95.145,155.495,240.417,141.351,221.57299999999998,141.555,95.441,144.216,77.777,144.015,269.203,144.664,185.502,144.56,242.658,146.82,232.387,149.29399999999998,120.24600000000001,147.972,221.44099999999997,164.257,62.648,164.99200000000002,88.32700000000001,167.25099999999998,194.362,166.15,251.851,166.59400000000002,132.438,167.354,138.564,169.923,49.107,157.635,207.06099999999998,156.564,140.02100000000002,157.55700000000002,246.167,159.207,72.0,159.547,94.512,162.048,77.538,162.18200000000002,238.60299999999998,180.99200000000002,201.33,181.748,112.59,182.24200000000002,67.005,182.82299999999998,240.65400000000002,171.30200000000002,79.485,171.37599999999998,52.661,171.69799999999998,99.118,172.166,246.52599999999998,173.705,123.296,174.446,66.332,174.96400000000003,253.774,176.74400000000003,124.786,95.68,196.014,100.271,173.78099999999998,134.024,195.71,159.33700000000002,,,,
30.5,122.0,,200.00599999999997,113.45299999999999,139.002,116.109,83.147,116.916,76.639,119.111,89.535,119.71799999999999,240.771,121.035,213.262,119.507,132.189,123.469,78.133,106.295,90.571,112.071,133.671,136.67700000000002,192.115,137.92,58.615,138.295,208.294,140.904,231.00799999999998,125.134,84.449,128.034,124.67299999999999,128.501,69.17399999999999,129.309,107.03399999999999,130.401,211.04,130.35299999999998,226.261,133.415,101.01100000000001,134.046,108.706,149.47799999999998,73.579,151.085,222.81099999999998,151.26,215.032,152.335,59.251999999999995,153.763,116.79,155.35299999999998,95.116,155.497,240.405,141.334,221.567,141.554,95.43799999999999,144.217,77.773,144.015,269.20099999999996,144.66899999999998,185.493,144.534,242.66299999999998,146.814,232.382,149.263,120.249,147.983,221.43900000000002,164.24900000000002,62.644,164.997,88.321,167.25400000000002,194.364,166.145,251.84900000000002,166.592,132.446,167.322,138.55100000000002,169.905,49.106,157.637,207.06900000000002,156.571,140.05200000000002,157.566,246.165,159.215,71.993,159.54,94.51100000000001,162.031,77.546,162.17,238.5,180.96099999999998,201.36900000000003,181.739,112.557,182.237,67.027,182.895,240.643,171.29,79.546,171.468,52.708,171.657,99.118,172.171,246.528,173.708,123.3,174.46599999999998,66.308,174.953,253.775,176.739,124.77,95.65700000000001,196.01,100.26799999999999,173.68900000000002,133.987,195.672,159.309,,,,
30.75,123.0,,200.002,113.44200000000001,138.995,116.15799999999999,83.161,116.898,76.641,119.119,89.53,119.723,240.761,121.015,213.297,119.48899999999999,132.18200000000002,123.454,78.053,106.257,90.583,112.075,133.659,136.664,192.11,137.921,58.61600000000001,138.29,208.30599999999998,140.9,231.00599999999997,125.12200000000001,84.40799999999999,128.015,124.648,128.51,69.171,129.316,107.03299999999999,130.408,211.02599999999998,130.351,226.202,133.368,100.999,134.04399999999998,108.70700000000001,149.47299999999998,73.569,151.071,222.812,151.256,215.03400000000002,152.342,59.247,153.745,116.759,155.356,95.12,155.496,240.398,141.332,221.567,141.56,95.431,144.23,77.77199999999999,144.014,269.198,144.656,185.513,144.526,242.668,146.812,232.38099999999997,149.236,120.255,147.995,221.43200000000002,164.24,62.638000000000005,164.993,88.306,167.25599999999997,194.352,166.132,251.851,166.58900000000003,132.43200000000002,167.31599999999997,138.577,169.886,49.108999999999995,157.642,207.058,156.556,140.06,157.566,246.13400000000001,159.194,71.998,159.54,94.53399999999999,162.016,77.541,162.172,238.475,180.935,201.38099999999997,181.78799999999998,112.544,182.22400000000002,67.031,182.778,240.65,171.282,79.482,171.36700000000002,52.798,171.482,99.1,172.169,246.519,173.675,123.316,174.44299999999998,66.332,174.954,253.865,176.708,124.764,95.63600000000001,196.011,100.28399999999999,173.653,134.041,,,,,,
31.0,124.0,,199.995,113.43700000000001,138.931,116.12100000000001,83.177,116.891,76.632,119.115,89.501,119.728,240.757,121.012,213.298,119.47200000000001,132.17600000000002,123.45299999999999,78.048,106.309,90.579,112.089,133.655,136.664,192.112,137.92700000000002,58.622,138.28799999999998,208.308,140.898,231.007,125.096,84.4,128.035,124.60700000000001,128.511,69.173,129.317,107.03200000000001,130.366,211.014,130.349,226.207,133.375,100.99799999999999,134.037,108.711,149.474,73.577,151.08100000000002,222.80900000000003,151.262,215.02599999999998,152.325,59.254,153.746,116.75399999999999,155.352,95.124,155.499,240.39,141.281,221.563,141.561,95.419,144.237,77.768,144.009,269.193,144.653,185.46599999999998,144.518,242.669,146.81,232.38400000000001,149.234,120.287,148.005,221.422,164.222,62.637,164.99200000000002,88.302,167.25900000000001,194.35299999999998,166.138,251.85,166.588,132.422,167.275,138.597,169.85,49.108999999999995,157.644,207.058,156.54399999999998,140.032,157.54399999999998,246.143,159.18200000000002,71.999,159.545,94.57799999999999,161.97299999999998,77.531,162.179,238.50900000000001,180.98,201.37400000000002,181.882,112.569,182.21,67.104,182.666,240.639,171.304,79.44800000000001,171.354,52.696000000000005,171.62900000000002,99.09899999999999,172.174,246.50099999999998,173.668,123.294,174.447,66.29899999999999,174.924,253.87900000000002,176.65099999999998,124.73899999999999,95.631,196.0,100.286,173.72099999999998,134.045,195.71900000000002,159.352,,,,
31.25,125.0,,199.989,113.42,138.969,116.041,83.17399999999999,116.89399999999999,76.617,119.117,89.501,119.743,240.747,120.985,213.33,119.456,132.156,123.447,78.039,106.264,90.56,112.094,133.65,136.672,192.144,137.93,58.621,138.291,208.313,140.899,231.007,125.086,84.397,128.05200000000002,124.586,128.49200000000002,69.175,129.322,107.037,130.33100000000002,211.014,130.344,226.232,133.385,101.0,134.026,108.70200000000001,149.471,73.59,151.071,222.813,151.26,215.03,152.30100000000002,59.245,153.726,116.75399999999999,155.347,95.104,155.504,240.385,141.255,221.55900000000003,141.569,95.40299999999999,144.244,77.75399999999999,144.003,269.187,144.644,185.53,144.535,242.672,146.8,232.418,149.27200000000002,120.307,148.015,221.433,164.226,62.626000000000005,164.99,88.3,167.265,194.347,166.14,251.84900000000002,166.58900000000003,132.42700000000002,167.24900000000002,138.618,169.833,49.108999999999995,157.641,207.051,156.534,140.046,157.576,246.139,159.18200000000002,72.01,159.554,94.62100000000001,161.963,77.533,162.172,238.472,180.965,201.28400000000002,181.852,112.56700000000001,182.18900000000002,66.967,182.71099999999998,240.62599999999998,171.33900000000003,79.445,171.355,52.755,171.574,99.109,172.183,246.50099999999998,173.666,123.28399999999999,174.41099999999997,66.282,174.90900000000002,253.894,176.643,124.73,95.633,196.00900000000001,100.28,173.71900000000002,134.088,195.708,159.299,,,,
31.5,126.0,,199.997,113.39299999999999,138.908,116.04700000000001,83.18700000000001,116.899,76.612,119.11399999999999,89.49600000000001,119.74,240.74900000000002,120.98200000000001,213.317,119.445,132.164,123.455,77.986,106.189,90.51100000000001,112.07,133.622,136.668,192.148,137.936,58.623000000000005,138.286,208.317,140.89600000000002,231.007,125.088,84.414,128.067,124.598,128.495,69.175,129.315,107.03200000000001,130.32,210.998,130.339,226.15599999999998,133.356,101.00200000000001,134.023,108.70100000000001,149.464,73.59,151.059,222.80200000000002,151.266,215.013,152.28799999999998,59.244,153.722,116.786,155.339,95.103,155.502,240.38,141.222,221.546,141.571,95.397,144.25,77.748,143.994,269.191,144.637,185.47099999999998,144.491,242.66299999999998,146.796,232.40900000000002,149.24200000000002,120.30799999999999,148.02,221.423,164.21400000000003,62.622,164.99,88.305,167.267,194.338,166.137,251.84599999999998,166.588,132.484,167.222,138.602,169.81599999999997,49.108999999999995,157.651,207.041,156.52200000000002,140.02200000000002,157.559,246.144,159.16899999999998,72.02,159.56,94.648,161.952,77.544,162.162,238.498,180.94099999999997,201.37099999999998,181.81,112.573,182.153,66.88,182.727,240.62,171.324,79.433,171.33900000000003,52.853,171.44099999999997,99.115,172.19099999999997,246.52900000000002,173.65200000000002,123.29299999999999,174.428,66.311,174.922,253.88099999999997,176.61700000000002,124.736,95.646,196.017,100.281,173.75900000000001,134.156,195.766,159.19799999999998,,,,
