TimesH,Frame,NoMissing,147,147,184,184,194,194,212,212,214,214,229,229,233,233,252,252,257,257,288,288,337,337,348,348,654,654,668,668,694,694,830,830,1096,1096,1155,1155,1285,1285,2413,2413
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
212.0,848.0,,100.319,130.036,74.285,114.663,148.17600000000002,150.27100000000002,236.47099999999998,156.342,47.131,156.22,57.919,137.583,99.775,141.099,54.372,175.387,233.895,177.99,70.547,168.829,254.483,187.775,227.792,191.828,96.609,163.679,116.49700000000001,176.85,237.42,143.056,91.92399999999999,159.088,,,,,,,,
212.25,849.0,,100.323,130.09799999999998,74.28,114.68299999999999,148.11700000000002,150.344,236.454,156.378,47.187,156.248,57.919,137.556,99.78,141.112,54.38,175.378,233.86900000000003,177.96,70.602,168.801,254.50799999999998,187.75900000000001,227.855,191.868,96.62299999999999,163.6,116.427,176.899,237.386,143.134,91.90899999999999,159.001,,,,,,,,
212.5,850.0,,100.285,130.173,74.30199999999999,114.719,148.173,150.27200000000002,236.49099999999999,156.349,47.323,156.37,57.955,137.506,99.792,141.026,54.378,175.352,233.855,177.938,70.628,168.77,254.55,187.799,227.875,191.792,96.65899999999999,163.613,116.436,176.88400000000001,237.38400000000001,143.186,91.87299999999999,158.989,249.399,141.094,,,,,,
212.75,851.0,,100.309,130.126,74.331,114.75299999999999,148.16,150.319,236.458,156.362,47.202,156.341,57.909,137.60399999999998,99.801,140.933,54.42100000000001,175.36,233.924,177.938,70.717,168.732,254.551,187.82,227.87099999999998,191.861,96.648,163.614,116.42299999999999,176.915,237.265,143.096,91.87299999999999,159.03,249.4,141.023,,,,,,
213.0,852.0,,100.295,130.168,74.321,114.742,148.192,150.412,236.49400000000003,156.325,47.193999999999996,156.19899999999998,57.956,137.536,99.807,140.93200000000002,54.431000000000004,175.34099999999998,233.91299999999998,177.935,70.727,168.715,254.58700000000002,187.81099999999998,227.833,191.93400000000003,96.641,163.599,116.417,176.828,237.185,143.084,91.92299999999999,159.028,249.265,141.03,,,,,,
213.25,853.0,,100.221,130.064,74.30199999999999,114.789,148.278,150.381,236.49200000000002,156.309,47.201,156.191,57.951,137.594,99.81700000000001,140.875,54.446000000000005,175.322,233.918,177.95,70.785,168.66299999999998,254.625,187.803,227.896,192.02599999999998,96.649,163.55100000000002,116.333,176.852,237.138,143.13,91.95200000000001,159.116,249.206,141.063,,,,,,
213.5,854.0,,100.242,129.999,74.295,114.804,148.214,150.33700000000002,236.505,156.321,47.181999999999995,156.178,57.946000000000005,137.642,99.839,140.844,54.43899999999999,175.301,233.888,177.986,70.842,168.618,254.63099999999997,187.81599999999997,227.935,192.00099999999998,96.60700000000001,163.569,116.325,176.862,237.05700000000002,143.144,91.956,159.063,249.361,141.012,,,,,,
213.75,855.0,,100.17,130.046,74.293,114.821,148.184,150.314,236.472,156.313,47.133,156.07,57.938,137.626,99.84,140.84,54.441,175.268,233.87400000000002,178.018,70.895,168.605,254.63,187.80599999999998,228.019,192.15900000000002,96.574,163.548,116.304,176.81599999999997,237.023,143.069,91.99799999999999,159.05100000000002,249.21599999999998,141.29399999999998,,,,,,
214.0,856.0,,100.23200000000001,130.02,74.33800000000001,114.866,148.025,150.235,236.525,156.316,47.166000000000004,156.025,57.926,137.61,99.84700000000001,140.81,54.428999999999995,175.253,233.799,178.007,70.808,168.674,254.64,187.81599999999997,227.995,192.002,96.54899999999999,163.537,116.31299999999999,176.84400000000002,237.084,143.071,91.97,159.036,,,,,,,,
214.25,857.0,,100.29700000000001,130.03,74.372,114.865,148.015,150.17600000000002,236.518,156.339,47.073,155.873,57.897,137.606,99.85799999999999,140.789,54.413000000000004,175.25099999999998,233.81099999999998,178.048,70.818,168.653,254.636,187.858,228.074,191.96099999999998,96.47,163.565,116.34299999999999,176.87099999999998,237.06,143.037,91.96600000000001,159.024,,,,,,,,
214.5,858.0,,100.285,130.045,74.362,114.789,148.095,150.30700000000002,236.518,156.36,46.906000000000006,155.783,57.919,137.533,99.869,140.812,54.403,175.21200000000002,233.82299999999998,178.03799999999998,70.818,168.665,254.65200000000002,187.872,228.071,192.00400000000002,96.55,163.572,116.345,176.908,236.987,142.97,91.984,159.11,,,,,,,,
214.75,859.0,,100.23100000000001,130.01,74.452,114.76100000000001,148.16,150.184,236.511,156.332,46.968999999999994,155.751,57.913999999999994,137.46200000000002,99.88,140.784,54.413999999999994,175.18099999999998,233.835,178.06599999999997,70.855,168.56799999999998,254.675,187.88299999999998,228.049,191.957,96.53299999999999,163.534,116.405,176.91299999999998,237.03099999999998,143.083,92.009,159.142,249.19099999999997,141.55200000000002,126.20100000000001,163.512,,,,
215.0,860.0,,100.221,130.067,74.472,114.77600000000001,148.102,150.18200000000002,236.47099999999998,156.308,46.733000000000004,155.681,57.873999999999995,137.434,99.887,140.816,54.418,175.16299999999998,233.88400000000001,178.09599999999998,70.878,168.544,254.648,187.938,228.062,192.102,96.455,163.588,116.365,176.929,237.06099999999998,143.077,92.023,159.06799999999998,249.078,141.628,126.148,162.925,,,,
215.25,861.0,,100.23899999999999,129.963,74.413,114.741,147.989,149.999,236.483,156.30700000000002,46.785,155.716,57.886,137.372,99.90700000000001,140.855,54.43600000000001,175.158,233.873,178.12599999999998,70.97,168.488,254.658,187.968,228.13,192.054,96.554,163.575,116.404,176.89,237.107,143.105,92.0,159.115,248.95,141.71200000000002,,,,,,
215.5,862.0,,100.272,129.947,74.437,114.73200000000001,147.981,149.99200000000002,236.46599999999998,156.262,46.946000000000005,155.754,57.876000000000005,137.327,99.896,140.865,54.473,175.162,233.87,178.137,71.002,168.486,254.64700000000002,187.99,228.13,192.075,96.565,163.571,116.329,176.895,237.113,143.134,91.985,159.05700000000002,248.91299999999998,141.781,,,,,,
215.75,863.0,,100.323,129.884,74.494,114.62299999999999,147.85,149.877,236.46599999999998,156.305,47.043,155.82,57.841,137.526,99.92,140.821,54.482,175.13099999999997,233.829,178.143,71.10300000000001,168.424,254.66299999999998,187.96900000000002,228.167,192.18,96.56700000000001,163.55700000000002,116.279,176.868,237.06,143.08700000000002,91.994,159.105,248.84400000000002,141.765,,,,,,
216.0,864.0,,100.34299999999999,129.873,74.506,114.541,147.971,149.925,236.53400000000002,156.316,47.236999999999995,155.893,57.854,137.518,99.931,140.798,54.479,175.111,233.831,178.155,71.109,168.34,254.671,188.033,228.218,192.243,96.53,163.57,116.257,176.896,237.08,143.02100000000002,91.99700000000001,159.04399999999998,248.8,141.662,126.315,159.784,,,,
216.25,865.0,,100.31299999999999,129.842,74.493,114.566,147.621,149.745,236.541,156.3,47.183,155.955,57.81399999999999,137.457,99.93299999999999,140.804,54.497,175.092,233.851,178.17,71.14699999999999,168.365,254.628,188.05700000000002,228.55700000000002,192.692,96.561,163.54,116.25,176.90099999999998,237.079,143.02,92.006,159.112,248.84099999999998,141.659,126.322,159.893,,,,
216.5,866.0,,100.307,129.84799999999998,74.471,114.53200000000001,147.476,149.586,236.5,156.304,47.086000000000006,156.02,57.788999999999994,137.534,99.92200000000001,140.786,54.497,175.106,233.93900000000002,178.142,71.209,168.331,254.612,188.071,228.886,192.97400000000002,96.59299999999999,163.56799999999998,116.20299999999999,176.81900000000002,237.075,143.036,91.99700000000001,159.109,248.801,141.675,126.2,160.543,,,,
216.75,867.0,,100.366,129.846,74.491,114.545,147.50799999999998,149.62,236.49599999999998,156.296,47.193000000000005,156.017,57.771,137.599,99.92299999999999,140.814,54.559,175.15400000000002,234.00599999999997,178.074,71.22800000000001,168.232,254.61,188.08900000000003,229.25599999999997,193.489,96.557,163.565,116.23899999999999,176.75799999999998,237.042,143.036,92.023,159.141,248.898,141.67700000000002,126.181,160.764,,,,
217.0,868.0,,100.421,129.754,74.53399999999999,114.48,147.52100000000002,149.55700000000002,236.544,156.303,47.213,155.976,57.797,137.583,99.92399999999999,140.811,54.531000000000006,175.14,233.923,178.08,71.166,168.389,254.59799999999998,188.128,229.278,193.44799999999998,96.559,163.563,116.227,176.83900000000003,237.00400000000002,143.05700000000002,92.04,159.17,248.843,141.708,126.10700000000001,161.129,,,,
217.25,869.0,,100.429,129.72899999999998,74.623,114.43299999999999,147.341,149.526,236.533,156.344,47.208999999999996,156.043,57.788999999999994,137.548,99.935,140.803,54.516000000000005,175.11900000000003,234.003,178.02700000000002,71.251,168.36599999999999,254.639,188.16,229.359,193.53599999999997,96.557,163.55700000000002,116.29899999999999,176.803,237.035,143.136,92.036,159.118,248.90599999999998,141.659,126.13799999999999,160.972,,,,
217.5,870.0,,100.39200000000001,129.813,74.602,114.446,147.343,149.674,236.507,156.357,47.278999999999996,156.05200000000002,57.762,137.528,99.928,140.779,54.511,175.09099999999998,233.97299999999998,177.985,71.378,168.22,254.658,188.17,229.25599999999997,193.44,96.57,163.577,116.34299999999999,176.81799999999998,236.997,143.205,92.012,159.045,249.035,141.51,126.199,161.196,,,,
217.75,871.0,,100.46600000000001,129.716,74.517,114.45700000000001,147.327,149.539,236.47799999999998,156.377,47.363,156.1,57.791000000000004,137.55200000000002,99.915,140.774,54.551,175.071,233.977,177.981,71.256,168.41,254.632,188.179,229.42,193.53599999999997,96.57,163.56,116.365,176.872,236.942,143.195,92.001,159.075,248.919,141.423,126.215,161.155,,,,
218.0,872.0,,100.435,129.754,74.52,114.48,147.246,149.403,236.44099999999997,156.398,47.326,156.041,57.813,137.537,99.914,140.764,54.577,175.072,233.917,178.03,71.131,168.515,254.646,188.207,229.155,193.183,96.572,163.554,116.471,176.683,236.93599999999998,143.18200000000002,91.96799999999999,158.997,248.988,141.388,126.198,161.125,,,,
218.25,873.0,,100.39299999999999,129.75799999999998,74.468,114.586,147.273,149.355,236.555,156.431,47.213,156.05200000000002,57.81399999999999,137.60399999999998,99.916,140.774,54.583,175.055,233.93,178.04,71.131,168.547,254.71400000000003,188.225,229.338,193.315,96.561,163.516,116.462,176.524,236.90200000000002,143.191,91.977,158.985,248.94400000000002,141.46,126.14,161.158,207.395,171.425,,
218.5,874.0,,100.396,129.779,74.533,114.571,147.282,149.339,236.476,156.4,47.295,156.02200000000002,57.824,137.589,99.92,140.784,54.599,175.03,233.94099999999997,177.985,71.235,168.514,254.699,188.239,229.525,193.386,96.56299999999999,163.469,116.465,176.532,236.903,143.19799999999998,91.973,158.97899999999998,249.03900000000002,141.494,126.137,160.872,202.513,169.75599999999997,,
218.75,875.0,,100.384,129.765,74.473,114.505,147.216,149.34,236.495,156.39700000000002,47.121,156.033,57.824,137.61700000000002,99.925,140.795,54.589,175.00400000000002,233.93900000000002,178.014,71.303,168.53799999999998,254.727,188.213,229.49200000000002,193.351,96.54299999999999,163.477,116.541,176.513,236.875,143.187,91.985,158.939,249.055,141.30200000000002,126.11399999999999,160.851,202.50599999999997,169.762,,
219.0,876.0,,100.447,129.75,74.53,114.554,147.239,149.343,236.47299999999998,156.368,47.028999999999996,156.047,57.836999999999996,137.564,99.926,140.82299999999998,54.583999999999996,174.958,233.92700000000002,178.023,71.516,168.269,254.731,188.21400000000003,229.44099999999997,193.237,96.598,163.505,116.43799999999999,176.685,236.83700000000002,143.188,91.976,158.964,249.05200000000002,141.18200000000002,126.10700000000001,160.76,202.416,169.77700000000002,,
219.25,877.0,,100.419,129.743,74.561,114.571,147.28799999999998,149.332,236.48,156.35,47.082,155.977,57.83,137.619,99.932,140.821,54.619,174.94799999999998,233.947,178.03900000000002,71.615,168.204,254.729,188.17700000000002,229.46,193.24900000000002,96.618,163.524,116.461,176.64,236.827,143.116,91.955,158.961,249.053,141.3,126.104,161.049,202.42,169.736,,
219.5,878.0,,100.439,129.71,74.643,114.602,147.27700000000002,149.532,236.47799999999998,156.405,47.095,155.946,57.776,137.57299999999998,99.934,140.839,54.622,174.93,233.959,178.08599999999998,71.358,168.523,254.717,188.18599999999998,229.607,193.386,96.603,163.55700000000002,116.413,176.676,236.81099999999998,143.16899999999998,91.945,158.95600000000002,249.013,141.47799999999998,126.214,161.166,202.44400000000002,169.78900000000002,,
219.75,879.0,,100.46600000000001,129.69899999999998,74.646,114.626,147.283,149.595,236.445,156.378,47.172,155.895,57.75,137.567,99.93700000000001,140.856,54.629,174.903,233.965,178.09,71.545,168.31400000000002,254.688,188.222,229.551,193.25,96.62799999999999,163.59,116.493,176.657,236.792,143.063,91.962,158.994,249.05200000000002,141.422,126.20299999999999,161.077,202.37400000000002,169.77900000000002,,
220.0,880.0,,100.475,129.61700000000002,74.699,114.695,147.268,149.605,236.47299999999998,156.409,47.18899999999999,155.97899999999998,57.795,137.513,99.929,140.825,54.638000000000005,174.886,234.02700000000002,178.09099999999998,71.597,168.275,254.6,188.202,229.648,193.295,96.62200000000001,163.607,116.55,176.644,236.762,143.03799999999998,91.975,159.049,249.175,141.309,126.20200000000001,160.918,202.267,169.84599999999998,,
220.25,881.0,,100.501,129.561,74.72399999999999,114.665,147.22799999999998,149.44899999999998,236.484,156.42700000000002,47.243,155.93200000000002,57.879,137.683,99.92299999999999,140.82399999999998,54.647,174.868,233.965,178.077,71.618,168.192,254.605,188.22400000000002,229.638,193.238,96.613,163.611,116.62799999999999,176.787,236.75,143.048,91.975,159.042,249.067,141.27100000000002,126.234,161.03799999999998,202.428,169.808,,
220.5,882.0,,100.53,129.497,74.688,114.634,147.221,149.494,236.47299999999998,156.39600000000002,47.336999999999996,155.861,57.848,137.66899999999998,99.95299999999999,140.806,54.652,174.857,233.972,178.045,71.578,168.313,254.59,188.229,229.827,193.271,96.615,163.621,116.704,176.83700000000002,236.732,143.05,91.948,159.025,249.082,141.252,126.334,160.858,202.24,169.83700000000002,,
220.75,883.0,,100.54299999999999,129.523,74.623,114.588,147.15,149.589,236.489,156.404,47.333999999999996,155.923,57.865,137.689,99.95700000000001,140.806,54.64,174.832,234.01,178.043,71.543,168.385,254.611,188.21400000000003,230.00099999999998,193.331,96.588,163.656,116.67299999999999,176.893,236.713,143.036,91.977,159.185,249.15900000000002,141.17600000000002,126.277,160.711,202.31400000000002,169.83900000000003,,
221.0,884.0,,100.514,129.593,74.472,114.616,147.118,149.714,236.518,156.435,47.382,155.937,57.861999999999995,137.702,99.95200000000001,140.803,54.651,174.829,234.00400000000002,178.033,71.52199999999999,168.421,254.62599999999998,188.22099999999998,230.081,193.266,96.564,163.619,116.587,176.915,236.737,143.09799999999998,92.001,159.22,249.106,141.108,126.30799999999999,160.857,202.27900000000002,169.854,,
221.25,885.0,,100.521,129.649,74.571,114.523,147.158,149.84,236.63,156.509,47.354,156.043,57.88,137.681,99.976,140.78,54.65,174.83900000000003,233.99400000000003,178.048,71.64699999999999,168.24900000000002,254.595,188.273,230.03,193.239,96.551,163.60299999999998,116.51899999999999,176.83700000000002,236.739,143.055,92.00299999999999,159.273,248.983,140.928,126.303,160.908,201.886,169.89,,
221.5,886.0,,100.507,129.655,74.598,114.493,147.15,149.812,236.63,156.504,47.391999999999996,156.041,57.903,137.746,99.97,140.751,54.653,174.813,233.94099999999997,178.025,71.722,168.179,254.605,188.303,229.856,193.255,96.521,163.623,116.598,176.918,236.74900000000002,143.026,91.985,159.196,249.021,141.016,126.296,160.812,201.678,169.956,,
221.75,887.0,,100.50399999999999,129.687,74.691,114.51299999999999,147.243,149.916,236.628,156.52,47.42100000000001,156.088,57.91,137.775,99.98,140.72299999999998,54.663999999999994,174.793,233.926,178.00599999999997,71.66199999999999,168.226,254.605,188.338,230.408,193.347,96.524,163.55100000000002,116.583,176.937,236.804,143.034,91.96600000000001,159.125,248.74400000000003,140.923,126.336,160.96,201.67,169.938,,
222.0,888.0,,100.461,129.715,74.7,114.478,147.234,149.869,236.613,156.56799999999998,47.523999999999994,156.012,57.902,137.715,99.976,140.765,54.663999999999994,174.766,233.91099999999997,178.032,71.732,168.203,254.65400000000002,188.327,230.301,193.31400000000002,96.508,163.569,116.505,176.976,236.824,143.025,91.98700000000001,159.148,248.636,140.964,126.285,161.04,201.423,170.013,,
222.25,889.0,,100.42399999999999,129.727,74.738,114.49700000000001,147.266,149.857,236.649,156.599,47.55,155.888,57.876999999999995,137.71200000000002,99.985,140.743,54.67,174.773,233.925,178.023,71.768,168.15400000000002,254.62400000000002,188.359,230.635,193.458,96.51100000000001,163.589,116.46600000000001,176.955,236.854,143.061,91.993,159.13,248.649,141.035,126.334,160.981,201.41299999999998,170.018,,
222.5,890.0,,100.405,129.73,74.813,114.536,147.255,149.784,236.662,156.59799999999998,47.601000000000006,155.864,57.863,137.73,99.99799999999999,140.774,54.714,174.766,233.903,178.02900000000002,71.837,167.984,254.632,188.40900000000002,230.268,193.266,96.429,163.569,116.414,176.972,236.771,142.97299999999998,91.988,159.045,248.74099999999999,141.003,126.339,160.804,201.482,170.045,,
222.75,891.0,,100.436,129.724,74.759,114.536,147.27200000000002,149.709,236.632,156.631,47.597,155.816,57.852,137.75,100.0,140.783,54.687,174.783,233.97,178.007,71.892,167.93900000000002,254.65599999999998,188.417,230.398,193.30200000000002,96.51,163.58,116.391,177.02700000000002,236.78799999999998,142.99,92.0,159.028,248.75099999999998,140.907,126.319,160.593,201.495,170.046,,
223.0,892.0,,100.445,129.757,74.85,114.538,147.262,149.612,236.62400000000002,156.607,47.588,155.754,57.817,137.784,99.98,140.765,54.68899999999999,174.785,234.013,178.02700000000002,71.957,167.857,254.665,188.46099999999998,230.704,193.385,96.544,163.605,116.346,177.062,236.795,143.08700000000002,92.008,158.997,248.785,140.94899999999998,126.24700000000001,160.571,201.41099999999997,170.00900000000001,,
223.25,893.0,,100.435,129.695,74.919,114.55,147.236,149.58100000000002,236.679,156.653,47.607,155.828,57.808,137.718,100.00299999999999,140.774,54.707,174.78099999999998,234.00099999999998,178.05900000000003,72.02,167.78,254.668,188.44299999999998,231.048,193.456,96.539,163.60299999999998,116.39200000000001,177.14,236.791,143.096,92.0,159.006,248.827,140.991,126.235,160.65200000000002,201.33,169.985,,
223.5,894.0,,100.461,129.743,74.863,114.495,147.123,149.599,236.657,156.621,47.70399999999999,155.835,57.782,137.687,100.01,140.762,54.711999999999996,174.74900000000002,233.957,178.05,72.098,167.708,254.726,188.455,,,96.586,163.65200000000002,116.295,177.149,236.775,143.138,92.039,158.991,248.824,141.04,126.26100000000001,161.058,201.37,169.952,,
223.75,895.0,,100.52799999999999,129.708,74.884,114.586,147.14600000000002,149.601,236.66,156.638,47.631,155.905,57.793,137.762,100.01100000000001,140.732,54.722,174.739,233.80599999999998,178.12099999999998,72.093,167.722,254.71900000000002,188.46599999999998,230.43599999999998,193.285,96.579,163.686,116.281,177.03799999999998,236.692,143.123,92.041,158.975,248.889,141.056,126.23700000000001,161.053,201.40599999999998,169.88400000000001,,
