TimesH,Frame,NoMissing,92,92,105,105,126,126,142,142,176,176,182,182,217,217,228,228,250,250,260,260,271,271,279,279,285,285,288,288,289,289,292,292,317,317,327,327,329,329,348,348,353,353,392,392,393,393,394,394,422,422,430,430,433,433,434,434,640,640,803,803,808,808,897,897
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
368.5,1474.0,,173.088,108.20700000000001,133.918,99.07799999999999,258.381,118.2,155.679,110.802,190.077,93.84200000000001,151.259,91.184,270.725,158.291,245.803,154.355,247.852,168.52200000000002,76.158,167.602,223.13400000000001,137.891,249.808,133.731,200.128,128.96200000000002,123.934,127.93299999999999,276.70099999999996,127.35799999999999,220.014,127.292,206.122,141.659,193.238,140.838,119.759,221.15900000000002,219.855,209.86700000000002,201.733,206.09900000000002,244.22299999999998,183.607,191.37599999999998,183.14,113.48100000000001,182.43400000000003,108.059,200.19400000000002,96.133,194.377,228.863,190.22799999999998,140.934,194.25900000000001,218.645,192.358,170.864,98.465,218.984,91.791,241.41400000000002,128.637
368.75,1475.0,,173.68900000000002,108.7,133.814,99.181,258.413,118.204,155.675,110.704,190.06,93.751,151.241,91.355,270.774,158.281,245.78799999999998,154.346,247.84400000000002,168.584,76.17,167.583,223.148,137.82299999999998,249.831,133.757,200.217,129.05700000000002,123.904,127.902,276.72900000000004,127.32600000000001,220.042,127.29799999999999,206.173,141.68,193.28799999999998,140.92700000000002,119.76700000000001,221.09900000000002,219.803,209.891,201.705,206.07,244.199,183.585,191.517,183.09400000000002,113.51700000000001,182.514,108.07799999999999,200.26,96.12299999999999,194.35299999999998,228.956,190.143,140.911,194.265,218.732,192.30900000000003,170.827,98.46700000000001,218.89700000000002,91.84299999999999,241.42700000000002,128.631
369.0,1476.0,,173.642,108.686,133.851,99.17299999999999,258.418,118.212,155.761,110.72399999999999,190.09799999999998,93.706,151.27,91.396,270.778,158.39700000000002,245.885,154.349,247.86,168.579,76.173,167.55599999999998,223.15900000000002,137.83100000000002,249.88400000000001,133.741,200.19099999999997,129.063,123.902,127.90799999999999,276.76,127.346,220.075,127.368,206.192,141.761,193.252,140.945,119.81700000000001,221.135,219.82299999999998,209.87900000000002,201.62099999999998,206.084,244.209,183.567,191.457,183.148,113.266,182.50400000000002,108.064,200.354,96.101,194.329,229.06799999999998,190.035,140.836,194.188,218.833,192.293,170.81099999999998,98.499,218.78,91.88799999999999,241.489,128.605
369.25,1477.0,,173.269,108.36,133.975,99.039,258.47900000000004,118.3,155.789,110.68799999999999,190.14,93.69,151.02700000000002,91.26899999999999,270.746,158.43,245.942,154.376,247.81799999999998,168.59,76.17399999999999,167.55200000000002,223.13400000000001,137.947,249.84599999999998,133.684,200.21599999999998,129.05,123.93299999999999,127.961,276.805,127.325,220.09400000000002,127.35,206.175,141.815,193.271,140.906,119.83,221.115,219.80900000000003,209.85299999999998,201.643,206.06599999999997,244.22400000000002,183.562,191.41299999999998,183.24099999999999,113.15100000000001,182.57,108.134,200.275,96.04700000000001,194.30200000000002,229.16,190.092,140.799,194.24099999999999,218.828,192.301,170.747,98.501,218.827,91.762,241.514,128.593
369.5,1478.0,,173.25,108.26899999999999,133.929,98.90700000000001,258.498,118.286,155.893,110.594,190.143,93.654,150.93,91.337,270.618,158.504,245.94799999999998,154.423,247.825,168.585,76.157,167.549,223.185,138.042,249.861,133.66299999999998,200.239,129.01,124.087,128.054,276.777,127.305,220.162,127.336,206.187,141.915,193.28400000000002,140.764,119.848,221.132,219.825,209.84599999999998,201.64700000000002,206.08,244.185,183.553,191.40599999999998,183.28,113.141,182.523,108.139,200.206,96.045,194.261,229.072,190.169,140.814,194.36,218.761,192.399,170.838,98.49,218.701,91.902,241.50799999999998,128.585
369.75,1479.0,,173.235,108.346,133.928,98.911,258.469,118.241,155.75799999999998,110.456,190.148,93.70700000000001,150.893,91.294,270.508,158.567,246.028,154.50799999999998,247.831,168.614,76.161,167.55,223.19299999999998,138.072,249.917,133.721,200.27,129.019,124.333,128.143,276.83,127.27799999999999,220.08599999999998,127.322,206.199,141.93,193.263,140.811,119.85600000000001,221.107,219.77900000000002,209.88400000000001,201.669,206.107,244.215,183.55700000000002,191.59599999999998,183.075,113.21799999999999,182.50599999999997,108.115,200.227,96.042,194.24599999999998,229.035,190.02700000000002,140.851,194.33,218.755,192.382,170.835,98.51,218.687,91.945,241.47799999999998,128.602
370.0,1480.0,,173.18099999999998,108.478,133.97299999999998,98.915,258.449,118.23899999999999,155.759,110.463,190.24400000000003,93.675,150.96200000000002,91.398,270.505,158.52100000000002,245.983,154.547,247.813,168.583,76.14699999999999,167.56400000000002,223.24200000000002,138.006,249.912,133.718,200.273,129.011,124.296,128.112,276.803,127.29899999999999,220.104,127.352,206.15599999999998,141.87,193.40900000000002,140.832,119.831,221.092,219.80700000000002,209.86900000000003,201.65900000000002,206.08599999999998,244.185,183.54,191.435,183.195,113.228,182.47,108.13799999999999,200.24599999999998,96.006,194.265,228.938,189.889,140.871,194.358,218.72299999999998,192.39700000000002,170.81599999999997,98.456,218.578,91.96600000000001,241.45,128.64
370.25,1481.0,,173.365,108.70700000000001,133.939,98.99,258.434,118.25299999999999,155.776,110.429,190.226,93.603,151.05,91.524,270.508,158.56799999999998,246.042,154.588,247.83599999999998,168.601,76.10600000000001,167.59599999999998,223.324,137.99,249.95,133.721,200.252,129.024,124.245,128.088,276.893,127.31299999999999,220.196,127.359,206.09,141.961,193.387,140.872,119.836,221.025,219.83900000000003,209.84599999999998,201.68200000000002,206.023,244.207,183.533,191.328,183.607,113.177,182.571,108.195,200.18099999999998,96.02,194.324,228.80599999999998,190.07299999999998,140.858,194.47099999999998,218.747,192.45,170.727,98.48100000000001,218.542,91.94200000000001,241.48,128.64
370.5,1482.0,,173.14700000000002,108.557,133.928,99.087,258.443,118.234,155.94,110.464,190.25400000000002,93.585,151.112,91.715,270.58799999999997,158.454,246.042,154.55700000000002,247.833,168.592,76.097,167.607,223.373,137.989,249.952,133.692,200.231,129.046,124.85,128.662,276.865,127.396,220.207,127.444,206.048,142.032,193.185,140.8,119.83,220.94799999999998,219.80900000000003,209.83700000000002,201.695,206.06900000000002,244.226,183.533,191.50400000000002,183.799,113.185,182.582,108.234,200.18599999999998,95.99700000000001,194.325,228.915,190.077,140.893,194.377,218.62599999999998,192.53799999999998,170.78799999999998,98.45700000000001,218.546,91.895,241.433,128.656
370.75,1483.0,,173.267,108.609,133.951,99.044,258.452,118.221,156.001,110.478,190.185,93.569,151.016,91.60700000000001,270.52,158.529,246.055,154.66,247.81,168.648,76.09,167.63299999999998,223.299,138.062,249.989,133.718,200.252,129.05200000000002,124.286,128.237,276.8,127.463,220.125,127.45,206.108,142.049,193.28099999999998,140.855,119.738,221.007,219.803,209.847,201.68099999999998,206.12099999999998,244.225,183.56099999999998,191.313,183.93200000000002,113.09899999999999,182.512,108.221,200.144,96.021,194.357,228.956,189.885,140.916,194.34900000000002,218.71400000000003,192.554,170.74900000000002,98.529,218.493,92.057,241.5,128.69
371.0,1484.0,,173.05200000000002,108.435,133.921,99.162,258.457,118.258,156.045,110.56200000000001,190.24,93.78299999999999,150.945,91.67,270.664,158.46200000000002,246.041,154.836,247.804,168.613,76.082,167.645,223.25799999999998,138.026,250.042,133.70600000000002,200.245,129.009,124.214,128.149,276.621,127.494,219.99599999999998,127.348,206.05,141.955,193.312,140.892,119.804,221.00599999999997,219.81,209.852,201.68200000000002,206.118,244.253,183.57,191.192,183.94,113.09100000000001,182.392,108.25299999999999,200.185,96.001,194.378,228.972,189.958,140.906,194.41099999999997,218.718,192.485,170.78900000000002,98.54700000000001,218.398,91.93799999999999,241.49599999999998,128.641
371.25,1485.0,,173.03599999999997,108.455,133.911,99.236,258.466,118.28,155.946,110.546,190.15599999999998,93.70100000000001,151.014,91.741,270.676,158.389,245.967,154.784,247.85,168.636,76.102,167.645,223.24099999999999,137.95600000000002,250.107,133.724,200.262,128.986,124.325,128.19,276.702,127.46,219.979,127.34,205.956,141.904,193.41,141.0,119.833,221.053,219.78599999999997,209.85299999999998,201.61700000000002,206.18400000000003,244.23,183.53400000000002,191.18200000000002,183.96099999999998,113.15,182.356,108.181,200.162,95.988,194.41400000000002,229.051,189.63099999999997,140.933,194.361,218.67700000000002,192.523,170.77700000000002,98.568,218.373,91.884,241.49900000000002,128.65
371.5,1486.0,,172.87,108.37,133.77700000000002,99.301,258.478,118.249,155.96,110.537,190.02599999999998,93.44,151.031,91.711,270.626,158.372,246.05,154.938,247.838,168.67,76.102,167.655,223.209,137.959,250.168,133.74200000000002,200.225,128.993,124.186,128.064,276.738,127.45200000000001,219.954,127.307,205.96400000000003,141.737,193.22400000000002,140.94899999999998,119.74,220.94400000000002,219.793,209.87599999999998,201.65599999999998,206.203,244.263,183.541,191.118,184.03400000000002,113.225,182.332,108.171,200.209,96.041,194.468,228.99900000000002,189.669,140.88299999999998,194.278,218.685,192.452,170.842,98.609,218.362,91.63600000000001,241.49099999999999,128.673
371.75,1487.0,,172.68400000000003,108.294,133.783,99.339,258.47700000000003,118.281,155.91899999999998,110.50399999999999,190.051,93.375,151.026,91.536,270.666,158.284,246.07,155.058,247.863,168.68200000000002,76.08800000000001,167.66299999999998,223.213,137.981,250.209,133.75,200.229,128.976,124.345,128.201,276.66,127.425,219.9,127.3,205.99900000000002,141.67,193.226,141.093,119.755,220.905,219.77900000000002,209.87599999999998,201.64,206.158,244.31400000000002,183.56799999999998,191.166,184.05900000000003,113.18299999999999,182.31799999999998,108.126,200.19299999999998,96.035,194.487,228.94799999999998,189.63099999999997,140.935,194.235,218.373,192.666,170.752,98.553,218.425,91.76299999999999,241.465,128.733
372.0,1488.0,,172.69799999999998,108.288,133.903,99.31700000000001,258.414,118.236,156.047,110.488,190.232,93.48200000000001,150.989,91.478,270.72700000000003,158.22299999999998,246.03400000000002,155.001,247.84599999999998,168.71099999999998,76.082,167.666,223.179,138.019,250.237,133.714,200.278,128.95600000000002,124.18700000000001,128.16,276.644,127.421,219.903,127.26,205.918,141.778,193.31599999999997,141.08700000000002,119.678,220.923,219.771,209.858,201.65599999999998,206.21,244.25099999999998,183.56900000000002,191.075,183.86599999999999,113.176,182.382,108.12799999999999,200.225,96.03399999999999,194.487,229.16299999999998,189.456,140.903,194.275,218.243,192.778,170.757,98.50200000000001,218.368,91.84700000000001,241.488,128.718
372.25,1489.0,,172.96099999999998,108.51700000000001,133.985,99.419,258.43,118.229,156.326,110.473,190.088,93.318,150.88299999999998,91.47,270.522,158.499,245.953,154.953,247.826,168.7,76.074,167.662,223.149,138.062,250.195,133.71,200.274,128.946,124.21700000000001,128.244,276.526,127.456,219.93599999999998,127.242,205.903,141.75799999999998,193.46400000000003,141.118,119.641,220.979,219.747,209.855,201.53400000000002,206.35,244.232,183.571,191.107,183.743,113.23700000000001,182.301,108.098,200.176,96.05799999999999,194.445,228.998,189.875,140.928,194.263,218.46099999999998,192.67700000000002,170.824,98.51100000000001,218.321,91.876,241.482,128.637
372.5,1490.0,,172.85,108.415,134.061,99.43799999999999,258.462,118.19200000000001,156.01,110.46,190.172,93.334,150.85299999999998,91.601,270.691,158.56799999999998,245.954,154.893,247.857,168.665,76.068,167.688,223.153,138.108,250.238,133.716,200.222,128.969,123.979,128.154,276.54,127.34200000000001,219.91099999999997,127.236,205.888,141.72899999999998,193.52,141.393,119.63,220.97299999999998,219.745,209.83700000000002,201.53400000000002,206.425,244.19299999999998,183.543,191.081,183.513,113.27,182.27900000000002,108.094,200.199,96.066,194.446,229.055,189.915,140.984,194.298,218.301,192.69400000000002,170.736,98.51100000000001,218.36700000000002,91.79799999999999,241.43200000000002,128.63299999999998
372.75,1491.0,,172.40099999999998,108.194,134.07,99.447,258.492,118.199,156.046,110.51100000000001,190.02599999999998,93.34700000000001,150.869,91.646,270.768,158.51,246.01,154.865,247.862,168.602,76.087,167.69,223.13099999999997,138.034,250.236,133.689,200.247,128.97,124.119,128.24,276.486,127.34899999999999,219.928,127.305,205.951,141.709,193.642,141.316,119.63600000000001,221.00900000000001,219.75400000000002,209.84900000000002,201.512,206.467,244.19400000000002,183.532,191.17700000000002,183.547,113.205,182.24200000000002,108.145,200.16299999999998,96.074,194.416,229.02599999999998,189.729,141.00799999999998,194.285,218.217,192.832,170.791,98.551,218.43,91.69200000000001,241.454,128.654
373.0,1492.0,,172.357,108.19200000000001,134.058,99.445,258.472,118.234,155.989,110.463,190.107,93.286,150.82299999999998,91.664,270.704,158.461,245.976,154.805,247.81599999999997,168.60299999999998,76.102,167.68,223.15200000000002,138.049,250.27900000000002,133.717,200.239,129.003,124.13799999999999,128.278,276.508,127.31700000000001,219.855,127.238,205.894,141.819,193.609,141.355,119.671,221.018,219.75900000000001,209.842,201.588,206.373,244.155,183.525,191.345,183.734,113.221,182.136,108.113,200.195,96.065,194.44099999999997,228.935,189.926,140.977,194.21099999999998,218.122,192.815,170.78099999999998,98.579,218.43,91.587,241.46400000000003,128.625
373.25,1493.0,,172.313,108.234,134.072,99.50200000000001,258.493,118.255,155.51,110.42,190.097,93.361,150.783,91.596,270.835,158.435,245.915,154.78799999999998,247.81400000000002,168.554,76.1,167.668,223.08599999999998,138.082,250.386,133.694,200.22299999999998,128.996,124.17,128.328,276.469,127.37299999999999,219.82299999999998,127.206,205.82299999999998,141.859,193.66299999999998,141.275,119.711,220.989,219.761,209.81900000000002,201.62900000000002,206.263,244.153,183.512,191.30200000000002,183.74200000000002,113.20200000000001,182.141,108.068,200.18400000000003,96.059,194.4,228.918,189.985,140.99200000000002,194.21,217.826,192.832,170.74200000000002,98.56700000000001,218.429,91.648,241.426,128.629
373.5,1494.0,,172.71200000000002,108.21,134.096,99.50200000000001,258.444,118.23,155.534,110.50299999999999,190.11,93.219,150.722,91.492,270.791,158.411,245.83,154.917,247.817,168.593,76.09899999999999,167.68900000000002,223.09099999999998,138.082,250.44400000000002,133.662,200.19799999999998,128.955,124.12200000000001,128.28799999999998,276.593,127.302,219.81799999999998,127.15799999999999,205.875,141.632,193.80700000000002,141.503,119.834,220.99200000000002,219.735,209.821,201.609,206.248,244.166,183.475,192.362,183.136,113.17200000000001,182.19299999999998,108.022,200.263,96.031,194.399,229.028,189.66299999999998,140.94,194.162,217.873,192.917,170.74900000000002,98.535,218.577,91.639,241.396,128.62
373.75,1495.0,,173.03799999999998,108.316,133.977,99.76100000000001,258.38,118.227,155.55,110.545,190.17700000000002,93.089,150.752,91.48899999999999,270.741,158.34,245.72099999999998,154.945,247.81599999999997,168.563,76.081,167.687,223.083,138.088,250.483,133.628,200.174,128.976,124.119,128.332,276.687,127.27600000000001,219.765,127.15700000000001,205.829,141.725,193.632,141.54,119.99700000000001,221.028,219.733,209.829,201.56099999999998,206.269,244.171,183.475,192.095,183.166,113.221,182.12900000000002,108.052,200.294,96.088,194.453,229.15200000000002,188.88,140.895,194.16400000000002,217.826,192.787,170.692,98.50200000000001,218.55900000000003,91.50399999999999,241.39,128.558
374.0,1496.0,,173.42,108.557,134.026,99.734,258.377,118.23,155.46200000000002,110.484,190.158,93.11399999999999,150.874,91.462,270.517,158.42,245.78099999999998,154.997,247.778,168.521,76.063,167.685,223.054,138.084,250.479,133.629,200.165,128.974,124.124,128.306,276.579,127.309,219.761,127.147,205.83900000000003,141.808,193.787,141.503,120.053,221.015,219.75400000000002,209.84400000000002,201.593,206.166,244.16299999999998,183.49400000000003,192.207,183.27900000000002,113.234,182.06400000000002,108.01100000000001,200.34599999999998,96.095,194.521,229.274,188.812,140.81,194.11700000000002,217.61900000000003,192.815,170.705,98.512,218.0,91.0,241.33900000000003,128.523
374.25,1497.0,,173.045,108.412,133.997,99.89299999999999,258.38599999999997,118.3,155.44299999999998,110.678,190.123,93.155,151.042,91.55799999999999,270.426,158.48,245.71900000000002,154.972,247.761,168.50099999999998,76.054,167.697,222.99400000000003,138.126,250.412,133.613,200.187,128.96200000000002,123.95299999999999,128.333,276.579,127.367,219.78400000000002,127.141,205.738,141.795,193.703,141.454,119.985,221.074,219.76,209.84799999999998,201.56099999999998,206.136,244.179,183.521,191.905,183.28,113.205,182.05,108.035,200.405,96.039,194.488,229.262,188.898,140.908,194.18900000000002,217.55900000000003,192.74,170.666,98.479,218.582,91.434,241.365,128.486
