TimesH,Frame,NoMissing,26,26,35,35,37,37,46,46,51,51,55,55,61,61,67,67,76,76,83,83,86,86,88,88,89,89,90,90,99,99,106,106,107,107,108,108,112,112,122,122,126,126,127,127,128,128,129,129,131,131,134,134,135,135,140,140,142,142,147,147,151,151,155,155,160,160,162,162,170,170,174,174,175,175,177,177,180,180,182,182,199,199,200,200,201,201,203,203,204,204,205,205,206,206,209,209,211,211,216,216,218,218,219,219,223,223,225,225,226,226,228,228,229,229,234,234,236,236,238,238,239,239,240,240,248,248,257,257,261,261,264,264,270,270,271,271,275,275,276,276,278,278,279,279,280,280,281,281,282,282,284,284,285,285,292,292,293,293,297,297,300,300,301,301,315,315,321,321,350,350,405,405,412,412,464,464,476,476,487,487,505,505,516,516,526,526,599,599,608,608
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
211.0,844.0,,110.43299999999999,23.999000000000002,180.37099999999998,38.48,162.87,41.071999999999996,107.15799999999999,49.913000000000004,185.162,55.394,,,177.138,62.611999999999995,,,211.145,72.468,188.423,78.601,,,122.95700000000001,75.473,,,,,87.87200000000001,88.985,201.37400000000002,91.432,,,133.089,89.666,,,209.799,97.45100000000001,,,195.21099999999998,97.10600000000001,157.624,97.835,189.958,98.26799999999999,185.62599999999998,105.15799999999999,172.50099999999998,104.156,,,208.829,109.18,,,45.732,113.738,85.14399999999999,117.415,234.644,115.51700000000001,58.455,122.023,166.295,113.5,,,157.52200000000002,121.78399999999999,110.08,127.677,101.249,127.904,,,123.635,129.441,,,104.021,137.075,,,197.28900000000002,140.654,38.139,145.567,,,,,,,215.852,146.078,54.748999999999995,147.865,64.98899999999999,148.248,149.344,149.015,120.318,146.94299999999998,256.16,155.78799999999998,41.251999999999995,154.262,87.766,151.33100000000002,100.679,151.461,150.275,155.865,214.403,155.928,170.653,153.201,60.873999999999995,158.42600000000002,113.865,161.645,72.762,160.981,,,158.108,167.426,120.132,166.84799999999998,,,131.625,171.31099999999998,,,,,104.564,174.15900000000002,263.865,175.71599999999998,167.91,171.801,202.722,172.965,242.66,172.99,46.126000000000005,178.108,91.074,176.912,67.25399999999999,185.112,231.247,178.91400000000002,248.042,182.604,112.277,184.615,259.22900000000004,184.378,197.952,193.518,44.483000000000004,199.701,,,65.67699999999999,134.639,,,255.748,170.983,244.967,157.95,280.967,133.0,181.06400000000002,156.01,222.77700000000002,158.047,218.298,96.04299999999999,140.971,158.988,182.372,193.542
211.25,845.0,,110.42299999999999,24.015,180.38400000000001,38.473,162.844,41.092,107.185,49.871,185.199,55.225,,,177.138,62.653999999999996,,,211.18599999999998,72.469,188.44299999999998,78.652,,,122.979,75.518,,,,,87.883,88.992,201.377,91.39,,,133.067,89.595,,,209.808,97.509,,,195.237,97.04799999999999,157.572,97.90799999999999,189.923,98.255,185.65900000000002,105.139,172.52900000000002,104.18299999999999,,,208.873,109.193,,,45.766000000000005,113.743,85.16799999999999,117.384,234.608,115.51,58.482,121.98700000000001,166.421,113.50200000000001,,,157.52200000000002,121.755,110.014,127.54700000000001,101.28399999999999,127.90299999999999,,,123.62299999999999,129.506,,,104.024,137.063,,,197.269,140.64700000000002,38.173,145.61700000000002,,,,,,,215.87,146.041,54.776,147.858,64.993,148.262,149.53799999999998,149.032,120.241,146.95,256.147,155.731,41.338,154.19799999999998,87.704,151.375,100.632,151.43200000000002,150.293,155.904,214.399,155.983,170.648,153.186,60.886,158.431,113.90100000000001,161.683,72.782,161.007,,,158.099,167.398,120.273,166.813,,,131.651,171.32,,,,,104.53200000000001,174.155,263.832,175.662,167.928,171.822,202.666,172.993,242.675,172.984,46.153999999999996,178.076,91.182,177.041,67.21600000000001,185.072,231.25799999999998,178.952,248.06599999999997,182.595,112.21600000000001,184.62900000000002,259.285,184.408,197.891,193.579,44.47,199.734,,,65.683,134.62,,,255.666,170.907,245.014,157.968,280.933,133.002,181.171,156.033,222.834,158.018,218.24,96.087,141.063,158.876,182.39,193.52599999999998
211.5,846.0,,110.39299999999999,24.09,180.351,38.477,162.747,41.086999999999996,107.185,49.911,185.16099999999997,55.074,,,177.081,62.68899999999999,,,211.25799999999998,72.509,188.43400000000003,78.62100000000001,,,123.016,75.514,,,,,87.87799999999999,88.973,201.403,91.396,,,133.12,89.81200000000001,,,209.892,97.527,,,195.21099999999998,97.016,157.54399999999998,97.90899999999999,189.81400000000002,98.24700000000001,185.63099999999997,105.12299999999999,172.498,104.206,,,208.873,109.185,,,45.728,113.742,85.12200000000001,117.47200000000001,234.584,115.50200000000001,58.57,121.884,166.325,113.461,,,157.644,121.84,109.999,127.488,101.427,127.919,,,123.60700000000001,129.525,,,103.98700000000001,137.11700000000002,,,197.328,140.599,38.179,145.653,,,,,,,215.907,146.192,54.761,147.857,65.001,148.256,149.388,148.936,120.15100000000001,146.941,256.153,155.707,41.263999999999996,154.23,87.55799999999999,151.403,100.71799999999999,151.424,150.342,156.075,214.37599999999998,156.01,170.68,153.215,60.896,158.47899999999998,113.875,161.675,72.813,160.993,,,158.127,167.296,120.286,166.833,,,131.65,171.30900000000003,,,,,104.514,174.15400000000002,263.888,175.685,167.968,171.84099999999998,202.71400000000003,172.976,242.678,172.97299999999998,45.943999999999996,178.11700000000002,91.387,177.291,67.188,185.06099999999998,231.24400000000003,179.00099999999998,248.02200000000002,182.58700000000002,112.228,184.737,259.277,184.4,197.83599999999998,193.58599999999998,44.44,199.71400000000003,,,65.679,134.619,,,255.685,170.892,245.032,157.99,281.03,133.02100000000002,181.285,155.892,222.859,158.039,218.199,96.148,141.024,158.909,182.42,193.555
211.75,847.0,,110.459,24.114,180.433,38.475,162.75,41.076,107.184,49.938,185.13099999999997,55.028,,,177.08900000000003,62.75899999999999,,,211.266,72.514,188.46200000000002,78.63600000000001,,,122.88799999999999,75.411,,,,,87.895,89.03200000000001,201.395,91.465,,,133.15,89.70299999999999,,,209.922,97.57600000000001,,,195.18099999999998,97.031,157.517,97.98700000000001,189.718,98.134,185.675,105.12,172.456,104.21700000000001,,,208.891,109.177,,,45.696000000000005,113.785,85.23100000000001,117.43,234.56799999999998,115.538,58.591,121.865,166.201,113.404,,,157.7,121.803,110.079,127.62100000000001,101.486,127.92,,,123.655,129.496,,,103.962,137.105,,,197.34799999999998,140.554,38.158,145.689,,,,,,,215.93,146.20600000000002,54.803000000000004,147.811,64.977,148.267,149.558,149.077,120.04299999999999,146.95,256.131,155.63,41.214,154.207,87.60799999999999,151.347,100.694,151.438,150.52200000000002,156.203,214.49099999999999,156.003,170.71099999999998,153.218,60.87,158.416,113.915,161.724,72.78699999999999,160.991,,,158.161,167.36700000000002,120.36399999999999,166.782,,,131.691,171.338,,,,,104.463,174.142,263.892,175.628,167.998,171.861,202.729,172.956,242.667,172.946,45.986999999999995,178.093,91.764,177.628,67.141,185.033,231.247,179.012,248.058,182.646,112.241,184.755,259.251,184.408,197.847,193.601,44.294,199.812,,,65.679,134.58700000000002,,,255.658,170.896,245.072,158.036,281.077,132.952,181.4,155.85399999999998,222.833,158.148,218.257,96.14200000000001,141.061,158.92,182.412,193.547
212.0,848.0,,110.415,24.034000000000002,180.47400000000002,38.455,162.781,41.071000000000005,107.177,49.951,185.243,55.162,,,177.09900000000002,62.751999999999995,,,211.243,72.627,188.46099999999998,78.639,,,122.898,75.4,,,,,87.92200000000001,89.045,201.484,91.48100000000001,,,133.121,89.734,,,210.02700000000002,97.655,,,195.187,97.03299999999999,157.53799999999998,97.992,189.86700000000002,98.171,185.731,105.12100000000001,172.49099999999999,104.256,,,208.88299999999998,109.20299999999999,,,45.701,113.71700000000001,85.275,117.493,234.604,115.56299999999999,58.468,121.95100000000001,166.209,113.363,,,157.734,121.82700000000001,110.14299999999999,127.75399999999999,101.555,127.91799999999999,,,123.681,129.504,,,103.991,137.045,,,197.365,140.532,38.147,145.619,,,,,,,215.945,146.344,54.821000000000005,147.80200000000002,64.976,148.274,149.563,149.075,119.986,146.94299999999998,256.112,155.71,41.28,154.238,87.64399999999999,151.32399999999998,100.697,151.386,150.52,156.19299999999998,214.43099999999998,155.975,170.71,153.244,60.861999999999995,158.359,113.905,161.747,72.807,160.996,,,158.178,167.399,120.30799999999999,166.798,,,131.674,171.321,,,,,104.493,174.112,263.95,175.64700000000002,168.021,171.88400000000001,202.748,173.011,242.683,172.94099999999997,46.04600000000001,178.03900000000002,91.436,177.207,67.149,185.11599999999999,231.267,179.02599999999998,248.1,182.61900000000003,112.31700000000001,184.795,259.335,184.447,197.89,193.625,44.223,199.865,,,65.683,134.57399999999998,,,255.72299999999998,170.9,245.06099999999998,157.993,281.04,133.122,181.576,155.7,222.90900000000002,158.095,218.27599999999998,96.16799999999999,141.011,158.998,182.456,193.585
212.25,849.0,,110.396,24.038,180.31599999999997,38.493,162.709,41.071000000000005,107.21700000000001,49.928000000000004,185.29,55.242,,,177.078,62.732,,,211.209,72.67399999999999,188.451,78.625,,,122.915,75.39,,,,,87.91799999999999,89.1,201.507,91.509,,,133.203,89.728,,,210.083,97.74600000000001,,,195.203,97.04,157.602,97.98899999999999,189.445,98.09200000000001,185.74900000000002,105.11,172.421,104.281,,,208.894,109.131,,,45.715,113.681,85.214,117.49700000000001,234.615,115.554,58.59,121.85600000000001,166.02200000000002,113.309,,,157.787,121.928,110.126,127.75200000000001,101.59899999999999,127.965,,,123.73,129.531,,,104.001,137.02200000000002,,,197.322,140.6,38.121,145.626,,,,,,,215.94299999999998,146.32,54.832,147.77,64.979,148.278,148.908,148.797,119.95200000000001,146.972,256.11,155.64700000000002,41.22,154.2,87.69200000000001,151.313,100.695,151.384,150.56,156.245,214.575,155.847,170.69400000000002,153.22899999999998,60.827,158.369,113.954,161.748,72.842,161.02200000000002,,,158.183,167.312,120.325,166.808,,,131.694,171.34099999999998,,,,,104.48100000000001,174.082,263.938,175.734,168.055,171.923,202.731,172.957,242.67,172.93900000000002,46.048,177.997,91.455,177.106,67.19,185.179,231.25099999999998,178.993,248.111,182.65099999999998,112.348,184.858,259.38599999999997,184.46900000000002,197.808,193.581,44.147,199.86599999999999,,,65.68,134.57,,,255.62,170.898,245.127,157.993,281.05400000000003,133.108,181.671,155.697,222.908,158.126,218.233,96.21,140.891,159.095,182.495,193.585
212.5,850.0,,110.432,24.061,180.334,38.418,162.691,41.038999999999994,107.215,49.946999999999996,185.169,55.048,,,177.075,62.718999999999994,,,211.24200000000002,72.725,188.479,78.617,,,122.99799999999999,75.297,,,,,87.891,89.06200000000001,201.53599999999997,91.527,,,133.18200000000002,89.60600000000001,,,210.107,97.777,,,195.207,97.00299999999999,157.585,97.87899999999999,189.299,98.031,185.75099999999998,105.098,172.398,104.23200000000001,,,208.898,109.145,,,45.722,113.68700000000001,85.12899999999999,117.463,234.565,115.516,58.621,121.85700000000001,165.81099999999998,113.256,,,157.796,121.90299999999999,110.169,127.76299999999999,101.59200000000001,127.95100000000001,,,123.755,129.585,,,103.90100000000001,137.071,,,197.326,140.58100000000002,38.15,145.645,,,,,,,215.945,146.34799999999998,54.839,147.753,64.971,148.27,149.099,148.878,119.946,146.988,256.079,155.691,41.269,154.341,87.71,151.339,100.62899999999999,151.483,150.542,156.248,214.717,155.803,170.74,153.279,60.818999999999996,158.395,113.969,161.757,72.851,160.995,,,158.184,167.368,120.29899999999999,166.828,,,131.66299999999998,171.329,,,,,104.488,174.044,263.941,175.75900000000001,168.07,171.908,202.69799999999998,172.93400000000003,242.662,172.942,46.02,177.99599999999998,91.551,177.13299999999998,67.249,185.208,231.262,179.053,248.065,182.666,112.417,184.875,259.345,184.438,197.75900000000001,193.55200000000002,44.173,199.847,,,65.695,134.562,,,255.62400000000002,170.895,245.12099999999998,157.975,281.124,133.067,181.77900000000002,155.685,222.926,158.113,218.187,96.236,140.983,158.94799999999998,182.532,193.53799999999998
212.75,851.0,,110.419,24.073,180.45,38.409,162.683,41.003,107.235,49.915,185.222,55.111999999999995,,,177.071,62.733999999999995,,,211.197,72.66199999999999,188.485,78.64399999999999,,,122.994,75.255,,,,,87.875,89.066,201.53099999999998,91.57700000000001,,,133.30200000000002,89.652,,,210.09900000000002,97.749,,,195.176,96.97200000000001,157.64600000000002,97.831,189.222,97.963,185.738,105.12100000000001,172.41099999999997,104.243,,,208.926,109.086,,,45.717,113.64299999999999,85.11399999999999,117.508,234.571,115.48200000000001,58.608000000000004,121.881,165.99099999999999,113.27,,,157.86700000000002,122.038,110.162,127.823,101.62,127.96799999999999,,,123.79,129.63299999999998,,,103.95,136.994,,,197.342,140.554,38.145,145.584,,,,,,,215.949,146.489,54.87,147.753,64.964,148.252,148.85,148.71200000000002,119.95700000000001,146.981,256.048,155.634,41.256,154.515,87.719,151.358,100.639,151.487,150.556,156.231,214.718,155.781,170.736,153.27200000000002,60.801,158.378,114.023,161.752,72.829,160.972,,,158.23,167.44400000000002,120.28200000000001,166.817,,,131.683,171.334,,,,,104.522,174.06799999999998,263.966,175.81599999999997,168.081,171.93400000000003,202.701,172.875,242.68099999999998,172.946,45.931000000000004,177.97799999999998,91.655,177.21400000000003,67.267,185.185,231.26,179.06900000000002,248.05599999999998,182.695,112.402,184.845,259.438,184.465,197.72299999999998,193.585,44.193999999999996,199.83900000000003,,,65.685,134.59,,,255.707,170.88,245.16299999999998,158.009,281.11400000000003,133.213,181.887,155.586,223.015,158.04,218.11,96.309,141.151,158.81,182.52700000000002,193.555
213.0,852.0,,110.461,24.058000000000003,180.49400000000003,38.441,162.727,40.976000000000006,107.21,49.93899999999999,185.141,54.917,,,177.109,62.751999999999995,,,211.34900000000002,72.648,188.512,78.604,,,122.93,75.207,,,,,87.86,89.04700000000001,201.515,91.62899999999999,,,133.365,89.727,,,210.03900000000002,97.626,,,195.22299999999998,96.929,157.61,97.874,189.137,97.913,185.71200000000002,105.12799999999999,172.42700000000002,104.27799999999999,,,209.014,109.052,,,45.733999999999995,113.587,85.066,117.575,234.60299999999998,115.51299999999999,58.49,121.946,165.821,113.179,,,157.86,122.15100000000001,110.186,127.906,101.649,127.99600000000001,,,123.81,129.67600000000002,,,104.01700000000001,136.931,,,197.428,140.53799999999998,38.145,145.583,,,,,,,215.963,146.55100000000002,54.856,147.77,64.96300000000001,148.256,149.065,148.767,120.014,146.961,256.059,155.691,41.305,154.59799999999998,87.831,151.373,100.713,151.418,150.6,156.19,214.822,155.702,170.729,153.28,60.788000000000004,158.394,114.03200000000001,161.70600000000002,72.836,160.966,,,158.22299999999998,167.407,120.29899999999999,166.821,,,131.688,171.35299999999998,,,,,104.56700000000001,174.046,263.915,175.797,168.09799999999998,171.942,202.722,172.81599999999997,242.674,172.951,45.793,178.012,91.694,177.31,67.211,185.09599999999998,231.25599999999997,179.037,248.113,182.69299999999998,112.39200000000001,184.828,259.478,184.482,197.717,193.544,44.239,199.78599999999997,,,65.687,134.596,,,255.697,170.833,245.19799999999998,158.026,281.107,133.17700000000002,181.94799999999998,155.57,222.993,158.077,218.058,96.34,141.058,158.793,182.55900000000003,193.53900000000002
213.25,853.0,,110.454,24.004,180.549,38.321,162.828,40.955999999999996,107.199,49.967,185.107,54.842,,,177.138,62.769,,,211.407,72.697,188.49900000000002,78.608,,,122.993,75.229,,,,,87.876,89.038,201.582,91.665,,,133.373,89.719,,,210.063,97.663,,,195.22099999999998,96.931,157.637,97.93,188.998,97.84100000000001,185.77900000000002,105.13799999999999,172.445,104.274,,,209.093,109.012,,,45.723,113.557,85.156,117.59100000000001,234.572,115.50200000000001,58.782,121.75,165.583,113.12700000000001,,,157.90200000000002,122.11,110.162,127.757,101.706,128.005,,,123.802,129.72,,,104.05799999999999,136.9,,,197.44,140.513,38.167,145.636,,,,,,,215.988,146.536,54.885,147.75,64.975,148.236,149.063,148.746,119.991,146.982,256.031,155.69299999999998,41.331,154.545,87.935,151.347,100.596,151.49200000000002,150.626,156.185,214.87400000000002,155.75,170.74599999999998,153.315,60.791000000000004,158.412,114.035,161.691,72.814,160.95,,,158.22799999999998,167.418,120.304,166.842,,,131.68200000000002,171.35299999999998,,,,,104.552,174.048,263.95,175.783,168.12400000000002,171.92,202.732,172.864,242.675,172.929,45.732,178.114,91.93299999999999,177.50799999999998,67.193,185.06599999999997,231.266,179.02200000000002,248.09,182.72799999999998,112.448,184.85299999999998,259.41700000000003,184.51,197.66,193.54,44.253,199.757,,,65.69800000000001,134.589,,,255.657,170.794,245.18400000000003,158.007,280.98900000000003,133.171,182.03599999999997,155.486,222.937,158.159,218.051,96.416,141.04399999999998,158.768,182.463,193.614
213.5,854.0,,110.471,23.967,180.553,38.309,162.863,40.966,107.20700000000001,49.935,185.03099999999998,54.684,,,177.145,62.736000000000004,,,211.493,72.83,188.505,78.60300000000001,,,123.12200000000001,75.21,,,,,87.86,89.044,201.576,91.686,,,133.41299999999998,89.66,,,210.149,97.74700000000001,,,195.28599999999997,96.88799999999999,157.625,97.92399999999999,188.989,97.87,185.86599999999999,105.145,172.476,104.213,,,209.048,108.956,,,45.703,113.618,85.14,117.631,234.519,115.494,58.724,121.76899999999999,165.299,113.03399999999999,,,157.891,122.194,110.14,127.743,101.695,128.006,,,123.8,129.60399999999998,,,103.99600000000001,136.976,,,197.407,140.545,38.219,145.615,,,,,,,215.97299999999998,146.47799999999998,54.898999999999994,147.77200000000002,64.955,148.236,149.12,148.737,119.95700000000001,146.986,256.032,155.746,41.276,154.507,87.992,151.357,100.56700000000001,151.511,150.607,156.14700000000002,214.81400000000002,155.769,170.74900000000002,153.313,60.828,158.524,114.057,161.678,72.81,160.94299999999998,,,158.278,167.405,120.354,166.842,,,131.686,171.375,,,,,104.57799999999999,174.053,263.94,175.88400000000001,168.18400000000003,171.925,202.731,172.87900000000002,242.68900000000002,172.925,45.744,178.11700000000002,91.899,177.41099999999997,67.16,185.105,231.25599999999997,179.018,248.149,182.76,112.445,184.953,259.389,184.47299999999998,197.62900000000002,193.55599999999998,44.293,199.72,,,65.69800000000001,134.576,,,255.72299999999998,170.778,245.231,158.067,280.98,133.255,182.045,155.525,222.92700000000002,158.233,218.049,96.396,141.20600000000002,158.638,182.483,193.606
213.75,855.0,,110.444,23.97,180.516,38.31,162.858,40.998000000000005,107.22399999999999,49.89,184.94,54.418,,,177.15200000000002,62.68899999999999,,,211.502,72.777,188.512,78.624,,,122.948,75.148,,,,,87.85600000000001,89.036,201.627,91.694,,,133.447,89.645,,,210.136,97.71799999999999,,,195.291,96.884,157.711,97.85700000000001,189.06400000000002,97.86,185.854,105.14299999999999,172.46,104.23700000000001,,,209.06799999999998,108.958,,,45.871,113.46,85.068,117.596,234.53099999999998,115.51,58.84,121.698,165.24200000000002,113.08,,,157.906,122.23100000000001,110.139,127.765,101.765,128.011,,,123.79,129.628,,,104.01700000000001,136.961,,,197.394,140.52100000000002,38.278,145.582,,,,,,,215.97299999999998,146.53,54.903999999999996,147.761,64.959,148.227,149.09,148.673,119.90799999999999,147.01,256.015,155.717,41.302,154.44799999999998,88.01299999999999,151.33700000000002,100.545,151.467,150.567,156.18200000000002,214.912,155.751,170.762,153.31,60.802,158.46200000000002,114.064,161.705,72.835,160.947,,,158.319,167.48,120.262,166.886,,,131.66899999999998,171.385,,,,,104.631,174.037,263.938,175.845,168.199,171.94400000000002,202.752,172.824,242.69400000000002,172.898,45.652,178.19,91.68700000000001,177.238,67.098,185.058,231.275,178.985,248.18900000000002,182.77599999999998,112.458,184.967,259.368,184.49099999999999,197.627,193.562,44.292,199.752,,,65.705,134.579,,,255.705,170.743,245.27599999999998,158.109,280.985,133.233,182.08,155.436,222.97,158.24200000000002,218.02700000000002,96.444,141.641,158.026,182.399,193.64700000000002
214.0,856.0,,110.485,24.008000000000003,180.48,38.452,162.86,41.082,107.27,49.872,185.02900000000002,54.558,,,177.15200000000002,62.696999999999996,,,211.498,72.824,188.52700000000002,78.623,,,122.995,75.22399999999999,,,,,87.87299999999999,89.04700000000001,201.625,91.70100000000001,,,133.44299999999998,89.615,,,210.125,97.684,,,195.317,96.863,157.748,97.87899999999999,189.11900000000003,97.88,185.857,105.162,172.482,104.219,,,209.095,108.934,,,45.818000000000005,113.49799999999999,85.069,117.561,234.544,115.523,60.934,120.322,165.232,113.065,,,157.876,122.146,110.17,127.71600000000001,101.787,127.99700000000001,,,123.806,129.674,,,104.00299999999999,136.95600000000002,,,197.47099999999998,140.481,38.285,145.511,,,,,,,215.96599999999998,146.536,54.907,147.797,64.96600000000001,148.22899999999998,149.078,148.702,119.90100000000001,147.023,255.965,155.703,41.261,154.447,87.93299999999999,151.356,100.713,151.493,150.608,156.202,214.90099999999998,155.768,170.763,153.314,60.755,158.523,114.066,161.704,72.831,160.964,,,158.329,167.497,120.242,166.929,,,131.667,171.38099999999997,,,,,104.73,174.05200000000002,263.976,175.817,168.24,171.976,202.766,172.868,242.702,172.892,45.729,178.24099999999999,91.835,177.39,67.07600000000001,185.01,231.266,178.983,248.18599999999998,182.764,112.48299999999999,184.982,259.356,184.49,197.678,193.601,44.238,199.832,,,65.723,134.589,,,255.703,170.7,245.326,158.164,280.99,133.227,182.137,155.409,223.01,158.184,218.023,96.419,141.56799999999998,157.974,182.475,193.635
