TimesH,Frame,NoMissing,8,8,27,27,32,32,35,35,39,39,41,41,48,48,50,50,52,52,54,54,56,56,60,60,61,61,66,66,67,67,79,79,81,81,83,83,96,96,104,104,110,110,115,115,127,127,137,137,141,141,149,149,152,152,153,153,154,154,156,156,157,157,159,159,168,168,174,174,180,180,197,197,198,198,209,209,221,221,227,227,231,231,237,237,240,240,241,241,242,242,327,327,392,392,424,424
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
404.75,1619.0,,187.662,55.898,83.146,111.693,249.145,112.426,113.51899999999999,115.08200000000001,217.43,95.10799999999999,97.976,94.54799999999999,81.317,102.573,179.192,104.95100000000001,72.071,103.156,138.452,80.027,187.63099999999997,79.87100000000001,197.889,83.102,106.82700000000001,83.28,229.31400000000002,91.104,200.324,90.061,197.50599999999997,74.066,115.302,80.17,95.37,78.262,43.46,154.264,224.801,141.689,42.718,143.347,196.607,132.372,52.093,139.202,231.99,117.774,88.984,122.74700000000001,261.223,178.86599999999999,90.734,182.894,57.714,181.24200000000002,74.098,184.391,212.89,182.34400000000002,185.40200000000002,182.987,122.025,187.21099999999998,70.245,172.416,179.916,179.03099999999998,48.922,165.2,87.93799999999999,155.341,173.518,159.744,90.198,163.099,124.679,203.10299999999998,187.26,206.235,248.94099999999997,187.024,99.469,190.833,107.559,195.888,188.53799999999998,193.127,52.283,195.218,185.34900000000002,160.542,161.387,110.706,63.038999999999994,127.85
405.0,1620.0,,187.84799999999998,55.852,83.141,111.714,249.136,112.43299999999999,113.535,114.98899999999999,217.454,95.087,98.066,94.501,81.361,102.624,179.167,104.95200000000001,72.075,103.175,138.454,79.916,187.64700000000002,79.85600000000001,197.955,83.167,106.823,83.32600000000001,229.303,91.10600000000001,200.263,90.06,197.512,74.055,115.273,80.238,95.39,78.232,43.451,154.27700000000002,224.801,141.666,42.736999999999995,143.365,196.61,132.446,52.107,139.22,231.90400000000002,117.587,88.971,122.764,261.262,178.81099999999998,90.726,182.917,57.708,181.322,74.087,184.39,212.873,182.463,185.382,182.87099999999998,122.057,187.208,70.257,172.437,179.90200000000002,179.019,48.957,165.19099999999997,88.041,155.369,173.53900000000002,159.72899999999998,90.141,163.156,124.715,203.06799999999998,187.245,206.227,248.977,187.021,99.477,190.824,107.493,195.885,188.46200000000002,193.11900000000003,52.365,195.28599999999997,185.322,160.533,162.0,110.0,63.07899999999999,127.851
405.25,1621.0,,187.703,55.935,83.15100000000001,111.73700000000001,249.12900000000002,112.445,113.47200000000001,115.012,217.44799999999998,95.118,98.084,94.51799999999999,81.324,102.626,179.234,105.01,72.031,103.17200000000001,138.416,79.863,187.68200000000002,79.881,197.907,83.12200000000001,106.824,83.40700000000001,229.3,91.095,200.24599999999998,90.073,197.519,74.08,115.345,80.018,95.334,78.225,43.413999999999994,154.251,224.775,141.613,42.746,143.34799999999998,196.56900000000002,132.472,52.06100000000001,139.184,232.299,117.456,88.98700000000001,122.75399999999999,261.288,178.81099999999998,90.69200000000001,182.933,57.738,181.347,74.072,184.412,212.838,182.454,185.4,182.625,122.069,187.207,70.223,172.44299999999998,179.84400000000002,179.074,48.94,165.172,87.883,155.362,173.58900000000003,159.761,90.13600000000001,163.20600000000002,124.65899999999999,203.13299999999998,187.25799999999998,206.234,248.976,187.02900000000002,99.485,190.829,107.566,195.82299999999998,188.516,193.18,52.369,195.24099999999999,185.304,160.506,161.45600000000002,110.55799999999999,63.016999999999996,127.87700000000001
405.5,1622.0,,187.45,56.023999999999994,83.096,111.77799999999999,249.136,112.427,113.395,115.11,217.457,95.12200000000001,98.029,94.575,81.343,102.602,179.25400000000002,104.97,72.014,103.17,138.47,79.791,187.674,79.892,197.757,83.09299999999999,106.848,83.52,229.294,91.09200000000001,200.233,90.069,197.49599999999998,74.07,115.4,79.821,95.32700000000001,78.17,43.418,154.251,224.766,141.638,42.68,143.332,196.546,132.465,52.082,139.115,232.15,117.54899999999999,88.978,122.708,261.369,178.78900000000002,90.70700000000001,182.94799999999998,57.71,181.454,74.072,184.395,212.877,182.36900000000003,185.32,182.459,122.027,187.321,70.256,172.452,179.825,179.09,48.943999999999996,165.17700000000002,87.954,155.347,173.55900000000003,159.79399999999998,90.15700000000001,163.207,124.655,203.18599999999998,187.237,206.24,249.00799999999998,187.03,99.5,190.85299999999998,107.58200000000001,195.753,188.49599999999998,193.105,52.367,195.27900000000002,185.308,160.645,161.48,110.876,63.04600000000001,127.95700000000001
405.75,1623.0,,187.40900000000002,56.04600000000001,83.146,111.846,249.136,112.41799999999999,113.346,115.165,217.41400000000002,95.125,97.992,94.571,81.32,102.655,179.238,104.939,71.997,103.15700000000001,138.481,79.714,187.65,79.888,197.688,83.133,106.84899999999999,83.514,229.297,91.08,200.24400000000003,90.042,197.488,74.09100000000001,115.351,79.854,95.307,78.184,43.419,154.27700000000002,224.766,141.666,42.713,143.377,196.532,132.315,52.111000000000004,139.08,232.347,117.355,88.975,122.70100000000001,261.272,178.71900000000002,90.676,182.97799999999998,57.687,181.37099999999998,74.084,184.396,212.894,182.46200000000002,185.30200000000002,182.648,122.04899999999999,187.257,70.243,172.44,179.942,179.115,48.92,165.185,88.05,155.36700000000002,173.562,159.809,90.17299999999999,163.139,124.681,203.192,187.248,206.226,249.012,187.045,99.515,190.858,107.568,195.622,188.516,193.1,52.44,195.077,185.326,160.724,161.297,110.727,63.028,127.925
406.0,1624.0,,187.46,56.041000000000004,83.104,111.87200000000001,249.15200000000002,112.414,113.465,115.223,217.475,95.12299999999999,97.95700000000001,94.56299999999999,81.37899999999999,102.624,179.21599999999998,104.88799999999999,71.998,103.16,138.386,79.737,187.71400000000003,79.922,197.53099999999998,83.245,106.845,83.54299999999999,229.304,91.116,200.187,90.07799999999999,197.502,74.047,115.495,79.852,95.303,78.225,43.396,154.286,224.766,141.63299999999998,42.729,143.393,196.528,132.319,52.115,139.11700000000002,232.437,117.286,88.98299999999999,122.693,261.19,178.671,90.648,182.968,57.708,181.394,74.07300000000001,184.396,212.935,182.36700000000002,185.328,182.912,122.12100000000001,187.11,70.25399999999999,172.426,179.96900000000002,179.13400000000001,48.913999999999994,165.175,87.97,155.42700000000002,173.548,159.778,90.154,163.167,124.676,203.235,187.236,206.204,248.99400000000003,187.044,99.51,190.84,107.68799999999999,195.484,188.447,193.108,52.435,195.13299999999998,185.24900000000002,160.805,161.412,110.786,62.943000000000005,127.994
406.25,1625.0,,187.467,56.07899999999999,83.07700000000001,111.88,249.14700000000002,112.447,113.44200000000001,115.124,217.503,95.109,97.971,94.514,81.38600000000001,102.67,179.139,104.9,71.979,103.196,138.364,79.689,187.732,79.942,197.554,83.242,106.825,83.721,229.294,91.103,200.15200000000002,90.09,197.488,74.002,115.491,79.807,95.348,78.311,43.386,154.30200000000002,224.769,141.656,42.74,143.399,196.511,132.232,52.123999999999995,139.151,232.071,117.28299999999999,88.97399999999999,122.67399999999999,261.14,178.657,90.634,182.97299999999998,57.751999999999995,181.36599999999999,74.078,184.392,212.921,182.486,185.269,183.007,122.126,187.11,70.23899999999999,172.421,179.96200000000002,179.13099999999997,48.856,165.22,87.992,155.399,173.49599999999998,159.75799999999998,90.156,163.195,124.63,203.315,187.227,206.203,249.014,187.043,99.493,190.847,107.624,195.399,188.41,193.128,52.38,195.239,185.255,160.77100000000002,161.22899999999998,110.993,62.949,127.98
406.5,1626.0,,187.421,56.102,83.137,111.87,249.18400000000003,112.51,113.34299999999999,115.088,217.47,95.118,98.149,94.434,81.39399999999999,102.71700000000001,179.08700000000002,104.86200000000001,71.988,103.18700000000001,138.388,79.586,187.695,79.92,197.395,83.28200000000001,106.82700000000001,83.79700000000001,229.293,91.09,200.122,90.105,197.455,74.015,115.505,79.755,95.36,78.395,43.358999999999995,154.312,224.80200000000002,141.605,42.696999999999996,143.357,196.42,132.24200000000002,52.083,139.16,232.195,117.266,88.964,122.634,260.885,178.485,90.633,182.947,57.826,181.335,74.084,184.399,212.93400000000003,182.40200000000002,185.31599999999997,183.1,122.12700000000001,186.96400000000003,70.207,172.396,179.93200000000002,179.02900000000002,48.868,165.225,88.01299999999999,155.304,173.52599999999998,159.789,90.196,163.172,124.625,203.315,187.232,206.19,249.0,187.05900000000003,99.506,190.81,107.711,195.196,188.47099999999998,193.088,52.364,195.097,185.278,160.808,161.058,111.14200000000001,62.979,128.001
406.75,1627.0,,187.476,56.11,83.075,111.876,249.18099999999998,112.514,113.309,115.07799999999999,217.46599999999998,95.17200000000001,98.134,94.426,81.3,102.757,179.13299999999998,104.895,72.005,103.186,138.437,79.517,187.658,79.899,197.433,83.23899999999999,106.75299999999999,83.70200000000001,229.27599999999998,91.096,200.15,90.09200000000001,197.433,74.07300000000001,115.494,79.705,95.38,78.447,43.336999999999996,154.311,224.743,141.566,42.68899999999999,143.369,196.362,132.224,52.095,139.116,232.21,117.181,88.945,122.59100000000001,260.908,178.56400000000002,90.649,182.956,57.861999999999995,181.34099999999998,74.089,184.415,212.929,182.42,185.30700000000002,183.112,122.115,186.96,70.259,172.382,179.899,179.079,48.928000000000004,165.17,87.646,155.39600000000002,173.52200000000002,159.841,90.179,163.186,124.70200000000001,203.27599999999998,187.226,206.19299999999998,248.983,187.084,99.50399999999999,190.83900000000003,107.721,195.229,188.518,193.185,52.326,195.16299999999998,185.255,160.83700000000002,161.029,111.05799999999999,62.934,127.95700000000001
407.0,1628.0,,187.549,56.163999999999994,83.085,111.837,249.204,112.538,113.249,115.09200000000001,217.36599999999999,95.17200000000001,98.118,94.458,81.347,102.73200000000001,179.15400000000002,104.902,71.991,103.195,138.532,79.414,187.739,79.943,197.563,83.34299999999999,106.74700000000001,83.845,229.268,91.08200000000001,200.158,90.12299999999999,197.442,74.149,115.506,79.678,95.41,78.339,43.346000000000004,154.316,224.75099999999998,141.614,42.651,143.384,196.393,132.241,52.063,139.094,232.22400000000002,117.21799999999999,88.963,122.546,261.08,178.708,90.661,182.963,57.863,181.34900000000002,74.069,184.42,212.89700000000002,182.422,185.363,183.111,122.044,186.955,70.308,172.36900000000003,179.86599999999999,179.028,48.906000000000006,165.22299999999998,87.479,155.42600000000002,173.514,159.80200000000002,90.17200000000001,163.154,124.665,203.287,187.22,206.18900000000002,248.984,187.09,99.536,190.847,107.755,195.16400000000002,188.485,193.144,52.415,195.16,185.22099999999998,160.80200000000002,161.186,110.89399999999999,62.948,127.939
407.25,1629.0,,187.572,56.099,83.089,111.802,249.153,112.492,113.31700000000001,115.09100000000001,217.38,95.21,98.137,94.41799999999999,81.273,102.749,179.179,104.905,72.005,103.17399999999999,138.57299999999998,79.51,187.743,79.96,197.363,83.26799999999999,106.73299999999999,83.934,229.266,91.079,200.148,90.137,197.41400000000002,74.163,115.512,79.632,95.399,78.366,43.336999999999996,154.322,224.738,141.639,42.653,143.42600000000002,196.382,132.281,52.063,139.083,232.301,116.99700000000001,88.96799999999999,122.541,261.198,178.79,90.661,182.90200000000002,57.81,181.394,74.063,184.424,213.074,182.50400000000002,185.35,183.03599999999997,122.057,186.97,70.255,172.351,179.957,179.02700000000002,48.848,165.25099999999998,87.49799999999999,155.43,173.577,159.842,90.17299999999999,163.166,124.572,203.3,187.21200000000002,206.22099999999998,248.997,187.097,99.531,190.815,107.71799999999999,195.38,188.435,193.203,52.388999999999996,195.294,185.195,160.85299999999998,161.159,111.139,62.945,127.98299999999999
407.5,1630.0,,187.5,56.111999999999995,83.03,111.839,249.101,112.47200000000001,113.432,115.03200000000001,217.33900000000003,95.23899999999999,98.069,94.456,81.311,102.758,179.102,104.90899999999999,71.97399999999999,103.20299999999999,138.556,79.512,187.74200000000002,79.971,197.475,83.294,106.721,83.986,229.263,91.079,200.11599999999999,90.139,197.372,74.145,115.71600000000001,79.70100000000001,95.383,78.29899999999999,43.324,154.326,224.66,141.554,42.662,143.442,196.41099999999997,132.32399999999998,52.051,139.04399999999998,232.25599999999997,117.14399999999999,88.958,122.531,261.31,178.90900000000002,90.65799999999999,182.872,57.809,181.41099999999997,74.07300000000001,184.422,213.136,182.521,185.37599999999998,183.173,122.102,186.99,70.282,172.364,179.979,179.06099999999998,48.903,165.201,87.40799999999999,155.514,173.55599999999998,159.84,90.166,163.175,124.595,203.315,187.206,206.19400000000002,249.02,187.082,99.551,190.8,107.794,195.118,188.412,193.18,52.315,195.372,185.18,160.911,161.082,111.07,63.001000000000005,128.02700000000002
407.75,1631.0,,187.455,56.178999999999995,83.0,111.86,249.12599999999998,112.46,113.335,115.096,217.375,95.242,97.787,94.56,81.3,102.74700000000001,179.04,104.88799999999999,71.969,103.20100000000001,138.5,79.6,187.75400000000002,79.983,197.399,83.348,106.72200000000001,83.976,229.283,91.074,200.09900000000002,90.119,197.31400000000002,74.141,115.73100000000001,79.778,95.40899999999999,78.26,43.297,154.327,224.646,141.54399999999998,42.637,143.41299999999998,196.43599999999998,132.349,52.113,139.034,232.237,117.213,88.955,122.51,260.92900000000003,178.725,90.639,182.929,57.849,181.47299999999998,74.067,184.426,213.153,182.643,185.342,183.328,122.071,187.00400000000002,70.235,172.338,180.062,179.06599999999997,48.913000000000004,165.196,87.539,155.43,173.479,159.858,90.164,163.207,124.613,203.27,187.207,206.196,249.014,187.088,99.553,190.835,107.795,195.083,188.422,193.245,52.23,195.46599999999998,185.21200000000002,160.923,161.095,110.86200000000001,62.961000000000006,128.08100000000002
408.0,1632.0,,187.523,56.181999999999995,82.971,111.914,249.15900000000002,112.50299999999999,113.419,115.02799999999999,217.36599999999999,95.26299999999999,97.954,94.49,81.354,102.765,179.02599999999998,104.928,71.95100000000001,103.189,138.592,79.462,187.75400000000002,79.92699999999999,197.22400000000002,83.23200000000001,106.696,83.91799999999999,229.275,91.09100000000001,200.16099999999997,90.1,197.33,74.185,115.691,79.881,95.40700000000001,78.197,43.276,154.336,224.65,141.487,42.592,143.439,196.398,132.488,52.097,139.01,232.245,117.34899999999999,88.97200000000001,122.522,260.842,178.645,90.585,182.926,57.798,181.48,74.085,184.438,213.142,182.699,185.342,183.27,122.12100000000001,187.018,70.262,172.347,180.02,179.067,48.967,165.15599999999998,87.76700000000001,155.306,173.485,159.878,90.182,163.194,124.60600000000001,203.263,187.197,206.172,249.028,187.125,99.54799999999999,190.863,107.814,195.218,188.49599999999998,193.31,52.195,195.37400000000002,185.21099999999998,160.935,161.12,110.682,62.968999999999994,128.035
408.25,1633.0,,187.42,56.163000000000004,82.991,111.934,249.14,112.499,113.495,114.969,217.37599999999998,95.262,97.837,94.551,81.336,102.794,178.959,104.855,71.935,103.185,138.558,79.399,187.761,79.876,197.08700000000002,83.18,106.655,83.93700000000001,229.28,91.079,200.166,90.07,197.343,74.208,115.709,79.932,95.34700000000001,78.219,43.285,154.33,224.572,141.534,42.631,143.497,196.45,132.572,52.111999999999995,139.049,232.387,117.471,88.988,122.51299999999999,260.782,178.58,90.55799999999999,182.918,57.778,181.421,74.086,184.416,213.22099999999998,182.685,185.31900000000002,183.21,122.145,186.959,70.27199999999999,172.352,180.019,179.05599999999998,48.873999999999995,165.225,87.714,155.333,173.43200000000002,159.863,90.161,163.267,124.59899999999999,203.19299999999998,187.196,206.16099999999997,249.049,187.132,99.525,190.92700000000002,107.875,195.044,188.51,193.329,52.286,195.37099999999998,185.2,160.972,161.179,110.64399999999999,63.006,127.99799999999999
408.5,1634.0,,187.40599999999998,56.151,82.939,111.95200000000001,249.05900000000003,112.484,113.539,114.95299999999999,217.38099999999997,95.295,97.766,94.573,81.279,102.75399999999999,178.907,104.87700000000001,71.895,103.179,138.514,79.449,187.764,79.868,197.28900000000002,83.16,106.65299999999999,83.969,229.291,91.07700000000001,200.12599999999998,90.09899999999999,197.305,74.192,115.765,79.902,95.294,78.185,43.275,154.322,224.567,141.554,42.606,143.463,196.435,132.556,52.068999999999996,139.049,232.495,117.475,89.005,122.51700000000001,260.567,178.476,90.506,182.87099999999998,57.799,181.445,74.101,184.47,213.153,182.699,185.312,183.264,122.11,187.05,70.324,172.345,180.017,179.09599999999998,48.872,165.19099999999997,87.795,155.31799999999998,173.502,159.906,90.185,163.22799999999998,124.589,203.201,187.18900000000002,206.15200000000002,249.011,187.18,99.49799999999999,190.899,107.98700000000001,194.72400000000002,188.542,193.333,52.178000000000004,195.38099999999997,185.248,160.942,161.132,110.37100000000001,63.041000000000004,127.956
408.75,1635.0,,187.354,56.13399999999999,82.88,111.944,249.08700000000002,112.52,113.57799999999999,114.802,217.358,95.259,97.818,94.545,81.251,102.76799999999999,179.003,104.84299999999999,71.911,103.137,138.52200000000002,79.439,187.798,79.85600000000001,197.358,83.152,106.63600000000001,84.07,229.293,91.07799999999999,200.13099999999997,90.1,197.325,74.219,115.676,79.727,95.286,78.132,43.251000000000005,154.35,224.493,141.565,42.685,143.504,196.47400000000002,132.505,52.066,139.05200000000002,232.472,117.42399999999999,89.01,122.542,260.691,178.56,90.508,182.854,57.785,181.438,74.126,184.524,213.157,182.72299999999998,185.37599999999998,183.36,122.101,187.03099999999998,70.267,172.334,180.05,179.128,48.869,165.19099999999997,87.75200000000001,155.34799999999998,173.625,159.894,90.169,163.203,124.57,203.169,187.18599999999998,206.15900000000002,249.02,187.173,99.476,190.891,108.044,194.843,188.50099999999998,193.33,52.126999999999995,195.511,185.23,160.92,161.123,110.36,63.151,128.00799999999998
