TimesH,Frame,NoMissing,4,4,18,18,99,99,100,100,103,103,106,106,122,122,134,134,137,137,138,138,139,139,150,150,152,152,159,159,161,161,163,163,166,166,170,170,175,175,177,177,185,185,187,187,192,192,195,195,207,207,239,239,242,242,253,253,263,263,268,268,269,269,279,279,280,280,282,282,291,291,688,688,773,773,871,871,972,972,1189,1189,1291,1291,1655,1655,1656,1656,1832,1832,2096,2096
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
497.5,1990.0,,214.935,60.448,192.25099999999998,50.92,131.335,128.98,161.387,129.10399999999998,138.893,128.149,246.22400000000002,116.07700000000001,77.676,110.115,217.845,109.43299999999999,199.122,102.899,275.801,104.071,129.575,99.587,184.657,96.609,211.983,92.87700000000001,116.41,97.148,75.118,98.37100000000001,90.126,97.68799999999999,249.514,85.68799999999999,110.20700000000001,85.257,84.245,92.068,110.60799999999999,90.288,170.343,80.097,108.01700000000001,77.922,88.07,84.34100000000001,177.048,76.687,261.38,76.727,,,86.054,157.189,43.393,151.765,,,281.828,144.037,121.181,145.543,212.207,146.007,238.081,145.855,54.281000000000006,147.471,42.218999999999994,137.188,198.269,78.44,225.562,140.64,195.399,34.17,134.626,86.795,170.96200000000002,86.87700000000001,223.817,68.64,249.15200000000002,126.809,121.54899999999999,129.221,130.436,112.777,117.61399999999999,104.965
497.75,1991.0,,214.77,60.349,192.203,50.895,131.375,129.043,161.414,129.16,138.86,128.15200000000002,246.201,116.186,77.669,110.162,217.799,109.34,199.16099999999997,102.905,275.89099999999996,103.89,129.686,99.44,184.649,96.62899999999999,212.266,93.29799999999999,116.426,97.14200000000001,75.14699999999999,98.38600000000001,90.068,97.669,249.49599999999998,85.867,110.18799999999999,85.21600000000001,84.259,92.036,110.601,90.32600000000001,170.357,80.14,108.03399999999999,77.972,88.08,84.387,177.002,76.668,261.33799999999997,76.741,,,86.04799999999999,157.111,43.306000000000004,151.733,,,281.925,144.105,121.01799999999999,145.555,212.15599999999998,145.94899999999998,238.13099999999997,145.912,54.236000000000004,147.335,42.233999999999995,137.185,198.22,78.392,225.623,140.70600000000002,195.458,34.207,134.657,86.787,170.907,86.88,223.82,68.665,249.13099999999997,126.615,121.62,129.17700000000002,130.442,112.76899999999999,117.62299999999999,104.92
498.0,1992.0,,214.562,60.306000000000004,192.351,50.93,131.379,129.058,161.378,129.2,138.809,128.174,246.261,116.075,77.673,110.16799999999999,217.886,109.324,199.168,102.875,275.823,103.978,129.692,99.478,184.61599999999999,96.63799999999999,212.18599999999998,92.935,116.445,97.11399999999999,75.145,98.39399999999999,90.027,97.611,249.452,86.17200000000001,110.23,85.321,84.274,92.051,110.53399999999999,90.273,170.345,80.12,108.008,78.138,88.101,84.41799999999999,177.003,76.707,261.29,76.733,,,86.126,157.119,43.283,151.722,,,281.905,144.292,121.212,145.559,212.172,145.976,238.274,145.894,54.21,147.441,42.213,137.189,198.128,78.362,225.544,140.984,195.38099999999997,34.223,134.67600000000002,86.802,170.91400000000002,86.98200000000001,223.877,68.635,249.179,126.678,121.5,129.322,130.428,112.853,117.559,104.913
498.25,1993.0,,213.791,60.005,192.423,50.964,131.366,129.03799999999998,161.374,129.135,138.84799999999998,128.157,246.162,116.292,77.706,110.066,217.91099999999997,109.333,199.183,102.9,275.629,104.04700000000001,129.627,99.613,184.692,96.587,212.17700000000002,92.895,116.461,97.105,75.175,98.389,90.05,97.685,249.385,86.124,110.164,85.352,84.288,92.07600000000001,110.54,90.27799999999999,170.37900000000002,80.101,108.007,78.05,88.161,84.429,176.96200000000002,76.695,261.278,76.714,,,86.117,157.16299999999998,43.326,151.782,,,281.926,144.363,121.51799999999999,145.483,212.16,146.054,238.33700000000002,145.859,54.227,147.58100000000002,42.152,137.139,198.072,78.437,225.497,141.219,195.44299999999998,34.234,134.681,86.794,170.967,86.992,223.835,68.643,249.10299999999998,126.786,121.51299999999999,129.362,130.345,112.822,117.52799999999999,104.852
498.5,1994.0,,213.84799999999998,60.0,192.31,50.968999999999994,131.335,129.063,161.245,129.186,138.863,128.171,246.105,116.60600000000001,77.741,110.0,217.937,109.32600000000001,199.145,102.928,275.59,104.064,129.609,99.697,,,212.274,93.085,116.45700000000001,97.15700000000001,75.165,98.40299999999999,90.205,97.756,249.428,86.09,110.25200000000001,85.459,84.279,92.089,110.551,90.19200000000001,170.373,80.208,108.204,77.533,88.133,84.344,176.93599999999998,76.65899999999999,261.41900000000004,76.673,,,86.088,157.174,43.318999999999996,151.765,,,281.765,144.346,121.506,145.453,212.19299999999998,146.055,238.42,145.915,54.306000000000004,147.648,42.137,137.16299999999998,198.025,78.42699999999999,225.35,141.31,195.447,34.268,134.685,86.887,171.002,87.07799999999999,223.787,68.617,249.014,126.874,121.35600000000001,129.388,130.362,112.802,117.57600000000001,104.837
498.75,1995.0,,213.687,59.927,192.187,50.911,131.276,129.118,161.287,129.15,138.94299999999998,128.202,246.03400000000002,116.66799999999999,77.748,109.936,217.94,109.34100000000001,199.108,102.96799999999999,275.552,104.01,129.589,99.65700000000001,,,212.27700000000002,93.238,116.44200000000001,97.167,75.123,98.446,90.24600000000001,97.79700000000001,249.393,86.027,110.259,85.449,84.26299999999999,92.09100000000001,110.307,90.574,170.37099999999998,80.242,108.34200000000001,77.457,88.135,84.382,176.976,76.721,261.436,76.725,,,86.036,157.141,43.299,151.849,,,281.738,144.325,121.251,145.421,212.167,146.148,238.373,145.933,54.343,147.681,42.091,137.131,197.99400000000003,78.365,225.218,141.095,195.475,34.262,134.67700000000002,86.895,170.99,87.118,223.738,68.574,248.93200000000002,126.84899999999999,121.117,129.328,130.42600000000002,112.835,117.58200000000001,104.84100000000001
499.0,1996.0,,213.55200000000002,59.786,192.18099999999998,50.906000000000006,131.283,129.168,161.267,129.181,138.94,128.186,246.071,116.514,77.759,109.883,217.706,109.204,199.171,102.994,275.568,104.141,129.614,99.492,,,212.53400000000002,93.615,116.51100000000001,97.12700000000001,75.098,98.46799999999999,90.322,97.82799999999999,249.551,86.04799999999999,110.3,85.448,84.272,92.07700000000001,110.443,90.361,170.37900000000002,80.229,108.367,77.31,88.118,84.363,176.91299999999998,76.76,261.371,76.727,,,86.03299999999999,157.06,43.323,151.839,,,281.757,144.315,121.52,145.477,212.16400000000002,146.112,238.456,145.886,54.332,147.8,42.121,137.153,198.011,78.35300000000001,225.481,141.083,195.40599999999998,34.23,134.71200000000002,86.87299999999999,170.979,87.133,223.82299999999998,68.62,248.84599999999998,127.00299999999999,121.03399999999999,129.191,130.455,112.845,117.48299999999999,104.848
499.25,1997.0,,213.65099999999998,59.894,192.093,50.893,131.251,129.17,161.266,129.14600000000002,138.898,128.185,246.015,116.57600000000001,77.78399999999999,109.913,217.713,109.15100000000001,199.15599999999998,102.959,275.478,104.55799999999999,129.593,99.49,,,212.0,93.0,116.566,97.14,75.092,98.456,90.352,97.853,249.6,85.869,110.251,85.367,84.257,92.089,110.43700000000001,90.32700000000001,170.41,80.28699999999999,108.273,77.477,88.17,84.425,176.97099999999998,76.755,261.501,76.77199999999999,,,86.031,157.091,43.277,151.81799999999998,,,281.781,144.251,121.552,145.444,212.197,146.189,238.497,145.815,54.403,147.795,42.075,137.178,198.06599999999997,78.362,225.535,140.953,195.42700000000002,34.157,134.736,86.861,171.00799999999998,87.133,223.857,68.682,248.843,127.041,120.988,129.179,130.57299999999998,112.774,117.495,104.89299999999999
499.5,1998.0,,213.796,59.883,192.19,50.93,131.19299999999998,129.138,161.257,129.166,138.868,128.164,246.05599999999998,116.60700000000001,77.786,109.927,217.15900000000002,109.031,199.195,102.95700000000001,275.67900000000003,104.523,129.477,99.678,,,212.275,93.28399999999999,116.58,97.12200000000001,75.046,98.427,90.305,97.86399999999999,249.43599999999998,86.022,110.255,85.351,84.25200000000001,92.10799999999999,110.501,90.21799999999999,170.40599999999998,80.314,108.337,77.40899999999999,88.166,84.46,176.977,76.785,261.54200000000003,76.863,,,86.08200000000001,157.006,43.244,151.864,,,281.927,144.276,121.374,145.44,212.213,146.191,238.52900000000002,145.751,54.371,147.814,42.082,137.191,197.99,78.308,225.68900000000002,140.921,195.442,34.145,134.773,86.803,170.954,87.18799999999999,223.916,68.689,248.88299999999998,127.10600000000001,120.98100000000001,129.19,130.53799999999998,112.804,117.43799999999999,104.85
499.75,1999.0,,214.294,60.08,192.197,50.938,131.164,129.089,161.278,129.171,138.887,128.16299999999998,246.0,116.554,77.796,109.97399999999999,,,199.178,103.00200000000001,275.694,104.554,129.44799999999998,99.811,,,212.424,93.445,116.625,97.087,75.0,98.416,90.29799999999999,97.85799999999999,249.3,85.87100000000001,110.259,85.381,84.31299999999999,92.08,110.461,90.323,170.425,80.363,108.259,77.405,88.193,84.50299999999999,176.97400000000002,76.702,261.498,76.83800000000001,,,86.10799999999999,157.105,43.291000000000004,151.887,,,281.881,144.25799999999998,121.26100000000001,145.39700000000002,212.166,146.24200000000002,238.52200000000002,145.74200000000002,54.356,147.846,42.05,137.158,198.047,78.339,225.734,141.02700000000002,195.49099999999999,34.169000000000004,134.783,86.77,170.977,87.18,223.863,68.689,248.828,127.009,120.773,129.251,130.563,112.803,117.508,104.86
500.0,2000.0,,,,192.21099999999998,50.928999999999995,131.221,129.086,161.247,129.217,138.94299999999998,128.196,245.949,116.633,77.83800000000001,109.955,217.662,109.079,199.213,102.99799999999999,275.64099999999996,104.589,129.465,99.743,,,212.33900000000003,93.31200000000001,116.681,97.052,74.95100000000001,98.387,90.272,97.84100000000001,249.23,86.007,110.18299999999999,85.354,84.302,92.053,110.398,90.354,170.44799999999998,80.381,108.273,77.485,88.147,84.44200000000001,176.99400000000003,76.748,261.556,76.81,,,86.155,157.097,43.243,151.873,,,281.922,144.25,121.2,145.45,212.118,146.264,238.423,145.871,54.31,147.766,42.044,137.143,198.105,78.366,225.979,141.093,195.407,34.128,134.743,86.756,170.965,87.19200000000001,223.78099999999998,68.657,248.96099999999998,126.93700000000001,120.84200000000001,129.22899999999998,130.53,112.79899999999999,117.431,104.84
500.25,2001.0,,215.18099999999998,60.245,192.25599999999997,50.903,131.217,129.126,161.255,129.215,138.96200000000002,128.174,245.99400000000003,116.738,77.858,109.939,217.83599999999998,109.219,199.27599999999998,102.976,275.566,104.64,129.49200000000002,99.74700000000001,,,212.196,93.12200000000001,116.62799999999999,97.038,74.98,98.432,90.352,97.896,249.118,85.697,110.235,85.344,84.304,92.102,110.141,90.57700000000001,170.47400000000002,80.393,108.36200000000001,77.49,88.171,84.48700000000001,176.979,76.691,261.54400000000004,76.735,,,86.061,157.034,43.235,151.851,,,281.772,144.274,120.949,145.476,212.13099999999997,146.265,238.352,145.786,54.321000000000005,147.736,41.983999999999995,137.20600000000002,198.08700000000002,78.32600000000001,226.028,141.083,195.37400000000002,34.148,134.748,86.678,170.97400000000002,87.24,223.766,68.689,249.072,126.93,120.866,129.188,130.485,112.84200000000001,117.455,104.904
500.5,2002.0,,215.532,60.2,192.195,50.856,131.205,129.089,161.32299999999998,129.149,138.981,128.195,246.08599999999998,116.521,77.819,109.984,218.044,109.355,199.29,103.021,275.703,104.677,129.407,99.708,,,212.446,93.445,116.626,97.00200000000001,74.895,98.398,90.31299999999999,97.94200000000001,248.986,85.773,110.181,85.22200000000001,84.229,92.06,110.072,90.615,170.47400000000002,80.381,108.62100000000001,77.028,88.23,84.435,177.049,76.715,261.57,76.749,,,85.995,156.939,43.273,151.832,,,281.779,144.341,120.97200000000001,145.486,212.113,146.224,238.391,145.636,54.282,147.762,42.016999999999996,137.208,198.054,78.26100000000001,226.07,141.11700000000002,195.347,34.084,134.74200000000002,86.70100000000001,170.99400000000003,87.25399999999999,223.813,68.682,249.02900000000002,126.831,121.21600000000001,129.21200000000002,130.485,112.932,117.339,104.845
500.75,2003.0,,215.51,60.183,192.168,50.818999999999996,131.189,129.141,161.355,129.17600000000002,138.994,128.231,246.11599999999999,116.52600000000001,77.848,109.961,217.875,109.36,199.283,102.973,275.675,104.708,129.46200000000002,99.589,,,212.299,93.259,116.572,97.03200000000001,74.88,98.387,90.37700000000001,97.939,248.81900000000002,85.825,110.15299999999999,85.27,84.214,92.046,110.15799999999999,90.56700000000001,170.483,80.417,108.6,76.964,88.241,84.45299999999999,177.033,76.742,261.552,76.711,,,85.958,156.989,43.306000000000004,151.839,,,281.715,144.121,120.787,145.471,212.143,146.21200000000002,238.36,145.65,54.325,147.66899999999998,41.983999999999995,137.151,198.208,78.179,225.988,141.003,195.303,34.093,134.736,86.70200000000001,171.00900000000001,87.29,223.845,68.666,248.91,126.905,121.305,129.19299999999998,130.452,112.904,117.469,104.897
501.0,2004.0,,215.47299999999998,60.26,192.12,50.797,131.17600000000002,129.16,161.428,129.178,139.009,128.236,246.173,116.51,77.87,109.899,217.673,109.271,199.255,102.976,275.597,104.714,129.45600000000002,99.469,,,212.372,93.285,116.583,96.98700000000001,74.854,98.419,90.376,97.92200000000001,248.778,85.539,110.215,85.286,84.221,92.01299999999999,110.20299999999999,90.545,170.49400000000003,80.453,108.573,76.99,88.266,84.493,177.035,76.751,261.555,76.582,,,85.965,157.019,43.218999999999994,151.82,,,281.682,144.107,120.818,145.536,212.15400000000002,146.213,238.44400000000002,145.717,54.299,147.679,42.018,137.137,198.24099999999999,78.058,225.77200000000002,141.007,195.304,34.071,134.747,86.624,171.03599999999997,87.3,223.792,68.628,248.88,126.87700000000001,121.257,129.2,130.425,112.905,117.412,104.935
501.25,2005.0,,215.554,60.236000000000004,192.148,50.825,131.187,129.17,161.398,129.126,138.984,128.196,246.285,116.50200000000001,77.862,109.919,217.705,109.30799999999999,199.235,102.991,275.686,104.696,129.389,99.811,,,212.451,93.414,116.552,97.007,74.86399999999999,98.38799999999999,90.37299999999999,97.934,248.887,85.62100000000001,110.289,85.249,84.22,92.01700000000001,110.585,90.15700000000001,170.495,80.392,108.52,77.14,88.23100000000001,84.506,177.024,76.778,261.508,76.476,,,85.904,156.989,43.178000000000004,151.775,,,281.623,143.935,120.796,145.56,212.046,146.289,238.372,145.7,54.298,147.69799999999998,42.008,137.121,198.34099999999998,78.149,225.562,140.793,195.24099999999999,34.093,134.757,86.62200000000001,171.058,87.243,223.847,68.624,248.762,126.84100000000001,121.12700000000001,129.178,130.379,112.956,117.404,104.912
501.5,2006.0,,215.65200000000002,60.18,192.215,50.835,131.192,129.225,161.355,129.085,138.99200000000002,128.179,246.128,116.66,77.92699999999999,109.85700000000001,217.74900000000002,109.34200000000001,199.24200000000002,103.03299999999999,275.665,104.677,129.374,99.866,,,212.502,93.448,116.56299999999999,97.012,74.825,98.421,90.289,97.883,248.695,85.554,110.28,85.28,84.243,92.01299999999999,110.26899999999999,90.514,170.49599999999998,80.408,108.45200000000001,77.333,88.25200000000001,84.59,176.983,76.791,261.507,76.462,,,85.905,157.088,43.169,151.73,,,281.58799999999997,143.83100000000002,120.853,145.534,212.128,146.22899999999998,238.25900000000001,145.666,54.257,147.665,42.003,137.126,198.34900000000002,78.10300000000001,225.655,140.779,195.304,34.071999999999996,134.767,86.615,171.042,87.26700000000001,223.863,68.64399999999999,248.765,126.90899999999999,121.089,129.20600000000002,130.447,112.969,117.42299999999999,104.912
501.75,2007.0,,215.743,60.011,192.204,50.843999999999994,131.15,129.231,161.322,129.132,138.998,128.179,246.28799999999998,116.555,77.931,109.87200000000001,217.76,109.32700000000001,199.231,103.00200000000001,275.791,104.66,129.377,99.934,,,212.65400000000002,93.51799999999999,116.51700000000001,97.037,74.83,98.447,90.26,97.823,248.68599999999998,85.432,110.4,85.329,84.23,91.984,110.691,90.061,170.513,80.434,108.26299999999999,77.59100000000001,88.211,84.714,176.95,76.763,261.514,76.507,,,85.855,157.101,43.13399999999999,151.752,,,281.64799999999997,143.884,120.823,145.596,212.15400000000002,146.226,238.24200000000002,145.59,54.266000000000005,147.608,42.02,137.135,198.269,78.131,225.77599999999998,140.77100000000002,195.27700000000002,34.085,134.813,86.64200000000001,171.013,87.29,223.84099999999998,68.64399999999999,248.75599999999997,126.986,121.18700000000001,129.211,130.493,112.926,117.365,104.911
502.0,2008.0,,215.729,60.016000000000005,192.201,50.835,131.161,129.241,161.362,129.095,138.994,128.22,246.285,116.448,77.952,109.90299999999999,217.791,109.3,199.236,103.016,275.736,104.663,129.352,99.822,,,212.771,93.544,116.544,97.005,74.779,98.46,90.23,97.807,248.81099999999998,85.34,110.395,85.292,84.2,91.94,110.714,90.005,170.49400000000003,80.46300000000001,108.495,77.457,88.23299999999999,84.71600000000001,176.954,76.77600000000001,261.548,76.476,,,85.82700000000001,157.148,43.181999999999995,151.805,,,281.605,143.839,120.91799999999999,145.615,212.209,146.192,238.162,145.507,54.244,147.533,42.016999999999996,137.13,198.148,78.168,225.833,140.859,195.342,34.126,134.808,86.656,171.00099999999998,87.324,223.847,68.704,248.763,126.978,121.152,129.19799999999998,130.63299999999998,112.916,117.507,104.905
502.25,2009.0,,215.736,60.086999999999996,192.21200000000002,50.857,131.143,129.317,161.31,129.11700000000002,138.982,128.218,246.332,116.477,77.926,109.91799999999999,217.767,109.23200000000001,199.22799999999998,103.023,275.705,104.73299999999999,129.36,99.875,,,212.835,93.565,116.51899999999999,96.98100000000001,74.814,98.478,90.244,97.834,248.595,85.338,110.471,85.316,84.16799999999999,91.912,111.102,89.602,170.521,80.486,108.615,77.05,88.257,84.65299999999999,176.937,76.795,261.47,76.503,,,85.947,157.235,43.223,151.789,,,281.59,143.895,120.772,145.666,212.232,146.158,238.149,145.465,54.176,147.309,42.028,137.127,198.14700000000002,78.115,225.80700000000002,140.873,195.31799999999998,34.048,134.84,86.646,170.997,87.376,223.995,68.837,248.78099999999998,127.023,120.992,129.184,130.583,112.976,117.515,104.921
502.5,2010.0,,215.851,60.141999999999996,192.15200000000002,50.799,131.113,129.309,161.336,129.06799999999998,139.017,128.27200000000002,246.364,116.695,77.906,109.97399999999999,,,199.222,103.041,275.692,104.706,129.49200000000002,99.845,,,212.766,93.55,116.551,96.944,74.797,98.508,90.26100000000001,97.88799999999999,248.291,85.24700000000001,110.381,85.28299999999999,84.131,91.99700000000001,110.837,89.816,170.542,80.53399999999999,108.601,77.068,88.244,84.595,176.968,76.752,261.467,76.556,,,85.96,157.369,43.246,151.804,,,281.65,143.839,120.794,145.626,212.257,146.155,238.149,145.661,54.153999999999996,147.17600000000002,42.028999999999996,137.145,198.176,78.05199999999999,225.921,140.82399999999998,195.315,34.083,134.82299999999998,86.63,170.99099999999999,87.434,224.00400000000002,68.851,248.84599999999998,127.012,120.964,129.241,130.59799999999998,112.96,117.546,104.861
