TimesH,Frame,NoMissing,61,61,63,63,74,74,78,78,79,79,126,126,129,129,135,135,139,139,140,140,141,141,150,150,161,161,165,165,178,178,181,181,184,184,189,189,211,211,215,215,219,219,220,220,223,223,229,229,234,234,235,235,236,236,245,245,263,263,271,271,282,282,284,284,292,292,300,300,311,311,319,319,322,322,326,326,328,328,330,330,351,351,356,356,363,363,367,367,500,500,515,515,524,524,542,542,564,564,572,572,622,622,708,708,958,958
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
118.75,475.0,,127.291,49.28,242.049,51.582,184.75900000000001,52.18,215.15,55.165,254.206,57.188,254.139,71.531,130.931,74.258,116.12200000000001,83.415,84.943,81.843,138.977,78.03399999999999,188.03,78.544,98.12700000000001,83.925,249.769,90.01299999999999,237.606,93.59700000000001,142.222,86.40799999999999,54.18600000000001,98.34899999999999,179.747,79.852,277.95,100.677,96.83200000000001,107.53,117.535,103.13,253.89,107.065,269.457,112.402,236.49400000000003,104.462,102.852,112.105,52.111000000000004,112.98700000000001,251.87900000000002,115.087,221.662,111.56700000000001,108.124,116.51,90.02799999999999,121.787,38.309,126.08,258.658,133.22899999999998,86.66799999999999,129.469,63.735,137.247,268.57,137.042,91.413,136.592,259.608,140.446,87.904,145.688,250.19299999999998,142.216,48.48,141.80100000000002,35.645,147.815,288.944,153.266,238.43900000000002,147.447,47.638999999999996,150.207,265.606,150.70600000000002,230.988,8.077,95.31299999999999,11.385,190.951,14.065999999999999,113.336,22.974,69.163,70.017,226.274,99.898,233.983,111.98,201.37599999999998,81.77,132.822,109.072
119.0,476.0,,126.92399999999999,49.424,242.055,51.565,184.743,52.162,215.15099999999998,55.17,254.23,57.187,254.08900000000003,71.649,130.94899999999998,74.30199999999999,116.15899999999999,83.411,84.926,81.883,139.085,78.102,187.99900000000002,78.635,98.113,83.85799999999999,249.65599999999998,90.005,237.582,93.601,142.227,86.369,54.208,98.309,179.63,79.822,278.04,100.61399999999999,97.02600000000001,107.331,117.58,103.166,253.872,107.06,269.368,112.441,236.62400000000002,104.525,102.97200000000001,112.101,52.131,112.992,251.99,115.256,221.762,111.57799999999999,108.12899999999999,116.561,90.01700000000001,121.806,38.266999999999996,126.041,258.718,133.219,86.911,129.486,63.717,137.221,268.776,137.033,91.40100000000001,136.57399999999998,259.58099999999996,140.44299999999998,87.90700000000001,145.64700000000002,250.269,142.219,48.533,142.015,35.704,147.653,288.879,153.218,238.61900000000003,147.346,47.757,150.28,265.33,150.33100000000002,230.59400000000002,8.03,95.458,11.671,190.94400000000002,13.577,113.421,22.995,69.187,70.015,226.283,99.87799999999999,233.972,111.975,201.283,82.007,132.83,109.087
119.25,477.0,,126.807,49.261,242.074,51.555,184.703,52.162,215.035,55.172,254.274,57.248999999999995,254.12599999999998,71.67699999999999,130.869,74.247,116.155,83.455,84.882,81.97200000000001,139.017,77.87100000000001,188.03099999999998,78.64699999999999,98.041,83.90100000000001,249.666,90.01,237.604,93.681,142.238,86.375,54.256,98.353,179.542,79.83,278.026,100.575,96.99600000000001,107.367,117.447,103.29,253.88099999999997,107.1,269.371,112.435,236.463,104.331,102.927,112.155,52.108999999999995,113.00299999999999,252.033,115.15100000000001,221.59099999999998,111.36399999999999,108.135,116.67200000000001,90.069,121.869,38.35,126.139,258.506,133.172,86.804,129.39700000000002,63.733000000000004,137.226,268.789,136.935,91.34299999999999,136.526,259.45799999999997,140.38299999999998,87.874,145.685,250.175,142.205,48.641999999999996,142.011,35.772,147.513,288.862,153.216,238.72299999999998,147.321,47.913000000000004,150.416,265.315,150.373,230.519,8.238,95.501,11.717,190.797,13.662,113.43299999999999,22.930999999999997,69.125,70.061,226.25799999999998,99.85700000000001,233.979,111.95,201.195,82.113,132.808,109.054
119.5,478.0,,126.65,49.3,242.093,51.548,184.68099999999998,52.147,215.081,55.244,254.15200000000002,57.233999999999995,254.055,71.74600000000001,130.90200000000002,74.333,116.24,83.45200000000001,84.869,81.948,138.939,77.852,188.149,78.77600000000001,98.0,83.82799999999999,249.72299999999998,90.00399999999999,237.605,93.647,142.247,86.34899999999999,54.312,98.296,179.542,79.82,277.971,100.64399999999999,96.92399999999999,107.52,117.365,103.225,253.878,107.126,269.57099999999997,112.399,236.25400000000002,104.141,102.89299999999999,112.204,52.108999999999995,112.978,252.045,115.054,221.541,111.264,108.12299999999999,116.637,90.12100000000001,121.87700000000001,38.302,126.148,258.435,133.234,86.459,129.299,63.703,137.24,268.883,136.887,91.20100000000001,136.438,259.392,140.679,87.9,145.664,250.207,142.22899999999998,48.913999999999994,142.083,35.847,147.35399999999998,288.723,153.269,238.65400000000002,147.335,48.181999999999995,150.365,265.348,150.046,230.395,8.122,95.331,11.761,190.731,13.76,113.434,23.035999999999998,69.179,70.11,226.30599999999998,99.87200000000001,233.97299999999998,111.91799999999999,201.063,82.336,132.784,109.071
119.75,479.0,,126.955,49.458999999999996,242.06,51.516000000000005,184.65599999999998,52.141999999999996,215.032,55.236000000000004,254.205,57.254,254.074,71.87100000000001,130.951,74.291,116.167,83.508,84.71600000000001,82.06,138.999,77.955,188.143,78.711,98.071,83.82700000000001,249.72099999999998,90.04,237.62099999999998,93.637,142.241,86.37299999999999,54.288000000000004,98.255,179.456,79.86399999999999,277.841,100.556,97.06299999999999,107.264,117.389,103.15,253.899,107.13600000000001,269.465,112.425,236.35299999999998,104.15100000000001,102.85799999999999,112.20200000000001,52.093,112.988,252.097,114.98200000000001,221.447,110.932,108.164,116.70700000000001,90.103,121.949,38.408,126.12200000000001,258.546,133.194,86.541,129.309,63.663999999999994,137.187,268.915,136.888,91.17,136.39700000000002,259.316,140.494,87.96,145.738,250.08599999999998,142.247,48.823,142.11700000000002,35.817,147.322,288.85200000000003,153.286,238.638,147.33,48.175,150.285,265.407,149.841,230.261,8.085,95.461,11.753,190.801,13.911,113.427,22.964000000000002,69.217,70.07300000000001,226.25900000000001,99.823,233.93200000000002,111.93700000000001,201.201,82.271,132.697,108.98200000000001
120.0,480.0,,127.006,49.606,242.04,51.486000000000004,184.583,52.126000000000005,215.06,55.188,254.169,57.24100000000001,254.00900000000001,71.899,130.968,74.194,116.148,83.446,84.787,81.98899999999999,138.996,77.914,188.15900000000002,78.688,97.904,83.78399999999999,249.699,90.094,237.60299999999998,93.62700000000001,142.247,86.37,54.282,98.238,179.52900000000002,79.818,277.926,100.62799999999999,97.03399999999999,107.256,117.226,103.071,253.87900000000002,107.11200000000001,269.407,112.335,236.394,104.117,102.846,112.148,52.001000000000005,112.969,252.197,115.041,221.425,110.917,108.113,116.725,90.041,121.87799999999999,38.474000000000004,126.012,258.61,133.18,86.689,129.183,63.683,137.202,269.01,137.123,91.131,136.364,259.35900000000004,140.637,87.956,145.736,250.107,142.237,48.665,142.095,35.809,147.463,288.942,153.28799999999998,238.611,147.245,48.227,150.195,265.47900000000004,149.988,230.332,8.126,95.46,11.884,190.838,14.020999999999999,113.397,22.954,69.244,70.00399999999999,226.30599999999998,99.829,233.90599999999998,111.912,201.14700000000002,82.363,132.70600000000002,109.03200000000001
120.25,481.0,,127.12799999999999,49.81,242.088,51.464,184.585,52.126000000000005,215.012,55.211999999999996,254.102,57.236999999999995,253.983,72.01100000000001,131.004,74.163,116.14200000000001,83.542,84.883,81.92299999999999,139.02700000000002,78.014,188.104,78.705,98.005,83.84899999999999,249.69400000000002,90.111,237.612,93.62700000000001,142.246,86.34899999999999,54.277,98.221,179.391,79.749,277.825,100.615,97.23899999999999,107.027,116.98899999999999,103.039,253.847,107.041,269.361,112.384,236.326,104.08200000000001,102.868,112.073,52.037,112.971,252.196,114.954,221.31400000000002,110.744,108.287,116.685,89.963,121.94,38.501,125.715,258.652,133.16899999999998,86.81700000000001,129.157,63.667,137.259,269.02299999999997,137.049,91.24799999999999,136.388,259.33299999999997,140.594,87.90299999999999,145.661,250.09799999999998,142.233,48.742,142.227,35.828,147.416,288.8,153.369,238.63400000000001,147.252,48.148,150.06799999999998,265.362,150.209,230.24099999999999,7.944,95.333,11.804,190.71400000000003,14.437000000000001,113.396,22.9,69.22399999999999,69.994,226.308,99.81299999999999,233.854,111.87799999999999,201.12400000000002,82.335,132.674,109.036
120.5,482.0,,127.101,49.841,242.019,51.521,184.595,52.138999999999996,215.041,55.18600000000001,254.128,57.45,253.99200000000002,71.937,131.009,74.163,116.15299999999999,83.426,84.92399999999999,81.99,139.041,77.947,188.12400000000002,78.71600000000001,98.04299999999999,83.829,249.68599999999998,90.103,237.64,93.619,142.263,86.333,54.28,98.147,179.43900000000002,79.782,277.877,100.613,97.24,106.95100000000001,117.07600000000001,103.05799999999999,253.882,107.066,269.575,112.41,236.37,104.126,102.823,112.09899999999999,52.055,112.956,252.31400000000002,114.851,221.02900000000002,110.491,108.12,116.64399999999999,89.868,121.88600000000001,38.368,125.79899999999999,258.827,133.062,86.70200000000001,129.155,63.663000000000004,137.309,269.157,136.968,91.242,136.361,259.42,140.36700000000002,87.87299999999999,145.649,250.10299999999998,142.265,48.338,141.982,35.875,147.372,288.748,153.368,238.80200000000002,147.203,48.224,150.036,265.35400000000004,150.341,230.35299999999998,7.9879999999999995,95.256,11.649000000000001,190.799,14.722999999999999,113.381,22.934,69.256,69.97,226.31900000000002,99.815,233.852,111.85600000000001,200.959,82.59200000000001,132.731,109.07
120.75,483.0,,127.241,49.76,242.03099999999998,51.531000000000006,184.65400000000002,52.077,215.014,55.222,254.055,57.497,253.878,71.844,131.001,74.132,116.117,83.429,84.94200000000001,82.00299999999999,139.10299999999998,77.958,188.14,78.759,98.052,83.806,249.65400000000002,90.113,237.627,93.588,142.264,86.33200000000001,54.318000000000005,98.134,179.25400000000002,79.77199999999999,277.906,100.42399999999999,97.275,106.87200000000001,117.141,103.094,253.827,107.007,269.453,112.462,236.416,104.09200000000001,102.762,112.13799999999999,52.001999999999995,112.93,252.31599999999997,114.839,221.04,110.316,108.213,116.63799999999999,89.90899999999999,121.929,38.409,125.755,258.875,133.012,86.73899999999999,129.202,63.728,137.27700000000002,269.351,137.24,91.229,136.297,259.305,140.148,87.852,145.59,250.171,142.2,48.419,141.92600000000002,35.891999999999996,147.368,288.77099999999996,153.239,238.73,147.174,48.068000000000005,150.024,265.4,150.446,229.312,7.202000000000001,95.27600000000001,11.655,191.0,15.0,113.398,22.896,69.295,70.013,226.303,99.8,233.86599999999999,111.833,201.02200000000002,82.686,132.724,109.13600000000001
121.0,484.0,,127.113,49.808,242.02,51.512,184.61,52.023,215.078,55.19,253.83900000000003,57.575,253.863,71.893,131.014,74.219,116.023,83.45299999999999,84.96600000000001,81.95100000000001,139.334,78.044,188.122,78.688,97.949,83.839,249.662,90.098,237.653,93.58200000000001,142.281,86.32700000000001,54.294,98.163,179.335,79.83,277.934,100.48299999999999,97.162,106.973,117.087,102.92,253.817,106.964,269.499,112.469,236.40200000000002,104.102,102.804,112.10700000000001,52.015,112.92,252.361,114.78299999999999,221.078,110.11,108.35600000000001,116.613,89.947,121.965,38.505,125.69,258.858,132.991,86.45100000000001,129.197,63.674,137.35399999999998,269.622,137.535,91.155,136.248,259.23400000000004,140.284,87.796,145.56799999999998,250.30200000000002,142.159,48.31,141.922,35.907,147.52700000000002,288.796,153.162,238.75900000000001,147.19299999999998,48.137,150.076,265.57099999999997,150.701,228.99400000000003,6.935,95.35,11.634,190.752,14.626,113.53200000000001,22.916999999999998,69.318,70.018,226.31400000000002,99.796,233.81799999999998,111.829,200.81400000000002,82.759,132.707,109.223
121.25,485.0,,127.015,49.851000000000006,242.0,51.511,184.65200000000002,52.035,215.097,55.208999999999996,253.796,57.626999999999995,253.834,71.94,131.02200000000002,74.204,116.126,83.367,84.92399999999999,82.015,139.19899999999998,77.92699999999999,188.137,78.699,97.955,83.91,249.68200000000002,90.09700000000001,237.65,93.57600000000001,142.284,86.355,54.235,98.149,179.303,79.775,277.828,100.37899999999999,97.096,107.0,117.027,102.93799999999999,253.77599999999998,106.911,269.702,112.45299999999999,236.385,104.06700000000001,102.786,112.084,52.045,112.915,252.18,114.804,220.97799999999998,110.104,108.432,116.585,90.038,121.911,38.375,125.689,258.969,132.91299999999998,86.37899999999999,129.186,63.73,137.207,269.732,137.555,91.155,136.26,259.194,140.399,87.87100000000001,145.656,250.43200000000002,142.194,48.28,142.018,35.957,147.346,288.887,153.083,238.69299999999998,147.166,48.041000000000004,149.92600000000002,265.474,150.799,230.231,7.9479999999999995,95.324,11.634,190.808,14.684000000000001,113.523,22.868000000000002,69.357,70.112,226.303,99.788,233.81799999999998,111.868,200.945,82.566,132.711,109.221
121.5,486.0,,126.89200000000001,49.82899999999999,242.05900000000003,51.483000000000004,184.602,52.005,215.141,55.20399999999999,253.83599999999998,57.596000000000004,253.858,71.995,131.059,74.263,116.14399999999999,83.262,84.839,81.876,139.208,77.859,188.101,78.68,97.876,83.77,249.614,90.051,237.63400000000001,93.595,142.287,86.296,54.256,98.105,179.267,79.669,277.923,100.5,97.13,106.825,116.954,102.947,253.753,106.885,269.697,112.391,236.56400000000002,104.068,102.786,112.071,52.016000000000005,112.928,252.245,114.82600000000001,220.986,110.132,108.64399999999999,116.556,90.081,121.87200000000001,38.434,125.65299999999999,258.909,132.921,86.39200000000001,129.21,63.669,137.19899999999998,269.27,137.21,91.119,136.253,259.248,140.282,87.882,145.708,250.609,142.239,48.191,141.923,35.954,147.368,288.885,152.99200000000002,238.74200000000002,147.184,47.986999999999995,149.90200000000002,265.513,150.847,230.625,8.247,95.34200000000001,11.564,190.662,14.077,113.521,22.936999999999998,69.301,70.05,226.27700000000002,99.74,233.752,111.787,201.002,82.705,132.64600000000002,109.22399999999999
121.75,487.0,,126.82799999999999,49.942,242.084,51.43600000000001,184.53799999999998,52.006,215.21099999999998,55.138000000000005,253.638,57.913000000000004,253.872,71.999,131.035,74.19,116.191,83.33,84.853,81.729,139.333,77.817,188.204,78.696,97.852,83.712,249.665,90.07799999999999,237.636,93.57600000000001,142.282,86.28299999999999,54.222,98.1,179.273,79.73899999999999,277.881,100.586,97.17299999999999,106.65899999999999,117.07700000000001,102.898,253.71900000000002,106.85,269.60200000000003,112.40299999999999,236.533,104.041,102.72,112.21700000000001,52.06,112.90899999999999,252.18099999999998,114.73100000000001,221.005,110.085,108.743,116.691,89.954,121.963,38.335,125.647,258.871,132.924,86.01899999999999,129.213,63.713,137.205,269.205,136.918,91.154,136.215,259.298,140.308,87.89399999999999,145.718,250.601,142.221,48.278999999999996,141.936,35.943000000000005,147.248,288.834,152.947,238.734,147.173,47.903999999999996,149.815,265.605,150.91899999999998,230.49200000000002,8.179,95.34200000000001,11.595999999999998,190.769,14.355,113.546,22.838,69.309,70.23,226.285,99.742,233.75900000000001,111.786,200.898,82.77,132.592,109.132
122.0,488.0,,126.848,49.82,242.054,51.477,184.52200000000002,51.981,215.035,55.121,253.67,57.901,253.898,71.983,131.04399999999998,74.155,116.289,83.27,84.81299999999999,81.764,139.501,77.704,188.18599999999998,78.617,97.80799999999999,83.626,249.68200000000002,90.046,237.59900000000002,93.584,142.289,86.251,54.242,98.126,179.21900000000002,79.711,277.863,100.544,97.198,106.66799999999999,117.14299999999999,102.884,253.774,106.882,269.712,112.369,236.553,104.044,102.681,112.14399999999999,52.022,112.902,252.12400000000002,114.74799999999999,221.084,110.111,108.527,116.72399999999999,90.147,122.01100000000001,38.552,125.355,258.819,132.918,85.947,129.248,63.67100000000001,137.22899999999998,269.10200000000003,136.904,91.131,136.166,259.197,140.293,87.852,145.757,250.638,142.237,48.422,141.912,35.946,147.29,288.825,152.968,238.697,147.13299999999998,47.786,149.822,265.536,150.701,230.729,8.152000000000001,95.353,11.765999999999998,190.63099999999997,14.493,113.478,22.836,69.278,70.195,226.334,99.786,233.743,111.831,200.915,82.751,132.577,109.095
122.25,489.0,,126.777,49.74100000000001,242.092,51.43,184.50900000000001,52.025,215.011,55.111999999999995,253.762,57.942,253.947,72.008,131.035,74.217,116.33,83.279,84.79,81.813,139.30100000000002,77.49,188.15400000000002,78.616,97.69200000000001,83.561,249.63,90.044,237.582,93.587,142.262,86.245,54.251999999999995,98.1,179.295,79.63600000000001,277.673,100.583,97.234,106.73,117.258,102.889,253.753,106.861,269.625,112.345,236.482,103.975,102.756,111.994,52.023999999999994,112.962,252.207,114.816,221.088,110.164,108.42399999999999,116.79799999999999,90.355,122.147,38.286,125.54299999999999,258.83,132.955,86.025,129.317,63.623999999999995,137.255,269.1,136.94799999999998,91.12700000000001,136.121,259.147,140.358,87.87700000000001,145.707,250.63400000000001,142.298,48.303999999999995,141.94799999999998,35.981,147.25799999999998,288.848,152.944,238.653,147.099,47.688,149.761,265.467,150.787,230.79,8.232000000000001,95.455,11.829,190.676,14.129000000000001,113.556,22.904,69.279,70.128,226.358,99.831,233.764,111.855,201.085,82.58200000000001,132.59,109.087
122.5,490.0,,126.774,49.674,242.028,51.52,184.53,52.081,215.053,55.137,253.704,57.95,254.016,72.046,131.042,74.178,116.29700000000001,83.365,84.869,81.77199999999999,139.33,77.367,188.208,78.596,97.631,83.529,249.65200000000002,89.99700000000001,237.56099999999998,93.57799999999999,142.303,86.225,54.266999999999996,98.109,179.178,79.465,277.665,100.52,97.295,106.634,117.565,103.199,253.736,106.86,269.673,112.49,236.544,104.071,102.74600000000001,112.07,52.048,112.973,252.16400000000002,114.649,221.222,110.29799999999999,108.213,116.79299999999999,90.48100000000001,122.184,38.441,125.772,258.72900000000004,132.945,86.102,129.377,63.681999999999995,137.232,269.101,136.749,91.137,136.105,259.29400000000004,140.789,87.897,145.781,250.668,142.245,48.321999999999996,141.99200000000002,35.935,147.287,288.85200000000003,152.825,238.737,147.067,47.778,149.799,265.568,150.934,230.74200000000002,8.361,95.37,11.860999999999999,190.733,14.547,113.553,22.905,69.29899999999999,70.25399999999999,226.387,99.811,233.74400000000003,111.89200000000001,201.15200000000002,82.736,132.60299999999998,109.12899999999999
