TimesH,Frame,NoMissing,3,3,8,8,11,11,13,13,14,14,37,37,38,38,39,39,42,42,48,48,59,59,60,60,77,77,79,79,82,82,94,94,108,108,110,110,118,118,121,121,140,140,151,151,153,153,161,161,166,166,176,176,183,183,187,187,194,194,207,207,210,210,212,212,213,213,215,215,219,219,227,227,239,239,298,298,375,375,423,423,433,433,456,456,468,468,473,473,475,475,480,480,502,502,520,520,612,612,640,640,695,695,1004,1004,1418,1418,1503,1503,1658,1658,1716,1716,1846,1846,2015,2015,2141,2141,2289,2289
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
339.25,1357.0,,128.562,108.956,109.88600000000001,111.839,248.11700000000002,110.355,119.60799999999999,109.889,220.61900000000003,110.406,150.684,117.85700000000001,100.55799999999999,121.598,141.512,120.64399999999999,135.165,119.78399999999999,100.266,114.111,205.71200000000002,89.135,139.69299999999998,89.85600000000001,128.929,82.912,185.06799999999998,82.12299999999999,101.12100000000001,82.389,202.287,100.792,119.84200000000001,95.009,256.046,93.602,184.831,97.4,126.09,97.1,232.081,141.295,136.613,144.143,94.485,143.545,212.394,157.119,119.999,159.111,159.433,149.732,221.28900000000002,153.136,210.299,129.988,77.232,132.267,206.80200000000002,122.87100000000001,306.54,127.262,70.345,127.434,201.93599999999998,127.34899999999999,193.61700000000002,125.455,243.271,139.484,205.995,140.451,193.47299999999998,131.80700000000002,250.21,166.62400000000002,237.262,35.755,212.574,66.243,101.444,64.135,202.755,71.916,97.361,73.365,222.528,44.086000000000006,111.915,43.167,92.656,47.63399999999999,255.981,56.582,76.565,48.84,,,,,202.507,107.74,,,,,,,,,,,,,,,,,,
339.5,1358.0,,128.526,108.914,109.87799999999999,111.844,248.155,110.275,119.537,109.814,220.60299999999998,110.4,150.724,117.90299999999999,100.594,121.521,141.506,120.61200000000001,135.162,119.721,100.29899999999999,114.146,205.737,89.251,139.701,89.803,128.94899999999998,82.81,184.997,82.072,101.119,82.374,202.263,100.771,119.816,95.012,256.026,93.61399999999999,184.87900000000002,97.374,126.15299999999999,97.094,232.02900000000002,141.286,136.528,144.2,94.48899999999999,143.486,212.467,157.125,120.016,159.1,159.41899999999998,149.73,221.546,153.30100000000002,210.295,129.991,77.324,132.289,206.808,122.855,306.535,127.272,70.343,127.459,201.88,127.309,193.69099999999997,125.508,243.313,139.463,206.018,140.445,193.577,131.77,250.178,166.577,237.267,35.773,212.554,66.273,101.46700000000001,64.15,202.77599999999998,71.891,97.34200000000001,73.44,222.525,44.088,111.823,43.056999999999995,92.645,47.655,255.989,56.506,76.596,48.828,,,,,203.0,108.0,,,,,,,,,,,,,,,,,,
339.75,1359.0,,128.532,108.876,109.88,111.838,248.252,110.315,119.55,109.741,220.667,110.32600000000001,150.76,117.774,100.538,121.46700000000001,141.505,120.59700000000001,135.164,119.662,100.346,114.118,205.709,89.165,139.668,89.764,128.921,82.821,184.928,82.068,101.14,82.361,202.262,100.766,119.837,94.991,256.047,93.625,184.94400000000002,97.39,126.12,97.12200000000001,232.02700000000002,141.161,136.47799999999998,144.07,94.38,143.549,212.465,157.096,119.988,159.055,159.403,149.70600000000002,221.59599999999998,153.209,210.132,130.033,77.24,132.273,206.829,122.84200000000001,306.551,127.301,70.297,127.459,202.11,127.602,193.72799999999998,125.62,243.285,139.454,206.015,140.41299999999998,193.498,131.72899999999998,250.247,166.54,237.283,35.759,212.533,66.164,101.419,64.134,202.80599999999998,71.877,97.259,73.531,222.511,44.114,111.788,42.894,92.6,47.619,255.987,56.419,76.538,48.827,,,,,203.0,108.0,,,,,,,,,,,,,,,,,,
340.0,1360.0,,128.509,108.88600000000001,109.88,111.83,248.28099999999998,110.339,119.524,109.749,220.67700000000002,110.29299999999999,150.826,117.855,100.514,121.449,141.407,120.521,135.166,119.686,100.32,114.12899999999999,205.87900000000002,89.01700000000001,139.675,89.734,128.808,82.785,184.949,82.11,101.12899999999999,82.37899999999999,202.24900000000002,100.79,119.822,95.012,256.01599999999996,93.59299999999999,184.826,97.48100000000001,126.15100000000001,97.199,232.016,141.079,136.49,144.05700000000002,94.427,143.539,212.477,157.131,120.03,159.092,159.398,149.759,221.635,153.235,210.293,130.035,77.212,132.204,206.842,122.802,306.552,127.28399999999999,70.259,127.37899999999999,202.07299999999998,127.639,193.71599999999998,125.559,243.24599999999998,139.39,205.97799999999998,140.434,193.592,131.658,250.266,166.592,237.292,35.768,212.576,66.145,101.419,64.183,202.825,71.89699999999999,97.259,73.553,222.547,44.119,111.79899999999999,42.843999999999994,92.67399999999999,47.74100000000001,255.968,56.43899999999999,76.548,48.843,,,,,202.0,108.0,,,,,,,,,,,,,,,,,,
340.25,1361.0,,128.477,108.837,109.897,111.801,248.139,110.336,119.515,109.791,220.665,110.27,150.929,117.781,100.601,121.57799999999999,141.38,120.485,135.202,119.74700000000001,100.303,114.125,205.908,89.056,139.665,89.73,128.821,82.77799999999999,184.998,82.13799999999999,101.09899999999999,82.40100000000001,202.24900000000002,100.79,119.844,94.99700000000001,256.045,93.602,184.924,97.516,126.139,97.27600000000001,232.033,141.18,136.459,144.00799999999998,94.446,143.51,212.373,157.12,120.04799999999999,159.145,159.356,149.741,221.648,153.32399999999998,210.15200000000002,130.066,77.251,132.18,206.888,122.781,306.54400000000004,127.29799999999999,70.259,127.34299999999999,202.14700000000002,127.708,193.74200000000002,125.62,243.142,139.33100000000002,205.96900000000002,140.376,193.69299999999998,131.649,250.285,166.52900000000002,237.291,35.825,212.613,66.042,101.439,64.194,202.87599999999998,71.883,97.27799999999999,73.635,222.49599999999998,44.104,111.759,42.784,92.76100000000001,47.838,255.99,56.483000000000004,76.60600000000001,48.86,,,136.186,106.865,,,,,,,,,,,,,,,,,,,,
340.5,1362.0,,128.417,108.802,109.851,111.791,248.176,110.227,119.506,109.76299999999999,220.725,110.228,150.911,117.721,100.684,121.775,141.39600000000002,120.573,135.165,119.95200000000001,100.292,114.146,206.03599999999997,88.969,139.68200000000002,89.71,128.864,82.78399999999999,184.976,82.087,101.12100000000001,82.387,202.24900000000002,100.789,119.82700000000001,94.999,256.08,93.58200000000001,184.98,97.413,126.053,97.23,231.976,141.13299999999998,136.434,144.025,94.404,143.548,212.303,157.137,120.053,159.109,159.363,149.764,221.827,153.374,210.13400000000001,130.099,77.35600000000001,132.202,206.87599999999998,122.777,306.538,127.333,70.238,127.26299999999999,202.203,127.74600000000001,193.797,125.646,243.136,139.33,205.947,140.373,193.709,131.608,250.292,166.476,237.301,35.887,212.605,66.032,101.447,64.196,202.92,71.895,97.19200000000001,73.7,222.45,44.135,111.82600000000001,42.826,92.833,47.897,256.001,56.472,76.722,48.849,,,135.576,106.617,202.535,107.794,,,,,,,,,,,,,,,,,,
340.75,1363.0,,128.428,108.861,109.86200000000001,111.76799999999999,248.393,110.175,119.42200000000001,109.787,220.722,110.266,150.89,117.735,100.57700000000001,121.67,141.379,120.57,135.197,120.09299999999999,100.24600000000001,114.12700000000001,206.01,88.868,139.62,89.7,128.816,82.66799999999999,184.96900000000002,82.046,101.094,82.40799999999999,202.27700000000002,100.786,119.867,94.98700000000001,256.091,93.575,184.96900000000002,97.398,126.025,97.2,231.976,141.072,136.433,144.002,94.39,143.482,212.226,157.144,120.07600000000001,159.157,159.379,149.77100000000002,221.69799999999998,153.463,210.158,130.102,77.405,132.185,206.868,122.77600000000001,306.597,127.303,70.255,127.29,202.21099999999998,127.779,193.894,125.666,243.23,139.352,205.929,140.374,193.606,131.696,250.28799999999998,166.507,237.24099999999999,35.883,212.49,65.953,101.443,64.218,202.90400000000002,71.848,97.186,73.764,222.465,44.114,111.789,42.903999999999996,92.919,47.98,255.995,56.513999999999996,76.72399999999999,48.852,132.72,167.31599999999997,135.431,106.60600000000001,203.0,108.0,,,,,,,,,,,,,,,,,,
341.0,1364.0,,128.409,108.86,109.852,111.744,248.483,110.04799999999999,119.36200000000001,109.771,220.773,110.22399999999999,150.923,117.743,100.56299999999999,121.67399999999999,141.405,120.61399999999999,135.192,120.19200000000001,100.264,114.094,205.97299999999998,88.891,139.609,89.721,128.83700000000002,82.678,184.877,81.97200000000001,101.094,82.427,202.247,100.792,119.807,94.98200000000001,256.091,93.568,185.016,97.44,126.022,97.147,231.988,141.151,136.439,143.975,94.391,143.457,212.31,157.14700000000002,119.98200000000001,159.07,159.406,149.722,221.451,153.497,210.62099999999998,130.063,77.408,132.179,206.925,122.708,306.603,127.29700000000001,70.242,127.15700000000001,202.32299999999998,127.811,193.892,125.63600000000001,243.282,139.346,205.94799999999998,140.393,193.625,131.648,250.292,166.49200000000002,237.21200000000002,35.967,212.584,66.075,101.47,64.22,202.94099999999997,71.843,97.131,73.758,222.43400000000003,44.12,111.745,42.827,92.865,47.981,255.972,56.675,76.71,48.851000000000006,132.68200000000002,167.278,135.519,106.696,202.46,107.85700000000001,,,,,,,,,,,,,,,,,,
341.25,1365.0,,128.465,108.792,109.88799999999999,111.72,248.44799999999998,109.979,119.365,109.802,220.88400000000001,110.01799999999999,150.931,117.676,100.55799999999999,121.699,141.363,120.696,135.071,120.09700000000001,100.26299999999999,114.103,206.0,88.838,139.596,89.712,128.806,82.84700000000001,184.88299999999998,82.01299999999999,101.12899999999999,82.39299999999999,202.235,100.806,119.81200000000001,94.958,256.116,93.556,185.02700000000002,97.353,126.098,97.137,232.102,141.063,136.412,143.931,94.42200000000001,143.497,212.424,157.175,119.99799999999999,159.071,159.377,149.763,221.41299999999998,153.351,210.368,130.108,77.40100000000001,132.111,206.92,122.738,306.599,127.272,70.26,127.303,202.356,127.85700000000001,193.954,125.667,243.298,139.359,205.92700000000002,140.442,193.593,131.668,250.325,166.486,237.207,36.053000000000004,212.62599999999998,66.081,101.478,64.202,202.93900000000002,71.814,97.06200000000001,73.815,222.421,44.123000000000005,111.624,42.843,92.77,48.021,255.965,56.675,76.678,48.853,132.697,167.513,135.991,106.679,202.642,107.99799999999999,,,,,,,,,,,,,,,,,,
341.5,1366.0,,128.468,108.757,109.87700000000001,111.65100000000001,248.595,109.921,119.311,109.779,220.838,109.978,150.786,117.725,100.455,121.50399999999999,141.314,120.779,135.049,119.85799999999999,100.257,114.125,206.037,88.955,139.567,89.726,128.833,82.811,184.86599999999999,81.89699999999999,101.125,82.406,202.21599999999998,100.80799999999999,119.811,94.94,256.117,93.531,185.21,97.289,126.134,97.152,232.105,141.084,136.416,143.938,94.477,143.511,212.459,157.175,119.96600000000001,159.05700000000002,159.391,149.787,221.65400000000002,153.32299999999998,210.301,130.155,77.33800000000001,132.111,206.92,122.719,306.566,127.28399999999999,70.285,127.26799999999999,202.252,127.779,193.989,125.62700000000001,243.203,139.25799999999998,205.955,140.505,193.454,131.785,250.343,166.543,237.166,36.12,212.612,66.04,101.439,64.172,202.937,71.795,97.025,73.82,222.46,44.117,111.735,42.773999999999994,92.801,48.001999999999995,255.96400000000003,56.773,76.699,48.848,132.93,167.66099999999997,135.94299999999998,106.652,,,,,,,,,,,,,,,,,,,,
341.75,1367.0,,128.434,108.625,109.926,111.6,248.638,109.90799999999999,119.288,109.68700000000001,220.908,109.869,150.799,117.757,100.537,121.78,141.321,120.70700000000001,134.96200000000002,119.96,100.251,114.109,206.065,88.87299999999999,139.493,89.70700000000001,128.752,82.802,184.972,81.91199999999999,101.14200000000001,82.41,202.22799999999998,100.816,119.772,94.92200000000001,256.13,93.521,185.24,97.223,126.07600000000001,97.13,232.09,141.004,136.35,143.909,94.542,143.491,212.386,157.215,119.984,159.05700000000002,159.339,149.82299999999998,221.622,153.308,210.408,130.135,77.358,132.10299999999998,206.923,122.70700000000001,306.57599999999996,127.235,70.337,127.27799999999999,202.205,127.795,194.016,125.53,243.19099999999997,139.2,205.967,140.502,193.38299999999998,131.77,250.365,166.553,237.141,36.123000000000005,212.601,66.046,101.493,64.154,202.82,71.758,97.037,73.86399999999999,222.46599999999998,44.141999999999996,111.654,42.781000000000006,92.805,48.003,255.983,56.818000000000005,76.73100000000001,48.848,132.629,167.49900000000002,136.139,106.61,,,,,,,,,,,,,,,,,,,,
342.0,1368.0,,128.352,108.556,109.969,111.55,248.40099999999998,109.911,119.26,109.65899999999999,220.976,109.743,150.898,117.751,100.454,121.71799999999999,141.309,120.749,134.96,120.088,100.29,114.04899999999999,206.05900000000003,88.919,139.361,89.669,128.71200000000002,82.85,184.929,81.93,101.124,82.37700000000001,202.226,100.819,119.75399999999999,94.88600000000001,256.142,93.49700000000001,185.203,97.24700000000001,126.12299999999999,97.12299999999999,232.06799999999998,140.951,136.382,143.959,94.559,143.52,212.43200000000002,157.259,119.946,159.0,159.267,149.877,221.71099999999998,153.06799999999998,212.61,130.21200000000002,77.461,132.135,206.919,122.655,306.613,127.314,70.308,127.194,202.197,127.913,194.0,125.51799999999999,243.21,139.215,206.00799999999998,140.474,193.423,131.766,250.368,166.49,237.12,36.071,212.611,66.067,101.49600000000001,64.152,202.855,71.758,97.05,73.889,222.40099999999998,44.158,111.645,42.847,92.822,48.065,256.02,56.785,76.67699999999999,48.782,133.048,167.755,135.463,106.304,,,,,,,,,,,,,,,,,,,,
342.25,1369.0,,128.332,108.58,109.935,111.47399999999999,248.454,109.851,119.242,109.617,221.014,109.70100000000001,150.911,117.844,100.314,121.70700000000001,141.281,120.735,135.02100000000002,120.197,100.361,114.025,206.088,88.93799999999999,139.239,89.71700000000001,128.76,82.84,184.952,81.98200000000001,101.1,82.40700000000001,202.2,100.836,119.76100000000001,94.881,256.166,93.49700000000001,185.139,97.213,126.148,97.15100000000001,232.033,140.903,136.405,144.02100000000002,94.44,143.55200000000002,212.37,157.215,119.963,159.01,159.23,149.842,221.858,153.31799999999998,212.787,130.185,77.539,132.166,206.947,122.631,306.599,127.415,70.297,127.125,202.19299999999998,127.926,193.987,125.476,243.18099999999998,139.15200000000002,205.979,140.53,193.488,131.735,250.361,166.495,237.12,36.101,212.555,65.98899999999999,101.542,64.148,202.84099999999998,71.71600000000001,97.06700000000001,73.874,222.39700000000002,44.146,111.66,42.758,92.83,48.086999999999996,256.014,56.641000000000005,76.703,48.756,133.347,167.945,,,,,,,,,,,,,,,,,,,,,,
342.5,1370.0,,128.325,108.635,109.995,111.516,248.61900000000003,109.803,119.189,109.669,221.011,109.713,150.78799999999998,117.96799999999999,100.323,121.68799999999999,141.28,120.721,135.14700000000002,120.024,100.339,113.988,206.032,88.83200000000001,139.127,89.711,128.819,82.81700000000001,184.99,82.027,101.075,82.45200000000001,202.19,100.846,119.81299999999999,94.89,256.185,93.48200000000001,185.132,97.286,126.12299999999999,97.13600000000001,232.019,140.888,136.319,144.01,94.434,143.51,212.40099999999998,157.245,119.93299999999999,158.912,159.31799999999998,149.814,221.762,153.219,212.576,130.235,77.51899999999999,132.06,206.953,122.64399999999999,306.566,127.47200000000001,70.253,127.20299999999999,,,194.03,125.464,243.217,139.106,205.97400000000002,140.536,193.628,131.649,250.40900000000002,166.38099999999997,237.139,36.111999999999995,212.563,66.101,101.624,64.152,202.813,71.684,96.99799999999999,73.929,222.362,44.198,111.602,42.74100000000001,92.79899999999999,48.083,256.022,56.58,76.758,48.794,133.194,167.86599999999999,,,,,,,,,,,,,,,,,,,,,,
342.75,1371.0,,128.269,108.59299999999999,110.01,111.51,248.699,109.772,119.085,109.603,221.053,109.691,150.911,118.053,100.22,121.709,141.233,120.694,135.155,119.915,100.40700000000001,113.97399999999999,206.145,88.712,139.034,89.75200000000001,128.782,82.82600000000001,184.84799999999998,81.928,101.064,82.458,202.203,100.84899999999999,119.835,94.95200000000001,256.221,93.479,185.105,97.463,126.145,97.163,232.044,140.947,136.342,144.054,94.485,143.546,212.30700000000002,157.21,119.986,158.955,159.398,149.815,221.38,153.129,212.59900000000002,130.29,77.564,132.02200000000002,206.94,122.66,306.66200000000003,127.458,70.195,127.20100000000001,,,193.91400000000002,125.353,243.18099999999998,139.072,205.949,140.547,193.487,131.789,250.356,166.454,237.12400000000002,36.128,212.592,66.062,101.699,64.142,202.882,71.688,96.979,73.92399999999999,222.393,44.187,111.728,42.773,92.744,48.086999999999996,255.955,56.415,76.69,48.806999999999995,133.22899999999998,167.842,136.07399999999998,106.59700000000001,203.0,108.0,,,,,,,,,,,,,,,,,,
343.0,1372.0,,128.275,108.65799999999999,110.134,111.512,248.78400000000002,109.721,119.056,109.64,221.08700000000002,109.66799999999999,150.912,118.155,100.257,121.693,141.231,120.691,135.10399999999998,119.80799999999999,100.41799999999999,113.91799999999999,206.042,88.546,138.957,89.777,128.811,82.961,184.808,81.91199999999999,101.01299999999999,82.463,202.178,100.819,119.844,94.946,256.222,93.46,185.041,97.425,126.141,97.15700000000001,232.08700000000002,140.97799999999998,136.343,144.107,94.553,143.484,212.467,157.231,120.008,158.97,159.361,149.808,221.301,153.011,212.578,130.317,77.578,132.025,206.896,122.632,306.718,127.40299999999999,70.251,127.08,,,193.928,125.335,243.179,139.061,205.917,140.543,193.71,131.608,250.30900000000003,166.424,237.16099999999997,36.152,212.46900000000002,66.072,101.677,64.102,202.842,71.65,96.932,73.939,222.419,44.238,111.686,42.776,92.65100000000001,48.086000000000006,255.89700000000002,56.408,76.62,48.783,133.17600000000002,167.85299999999998,135.412,106.28299999999999,203.05700000000002,108.13,,,,,,,,,,,,,,,,,,
343.25,1373.0,,128.29399999999998,108.63799999999999,110.176,111.46700000000001,248.80200000000002,109.704,119.035,109.639,221.33900000000003,109.441,150.904,118.0,100.18,121.76,141.21,120.67200000000001,135.161,119.961,100.495,113.859,206.105,88.713,138.894,89.79700000000001,128.799,82.977,184.987,81.986,100.98100000000001,82.45299999999999,202.166,100.824,119.838,94.96799999999999,256.22900000000004,93.484,185.11900000000003,97.484,126.07600000000001,97.12899999999999,232.1,140.85399999999998,136.311,144.047,94.476,143.526,212.51,157.22299999999998,120.03200000000001,158.984,159.412,149.82399999999998,221.40200000000002,153.516,212.513,130.392,77.734,132.137,206.87900000000002,122.639,306.644,127.491,70.314,126.97399999999999,,,193.99599999999998,125.19,243.137,138.976,205.965,140.431,193.65599999999998,131.607,250.313,166.497,237.175,36.141999999999996,212.46099999999998,66.081,101.715,64.086,202.81400000000002,71.633,96.87700000000001,73.89399999999999,222.453,44.222,111.605,42.64,92.662,48.049,255.889,56.398999999999994,76.653,48.81100000000001,133.1,167.791,135.249,106.23100000000001,203.512,108.209,,,,,,,,,,,,,,,,,,
343.5,1374.0,,128.289,108.661,110.29700000000001,111.415,248.95,109.725,119.079,109.662,221.41,109.369,150.735,117.96,100.23100000000001,121.853,141.191,120.74,135.10399999999998,120.041,100.494,113.874,206.112,88.774,138.766,89.766,128.812,82.99600000000001,185.03900000000002,82.01799999999999,100.98299999999999,82.42399999999999,202.15099999999998,100.831,119.804,94.964,256.25,93.49799999999999,185.067,97.756,126.089,97.149,232.104,140.798,136.31,144.03799999999998,94.51899999999999,143.55200000000002,212.47799999999998,157.322,119.921,158.809,159.378,149.828,221.04,152.92700000000002,212.667,130.378,77.764,132.148,206.868,122.63799999999999,306.66200000000003,127.49700000000001,70.35300000000001,126.991,,,193.988,125.235,243.12099999999998,138.991,205.98,140.355,193.649,131.626,250.299,166.49599999999998,237.17,36.13,212.454,66.112,101.677,64.081,202.924,71.667,96.863,73.97800000000001,222.467,44.278999999999996,111.50200000000001,42.677,92.689,48.169,255.893,56.537,76.641,48.81399999999999,133.029,167.783,135.325,106.45299999999999,203.653,108.27799999999999,,,,,,,,,,,,,,,,,,
343.75,1375.0,,128.282,108.579,110.34100000000001,111.429,249.033,109.68299999999999,119.075,109.59700000000001,221.423,109.3,150.7,118.12899999999999,100.304,121.875,141.218,120.743,135.002,120.15,100.49,113.89200000000001,206.18,88.258,138.641,89.794,128.87,83.071,185.23,82.03399999999999,100.97200000000001,82.399,202.172,100.84200000000001,119.818,94.962,256.302,93.52,185.02200000000002,97.66,126.046,97.14200000000001,232.043,140.739,136.356,144.05200000000002,94.60600000000001,143.512,212.51,157.363,119.939,158.83700000000002,159.391,149.842,220.972,152.838,212.592,130.393,77.806,132.112,206.89,122.685,306.651,127.52799999999999,70.337,127.052,202.86,128.637,193.924,125.08,243.148,138.916,205.997,140.27700000000002,193.69,131.593,250.315,166.518,237.137,36.187,212.44299999999998,66.168,101.67200000000001,64.08800000000001,202.847,71.61,96.838,74.006,222.459,44.302,111.48200000000001,42.626999999999995,92.639,48.161,255.88,56.61,76.66199999999999,48.825,133.077,167.852,135.97,106.645,203.517,108.21700000000001,,,,,,,,,,,,,,,,,,
344.0,1376.0,,128.235,108.529,110.37,111.419,249.101,109.699,119.059,109.626,221.503,109.134,150.53799999999998,118.541,100.348,121.92299999999999,141.211,120.734,134.92600000000002,120.09,100.495,113.889,206.063,88.601,138.606,89.755,128.858,83.141,185.28099999999998,82.137,100.95200000000001,82.37899999999999,202.16099999999997,100.811,119.779,94.96,256.316,93.51700000000001,185.09900000000002,97.61200000000001,126.01799999999999,97.11399999999999,232.06099999999998,140.694,136.327,144.002,94.617,143.418,212.516,157.231,119.97200000000001,158.874,159.447,149.797,220.951,152.955,212.768,130.409,77.78699999999999,132.065,206.895,122.678,306.743,127.427,70.39,127.012,202.678,128.672,193.893,124.87299999999999,243.204,138.826,206.007,140.322,193.679,131.606,250.36599999999999,166.507,237.12599999999998,36.181999999999995,212.429,66.22399999999999,101.74799999999999,64.142,202.946,71.658,96.759,74.062,222.49099999999999,44.353,111.38,42.621,92.65700000000001,48.18,255.829,56.54600000000001,76.65,48.833,133.134,167.891,135.36,106.462,203.65400000000002,108.152,,,,,,,,,,,,,,,,,,
344.25,1377.0,,128.21200000000002,108.559,110.391,111.315,249.24,109.65100000000001,119.10600000000001,109.65899999999999,221.542,109.057,150.654,118.527,100.26,121.838,141.21,120.71600000000001,134.942,120.01899999999999,100.49600000000001,113.89399999999999,205.93099999999998,88.8,138.37,89.794,128.83700000000002,83.149,185.267,82.146,100.988,82.369,202.18599999999998,100.809,119.801,95.005,256.29900000000004,93.531,185.016,97.811,125.919,97.088,232.06,140.738,136.237,143.999,94.605,143.44899999999998,212.46900000000002,157.205,119.992,158.84,159.47799999999998,149.765,220.791,152.892,212.614,130.339,77.781,132.026,206.887,122.698,306.796,127.35,70.402,127.009,202.607,128.75799999999998,193.917,124.777,243.185,138.795,205.986,140.317,193.645,131.637,250.245,166.635,237.077,36.181,212.46400000000003,66.145,101.756,64.191,202.985,71.682,96.682,74.115,222.517,44.43,111.516,42.623999999999995,92.675,48.178999999999995,255.80700000000002,56.508,76.67,48.824,133.19299999999998,167.928,135.234,106.36,203.43099999999998,108.079,,,,,,,,,,,,,,,,,,
344.5,1378.0,,128.188,108.512,110.402,111.289,249.375,109.55,119.116,109.62799999999999,221.56900000000002,109.03,150.768,118.56700000000001,100.065,121.81299999999999,141.183,120.708,134.98,119.984,100.524,113.834,205.829,88.935,138.256,89.87899999999999,128.808,83.111,185.40200000000002,82.198,101.021,82.32799999999999,202.17700000000002,100.801,119.829,94.916,256.351,93.53,185.014,97.773,125.86200000000001,97.056,232.054,140.66,136.252,143.984,94.62700000000001,143.44899999999998,212.49599999999998,157.22899999999998,119.96,158.749,159.44899999999998,149.704,220.83700000000002,152.874,212.72099999999998,130.408,77.84899999999999,132.094,206.898,122.63600000000001,306.746,127.4,70.366,127.304,202.674,128.751,193.898,124.77,243.208,138.833,205.995,140.22299999999998,193.729,131.606,250.38099999999997,166.52900000000002,237.092,36.167,212.39,66.137,101.81,64.175,202.93599999999998,71.70100000000001,96.676,74.122,222.533,44.405,111.67,42.662,92.662,48.158,255.83700000000002,56.583999999999996,76.656,48.818999999999996,133.06799999999998,167.824,135.065,106.294,203.493,108.181,,,,,,,,,,,,,,,,,,
344.75,1379.0,,128.189,108.50200000000001,110.275,111.26299999999999,249.46400000000003,109.454,119.148,109.65100000000001,221.514,109.06,150.639,118.65,99.931,121.785,141.14700000000002,120.758,134.967,119.92399999999999,100.60700000000001,113.833,205.863,88.76100000000001,138.255,89.818,128.85299999999998,83.225,185.27599999999998,82.116,101.04,82.34700000000001,202.15599999999998,100.822,119.81700000000001,94.884,256.414,93.551,185.037,98.065,125.76700000000001,97.066,232.051,140.66899999999998,136.224,144.015,94.632,143.469,212.486,157.3,119.885,158.625,159.48,149.64700000000002,220.847,152.834,212.595,130.406,77.867,132.069,206.93900000000002,122.648,306.763,127.406,70.367,127.175,202.535,128.78799999999998,193.842,124.728,243.27700000000002,138.805,205.983,140.293,193.657,131.664,250.326,166.57299999999998,237.04,36.217,212.40099999999998,66.12,101.836,64.179,202.94299999999998,71.699,96.686,74.126,222.49599999999998,44.466,111.559,42.751999999999995,92.691,48.269,255.838,56.668,76.717,48.802,133.273,167.824,134.92,106.2,203.84900000000002,108.30799999999999,,,,,,,,,,,,,,,,,,
345.0,1380.0,,128.24200000000002,108.495,110.21,111.25,249.544,109.40100000000001,119.165,109.665,221.55700000000002,109.023,150.749,118.695,99.815,121.719,141.164,120.79799999999999,134.972,119.988,100.605,113.83200000000001,205.90200000000002,88.632,138.322,89.76,128.845,83.456,185.421,82.119,101.02600000000001,82.36,202.17,100.834,119.795,94.889,256.425,93.544,184.96400000000003,98.095,125.755,97.135,232.037,140.662,136.238,144.0,94.616,143.40200000000002,212.43400000000003,157.161,119.93799999999999,158.654,159.425,149.666,220.84099999999998,152.955,212.315,130.342,77.89699999999999,132.025,206.952,122.611,306.691,127.454,70.389,127.01100000000001,202.548,128.757,193.791,124.723,243.271,138.766,205.917,140.156,193.67,131.709,250.25599999999997,166.628,237.018,36.251999999999995,212.4,66.14699999999999,101.902,64.23899999999999,202.761,71.602,96.616,74.139,222.55599999999998,44.479,111.54299999999999,42.857,92.666,48.368,255.87099999999998,56.643,76.608,48.751999999999995,133.404,167.886,134.933,106.331,204.062,108.291,,,,,,,,,,,,,,,,,,
