TimesH,Frame,NoMissing,0,0,2,2,3,3,5,5,12,12,13,13,15,15,19,19,21,21,22,22,30,30,32,32,34,34,36,36,37,37,39,39,45,45,46,46,47,47,50,50,51,51,53,53,54,54,56,56,57,57,63,63,75,75,79,79,82,82,83,83,111,111,112,112,113,113,114,114,121,121,140,140,142,142,144,144,150,150,151,151,154,154,155,155,156,156,159,159,161,161,162,162,163,163,164,164,172,172,174,174,175,175,176,176,180,180,181,181,182,182,185,185,186,186,187,187,189,189,190,190,191,191,193,193,194,194,200,200,201,201,208,208,210,210,214,214,217,217,222,222,223,223,227,227,231,231,425,425,525,525
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
398.25,1593.0,,144.56,123.075,154.47899999999998,122.40899999999999,134.649,122.17,93.574,122.852,121.52600000000001,114.979,160.739,112.963,266.363,114.869,249.671,113.54,147.414,105.91799999999999,132.558,110.714,73.433,146.345,227.354,143.909,118.79700000000001,142.925,136.615,139.625,108.37299999999999,139.64700000000002,212.324,136.421,147.983,131.53,228.59099999999998,132.174,251.782,129.775,133.358,129.088,116.094,132.595,163.248,128.38299999999998,242.084,126.36200000000001,252.581,124.281,221.83,117.963,123.95,166.72799999999998,112.86200000000001,152.624,239.137,148.76,246.817,146.536,103.735,146.778,61.55,47.386,244.106,45.494,25.726999999999997,45.685,229.39,41.718,250.33,23.868000000000002,67.737,66.289,128.25,67.556,40.185,63.56399999999999,244.372,59.782,53.839,59.053000000000004,27.733,56.086999999999996,323.351,55.975,123.368,56.817,83.76700000000001,54.975,232.382,53.61,42.253,53.43899999999999,308.5,52.687,222.92700000000002,48.333999999999996,347.676,85.802,294.797,84.85,204.387,83.35700000000001,114.98299999999999,84.083,167.291,80.652,311.681,78.47800000000001,269.10200000000003,80.711,211.426,77.697,147.654,76.92699999999999,130.608,76.958,49.193999999999996,74.418,40.83,73.31,26.253,74.118,158.813,73.559,66.95,73.443,115.118,71.793,222.136,105.941,204.104,101.86,291.247,101.49700000000001,51.408,103.484,75.986,98.48299999999999,247.88,96.449,189.293,96.501,198.887,95.65299999999999,52.409,89.045,263.922,57.536,198.93599999999998,123.132
398.5,1594.0,,144.55200000000002,123.071,154.514,122.391,134.66899999999998,122.171,93.615,122.846,121.564,114.977,160.738,112.962,266.414,114.898,249.59,113.506,147.41299999999998,105.88799999999999,132.563,110.70700000000001,73.368,146.35399999999998,227.386,143.912,118.816,142.954,136.542,139.599,108.35700000000001,139.653,212.31900000000002,136.408,147.968,131.589,228.58,132.168,251.798,129.829,133.38,129.086,116.115,132.62,163.21,128.386,242.05700000000002,126.381,252.578,124.291,221.83599999999998,117.98700000000001,123.905,166.72,112.865,152.63,239.141,148.748,246.78,146.464,103.714,146.719,61.565,47.383,244.168,45.49100000000001,25.734,45.716,229.394,41.725,250.31099999999998,23.866,67.752,66.296,128.261,67.54,40.303000000000004,63.538999999999994,244.421,59.82,53.836000000000006,59.053000000000004,27.736,56.078,323.351,55.961999999999996,123.33200000000001,56.748999999999995,83.765,54.977,232.40599999999998,53.586000000000006,42.29600000000001,53.467,308.514,52.727,222.90200000000002,48.339,347.66900000000004,85.80799999999999,294.823,84.851,204.435,83.43,114.978,84.075,167.29,80.667,311.707,78.51100000000001,269.36,80.486,211.42,77.684,147.672,76.933,130.61700000000002,76.985,49.21,74.416,40.827,73.30199999999999,26.291,74.11399999999999,158.781,73.548,66.949,73.439,115.132,71.805,222.118,105.911,204.101,101.86200000000001,291.248,101.522,51.448,103.462,75.982,98.48299999999999,247.937,96.469,189.331,96.508,198.898,95.625,52.412,89.052,263.908,57.534,198.94099999999997,123.13799999999999
398.75,1595.0,,144.572,123.064,154.481,122.37799999999999,134.684,122.179,93.509,122.792,121.587,114.965,160.74200000000002,112.959,266.416,114.88,249.584,113.49,147.52,106.00200000000001,132.57,110.70200000000001,73.40899999999999,146.39600000000002,227.37900000000002,143.881,118.852,142.984,136.558,139.58,108.38600000000001,139.668,212.30700000000002,136.375,147.974,131.56,228.57,132.168,251.78400000000002,129.811,133.39,129.075,116.156,132.594,163.24200000000002,128.394,242.037,126.398,252.588,124.274,221.847,117.95100000000001,123.926,166.732,112.88,152.622,239.153,148.748,246.702,146.49200000000002,103.685,146.632,61.562,47.397,244.18200000000002,45.516999999999996,25.724,45.711999999999996,229.38,41.731,250.317,23.839000000000002,67.79,66.331,128.297,67.523,40.285,63.55,244.463,59.825,53.836000000000006,59.06100000000001,27.746,56.036,323.32599999999996,55.948,123.38600000000001,56.735,83.765,54.976000000000006,232.39,53.614,42.248999999999995,53.42,308.496,52.74100000000001,222.87,48.336000000000006,347.64300000000003,85.825,294.844,84.853,204.41400000000002,83.448,115.022,84.07600000000001,167.28799999999998,80.679,311.718,78.512,269.55400000000003,80.491,211.43200000000002,77.69800000000001,147.694,76.94,130.59,77.01899999999999,49.236000000000004,74.405,40.821,73.304,26.316,74.138,158.75,73.567,66.967,73.434,115.132,71.803,222.173,105.791,204.104,101.865,291.25,101.51899999999999,51.435,103.475,76.002,98.476,247.968,96.47399999999999,189.357,96.49,198.90099999999998,95.625,52.425,89.068,263.937,57.549,198.93099999999998,123.095
399.0,1596.0,,144.576,123.05799999999999,154.498,122.36,134.69,122.185,93.539,122.756,121.604,114.964,160.732,112.949,266.409,114.835,249.585,113.485,147.52,105.93799999999999,132.569,110.678,73.235,146.246,227.378,143.866,118.865,142.986,136.605,139.569,108.381,139.656,212.294,136.362,147.97899999999998,131.517,228.565,132.178,251.78099999999998,129.779,133.405,129.062,116.14200000000001,132.591,163.247,128.392,242.075,126.348,252.6,124.28299999999999,221.851,117.954,123.911,166.74099999999999,112.865,152.609,239.144,148.743,246.715,146.393,103.729,146.753,61.606,47.423,244.213,45.516999999999996,25.72,45.67100000000001,229.351,41.733999999999995,250.315,23.838,67.803,66.327,128.304,67.53,40.335,63.532,244.46,59.78,53.84,59.056999999999995,27.693,55.979,323.336,55.968999999999994,123.368,56.738,83.766,54.98,232.415,53.67100000000001,42.273999999999994,53.435,308.509,52.74100000000001,222.907,48.31100000000001,347.64099999999996,85.84100000000001,294.876,84.86200000000001,204.36700000000002,83.46799999999999,115.059,84.04899999999999,167.291,80.686,311.73,78.452,269.493,80.542,211.43200000000002,77.697,147.70600000000002,76.943,130.595,77.012,49.235,74.391,40.827,73.307,26.315,74.133,158.743,73.574,66.937,73.433,115.139,71.817,222.149,105.804,204.115,101.85700000000001,291.242,101.522,51.423,103.475,76.01899999999999,98.469,247.979,96.5,189.321,96.495,198.905,95.619,52.428000000000004,89.071,263.96,57.559,198.942,123.073
399.25,1597.0,,144.584,123.055,154.501,122.369,134.686,122.17,93.552,122.781,121.617,114.958,160.72799999999998,112.936,266.447,114.839,249.62099999999998,113.515,147.547,105.959,132.578,110.665,73.226,146.239,227.438,143.856,118.855,143.004,136.566,139.55700000000002,108.37899999999999,139.657,212.291,136.35399999999998,147.988,131.493,228.55599999999998,132.191,251.75599999999997,129.795,133.444,129.056,116.14399999999999,132.60399999999998,163.218,128.376,242.063,126.321,252.59599999999998,124.28399999999999,221.862,117.93299999999999,123.946,166.795,112.854,152.61,239.16400000000002,148.734,246.705,146.369,103.765,146.907,61.534,47.433,244.209,45.516999999999996,25.69,45.647,229.329,41.728,250.312,23.83,67.803,66.33,128.32399999999998,67.509,40.358000000000004,63.516999999999996,244.468,59.833999999999996,53.845,59.059,27.7,55.993,323.336,55.967,123.236,56.659,83.777,54.983999999999995,232.421,53.674,42.266000000000005,53.42100000000001,308.536,52.699,222.84599999999998,48.352,347.63,85.838,294.88599999999997,84.86399999999999,204.385,83.484,115.054,84.014,167.29,80.686,311.698,78.493,269.375,80.665,211.43099999999998,77.705,147.717,76.957,130.596,77.018,49.224,74.384,40.834,73.315,26.289,74.157,158.719,73.572,66.959,73.431,115.141,71.828,222.236,105.646,204.11599999999999,101.837,291.253,101.50299999999999,51.361000000000004,103.45100000000001,76.007,98.461,247.995,96.53,189.299,96.507,198.90099999999998,95.586,52.44,89.068,263.91200000000003,57.441,198.94099999999997,123.07600000000001
399.5,1598.0,,144.592,123.041,154.545,122.35700000000001,134.714,122.17200000000001,93.639,122.766,121.64,114.95299999999999,160.72,112.929,266.422,114.846,249.58599999999998,113.499,147.554,105.941,132.594,110.655,73.247,146.261,227.43200000000002,143.842,118.845,142.982,136.606,139.541,108.381,139.661,212.27599999999998,136.36,147.981,131.47899999999998,228.55599999999998,132.172,251.77,129.792,133.467,129.04399999999998,116.149,132.602,163.178,128.372,242.118,126.309,252.588,124.292,221.87099999999998,117.88,123.929,166.761,112.869,152.583,239.15599999999998,148.72799999999998,246.726,146.311,103.88600000000001,147.009,61.525,47.435,244.229,45.523,25.679000000000002,45.611999999999995,229.34099999999998,41.745,250.301,23.816,67.777,66.301,128.329,67.499,40.258,63.5,244.459,59.803999999999995,53.848,59.06100000000001,27.683000000000003,55.965,323.36,55.973,123.34,56.695,83.791,54.994,232.421,53.678000000000004,42.248999999999995,53.385,308.529,52.656000000000006,222.847,48.347,347.63300000000004,85.853,294.905,84.85799999999999,204.398,83.458,115.061,84.008,167.269,80.734,311.69,78.579,269.54900000000004,80.484,211.453,77.697,147.718,76.965,130.565,77.02199999999999,49.22,74.381,40.830999999999996,73.32300000000001,26.311,74.17699999999999,158.702,73.571,66.957,73.434,115.145,71.836,222.31,105.574,204.118,101.818,291.255,101.494,51.409,103.384,76.009,98.44200000000001,247.99200000000002,96.521,189.278,96.488,198.905,95.585,52.446999999999996,89.07700000000001,263.907,57.512,198.935,123.109
399.75,1599.0,,144.613,123.044,154.54,122.32600000000001,134.733,122.182,93.55799999999999,122.76899999999999,121.61399999999999,114.94200000000001,160.71200000000002,112.915,266.46,114.859,249.517,113.499,147.55200000000002,105.913,132.57399999999998,110.62299999999999,73.313,146.257,227.437,143.82299999999998,118.84899999999999,143.02200000000002,136.655,139.52100000000002,108.36399999999999,139.671,212.305,136.35,147.964,131.52,228.55700000000002,132.17600000000002,251.757,129.783,133.47299999999998,129.03799999999998,116.146,132.61700000000002,163.148,128.363,242.05599999999998,126.294,252.60299999999998,124.295,221.875,117.833,123.89299999999999,166.757,112.854,152.58700000000002,239.149,148.731,246.701,146.241,103.934,147.12,61.516000000000005,47.452,244.199,45.5,25.662,45.585,229.335,41.761,250.357,23.83,67.785,66.314,128.341,67.505,40.369,63.513999999999996,244.43400000000003,59.783,53.858000000000004,59.068999999999996,27.730999999999998,56.026,323.369,56.006,123.38799999999999,56.703,83.79,55.0,232.437,53.696000000000005,42.266999999999996,53.388000000000005,308.492,52.692,222.81599999999997,48.315,347.651,85.85799999999999,294.923,84.861,204.41299999999998,83.404,115.09299999999999,83.99,167.268,80.693,311.70099999999996,78.585,269.556,80.468,211.455,77.715,147.707,76.961,130.57,77.042,49.245,74.38600000000001,40.836,73.318,26.305,74.171,158.707,73.59899999999999,66.95100000000001,73.446,115.15100000000001,71.82300000000001,222.25599999999997,105.64399999999999,204.115,101.801,291.251,101.50299999999999,51.453,103.402,76.002,98.45299999999999,247.99099999999999,96.527,189.269,96.509,198.92,95.54299999999999,52.45,89.081,263.97,57.596000000000004,198.89700000000002,123.113
400.0,1600.0,,144.625,123.04299999999999,154.56799999999998,122.319,134.745,122.18299999999999,93.545,122.777,121.6,114.935,160.704,112.911,266.468,114.868,249.477,113.544,147.555,105.876,132.57399999999998,110.587,73.293,146.237,227.417,143.813,118.86200000000001,143.018,136.632,139.507,108.355,139.66899999999998,212.304,136.317,148.017,131.529,228.558,132.175,251.80900000000003,129.743,133.49,129.031,116.137,132.637,163.124,128.363,242.046,126.306,252.575,124.314,221.894,117.79,123.89,166.74099999999999,112.863,152.593,239.14700000000002,148.72899999999998,246.685,146.278,104.029,147.216,61.553000000000004,47.46,244.102,45.52,25.699,45.64,229.33,41.751999999999995,250.363,23.808000000000003,67.81,66.335,128.351,67.487,40.315,63.492,244.43099999999998,59.788000000000004,53.857,59.075,27.745,56.056000000000004,323.369,56.02,123.46700000000001,56.746,83.787,55.0,232.421,53.674,42.226000000000006,53.369,308.491,52.692,222.861,48.318999999999996,347.651,85.87,294.945,84.874,204.43,83.48299999999999,115.01299999999999,83.94,167.264,80.685,311.656,78.58,269.697,80.411,211.47400000000002,77.715,147.707,76.967,130.594,77.06,49.253,74.376,40.841,73.317,26.301,74.176,158.719,73.631,66.935,73.449,115.156,71.824,222.30200000000002,105.516,204.115,101.79899999999999,291.27099999999996,101.51100000000001,51.501999999999995,103.374,76.01899999999999,98.461,247.98,96.54299999999999,189.283,96.50200000000001,198.9,95.505,52.46,89.09299999999999,263.931,57.601000000000006,198.894,123.087
400.25,1601.0,,144.634,123.03,154.607,122.262,134.766,122.176,93.708,122.855,121.62,114.948,160.694,112.9,266.505,114.87700000000001,249.457,113.53200000000001,147.541,105.815,132.563,110.559,73.209,146.167,227.36700000000002,143.78,118.90100000000001,143.031,136.678,139.489,108.35799999999999,139.679,212.301,136.287,148.02700000000002,131.526,228.576,132.17600000000002,251.82299999999998,129.746,133.518,129.047,116.15,132.638,163.094,128.361,242.032,126.304,252.58700000000002,124.32799999999999,221.87,117.79299999999999,123.961,166.78,112.866,152.592,239.14,148.72,246.65400000000002,146.246,104.015,147.15200000000002,61.523,47.443999999999996,244.09099999999998,45.533,25.703000000000003,45.629,229.32,41.733999999999995,250.351,23.831,67.829,66.293,128.357,67.502,40.266,63.533,244.43400000000003,59.724,53.853,59.077,27.730999999999998,56.028,323.378,56.028,123.389,56.718,83.786,54.997,232.502,53.769,42.223,53.367,308.502,52.641999999999996,222.898,48.244,347.648,85.867,294.961,84.87,204.484,83.461,114.986,83.935,167.303,80.72,311.622,78.59,269.69,80.453,211.47799999999998,77.702,147.703,76.961,130.605,77.043,49.287,74.388,40.845,73.32600000000001,26.26,74.183,158.735,73.642,66.939,73.447,115.15799999999999,71.839,222.47299999999998,105.48299999999999,204.102,101.779,291.27,101.501,51.501000000000005,103.37799999999999,76.041,98.456,247.976,96.565,189.297,96.5,198.89700000000002,95.488,52.471000000000004,89.104,263.914,57.681999999999995,198.868,123.044
400.5,1602.0,,144.627,123.01899999999999,154.64,122.243,134.793,122.16,93.785,122.891,121.59200000000001,114.944,160.68200000000002,112.889,266.493,114.81299999999999,249.505,113.551,147.531,105.809,132.583,110.545,73.23100000000001,146.197,227.418,143.77100000000002,118.90799999999999,143.031,136.709,139.467,108.375,139.689,212.335,136.279,148.011,131.501,228.585,132.175,251.82299999999998,129.708,133.52200000000002,129.026,116.139,132.618,163.095,128.369,241.968,126.29,252.58,124.333,221.86599999999999,117.807,123.947,166.7,112.85799999999999,152.59799999999998,239.15,148.71,246.61900000000003,146.219,104.02600000000001,147.137,61.533,47.448,244.081,45.537,25.684,45.67,229.253,41.732,250.36599999999999,23.846,67.87899999999999,66.315,128.371,67.492,40.289,63.523,244.417,59.67100000000001,53.858999999999995,59.071999999999996,27.737,56.049,323.39799999999997,56.035,123.37700000000001,56.726000000000006,83.81299999999999,55.005,232.575,53.81100000000001,42.214,53.331,308.447,52.695,222.825,48.263999999999996,347.63699999999994,85.883,294.981,84.875,204.468,83.37700000000001,114.986,83.95100000000001,167.28599999999997,80.771,311.593,78.566,269.675,80.399,211.484,77.699,147.71,76.959,130.584,77.062,49.305,74.387,40.841,73.32300000000001,26.25,74.184,158.721,73.65,66.906,73.453,115.164,71.835,222.46,105.43,204.127,101.76100000000001,291.28,101.492,51.534,103.398,76.069,98.459,248.019,96.566,189.294,96.522,198.887,95.462,52.468999999999994,89.1,263.853,57.622,198.84400000000002,123.04
400.75,1603.0,,144.621,123.01899999999999,154.69899999999998,122.208,134.82299999999998,122.166,93.77,122.927,121.566,114.902,160.671,112.875,266.441,114.78200000000001,249.49099999999999,113.491,147.52100000000002,105.74,132.593,110.54700000000001,73.226,146.241,227.37400000000002,143.761,118.89,143.04,136.687,139.466,108.382,139.691,212.34799999999998,136.285,148.002,131.511,228.583,132.17,251.85299999999998,129.675,133.516,129.012,116.134,132.613,163.08,128.363,241.96099999999998,126.256,252.574,124.35799999999999,221.87599999999998,117.77,123.926,166.65400000000002,112.87799999999999,152.577,239.13299999999998,148.71200000000002,246.59400000000002,146.21200000000002,104.07600000000001,147.139,61.519,47.488,244.13400000000001,45.53,25.656999999999996,45.652,229.25400000000002,41.722,250.377,23.872,67.899,66.298,128.384,67.501,40.277,63.508,244.387,59.669,53.861999999999995,59.066,27.723000000000003,56.068000000000005,323.413,56.028999999999996,123.397,56.729,83.821,54.99100000000001,232.56,53.79600000000001,42.193999999999996,53.303000000000004,308.409,52.731,222.77200000000002,48.294,347.62699999999995,85.884,294.994,84.87799999999999,204.40200000000002,83.39200000000001,114.955,83.944,167.304,80.74600000000001,311.522,78.582,269.69,80.36399999999999,211.495,77.69800000000001,147.725,76.97,130.583,77.045,49.346000000000004,74.388,40.842,73.322,26.285999999999998,74.17399999999999,158.696,73.688,66.925,73.447,115.176,71.839,222.578,105.18700000000001,204.144,101.738,291.29200000000003,101.50299999999999,51.623999999999995,103.351,76.098,98.469,247.963,96.57700000000001,189.292,96.499,198.919,95.45,52.49,89.10799999999999,263.928,57.657,198.854,123.03
401.0,1604.0,,144.621,123.01799999999999,154.69899999999998,122.16,134.861,122.164,93.88799999999999,122.976,121.565,114.904,160.665,112.865,266.411,114.75299999999999,249.5,113.54899999999999,147.502,105.654,132.60299999999998,110.556,73.303,146.192,227.292,143.713,118.866,143.054,136.68,139.475,108.381,139.689,212.365,136.275,147.97899999999998,131.476,228.581,132.178,251.858,129.653,133.529,129.011,116.119,132.615,163.085,128.361,242.02700000000002,126.259,252.578,124.35,221.873,117.76,123.959,166.669,112.88,152.585,239.128,148.70600000000002,246.55200000000002,146.292,104.11200000000001,147.16899999999998,61.54,47.508,244.15599999999998,45.52,25.642,45.641000000000005,229.225,41.73,250.4,23.894000000000002,67.869,66.324,128.369,67.48899999999999,40.385999999999996,63.497,244.423,59.688,53.868,59.074,27.713,56.041000000000004,323.42900000000003,56.053000000000004,123.404,56.733000000000004,83.81700000000001,54.982,232.639,53.872,42.17100000000001,53.287,308.439,52.707,222.893,48.216,347.63300000000004,85.875,295.001,84.883,204.386,83.37,114.98299999999999,83.89399999999999,167.296,80.733,311.559,78.634,269.716,80.329,211.476,77.704,147.731,76.968,130.496,77.024,49.34,74.359,40.844,73.32,26.276,74.195,158.741,73.685,66.935,73.456,115.171,71.82300000000001,222.503,105.23,204.143,101.72399999999999,291.29400000000004,101.491,51.632,103.29700000000001,76.109,98.475,247.979,96.571,189.283,96.48899999999999,198.922,95.426,52.486000000000004,89.079,263.911,57.651,198.81,123.03299999999999
