TimesH,Frame,NoMissing,3,3,8,8,15,15,19,19,33,33,40,40,44,44,48,48,60,60,65,65,81,81,104,104,111,111,119,119,121,121,123,123,126,126,127,127,132,132,133,133,136,136,143,143,147,147,151,151,156,156,157,157,160,160,163,163,165,165,170,170,173,173,174,174,180,180,184,184,185,185,187,187,189,189,190,190,193,193,194,194,198,198,206,206,214,214,215,215,217,217,220,220,221,221,222,222,227,227,229,229,233,233,234,234,235,235,262,262,267,267,270,270,271,271,272,272,284,284,286,286,288,288,292,292,293,293,906,906,1031,1031,1107,1107,1241,1241,1384,1384
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
4.5,18.0,,218.699,52.148999999999994,79.423,47.993,57.856,44.473,49.008,60.196999999999996,111.59,67.065,122.956,63.611000000000004,38.491,61.17100000000001,125.6,74.222,333.973,68.263,245.215,22.205,233.50099999999998,30.576999999999998,224.046,44.39,203.798,39.981,155.33,111.329,211.165,111.916,161.32399999999998,108.704,254.607,109.35600000000001,202.495,106.598,70.947,117.969,128.76,118.787,222.44099999999997,116.561,187.524,114.40100000000001,248.979,126.41,220.285,124.72200000000001,210.50599999999997,120.12299999999999,158.162,119.126,191.771,136.067,209.33,133.335,200.917,135.516,136.423,127.41,200.58700000000002,128.156,309.297,81.098,206.657,80.829,160.817,78.581,141.678,78.72800000000001,152.496,75.328,63.199,76.39399999999999,292.09,88.07799999999999,46.4,88.079,135.734,86.51899999999999,190.196,84.81,145.03,95.98299999999999,342.74,90.271,191.65099999999998,91.83200000000001,55.645,89.619,124.478,104.85600000000001,233.21400000000003,102.75299999999999,288.813,103.794,209.203,101.839,69.45,99.119,157.2,97.406,306.309,98.21600000000001,201.3,97.728,243.88099999999997,146.938,210.266,143.666,113.225,142.285,225.767,137.915,101.213,138.701,217.695,152.421,86.73,148.594,236.153,149.319,99.723,171.62400000000002,117.95,167.525,,,,,,,,,,
4.75,19.0,,218.782,52.178999999999995,79.247,48.011,57.688,44.458,49.0,60.2,111.568,67.05199999999999,122.99600000000001,63.676,38.431,61.159,125.6,74.223,334.01099999999997,68.264,245.21599999999998,22.185,233.525,30.55,224.104,44.387,203.71200000000002,40.044000000000004,155.31,111.334,211.16099999999997,111.91,161.329,108.677,254.864,109.64,202.50099999999998,106.62,71.06,117.95100000000001,128.787,118.77,222.447,116.552,187.55900000000003,114.405,248.98,126.415,220.304,124.713,210.426,120.18,158.16899999999998,119.12100000000001,191.787,136.09,209.34,133.314,200.75099999999998,135.559,136.721,127.32799999999999,200.593,128.159,309.339,81.104,206.673,80.82600000000001,160.80700000000002,78.607,141.672,78.71,152.5,75.33800000000001,63.202,76.398,292.094,88.074,46.398,88.085,135.804,86.52799999999999,190.17700000000002,84.81200000000001,145.037,95.959,342.795,90.23,191.623,91.899,55.586000000000006,89.601,124.412,104.853,233.16299999999998,102.67399999999999,288.828,103.787,209.215,101.836,69.78699999999999,99.051,157.202,97.402,306.46,98.20200000000001,201.298,97.73700000000001,243.84,146.93,210.206,143.763,113.182,142.285,225.79,137.85299999999998,101.141,138.73,217.69,152.434,86.696,148.62,236.15,149.341,99.709,171.61900000000003,117.98299999999999,167.585,,,,,,,,,,
5.0,20.0,,218.65599999999998,52.033,79.207,47.926,57.692,44.417,48.998000000000005,60.2,111.559,67.061,123.07799999999999,63.631,38.541,61.099,125.523,74.306,334.025,68.262,245.262,22.182,233.51,30.584,224.132,44.387,203.71900000000002,40.167,155.322,111.346,211.155,111.926,161.32299999999998,108.682,254.702,109.279,202.49099999999999,106.618,70.889,117.99,128.812,118.787,222.449,116.557,187.618,114.404,248.997,126.413,220.334,124.699,210.618,120.234,158.205,119.13600000000001,191.77900000000002,136.108,209.372,133.34,200.74,135.60399999999998,136.70600000000002,127.14200000000001,200.606,128.165,309.39,81.132,206.67700000000002,80.82,160.84799999999998,78.592,141.664,78.683,152.486,75.34100000000001,63.201,76.395,292.08799999999997,88.06200000000001,46.398,88.094,135.75,86.68299999999999,190.169,84.81200000000001,145.031,95.928,342.884,90.223,191.618,91.885,55.708,89.569,124.46,104.95200000000001,233.238,102.65799999999999,288.844,103.781,209.205,101.84299999999999,69.391,99.057,157.215,97.40700000000001,306.269,98.18,201.28799999999998,97.742,243.858,146.931,210.25599999999997,143.688,113.15799999999999,142.328,225.76,137.901,101.15100000000001,138.774,217.699,152.439,86.727,148.628,236.17700000000002,149.369,99.741,171.637,117.986,167.611,,,,,,,,,,
5.25,21.0,,218.646,52.016000000000005,79.09899999999999,47.972,57.272,44.494,49.0,60.20399999999999,111.536,67.057,123.05,63.708,38.532,61.129,125.51799999999999,74.286,334.039,68.226,245.25599999999997,22.191,233.51,30.58,224.16299999999998,44.375,203.845,40.133,155.32399999999998,111.35,211.14700000000002,111.90299999999999,161.336,108.675,254.18200000000002,108.42399999999999,202.49599999999998,106.62799999999999,71.04899999999999,117.887,128.835,118.811,222.454,116.572,187.71400000000003,114.428,249.0,126.419,220.357,124.696,210.648,120.221,158.16899999999998,119.20200000000001,191.805,136.137,209.38,133.364,200.918,135.565,136.77200000000002,127.072,200.607,128.16299999999998,309.447,81.169,206.672,80.807,160.866,78.619,141.70600000000002,78.686,152.487,75.336,63.202,76.407,292.079,88.056,46.4,88.09700000000001,135.78799999999998,86.708,190.16,84.819,145.03,95.911,342.844,90.145,191.582,91.831,55.618,89.581,124.465,104.902,233.266,102.63600000000001,288.85400000000004,103.787,209.19799999999998,101.844,69.692,99.087,157.22,97.416,306.249,98.071,201.28599999999997,97.76799999999999,243.882,146.908,210.263,143.81,113.178,142.377,225.736,137.906,101.185,138.784,217.7,152.441,86.725,148.599,236.18599999999998,149.395,99.75200000000001,171.675,117.97,167.61599999999999,,,,,,,,,,
5.5,22.0,,218.59799999999998,52.026,79.195,47.95,57.604,44.405,49.001000000000005,60.2,111.545,67.07,122.98200000000001,63.765,38.283,61.196000000000005,125.539,74.283,334.029,68.238,245.27,22.18,233.513,30.581,224.148,44.371,203.967,39.986999999999995,155.341,111.367,211.18200000000002,111.863,161.358,108.67299999999999,254.58900000000003,109.051,202.50799999999998,106.62299999999999,70.918,117.906,128.86700000000002,118.85700000000001,222.472,116.594,187.644,114.46600000000001,248.99900000000002,126.425,220.38099999999997,124.681,210.608,120.235,158.179,119.25399999999999,191.805,136.125,209.40900000000002,133.371,200.805,135.59,136.952,127.06700000000001,200.595,128.167,309.494,81.134,206.671,80.81,160.924,78.613,141.751,78.633,152.482,75.331,63.214,76.421,292.082,88.04700000000001,46.395,88.09700000000001,135.746,86.714,190.15200000000002,84.822,145.03799999999998,95.902,342.837,90.16,191.655,91.932,55.556000000000004,89.57799999999999,124.404,105.014,233.27599999999998,102.67,288.874,103.777,209.21599999999998,101.851,69.689,99.04,157.219,97.413,306.339,98.103,201.283,97.77,243.88099999999997,146.895,210.183,143.816,113.111,142.364,225.755,137.865,101.169,138.816,217.696,152.464,86.72200000000001,148.596,236.203,149.389,99.75399999999999,171.68599999999998,117.962,167.637,,,,,,,,,,
5.75,23.0,,218.399,52.004,79.209,47.951,57.708999999999996,44.418,48.985,60.198,111.56299999999999,67.087,122.993,63.766999999999996,37.891,61.732,125.484,74.289,334.043,68.253,245.269,22.179000000000002,233.483,30.569000000000003,224.145,44.353,203.80599999999998,39.958,155.33700000000002,111.384,211.15900000000002,111.881,161.361,108.664,254.138,108.29899999999999,202.50599999999997,106.645,70.89399999999999,117.949,128.83,118.814,222.479,116.59,187.583,114.492,249.00400000000002,126.41799999999999,220.38099999999997,124.7,210.71400000000003,120.257,158.173,119.175,191.84400000000002,136.13299999999998,209.418,133.35299999999998,200.905,135.6,136.951,127.334,200.622,128.178,309.565,81.184,206.683,80.809,160.944,78.665,141.743,78.64,152.485,75.328,63.214,76.422,292.065,88.045,46.398999999999994,88.098,135.767,86.7,190.13400000000001,84.815,145.036,95.883,342.86699999999996,90.161,191.666,91.975,55.568999999999996,89.583,124.34299999999999,105.113,233.215,102.708,288.879,103.78200000000001,209.206,101.852,69.661,99.016,157.23,97.413,306.522,98.113,201.28400000000002,97.78,243.938,146.87,210.074,143.993,113.09899999999999,142.259,225.783,137.851,101.178,138.843,217.71099999999998,152.475,86.73,148.6,236.179,149.374,99.745,171.676,117.962,167.648,,,,,,,,,,
6.0,24.0,,218.48,51.966,79.209,47.985,57.673,44.419,48.972,60.196000000000005,111.55,67.08,122.976,63.707,38.317,61.515,125.42,74.258,334.064,68.265,245.262,22.177,233.49400000000003,30.56,224.15900000000002,44.364,203.69,39.98,155.36,111.402,211.168,111.87299999999999,161.359,108.634,253.954,108.094,202.495,106.652,70.914,117.962,128.84,118.836,222.487,116.58200000000001,187.614,114.51,248.998,126.428,220.37900000000002,124.698,210.907,120.307,158.142,119.22,191.827,136.14700000000002,209.415,133.363,200.843,135.639,136.869,127.32799999999999,200.63,128.17600000000002,309.612,81.199,206.68200000000002,80.801,160.965,78.643,141.714,78.682,152.47299999999998,75.329,63.208999999999996,76.422,292.079,88.05,46.391000000000005,88.109,135.745,86.613,190.135,84.821,145.02700000000002,95.84299999999999,342.815,90.163,191.669,92.012,55.613,89.62899999999999,124.4,105.148,233.18200000000002,102.64200000000001,288.89099999999996,103.789,209.195,101.867,70.096,99.00200000000001,157.236,97.414,306.32099999999997,98.219,201.287,97.788,243.92700000000002,146.857,210.01,144.14700000000002,113.13,142.289,225.764,137.839,101.12700000000001,138.843,217.722,152.47299999999998,86.75,148.58100000000002,236.225,149.363,99.773,171.72,117.941,167.58700000000002,,,,,,,,,,
6.25,25.0,,218.438,51.883,79.09100000000001,47.922,57.751999999999995,44.388999999999996,48.957,60.195,111.538,67.084,122.986,63.675,38.353,61.431999999999995,125.419,74.297,334.10400000000004,68.23899999999999,245.27700000000002,22.19,233.465,30.559,224.15,44.363,203.52900000000002,39.975,155.35399999999998,111.399,211.18,111.898,161.369,108.635,253.638,107.78399999999999,202.498,106.69200000000001,70.97,118.001,128.863,118.84299999999999,222.488,116.60600000000001,187.65,114.51899999999999,248.995,126.43299999999999,220.4,124.678,210.856,120.385,158.13299999999998,119.23,191.84400000000002,136.148,209.454,133.393,200.696,135.656,136.942,127.359,200.628,128.18,309.61,81.14699999999999,206.69299999999998,80.805,160.945,78.686,141.684,78.657,152.486,75.329,63.22,76.422,292.075,88.039,46.393,88.10600000000001,135.74,86.72399999999999,190.128,84.82600000000001,145.037,95.838,342.866,90.19200000000001,191.76,92.083,55.663999999999994,89.64399999999999,124.31299999999999,105.215,233.22400000000002,102.53399999999999,288.869,103.787,209.2,101.87200000000001,70.217,99.009,157.245,97.41799999999999,306.23,98.359,201.293,97.79299999999999,243.91099999999997,146.931,209.951,144.112,113.1,142.29399999999998,225.766,137.941,101.104,138.856,217.739,152.488,86.771,148.623,236.21900000000002,149.35399999999998,99.78299999999999,171.725,117.94,167.59400000000002,,,,,,,,,,
6.5,26.0,,218.38400000000001,51.843999999999994,79.116,47.836000000000006,57.696000000000005,44.433,48.957,60.201,111.552,67.083,122.833,63.72,38.279,61.528999999999996,125.42299999999999,74.274,334.10400000000004,68.21,245.35299999999998,22.206999999999997,233.46599999999998,30.572,224.15900000000002,44.368,203.565,40.123000000000005,155.362,111.419,211.22099999999998,111.92299999999999,161.375,108.62,253.585,107.93299999999999,202.52200000000002,106.715,70.94800000000001,117.939,128.81,118.818,222.49099999999999,116.609,187.56400000000002,114.552,249.00599999999997,126.447,220.395,124.70200000000001,210.783,120.455,158.145,119.223,191.851,136.16899999999998,209.493,133.44,200.838,135.66,136.86,127.413,200.62900000000002,128.185,309.616,81.131,206.695,80.814,160.931,78.694,141.71200000000002,78.691,152.493,75.329,63.226000000000006,76.423,292.084,88.035,46.398999999999994,88.111,135.741,86.58,190.118,84.831,145.037,95.829,342.876,90.17200000000001,191.69799999999998,92.088,55.525,89.617,124.35700000000001,105.227,233.204,102.555,288.88,103.785,209.204,101.87200000000001,70.056,99.035,157.246,97.417,306.16,98.425,201.296,97.79299999999999,243.872,146.944,209.93900000000002,144.127,113.117,142.35,225.833,138.02100000000002,101.083,138.866,217.743,152.5,86.835,148.639,236.225,149.362,99.789,171.765,117.954,167.635,,,,,,,,,,
6.75,27.0,,218.41400000000002,51.873000000000005,79.018,47.823,57.573,44.44,48.949,60.199,111.58200000000001,67.092,122.897,63.708999999999996,38.106,61.431000000000004,125.43299999999999,74.307,334.108,68.204,245.422,22.197,233.518,30.528000000000002,224.213,44.369,203.72799999999998,40.035,155.355,111.43799999999999,211.209,111.932,161.376,108.611,253.674,108.111,202.51,106.721,71.03699999999999,117.96799999999999,128.814,118.79,222.505,116.61200000000001,187.424,114.59100000000001,249.002,126.46799999999999,220.388,124.709,210.84900000000002,120.488,158.16299999999998,119.258,191.81400000000002,136.16899999999998,209.513,133.437,200.88400000000001,135.664,136.763,127.461,200.645,128.17700000000002,309.51599999999996,81.093,206.697,80.817,160.925,78.73899999999999,141.688,78.702,152.497,75.32600000000001,63.229,76.414,292.095,88.024,46.381,88.115,135.692,86.655,190.114,84.823,145.034,95.824,342.81800000000004,90.124,191.74900000000002,92.101,55.51,89.64299999999999,124.413,105.164,233.19,102.53299999999999,288.915,103.794,209.188,101.87799999999999,70.044,99.005,157.255,97.402,306.10900000000004,98.344,201.296,97.8,243.88,146.933,209.831,144.24,113.12,142.319,225.782,137.999,101.041,138.865,217.75099999999998,152.509,86.846,148.661,236.22099999999998,149.377,99.76100000000001,171.78099999999998,117.958,167.623,,,,,,,,,,
7.0,28.0,,218.423,51.876000000000005,79.031,47.766999999999996,57.553000000000004,44.451,48.937,60.2,111.538,67.089,122.835,63.67100000000001,38.202,61.416000000000004,125.421,74.309,334.10400000000004,68.192,245.416,22.173000000000002,233.515,30.506,224.22,44.352,203.83,40.039,155.365,111.45,211.167,111.969,161.36700000000002,108.57799999999999,253.732,108.12299999999999,202.515,106.721,71.02199999999999,117.979,128.78799999999998,118.81200000000001,222.502,116.625,187.37400000000002,114.583,249.003,126.478,220.4,124.71799999999999,210.733,120.509,158.183,119.273,191.813,136.184,209.50599999999997,133.401,200.949,135.666,136.873,127.44,200.64700000000002,128.185,309.53,81.069,206.696,80.817,160.909,78.727,141.68200000000002,78.69800000000001,152.506,75.32,63.233999999999995,76.419,292.113,88.023,46.355,88.118,135.731,86.704,190.132,84.82799999999999,145.029,95.806,342.751,90.11,191.733,92.165,55.461999999999996,89.671,124.383,105.236,233.209,102.42200000000001,288.922,103.78299999999999,209.18400000000003,101.87899999999999,70.017,99.046,157.253,97.414,306.175,98.4,201.287,97.807,243.868,146.963,209.828,144.174,113.064,142.42700000000002,225.785,137.969,101.065,138.851,217.74599999999998,152.524,86.816,148.654,236.22400000000002,149.35399999999998,99.762,171.796,117.949,167.644,,,,,,,,,,
7.25,29.0,,218.485,51.863,78.939,47.693999999999996,57.403,44.49100000000001,48.917,60.2,111.537,67.071,122.895,63.678999999999995,38.154,61.332,125.45100000000001,74.308,334.12199999999996,68.184,245.455,22.142,233.511,30.525,224.24,44.34,203.813,40.085,155.358,111.456,211.15599999999998,111.991,161.35299999999998,108.579,253.794,108.163,202.521,106.735,70.998,118.03,128.793,118.84,222.49400000000003,116.63,187.28099999999998,114.596,249.00799999999998,126.476,220.424,124.705,210.576,120.56,158.183,119.279,191.798,136.19899999999998,209.511,133.499,201.00599999999997,135.654,136.88,127.295,200.65400000000002,128.175,309.539,81.09899999999999,206.696,80.821,160.954,78.73899999999999,141.66899999999998,78.673,152.504,75.332,63.229,76.413,292.11400000000003,88.008,46.353,88.117,135.691,86.686,190.12599999999998,84.84,145.033,95.796,342.75699999999995,90.198,191.72799999999998,92.235,55.534,89.649,124.318,105.241,233.28099999999998,102.376,288.91,103.773,209.202,101.87799999999999,69.994,99.036,157.255,97.40700000000001,306.112,98.182,201.287,97.809,243.887,146.994,209.87900000000002,144.222,113.065,142.491,225.81,138.011,101.038,138.85299999999998,217.748,152.531,86.83,148.678,236.207,149.341,99.719,171.822,117.95100000000001,167.683,,,,,,,,,,
7.5,30.0,,218.472,51.858999999999995,78.884,47.69,57.406000000000006,44.506,48.922,60.187,111.525,67.065,122.936,63.698,38.175,61.211999999999996,125.47,74.335,334.158,68.172,245.43099999999998,22.175,233.517,30.513,224.287,44.326,203.861,40.061,155.361,111.458,211.141,112.00399999999999,161.347,108.57700000000001,253.737,108.117,202.533,106.751,71.063,117.98100000000001,128.805,118.824,222.49400000000003,116.626,187.27200000000002,114.585,249.02700000000002,126.46700000000001,220.40900000000002,124.712,210.565,120.509,158.2,119.27799999999999,191.787,136.183,209.46200000000002,133.42,201.013,135.65200000000002,136.9,127.375,200.669,128.166,309.633,81.079,206.704,80.822,160.946,78.768,141.66899999999998,78.616,152.504,75.331,63.224,76.41,292.118,87.99799999999999,46.349,88.125,135.69899999999998,86.62799999999999,190.123,84.846,145.014,95.77600000000001,342.76300000000003,90.18799999999999,191.725,92.24700000000001,55.498000000000005,89.664,124.376,105.361,233.27900000000002,102.48700000000001,288.921,103.779,209.218,101.87799999999999,70.03699999999999,99.068,157.266,97.399,306.117,98.279,201.295,97.814,243.938,146.99,209.918,144.219,113.03200000000001,142.441,225.82,138.062,101.037,138.887,217.763,152.526,86.809,148.67700000000002,236.192,149.351,99.689,171.827,117.928,167.696,,,,,,,,,,
7.75,31.0,,218.459,51.773,78.959,47.604,57.394,44.513000000000005,48.923,60.17100000000001,111.537,67.066,122.896,63.798,38.065,61.214,125.44200000000001,74.347,334.17400000000004,68.115,245.52599999999998,22.201999999999998,233.498,30.533,224.295,44.312,203.886,40.045,155.381,111.479,211.148,111.96700000000001,161.352,108.59700000000001,253.886,108.223,202.52700000000002,106.755,70.98100000000001,118.00200000000001,128.765,118.926,222.486,116.631,187.253,114.617,249.03400000000002,126.454,220.37,124.741,210.49200000000002,120.51899999999999,158.221,119.295,191.826,136.202,209.455,133.386,200.93900000000002,135.67700000000002,136.675,127.31200000000001,200.676,128.18,309.624,81.082,206.69299999999998,80.824,160.94899999999998,78.811,141.66,78.594,152.504,75.335,63.22,76.404,292.121,87.995,46.356,88.124,135.819,86.556,190.128,84.85700000000001,145.011,95.751,342.923,90.194,191.703,92.34899999999999,55.476000000000006,89.664,124.363,105.344,233.264,102.425,288.922,103.76700000000001,209.199,101.87799999999999,70.131,99.079,157.276,97.385,306.168,98.21700000000001,201.30200000000002,97.824,243.919,146.966,209.90400000000002,144.279,113.037,142.463,225.85,138.153,101.01,138.918,217.77900000000002,152.545,86.81299999999999,148.685,236.187,149.343,99.676,171.843,117.934,167.713,,,,,,,,,,
8.0,32.0,,218.46,51.718,78.90100000000001,47.56100000000001,57.656000000000006,44.476000000000006,48.916000000000004,60.162,111.522,67.07,122.925,63.798,38.001999999999995,61.208,125.449,74.314,334.13599999999997,68.077,245.53099999999998,22.166,233.53900000000002,30.529,224.313,44.303000000000004,203.88,39.97,155.389,111.515,211.18400000000003,111.959,161.368,108.59899999999999,253.87599999999998,108.117,202.537,106.781,70.938,118.039,128.71,118.939,222.47400000000002,116.639,187.255,114.632,249.046,126.463,220.378,124.744,210.148,120.604,158.207,119.33,191.838,136.225,209.424,133.347,200.951,135.688,136.901,127.406,200.67,128.194,309.519,81.044,206.695,80.827,160.97299999999998,78.804,141.661,78.645,152.511,75.343,63.214,76.40899999999999,292.122,87.99,46.338,88.124,135.866,86.557,190.12,84.865,145.007,95.741,342.93300000000005,90.18,191.706,92.32600000000001,55.553000000000004,89.662,124.32,105.33200000000001,233.21099999999998,102.49600000000001,288.91900000000004,103.755,209.213,101.899,70.149,99.09100000000001,157.287,97.37100000000001,306.15,98.12799999999999,201.299,97.82700000000001,243.952,146.99200000000002,210.003,144.314,113.094,142.46,225.90900000000002,138.089,101.039,138.94899999999998,217.78,152.55700000000002,86.77600000000001,148.69299999999998,236.18099999999998,149.34799999999998,99.665,171.852,117.935,167.74,,,,,,,,,,
8.25,33.0,,218.535,51.706,78.867,47.537,57.62,44.416000000000004,48.915,60.17,111.542,67.072,122.99700000000001,63.745,37.851,61.239,125.429,74.312,334.18699999999995,68.084,245.493,22.093000000000004,233.484,30.579,224.34799999999998,44.286,203.993,39.912,155.44,111.495,211.22099999999998,111.98200000000001,161.35299999999998,108.605,253.882,108.15700000000001,202.56900000000002,106.804,70.882,118.061,128.654,118.96700000000001,222.479,116.637,187.322,114.62,249.045,126.465,220.364,124.77,210.07299999999998,120.647,158.202,119.338,191.833,136.231,209.415,133.341,200.989,135.697,136.994,127.389,200.692,128.204,309.464,80.987,206.7,80.824,160.953,78.70100000000001,141.69299999999998,78.686,152.52100000000002,75.335,63.206,76.40100000000001,292.125,87.98299999999999,46.354,88.132,135.851,86.566,190.127,84.866,145.007,95.71700000000001,342.91,90.227,191.74,92.243,55.431999999999995,89.62799999999999,124.351,105.288,233.132,102.387,288.927,103.774,209.24,101.898,70.09100000000001,99.066,157.30100000000002,97.361,306.231,98.059,201.292,97.837,243.97,146.987,210.0,144.259,113.09700000000001,142.437,225.967,137.936,101.054,139.017,217.78599999999997,152.566,86.811,148.711,236.19099999999997,149.359,99.685,171.873,117.91799999999999,167.74200000000002,,,,,,,,,,
