TimesH,Frame,NoMissing,0,0,4,4,6,6,7,7,14,14,16,16,18,18,19,19,31,31,33,33,36,36,38,38,46,46,47,47,48,48,51,51,52,52,54,54,57,57,58,58,61,61,66,66,75,75,89,89,91,91,92,92,94,94,106,106,144,144,146,146,156,156,159,159,161,161,173,173,182,182,186,186,189,189,196,196,201,201,206,206,209,209,219,219,221,221,222,222,227,227,228,228,229,229,230,230,231,231,233,233,234,234,393,393,410,410,443,443,652,652,1068,1068
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
215.5,862.0,,295.379,87.66799999999999,165.217,81.595,293.73,80.46300000000001,111.531,81.562,349.647,88.745,189.27599999999998,100.351,308.985,96.426,152.32,97.815,73.495,99.70299999999999,337.509,64.645,34.802,61.208,52.873000000000005,60.12,113.292,68.63,66.9,75.736,128.898,74.765,39.963,73.547,46.739,73.63600000000001,24.889,73.383,146.373,78.64399999999999,313.07599999999996,79.615,156.891,75.34899999999999,244.108,43.958999999999996,231.678,44.803999999999995,27.183000000000003,57.01,247.945,57.75,324.70599999999996,56.199,310.41700000000003,55.994,238.80900000000003,33.064,90.89,149.778,239.90099999999998,149.347,220.287,152.904,103.074,172.06,121.374,167.642,227.167,127.96600000000001,205.851,138.14600000000002,252.952,126.15899999999999,105.53399999999999,140.041,157.564,135.787,115.87700000000001,143.083,149.316,106.711,292.185,103.426,128.952,108.48200000000001,217.342,116.581,227.765,117.10700000000001,160.122,110.921,269.403,113.354,200.683,120.375,131.195,121.93799999999999,143.626,120.955,75.186,118.926,122.20700000000001,118.958,41.413000000000004,52.504,50.043,88.70299999999999,268.21299999999997,97.661,197.739,95.45299999999999,206.27,81.17699999999999
215.75,863.0,,295.383,87.664,165.226,81.586,293.665,80.49,111.471,81.568,349.63300000000004,88.738,189.28400000000002,100.339,308.993,96.439,152.30700000000002,97.833,73.479,99.654,337.556,64.666,34.768,61.183,52.845,60.095,113.324,68.704,66.906,75.702,128.865,74.777,39.929,73.528,46.731,73.639,24.89,73.398,146.377,78.65,313.097,79.59,156.893,75.355,244.12400000000002,43.923,231.676,44.81399999999999,27.175,57.037,248.013,57.688,324.705,56.192,310.448,55.964,238.794,33.038000000000004,90.87,149.77,239.9,149.355,220.282,152.908,103.066,172.06599999999997,121.38,167.614,227.18200000000002,127.95100000000001,205.91400000000002,138.141,252.947,126.156,105.524,140.047,157.429,135.77700000000002,115.86200000000001,143.086,149.293,106.729,292.149,103.417,128.946,108.49700000000001,217.345,116.542,227.767,117.118,160.113,110.897,269.482,113.387,200.65,120.367,131.161,121.95299999999999,143.638,120.97399999999999,75.234,118.85,122.166,118.944,41.386,52.518,50.044,88.74,267.682,97.655,197.767,95.38600000000001,205.984,81.212
216.0,864.0,,295.339,87.67200000000001,165.24,81.626,293.587,80.458,111.492,81.66,349.64599999999996,88.745,189.294,100.337,308.97,96.417,152.293,97.821,73.40899999999999,99.616,337.49800000000005,64.699,34.801,61.278999999999996,52.827,60.081,113.37799999999999,68.749,66.831,75.722,128.871,74.759,39.893,73.542,46.727,73.656,24.87,73.42399999999999,146.371,78.641,313.118,79.612,156.873,75.36399999999999,244.22,43.928999999999995,231.668,44.836000000000006,27.214000000000002,57.021,248.03799999999998,57.696999999999996,324.716,56.211000000000006,310.349,56.028,238.77599999999998,33.035,90.876,149.769,239.882,149.36,220.21900000000002,152.891,103.061,172.06599999999997,121.35,167.628,227.045,127.88799999999999,205.90099999999998,138.183,252.937,126.15299999999999,105.524,140.048,157.356,135.787,115.84299999999999,143.108,149.291,106.73200000000001,292.142,103.402,128.942,108.512,217.331,116.51700000000001,227.77700000000002,117.133,160.106,110.836,269.449,113.44200000000001,200.657,120.38,131.141,121.96799999999999,143.60399999999998,120.991,75.235,118.79799999999999,122.163,118.931,41.394,52.501999999999995,50.02,88.735,268.296,97.624,197.75099999999998,95.425,206.072,81.183
216.25,865.0,,295.33,87.681,165.236,81.602,293.60900000000004,80.45100000000001,111.485,81.616,349.66,88.714,189.25799999999998,100.336,308.967,96.374,152.275,97.834,73.41,99.59700000000001,337.351,64.703,34.773,61.347,52.815,60.063,113.381,68.76899999999999,66.843,75.767,128.866,74.76100000000001,39.859,73.566,46.765,73.673,24.881999999999998,73.442,146.339,78.643,313.122,79.632,156.878,75.352,244.165,43.966,231.66,44.823,27.237,56.989,247.916,57.66,324.693,56.203,310.361,56.071999999999996,238.824,33.071999999999996,90.868,149.769,239.855,149.368,220.213,152.905,103.068,172.067,121.338,167.678,226.843,127.709,205.886,138.184,252.93900000000002,126.171,105.51700000000001,140.05,157.321,135.83,115.854,143.106,149.275,106.73899999999999,292.13599999999997,103.38600000000001,128.939,108.527,217.359,116.508,227.765,117.124,160.106,110.79700000000001,269.30400000000003,113.47399999999999,200.642,120.34100000000001,131.112,121.98100000000001,143.575,120.99600000000001,75.199,118.803,122.15100000000001,118.94,41.343,52.501999999999995,50.023,88.723,269.0,98.0,197.707,95.49700000000001,205.975,81.178
216.5,866.0,,295.313,87.67299999999999,165.22400000000002,81.64399999999999,293.605,80.47399999999999,111.495,81.686,349.635,88.711,189.265,100.353,308.96299999999997,96.38,152.266,97.84100000000001,73.402,99.615,337.398,64.711,34.823,61.349,52.802,60.083,113.40100000000001,68.822,66.881,75.8,128.871,74.758,39.848,73.59,46.769,73.665,24.872,73.441,146.329,78.639,313.134,79.641,156.885,75.358,244.21400000000003,43.956,231.618,44.8,27.237,57.005,247.93099999999998,57.608000000000004,324.677,56.177,310.217,56.06100000000001,238.80900000000003,33.086,90.865,149.773,239.85,149.373,220.157,152.89700000000002,103.066,172.072,121.338,167.67700000000002,226.761,127.697,205.91400000000002,138.221,252.924,126.17399999999999,105.516,140.047,157.387,135.808,115.865,143.083,149.259,106.744,292.133,103.37700000000001,128.939,108.544,217.391,116.494,227.74599999999998,117.135,160.10399999999998,110.771,269.44599999999997,113.49700000000001,200.666,120.31200000000001,131.09799999999998,121.988,143.584,121.0,75.15100000000001,118.816,122.132,118.902,41.336999999999996,52.49,50.026,88.73700000000001,268.613,97.634,197.707,95.429,205.868,81.27
216.75,867.0,,295.297,87.677,165.24200000000002,81.64699999999999,293.548,80.497,111.51299999999999,81.71600000000001,349.62800000000004,88.73299999999999,189.282,100.344,308.987,96.338,152.249,97.869,73.232,99.538,337.26,64.80199999999999,34.799,61.419,52.826,60.073,113.414,68.775,66.824,75.847,128.842,74.793,39.865,73.587,46.727,73.676,24.862,73.46300000000001,146.304,78.637,313.132,79.65100000000001,156.889,75.359,244.08700000000002,44.031000000000006,231.628,44.813,27.236,57.001999999999995,247.84599999999998,57.541000000000004,324.67400000000004,56.181999999999995,310.327,55.977,238.813,33.094,90.848,149.78799999999998,239.822,149.385,220.142,152.914,103.069,172.071,121.361,167.655,226.68099999999998,127.546,205.92,138.262,252.916,126.17299999999999,105.515,140.049,157.40200000000002,135.775,115.868,143.089,149.246,106.76299999999999,292.131,103.37700000000001,128.92600000000002,108.54799999999999,217.378,116.484,227.74400000000003,117.13,160.102,110.786,269.471,113.50200000000001,200.72099999999998,120.266,131.079,121.99600000000001,143.608,120.99700000000001,75.068,118.902,122.15700000000001,118.882,41.333999999999996,52.478,50.045,88.735,268.0,98.0,197.762,95.40299999999999,205.872,81.245
217.0,868.0,,295.28700000000003,87.684,165.25799999999998,81.654,293.514,80.49,111.57700000000001,81.781,349.62,88.771,189.24900000000002,100.34299999999999,308.936,96.325,152.196,97.869,73.28,99.583,337.265,64.834,34.77,61.521,52.812,60.068000000000005,113.42299999999999,68.801,66.85,75.852,128.792,74.832,39.839,73.627,46.746,73.695,24.854,73.464,146.298,78.648,313.129,79.61399999999999,156.889,75.382,244.19400000000002,43.968999999999994,231.63,44.849,27.215999999999998,56.979,247.88099999999997,57.56399999999999,324.683,56.198,310.30400000000003,55.978,238.783,33.213,90.838,149.766,239.793,149.398,220.15599999999998,152.917,103.056,172.09900000000002,121.397,167.62599999999998,226.687,127.595,205.87900000000002,138.145,252.924,126.185,105.514,140.048,157.372,135.82,115.859,143.096,149.23,106.771,292.123,103.374,128.911,108.546,217.40200000000002,116.509,227.72799999999998,117.134,160.084,110.73100000000001,269.60400000000004,113.53200000000001,200.72,120.37200000000001,131.085,122.008,143.559,120.98100000000001,75.093,118.867,122.177,118.882,41.34,52.5,50.044,88.741,268.58799999999997,97.454,197.737,95.459,205.64,81.334
217.25,869.0,,295.255,87.694,165.265,81.635,293.548,80.498,111.551,81.87100000000001,349.61400000000003,88.77600000000001,189.263,100.352,308.952,96.345,152.13,97.84700000000001,73.205,99.62299999999999,337.27099999999996,64.865,34.805,61.49100000000001,52.817,60.056000000000004,113.391,68.808,66.848,75.87100000000001,128.805,74.874,39.958,73.59899999999999,46.747,73.695,24.808000000000003,73.469,146.30200000000002,78.656,313.121,79.608,156.901,75.389,244.081,44.008,231.635,44.828,27.186999999999998,56.975,248.003,57.568000000000005,324.666,56.184,310.363,55.957,238.785,33.213,90.848,149.795,239.80700000000002,149.4,220.157,152.931,103.04799999999999,172.113,121.40700000000001,167.637,226.642,127.43700000000001,205.916,138.10399999999998,252.92,126.193,105.51,140.042,157.34799999999998,135.77200000000002,115.863,143.10399999999998,149.227,106.8,292.117,103.366,128.898,108.55799999999999,217.387,116.479,227.71900000000002,117.139,160.088,110.71799999999999,269.624,113.55799999999999,200.669,120.397,131.079,122.024,143.524,120.978,75.12100000000001,118.814,122.18299999999999,118.895,41.331,52.508,50.035,88.712,268.517,97.565,197.75400000000002,95.35700000000001,205.65,81.325
217.5,870.0,,295.226,87.693,165.248,81.67699999999999,293.468,80.527,111.583,81.948,349.64,88.75299999999999,189.257,100.32799999999999,308.968,96.31299999999999,152.13299999999998,97.838,73.26100000000001,99.60600000000001,337.287,64.854,34.74,61.396,52.825,60.06399999999999,113.381,68.8,66.92,75.867,128.783,74.89699999999999,39.968,73.619,46.747,73.719,24.805999999999997,73.501,146.28,78.65100000000001,313.107,79.627,156.907,75.362,244.06099999999998,44.035,231.618,44.824,27.173000000000002,56.953,248.02,57.519,324.66200000000003,56.176,310.302,55.994,238.803,33.223,90.84100000000001,149.789,239.803,149.404,220.153,152.92,103.04299999999999,172.123,121.389,167.635,226.49200000000002,127.211,205.977,138.04,252.92,126.177,105.48899999999999,140.05700000000002,157.313,135.845,115.854,143.109,149.214,106.836,292.11400000000003,103.368,128.89700000000002,108.555,217.435,116.47399999999999,227.734,117.141,160.084,110.679,269.587,113.54299999999999,200.729,120.43,131.072,122.036,143.493,120.98899999999999,75.122,118.82700000000001,122.132,118.902,41.345,52.496,50.007,88.73100000000001,268.577,97.55,197.798,95.348,205.87900000000002,81.244
217.75,871.0,,295.20799999999997,87.704,165.31599999999997,81.648,293.45799999999997,80.53399999999999,111.493,81.955,349.63800000000003,88.741,189.234,100.34299999999999,308.953,96.322,152.121,97.831,73.188,99.53399999999999,337.226,64.877,34.692,61.428000000000004,52.815,60.081,113.334,68.786,66.891,75.845,128.763,74.92699999999999,39.903,73.619,46.754,73.743,24.808000000000003,73.503,146.278,78.669,313.10900000000004,79.626,156.905,75.346,243.98,44.06399999999999,231.592,44.818000000000005,27.235,56.941,247.899,57.559,324.651,56.191,310.327,55.998000000000005,238.822,33.192,90.838,149.783,239.796,149.405,220.11700000000002,152.92700000000002,103.02600000000001,172.12599999999998,121.37100000000001,167.64700000000002,226.325,127.163,205.954,138.105,252.91400000000002,126.199,105.48100000000001,140.069,157.168,135.907,115.846,143.105,149.211,106.85799999999999,292.103,103.35799999999999,128.893,108.54799999999999,217.458,116.476,227.75400000000002,117.12799999999999,160.08100000000002,110.654,269.377,113.501,200.678,120.389,131.065,122.046,143.47,120.979,75.119,118.75,122.141,118.845,41.349,52.505,50.007,88.74,268.166,97.51,197.805,95.42299999999999,205.52200000000002,81.36
218.0,872.0,,295.205,87.70100000000001,165.35299999999998,81.574,293.561,80.492,111.285,81.961,349.63300000000004,88.757,189.227,100.34700000000001,308.993,96.306,152.102,97.833,73.098,99.555,337.23199999999997,64.888,34.676,61.405,52.82899999999999,60.066,113.287,68.768,66.929,75.866,128.761,74.958,39.975,73.613,46.788000000000004,73.753,24.767,73.514,146.281,78.657,313.115,79.608,156.923,75.363,243.88299999999998,44.14,231.579,44.842,27.169,56.93899999999999,247.928,57.525,324.632,56.184,310.432,55.938,238.782,33.198,90.803,149.764,239.798,149.409,220.101,152.923,103.02600000000001,172.14,121.32700000000001,167.688,226.26,127.191,205.953,138.11700000000002,252.907,126.204,105.49,140.07,157.171,135.935,115.845,143.118,149.191,106.883,292.072,103.355,128.89700000000002,108.51700000000001,217.455,116.48899999999999,227.761,117.14200000000001,160.058,110.63799999999999,269.502,113.538,200.732,120.353,131.064,122.046,143.452,120.985,75.107,118.773,122.189,118.86399999999999,41.345,52.526,50.012,88.738,,,197.81,95.456,205.75099999999998,81.233
218.25,873.0,,295.165,87.70100000000001,165.313,81.616,293.548,80.52,111.391,81.93700000000001,349.60699999999997,88.74,189.21599999999998,100.351,308.957,96.318,152.084,97.854,73.09,99.572,337.235,64.89699999999999,34.62,61.323,52.817,60.056999999999995,113.259,68.832,66.971,75.928,128.738,75.02600000000001,39.969,73.619,46.791000000000004,73.73899999999999,24.81,73.498,146.27200000000002,78.65899999999999,313.108,79.57300000000001,156.93200000000002,75.324,243.843,44.159,231.545,44.855,27.145,56.946999999999996,248.05,57.574,324.625,56.188,310.467,55.895,238.795,33.216,90.82799999999999,149.768,239.817,149.41299999999998,220.088,152.925,103.008,172.153,121.352,167.665,226.243,127.18,205.94799999999998,138.143,252.91099999999997,126.221,105.48100000000001,140.061,157.27100000000002,135.892,115.863,143.115,149.185,106.88799999999999,292.079,103.353,128.893,108.515,217.425,116.42399999999999,227.753,117.15100000000001,160.047,110.615,269.569,113.54899999999999,200.747,120.29299999999999,131.058,122.051,143.476,120.985,75.17399999999999,118.656,122.189,118.88600000000001,41.313,52.534,50.01,88.755,,,197.796,95.43700000000001,205.85,81.203
218.5,874.0,,295.156,87.70299999999999,165.338,81.686,293.474,80.503,111.363,81.935,349.587,88.72,189.18,100.355,308.96,96.31700000000001,152.075,97.84299999999999,73.127,99.537,337.305,64.92,34.594,61.338,52.778,60.075,113.26799999999999,68.82,66.99,75.87,128.727,75.08,40.125,73.671,46.788000000000004,73.73899999999999,24.79,73.48899999999999,146.26,78.65899999999999,313.122,79.547,156.933,75.339,243.799,44.135,231.54,44.852,27.229,57.004,247.951,57.628,324.61,56.158,310.416,55.891000000000005,238.864,33.2,90.792,149.75799999999998,239.817,149.411,220.09599999999998,152.935,103.005,172.14,121.32600000000001,167.68099999999998,226.21599999999998,127.28200000000001,205.891,138.153,252.91,126.23700000000001,105.48200000000001,140.061,157.361,135.918,115.882,143.10399999999998,149.172,106.90799999999999,292.079,103.35600000000001,128.892,108.508,217.42,116.45,227.75,117.154,160.034,110.60799999999999,269.607,113.546,200.68900000000002,120.387,131.05,122.057,143.494,120.99700000000001,75.185,118.667,122.125,118.883,41.275,52.528999999999996,50.023999999999994,88.75200000000001,266.093,97.619,197.84599999999998,95.375,205.873,81.264
218.75,875.0,,295.143,87.70200000000001,165.36599999999999,81.656,293.508,80.506,111.43299999999999,81.927,349.61300000000006,88.744,189.18900000000002,100.365,308.97700000000003,96.335,152.054,97.853,73.15100000000001,99.494,337.256,64.878,34.586999999999996,61.326,52.781000000000006,60.083,113.296,68.83800000000001,66.988,75.884,128.704,75.023,40.06,73.667,46.783,73.758,24.818,73.455,146.263,78.666,313.099,79.571,156.94299999999998,75.342,243.80700000000002,44.111999999999995,231.513,44.863,27.248,57.0,247.894,57.617,324.61,56.181999999999995,310.35200000000003,55.985,238.84599999999998,33.196,90.775,149.757,239.812,149.39700000000002,220.125,152.96,102.999,172.14,121.32700000000001,167.676,226.209,127.156,205.845,138.134,252.9,126.234,105.476,140.058,157.368,135.95600000000002,115.87100000000001,143.119,149.16299999999998,106.921,292.059,103.351,128.915,108.48100000000001,217.40200000000002,116.429,227.74900000000002,117.148,160.032,110.594,269.658,113.601,200.72799999999998,120.301,131.024,122.054,143.519,120.99600000000001,75.166,118.65,122.117,118.85,41.292,52.56100000000001,50.013000000000005,88.75299999999999,266.267,97.613,197.84900000000002,95.35700000000001,205.847,81.28699999999999
219.0,876.0,,295.11400000000003,87.71,165.34099999999998,81.53699999999999,293.503,80.5,111.43299999999999,82.03399999999999,349.596,88.727,189.18099999999998,100.37100000000001,308.95799999999997,96.336,152.05100000000002,97.881,73.161,99.417,337.231,64.905,34.65,61.382,52.788999999999994,60.113,113.354,68.862,66.984,75.875,128.697,75.042,40.121,73.675,46.736000000000004,73.773,24.842,73.455,146.257,78.66,313.13,79.59100000000001,156.936,75.329,243.78900000000002,44.106,231.46200000000002,44.82899999999999,27.275,56.996,247.949,57.603,324.601,56.158,310.279,56.007,238.877,33.168,90.765,149.748,239.828,149.406,220.13,152.971,102.999,172.12400000000002,121.337,167.68599999999998,226.202,127.206,205.80700000000002,138.123,252.898,126.234,105.46600000000001,140.07,157.411,135.953,115.85600000000001,143.13,149.157,106.949,292.05400000000003,103.35600000000001,128.905,108.488,217.357,116.434,227.715,117.156,160.02700000000002,110.588,269.914,113.61399999999999,200.67,120.266,131.025,122.069,143.57,121.014,75.152,118.757,122.15299999999999,118.83,41.26,52.542,50.032,88.76799999999999,266.232,97.66799999999999,197.847,95.365,205.981,81.22
219.25,877.0,,295.072,87.71700000000001,165.328,81.544,293.60900000000004,80.487,111.45299999999999,82.069,349.56199999999995,88.723,189.167,100.411,308.94599999999997,96.346,152.048,97.869,73.257,99.45,337.16900000000004,64.922,34.555,61.395,52.763999999999996,60.113,113.37,68.87899999999999,66.967,75.84899999999999,128.707,75.059,40.066,73.679,46.725,73.792,24.865,73.459,146.252,78.675,313.12,79.563,156.934,75.316,243.745,44.104,231.44,44.805,27.243000000000002,57.005,247.86,57.677,324.60900000000004,56.178999999999995,310.26599999999996,56.045,238.851,33.135,90.766,149.762,239.843,149.4,220.142,152.982,103.01100000000001,172.12599999999998,121.333,167.729,226.115,127.117,205.81,138.09,252.88,126.234,105.462,140.07,157.442,136.006,115.876,143.131,149.145,106.955,292.04900000000004,103.37100000000001,128.903,108.476,217.354,116.419,227.695,117.175,160.015,110.555,269.995,113.604,200.713,120.23200000000001,131.013,122.059,143.537,121.008,75.074,118.661,122.12899999999999,118.85,41.284,52.586999999999996,50.042,88.764,266.368,97.67299999999999,197.824,95.32700000000001,206.081,81.22800000000001
219.5,878.0,,295.03700000000003,87.72399999999999,165.325,81.517,293.603,80.53,111.475,82.08,349.57,88.698,189.17,100.41,308.939,96.301,152.07299999999998,97.87700000000001,73.313,99.449,337.026,64.931,34.553000000000004,61.39,52.743,60.123999999999995,113.41,68.915,66.971,75.913,128.738,75.07,39.986,73.649,46.696000000000005,73.812,24.874000000000002,73.45100000000001,146.25,78.672,313.101,79.559,156.937,75.34100000000001,243.91,44.059,231.475,44.818000000000005,27.198,56.963,247.935,57.626000000000005,324.60400000000004,56.17100000000001,310.23900000000003,56.027,238.885,33.145,90.773,149.778,239.835,149.398,220.123,152.977,103.00299999999999,172.11900000000003,121.318,167.732,226.12400000000002,127.068,205.78599999999997,138.149,252.87,126.249,105.448,140.061,157.412,136.093,115.887,143.137,149.134,106.985,292.047,103.375,128.90200000000002,108.46799999999999,217.34599999999998,116.38799999999999,227.68599999999998,117.171,159.995,110.568,270.014,113.605,200.625,120.266,131.012,122.071,143.505,121.008,75.068,118.615,122.102,118.834,41.244,52.582,50.038999999999994,88.781,266.405,97.704,197.815,95.354,206.112,81.227
